Name	luad_Database_ID	brca_Database_ID	lscc_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
CPNE3	NP_003900.1|NP_001267487.1|NP_006023.1	NP_003900.1|NP_055242.1|NP_705900.1	NP_003900.1	NP_003900	0.00017528295983955397	0.04007703187457356	0.010292037084629103	0.04666364413861397	4.0824081956921265e-05	0.0036819576566216403	0.5820230831315577	0.138273532068654	0.18417481712564765	0.3919305397727273	0.7033679788961039	0.3384387023118621
CPQ	NP_057218.1	NP_057218.1	NP_057218.1	NP_057218	0.8831827716472308	0.7807506050486822	0.29584386963722464	0.2587270435671454	0.6577044279480958	0.002656767529573851	0.058267285445251615	-0.06922215686274524	-0.13443975679231102	0.4395698863636366	-0.23419342532467524	0.49126348008609694
CPSF1	NP_037423.2	NP_037423.2	NP_037423.2	NP_037423	0.01573887196644882	0.22521549688008133	0.3389221805454987	0.9274361821275	0.04744852993424563	0.9686781102011081	0.24601103040086086	0.05898012646793141	0.05211415591857005	0.013051420454545437	0.23700840097402603	0.0033995665299744737
CTHRC1	NP_001243028.1	NP_612464.1	NP_612464.1	NP_612464	0.09509802441325545	0.38492774918761535	0.9575866251248389	0.20537595655315735	0.4536975558899084	0.5847591246955601	-0.7051782889426956	-0.2305257904245709	-0.021919391926555676	0.8726687500000004	0.5205309253246755	0.15936628571683664
CTHRC1	NP_612464.1	NP_612464.1	NP_612464.1	NP_612464	0.09509802441325545	0.38492774918761535	0.9575866251248389	0.20537595655315735	0.4536975558899084	0.5847591246955601	-0.7051782889426956	-0.2305257904245709	-0.021919391926555676	0.8726687500000004	0.5072642045454545	0.15936628571683664
CTHRC1	NP_001243028.1	NP_612464.1	NP_001243028.1	NP_612464	0.09509802441325545	0.38492774918761535	0.9575866251248389	0.3523187947327612	0.4536975558899084	0.5847591246955601	-0.7051782889426956	-0.2305257904245709	-0.021919391926555676	0.7424193181818187	0.5205309253246755	0.15936628571683664
CTHRC1	NP_612464.1	NP_612464.1	NP_001243028.1	NP_612464	0.09509802441325545	0.38492774918761535	0.9575866251248389	0.3523187947327612	0.4536975558899084	0.5847591246955601	-0.7051782889426956	-0.2305257904245709	-0.021919391926555676	0.7424193181818187	0.5072642045454545	0.15936628571683664
CYC1	NP_001907.2	NP_001907.2	NP_001907.2	NP_001907	1.2950598313547363e-06	9.604919571080851e-07	0.5302111887711134	0.2587270435671454	0.0007657194257445967	0.23803228026961532	0.9498884853376377	0.3688514905149051	0.055896481394885456	0.3378873579545454	0.8758517451298703	0.22955108301530616
CYHR1	NP_001317547.1|NP_612505.1	NP_001317547.1|NP_612505.1	NP_001317547.1|NP_612505.1	NP_001317547	0.003804536794432537	0.2534536429810772	0.2750930239986367	0.595836597234141	0.03502033347442436	0.8420345382539951	0.48068100618778586	0.16921726190476197	0.07430618969996416	-0.11421306818181814	0.4318860389610387	-0.030197545357142863
DCAF13	NP_056235.4	NP_056235.4	NP_056235.4	NP_056235	2.2896519951572346e-05	0.017233698388152127	0.01885844809603273	0.48527160447104534	0.020107720961167006	0.24798025610929536	0.7105226526768899	0.16897461607949416	0.14232832928309946	0.19991107954545467	0.4630826298701298	0.1037518740580357
DECR1	NP_001350.1|NP_001317504.1	NP_001317504.1|NP_001350.1	NP_001350.1|NP_001317504.1	NP_001317504	2.7422496870699864e-05	1.2046376611023186e-05	0.08590806453225054	0.11480647305369233	0.00046835114366807303	9.824580334344588e-05	0.8845615550174875	0.46389990966576333	0.1558871687314003	0.375147159090909	0.8967260146103897	0.49911166116262756
DENND3	NP_001339819.2|NP_055772.3|NP_001339820.2	NP_055772.2	NP_001339819.2|NP_055772.3|NP_001349727.1|NP_001339820.2	NP_055772	0.19649915732925974	0.9671747120244834	0.0888235353965875	0.6447698479900611	0.19422419291735615	0.9146127701494772	0.29072289480764074	-0.006054861111111115	-0.14264740331667625	-0.1328230113636364	-0.2597219561688311	-0.027055610345025474
DEPTOR	NP_073620.2|NP_001269941.1	NP_073620.2|NP_001269941.1	NP_073620.2|NP_001269941.1	NP_073620	0.48475209942836806	0.513357562022166	0.7682956203865996	0.3706274518521262	0.04438228418523846	0.2552938653583219	-0.20869666397632508	0.07318211382113825	-0.051825885168685915	0.3572190340909091	0.7020715097402598	0.15396244933545922
DERL1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_001128143	0.0711528169107624	0.05591635512780928	0.01368397478209015	0.14149035439174548	0.03509705106428347	0.01472520228377276	0.7079738229755181	0.14373676603432697	0.2651867413468736	0.41823593749999993	0.6835760551948052	0.4420825253998726
DPYS	NP_001376.1	NP_001376.1	NP_001376.1	NP_001376	0.00996086731491324			0.3267709958996009	0.34038398563250305	0.5172042431977142	-1.0295007801990852			0.5183853693181815	-0.4807759740259744	0.23404613176658134
DSCC1		NP_076999.2	NP_076999.2		3.493373526066342e-05	0.4433918539682406	0.3985451031762161	0.23757511977016946			1.1065963411353243	-0.09495683760683762	0.10230992944789108	0.4636401988636364		
EBAG9	NP_001265867.1	NP_936056.1	NP_001265867.1	NP_936056	0.00339051454545381	6.945918717717859e-06	0.011123927795715914	0.1674976764481225	0.0012911947543290286	0.012135735898207762	0.6766503093892927	0.4039426470588235	0.17821010024845663	0.29870426136363626	0.9424142857142858	0.3496670351875
EEF1D	NP_001123525.2	NP_001317575.1	NP_001123525.2	NP_001123525	0.0013396430684512388	0.0005785036333816151	0.12358931216125985	0.5928752742630606	0.2815238033516647	0.11236174511731946	0.6659437718590262	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123525.2	NP_001317575.1	NP_001123525.2	NP_001317575	0.0013396430684512388	0.0005785036333816151	0.12358931216125985	0.5928752742630606	0.2815238033516647	0.13143660420904216	0.6659437718590262	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.15446269467538268
EEF1D	NP_001123525.2	NP_001317575.1	NP_001123528.1	NP_001123525	0.0013396430684512388	0.0005785036333816151	0.12358931216125985	0.8459532869879911	0.2815238033516647	0.11236174511731946	0.6659437718590262	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123525.2	NP_001317575.1	NP_001123528.1	NP_001317575	0.0013396430684512388	0.0005785036333816151	0.12358931216125985	0.8459532869879911	0.2815238033516647	0.13143660420904216	0.6659437718590262	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.15446269467538268
EEF1D	NP_001123525.2	NP_001123525.2	NP_001123525.2	NP_001123525	0.03170709786857951	0.0005785036333816151	0.12358931216125985	0.5928752742630606	0.2815238033516647	0.11236174511731946	0.3631963949421577	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123525.2	NP_001123525.2	NP_001123525.2	NP_001317575	0.03170709786857951	0.0005785036333816151	0.12358931216125985	0.5928752742630606	0.2815238033516647	0.13143660420904216	0.3631963949421577	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.15446269467538268
EEF1D	NP_001123525.2	NP_001123525.2	NP_001123528.1	NP_001123525	0.03170709786857951	0.0005785036333816151	0.12358931216125985	0.8459532869879911	0.2815238033516647	0.11236174511731946	0.3631963949421577	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123525.2	NP_001123525.2	NP_001123528.1	NP_001317575	0.03170709786857951	0.0005785036333816151	0.12358931216125985	0.8459532869879911	0.2815238033516647	0.13143660420904216	0.3631963949421577	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.15446269467538268
EFR3A	NP_055952.2|NP_001310487.1|NP_001310482.1	NP_055952.2|NP_001310482.1|NP_001310487.1	NP_055952.2|NP_001310482.1|NP_001310487.1	NP_055952	0.5350670353308024	0.9671747120244834	0.3218071524384537	0.08953451396988754	0.0802154203380538	0.3477444972007192	-0.12575708905030938	-0.005014814814814791	0.06305114631905084	0.35126392045454546	0.30741428571428575	0.07170438282589289
EMC2	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422	0.7129821890224064	0.39246110131152967	0.11497474749920555	0.7971837295101581	0.8679492779541947	0.411568320847304	0.05970925477535646	0.0448173441734417	0.09235139088253774	-0.06094176136363649	-0.02652163149350656	-0.06377239189094386
ENPP2	NP_001124335.1|NP_001317529.1|NP_001035181.1|NP_006200.3	NP_001124335.1|NP_001317529.1|NP_001035181.1|NP_006200.3	NP_001124335.1|NP_001317529.1|NP_001035181.1	NP_001035181	0.052256314687541806		0.0888235353965875	0.27696053694565975	0.3208749351742907	0.5656950522321873	-0.5990525423728812		-0.2340678292830063	0.4212051136363637	0.37320300324675304	-0.10910826225382655
ENY2	NP_001180486.1|NP_064574.1	NP_064574.1|NP_001180486.1	NP_001180486.1|NP_064574.1	NP_001180486	0.0027756885235636726	0.07620856226829717	0.17318542168727863	0.5352484174528189	0.02275366338163969	0.2284257978019904	0.4214291633037396	0.11682184615384619	0.08589000760538568	0.10112386363636366	0.40836838474025977	0.12445847616645407
EPPK1	NP_112598.3	NP_112598.3	NP_112598.3	NP_112598	0.24763580328804685	0.47641169669817346	0.205504669884985	0.645877593137089	0.260559199737551	0.3467319566532535	-0.5140072908259348	0.09503523035230353	0.3213263802995989	0.3350357954545453	-0.6443536120129868	0.1716365997710459
ESRP1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_060167	1.295965952615579e-06	0.004820083631071599	4.405468920107645e-05	0.05653217668535547	4.930809914837625e-06	0.0008904382561424498	1.0193980360505783	0.25504765130984636	0.47416052912781126	0.7914563920454543	1.5870401785714285	0.4291745562232143
ESRP1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_001116298	1.295965952615579e-06	0.004820083631071599	4.405468920107645e-05	0.05653217668535547	4.930809914837625e-06	0.0008904382561424498	1.0193980360505783	0.25504765130984636	0.47416052912781126	0.7914563920454543	1.5870401785714285	0.4254811910905613
EXOSC4		NP_061910.1	NP_061910.1	NP_061910	0.01573887196644882	0.6456091909787914	0.5317707858966069	0.9359274571315316		0.5074621539115364	0.25243693839117565	-0.037634778681120175	0.02987312713932866	-0.01567372159090913		-0.08607376256186222
FABP4	NP_001433.1	NP_001433.1	NP_001433.1	NP_001433	0.16746234943805888	0.37028844492747715	0.090468323733549	0.523585080390748	0.8888405492899497	0.9185880939600245	-0.8285545870325532	-0.3502102981029813	0.6418626504587479	-0.5289948863636362	0.08680677759740263	0.05536449553571454
FABP5	NP_001435.1	NP_001435.1	NP_001435.1	NP_001435	0.6011098734225355	0.7549507882058953	0.015272686138720673	0.04203535553921825	0.5259326591303219	0.7958763499051379	0.18054153887543725	0.052449864498644944	0.7115820593690749	1.3460169034090912	0.3159857548701297	0.04986293344897959
FAM49B	NP_001243692.1	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001317541	0.00996086731491324	0.055591038756148826	0.6671629317457812	0.9274361821275	0.38752315507819557	0.04492246193241707	0.42220559591068063	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.27841968344155865	0.20157064481696427
FAM49B	NP_001243692.1	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692	0.00996086731491324	0.055591038756148826	0.6671629317457812	0.9274361821275	0.38752315507819557	0.1655983096134789	0.42220559591068063	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.27841968344155865	0.15032336474362235
FAM49B	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001317541	0.00996086731491324	0.055591038756148826	0.6671629317457812	0.9274361821275	0.6502692946251668	0.04492246193241707	0.42220559591068063	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.10930714285714282	0.20157064481696427
FAM49B	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692	0.00996086731491324	0.055591038756148826	0.6671629317457812	0.9274361821275	0.6502692946251668	0.1655983096134789	0.42220559591068063	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.10930714285714282	0.15032336474362235
FAM83H	NP_940890.3	NP_940890.3	NP_940890.3	NP_940890	0.03393369171191831	0.4755242092930152	0.026860344129816416	0.5036408067544392	0.04206151825389582	0.1084182477636672	0.5497902609631425	0.058446838301716375	0.3729839557302732	0.42565312499999997	0.6170575081168831	0.21525467795982145
FAM91A1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400	3.9300545908373695e-05	0.0003795614788228014	0.002525168714617783	0.011808142026504695	8.240353249913288e-07	0.16437373703136923	0.5380162496637075	0.21704783197831984	0.16492946439792178	0.3729565340909091	0.7982138798701299	0.10396636909311219
FBXL6		NP_036294.2|NP_078831.4			0.019668947324377756		0.3292413185199875				0.5198252354048963		0.11747496434767868			
FZD6	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087	0.12997571219566847		6.230285752894274e-06	0.015107982685140159	0.00031354579516801095	0.029464948804571765	0.7149189131019636		0.465323167662973	0.9977808238636365	1.2517586444805193	0.32878645065880097
GDAP1	NP_061845.2|NP_001035808.1|NP_001349858.1|NP_001349860.1|NP_001349859.1	NP_061845.2|NP_001035808.1	NP_061845.2|NP_001035808.1|NP_001349858.1|NP_001349860.1|NP_001349859.1	NP_001035808	0.34052375335862584	0.9250423334501978	0.005149256694269928	0.3523187947327612	0.17459076882742194	0.6362928556822286	0.5093410546139366	0.015150912996777621	0.3724588255159986	0.4676745738636365	0.5492633928571428	0.09266418310012751
GGH	NP_003869.1	NP_003869.1	NP_003869.1	NP_003869	0.0011565711900777109	0.0005933260486886013	0.0028353991919677288	0.11480647305369233	0.020107720961167006	0.04008589178805811	1.327452569276298	0.6661729448961157	0.37112844984498494	0.5570029829545454	1.0586709821428573	0.43193719710267875
GPT		NP_005300.1		NP_005300	0.6171869369722038	0.7807506050486822	0.4866998220004195			0.9148940161240164	-0.2473513855259619	-0.0519752040816327	-0.14055556936034463			0.029929296285076457
GRHL2	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191	0.00017528295983955397	0.9671747120244834	0.011904339964438803	0.5036408067544392	0.002709828206427312	0.006048036623974009	0.6554654829163306	0.007041636363636403	0.23934586851527584	0.3530291193181818	1.165172362012987	0.3380962879247449
GSDMD	NP_001159709.1	NP_079012.3	NP_001159709.1	NP_079012	0.128119060955583	0.9473365172672111	0.26328776106620877	0.44499897758997325	0.020306825006619976	0.01333077737732655	0.2830925746569814	-0.010641824751580854	-0.10524414894996426	0.20915767045454547	0.4844615665584417	0.26271361539923477
HGH1	NP_057542.2	NP_057542.2	NP_057542.2	NP_057542	2.8687289608229352e-08	0.00018837022464996192	0.00024632642788689334	0.4516487656785827	0.00017191495786377325	0.008349230214626283	0.9816097121334411	0.21386142728093943	0.21219654564488266	0.19730951704545455	0.6227081574675326	0.22822916695216838
HSF1	NP_005517.1|NP_001035757.1|NP_001529.2	NP_005517.1|NP_001035757.1|NP_001529.2	NP_005517.1	NP_005517	6.1067833470960444e-09	0.41341936006085866	0.0015147573376387746	0.06111228327735563	0.0009391448550263491	0.004704525184022958	1.0441117836965295	-0.1350714285714286	0.1585560902229659	0.3705759943181817	0.6438356331168831	0.2716835245535715
IMPA1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_001138350	0.021679229274776536	0.7909852600907331	0.5427269722618717	0.14149035439174548	0.04744852993424563	0.031100374499027406	0.4703558514931395	-0.05252064137308032	0.05623208962577664	0.3287806818181819	0.4154034496753246	0.2416339778029337
IMPAD1	NP_060283.3	NP_060283.3	NP_060283.3	NP_060283	0.100680978396349	0.6210699170728556	0.7227184013870209	0.10029610358173215	0.002299844224004541	0.25169560841049954	0.3604924939467312	0.05889625112917793	0.04133154670208583	0.4857167613636365	0.8832222808441555	0.12477784614732146
INTS8	NP_060334.2	NP_060334.2	NP_060334.2	NP_060334	0.5746255789988566	0.47641169669817346	0.9476285927217635	0.8226876214316972	0.27916152044151227	0.9686781102011081	0.05858770513855259	0.0654425908667288	0.005554692390703053	-0.03351178977272712	0.1372172483766233	-0.0038852098922193268
KHDRBS3	NP_006549.1	NP_006549.1	NP_006549.1	NP_006549	0.24202544271671178	0.057302459451025786	0.884999302415658	0.08601804839936399	0.0459674537651555	0.5411457792413941	-0.37677008340059187	0.2983982078853046	-0.03360425039875281	0.9951741477272726	0.8671463879870128	0.05326283392538263
LACTB2	NP_057111.1	NP_057111.1	NP_057111.1	NP_057111	0.0005829841513109132	0.019195041226013516	0.0005196116077530835	0.4758157943312425	0.04301684698977826	0.039534481446632956	0.7374018832391716	0.313396657633243	0.2661893074413193	0.23971789772727276	0.7685703327922077	0.29470598135841836
LRRC14	NP_001258965.1	NP_001258965.1	NP_001258965.1	NP_001258965	0.008827148246785654	0.7494553564876787	0.6256750430702374	0.5036408067544392	0.14117369763531565	0.0759207369197497	0.452487570621469	0.10741973684210532	-0.03369174271919917	0.16503110795454545	0.330267573051948	0.19115438557908163
