Name	luad_Database_ID	lscc_Database_ID	brca_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	brca_diff	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
ABLIM1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_001309811.1|NP_001309815.1	NP_001003407	0.37670966732728295	0.6639444473043364	0.9764214567559287	0.4328404845927168	0.6827615832812196	0.9457835401452379	-0.3249949690610707	-0.0634196928635953	0.00633197127875107	-0.5383752840909084	-0.24455381493506523	-0.05149578381186224
ACACA	NP_942133.1|NP_942131.1|NP_942134.1|NP_942135.1	NP_942133.1|NP_942131.1|NP_942134.1|NP_942135.1	NP_942133.1|NP_942134.1|NP_942135.1	NP_942131	0.370912752611891	0.6811787487756555	0.5877720856206654	0.8590537177156196	0.5001100351620735	0.9619914478573577	-0.3928475921442022	0.050464182475158076	0.10564698117112314	-0.08580624999999995	0.39029813311688316	0.024245893767857185
ADSL	NP_000017.1|NP_001350769.1|NP_001304852.1|NP_001116850.1	NP_000017.1|NP_001350769.1|NP_001304852.1|NP_001116850.1	NP_000017.1|NP_001304852.1|NP_001116850.1	NP_000017	0.414737219868349	0.9378485073687701	0.6402581703333996	0.644265625495205	0.7789234759938108	0.5323412824659021	0.1923299435028249	0.010646567299006322	-0.07321149666216087	-0.17628977272727256	-0.09571562499999996	-0.16431799691645405
AGO2	NP_036286.2|NP_001158095.1	NP_036286.2|NP_001158095.1	NP_036286.2|NP_001158095.1	NP_036286	0.005571985971080362	0.0007838126973853227	0.43081419510672553	0.9320282785747368	0.006824561887952913	0.30512984279331634	0.418963196125908	0.19815248419150858	0.06418989322797586	-0.025176420454545434	0.507758482142857	0.1589622536977041
AGR2	NP_006399.1	NP_006399.1	NP_006399.1	NP_006399	0.010050395681857966	0.49299102569304665	0.9653158749706063	0.6075438782441177	0.5106274791359486	0.8249106695915467	-1.770084638149045	-0.29681476964769643	0.025350563742478016	0.7614542613636366	-1.0690349025974029	-0.2968331997767857
AJUBA	NP_116265.1|NP_001276026.1|NP_932352.1	NP_116265.1|NP_001276026.1|NP_932352.1	NP_116265.1|NP_001276026.1	NP_116265	0.7963854122251731		0.17184568178936582	0.5085398688883124	0.443175944006043	0.9712379110870342	-0.10809164648910422		0.34635871363323645	0.4446254261363635	0.4797630275974026	-0.017895513769132676
AKAP13	NP_009131.2|NP_006729.4|NP_001257475.1	NP_009131.2|NP_006729.4	NP_009131.2|NP_006729.4|NP_001257475.1	NP_009131	0.13543197359826403	0.5487062900733851	0.942143534114682	0.41605002763401	0.6312789772114212	0.9457835401452379	-0.25188878127522196	-0.05522335140018067	0.009714083062323908	-0.22845795454545453	-0.19840714285714284	0.02833236508035711
AKAP13	NP_009131.2|NP_006729.4|NP_001257475.1	NP_001257475.1	NP_009131.2|NP_006729.4|NP_001257475.1	NP_009131	0.13543197359826403	0.5487062900733851	0.942143534114682	0.979859622400883	0.6312789772114212	0.9457835401452379	-0.25188878127522196	-0.05522335140018067	0.009714083062323908	-0.012995436766623153	-0.19840714285714284	0.02833236508035711
AKAP5	NP_004848.3	NP_004848.3	NP_004848.3	NP_004848	0.06740447951337784	0.8871172153429036		0.5520875120221744	0.6539695799371704	0.5863887508728032	-0.8990997309658328	0.06450312500000022	-0.28377038304854985	-0.35049917647058826	0.5995666666666666	0.4222688714
AKT1	NP_001014431.1	NP_001014431.1	NP_005154.2	NP_005154	0.0009188919763523939	0.5487062900733851	0.17184568178936582	0.6749616727140294	0.1958616621302207	0.9766508744422143	-0.6716104385256927	-0.06325031616982837	-0.11762970714205068	0.16504247159090907	-0.3837538555194804	-0.00827728765752551
AKT1S1	NP_001092102.1|NP_115751.3	NP_001092102.1|NP_115751.3	NP_001092102.1|NP_115751.3	NP_001092102	0.0012323258439397185	0.98897295051497	0.6119500308252268	0.9970908689847714	0.7983871941990777	0.9457835401452379	-0.7079228140973903	0.00477488888888894	0.0683721163609583	0.002154971590909119	0.10522775974025964	0.03502137954655615
ALDH1B1	NP_000683.3	NP_000683.3	NP_000683.3	NP_000683	0.7819976130549167	0.24993631642457306	0.9508265153726093	0.624860940348059	0.9636059337134323	0.3858318666057876	0.1313203658864676	0.27475180668473353	-0.02208337992266962	0.48069161931818183	0.06066623376623376	0.2989671907959184
ALDH2	NP_000681.2|NP_001191818.1	NP_000681.2	NP_000681.2|NP_001191818.1	NP_001191818	0.9834238309262202	0.07996429917247726	0.6413689759959492	0.3566582383181758	0.6586504513650873	0.9804468600608335	-0.013819424266881875	0.28878794037940386	-0.11180686104154347	-0.6031319602272729	-0.441593547077922	0.010590564102040796
ALDH2	NP_000681.2|NP_001191818.1	NP_000681.2	NP_000681.2|NP_001191818.1	NP_000681	0.9834238309262202	0.07996429917247726	0.6413689759959492	0.3566582383181758	0.6586504513650873	0.9979182911665374	-0.013819424266881875	0.28878794037940386	-0.11180686104154347	-0.6031319602272729	-0.441593547077922	0.0016845706447703931
ALDH9A1	NP_000687.3	NP_000687.3	NP_000687.3	NP_000687	0.1798975226887601	0.6319833943825399	0.17184568178936582	0.24990025258602075	0.9463517507800656	0.8792517726493005	-0.3571411084207693	-0.06388346883468832	-0.2250007877164144	-0.40678110795454553	0.053531737012986996	-0.06980410303507653
ANXA5	NP_001145.1	NP_001145.1	NP_001145.1	NP_001145	0.0687291922139679	0.42140777567870263	0.5354201893756887	0.7935366152330946	0.6827615832812196	0.5323412824659021	-0.42104137745493664	-0.1296580397470641	-0.11407415611123994	-0.1464674715909089	-0.16316245941558447	-0.19531341770663274
AP2M1	NP_004059.2|NP_001020376.1|NP_001298127.1	NP_004059.2|NP_001020376.1|NP_001298127.1	NP_004059.2|NP_001020376.1	NP_001020376	0.0012315715732588324	0.7551830492295057	0.4990767096419078	0.9539937398115517	0.6814807509155468	0.9979182911665374	-0.5068521388216302	-0.02817999096657632	-0.05939275480760031	-0.01793821022727282	-0.09700917207792208	0.0008711242059947777
AP3B1		NP_003655.3|NP_001258698.1	NP_003655.3	NP_003655	0.002800817285154825	0.5586399361048286	0.6723363676308827	0.8590537177156196		0.9420541218386568	-0.43994361043852587	-0.037074525745257464	-0.03195636419690828	0.05054446022727277		-0.023689226968112237
APEX1	NP_001231178.1	NP_001231178.1	NP_001231178.1	NP_001231178	0.14673107833591345	0.6440182540509556	0.6219272786634472	0.8727971533737281	0.7430170505063224	0.93937657172496	-0.26011423190745214	0.0494061878952123	0.08015067544872778	-0.05949360795454539	0.12471810064935057	0.058430465224489914
APOE	NP_001289617.1|NP_000032.1	NP_001289617.1|NP_000032.1	NP_001289617.1|NP_001289620.1	NP_001289617	0.8069140218217455	0.1216544561831959	0.7135454662207728	0.720975311954414	0.9636059337134323	0.8496303018981126	0.11189911218724785	-0.35650112917795823	-0.08476809913517158	-0.2742083806818182	0.0719535308441559	0.1781512442104592
APP	NP_000475.1|NP_958816.1|NP_001129488.1|NP_001129602.1|NP_001191230.1|NP_958817.1|NP_001129603.1|NP_001191231.1|NP_001129601.1|NP_001191232.1	NP_000475.1|NP_001129602.1|NP_001191230.1|NP_958817.1|NP_001129603.1|NP_001129601.1|NP_001191232.1|NP_694978.2|NP_001311298.1	NP_000475.1|NP_001191230.1|NP_001129602.1|NP_958817.1|NP_001129603.1|NP_001191232.1|NP_001129601.1	NP_000475	0.6468081980899993	0.4262033851809479	0.5321118297778906	0.5483738882525684	0.5001100351620735	0.3858318666057876	0.1831303739574922	0.09249015356820241	0.14641980022623002	0.49765198863636345	0.48845413961038964	0.22275792517665813
ARAF	NP_001645.1|NP_001243125.1|NP_001243126.1	NP_001645.1|NP_001243125.1|NP_001243126.1	NP_001645.1|NP_001243125.1	NP_001645	0.06957956467922513	0.9196314648060896	0.5341147617677541	0.5984285767410937	0.9636059337134323	0.913644911909435	-0.34442238364272265	0.013573263157894748	-0.04934524498915138	-0.14307727272727278	-0.026811769480519484	-0.029894748862882667
ARCN1	NP_001646.2|NP_001135753.1	NP_001646.2|NP_001135753.1	NP_001646.2|NP_001135753.1	NP_001646	0.0013031856864252316	0.254812216164971	0.7097655389479187	0.8590537177156196	0.7101167289467547	0.9638560389220292	-0.48192937853107354	-0.08327570009033432	-0.03945324213719914	-0.07436065340909065	-0.09454245129870109	0.017412957691964243
ARHGEF2	NP_001337041.1|NP_001337039.1|NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001337041.1|NP_001337039.1|NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001155855.1|NP_001155856.1|NP_004714.2	NP_001155855	0.1279419068733556	0.08583416408356452	0.551878109126619	0.3566582383181758	0.5065989567479556	0.8652583089400052	0.3551097659402746	-0.15921472448057808	-0.07193851783195271	-0.2922958806818181	0.2625117694805195	-0.06253512057015305
ARRB1	NP_004032.2	NP_004032.2|NP_004303.2	NP_004032.2	NP_064647	0.05885262757029043	0.9468885560315219	0.3782062429573136	0.48851101478391795	0.7527966159583611	0.7666685983497487	-0.9057759453781514	0.011660614272809344	-0.15877209765067946	-0.2933024147727272	0.13833567370129862	-0.09848357605548466
ARRB1	NP_064647.1	NP_004032.2|NP_004303.2	NP_004032.2	NP_064647	0.05885262757029043	0.9468885560315219	0.3782062429573136	0.48851101478391795	0.7625478568822153	0.7666685983497487	-0.9057759453781514	0.011660614272809344	-0.15877209765067946	-0.2933024147727272	0.1826151785714285	-0.09848357605548466
ARRB1	NP_004032.2	NP_064647.1	NP_004032.2	NP_064647	0.05885262757029043	0.9468885560315219	0.3782062429573136	0.903833015630916	0.7527966159583611	0.7666685983497487	-0.9057759453781514	0.011660614272809344	-0.15877209765067946	-0.07837116477272765	0.13833567370129862	-0.09848357605548466
ARRB1	NP_064647.1	NP_064647.1	NP_004032.2	NP_064647	0.05885262757029043	0.9468885560315219	0.3782062429573136	0.903833015630916	0.7625478568822153	0.7666685983497487	-0.9057759453781514	0.011660614272809344	-0.15877209765067946	-0.07837116477272765	0.1826151785714285	-0.09848357605548466
ARRB1	NP_004032.2	NP_004032.2|NP_004303.2	NP_064647.1	NP_064647	0.12791911494201616	0.9468885560315219	0.3782062429573136	0.48851101478391795	0.7527966159583611	0.7666685983497487	-0.5192801183750335	0.011660614272809344	-0.15877209765067946	-0.2933024147727272	0.13833567370129862	-0.09848357605548466
ARRB1	NP_064647.1	NP_004032.2|NP_004303.2	NP_064647.1	NP_064647	0.12791911494201616	0.9468885560315219	0.3782062429573136	0.48851101478391795	0.7625478568822153	0.7666685983497487	-0.5192801183750335	0.011660614272809344	-0.15877209765067946	-0.2933024147727272	0.1826151785714285	-0.09848357605548466
ARRB1	NP_004032.2	NP_064647.1	NP_064647.1	NP_064647	0.12791911494201616	0.9468885560315219	0.3782062429573136	0.903833015630916	0.7527966159583611	0.7666685983497487	-0.5192801183750335	0.011660614272809344	-0.15877209765067946	-0.07837116477272765	0.13833567370129862	-0.09848357605548466
ARRB1	NP_064647.1	NP_064647.1	NP_064647.1	NP_064647	0.12791911494201616	0.9468885560315219	0.3782062429573136	0.903833015630916	0.7625478568822153	0.7666685983497487	-0.5192801183750335	0.011660614272809344	-0.15877209765067946	-0.07837116477272765	0.1826151785714285	-0.09848357605548466
ASCC3	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819.2|NP_001271200.1|NP_071374.1	NP_006819	0.5171253207334326	0.49299102569304665	0.9391634576055805	0.8590537177156196	0.5053303285216527	0.3858318666057876	-0.12554772666128602	-0.05041833785004522	-0.013974740626807147	-0.05204431818181826	-0.22072167207792218	-0.12508990883673465
ATG16L1	NP_110430.5|NP_001350671.1|NP_060444.3|NP_001177195.1|NP_001177196.1|NP_942593.2	NP_110430.5|NP_001350671.1|NP_060444.3|NP_001177195.1|NP_001177196.1|NP_942593.2	NP_110430.5|NP_060444.3|NP_001177195.1|NP_001177196.1|NP_942593.2	NP_110430	0.034208998037042526	0.5768017818929928	0.8429040283613607	0.9314661749351664	0.21753448813682116	0.6280665063824371	-0.43284759214420226	-0.04916955736224031	0.02377880330305615	-0.03707059659090914	-0.38215710227272726	-0.11188851867346936
ATG4B	NP_037457.3|NP_847896.1	NP_037457.3|NP_847896.1	NP_037457.3|NP_847896.1	NP_037457	0.2338865517245751	0.6792874420735538	0.8268773625508852	0.540386266353915	0.9435834045568285	0.5323412824659021	-0.2645591337099812	0.059919196025293615	-0.030786074542088926	-0.23355156249999975	-0.03956838474025973	-0.18579866890561222
ATG9A	NP_001070666.1|NP_001303985.1	NP_001070666.1|NP_001303985.1	NP_001070666.1	NP_001070666	0.996745531287003	0.29005930641125605	0.8691942960125432	0.691422503625453	0.8225578038076347	0.9979182911665374	0.001153968253968518	0.18228469696969693	0.02640768944733196	-0.1622444602272728	-0.10481043019480529	0.0019419628915816438
ATP5A1			NP_004037.1|NP_001001935.1|NP_001244263.1	NP_004037	0.905204740908721	0.5794177386938714				0.7933637598408979	0.028043395211191646	-0.0601243902439024				0.10383320731377547
ATXN1	NP_000323.2	NP_000323.2	NP_001121636.1	NP_001121636	0.042342045339694545		0.9391634576055805	0.838912749724183	0.953234062609612	0.8628131167325521	-0.4445179714823785		-0.016202402883962463	0.09792116477272728	0.029390259740259758	0.07582788720216846
ATXN3	NP_004984.2|NP_001121168.1|NP_109376.1|NP_001158253.1|NP_001121169.2|NP_001158251.1|NP_001158250.1|NP_001158252.1|NP_001158248.1|NP_001158246.1	NP_004984.2|NP_001121168.1|NP_109376.1|NP_001158253.1|NP_001121169.2|NP_001158251.1|NP_001158252.1|NP_001158250.1|NP_001158248.1|NP_001158246.1	NP_004984.2|NP_001121168.1|NP_109376.1|NP_001158253.1|NP_001121169.2|NP_001158251.1|NP_001158252.1|NP_001158250.1|NP_001158248.1|NP_001158246.1	NP_001121168	0.08584646184438201	0.8676399305607456	0.6849508521491118	0.2693030268989258	0.9827235764125345	0.8029721927819174	-0.31368079096045204	0.026125757575757566	0.05665912133436635	0.33645809659090914	-0.011180844155843944	0.07991019304209185
AURKB	NP_001271455.1|NP_001300881.1|NP_001300879.1|NP_001243763.1|NP_001300882.1|NP_001300883.1|NP_001300884.1	NP_001271455.1|NP_001300879.1|NP_001300881.1|NP_001243763.1|NP_001300882.1|NP_001300883.1|NP_001300884.1|NP_001015878.1|NP_001015879.1|NP_003151.2	NP_001271455.1|NP_001300879.1|NP_001243763.1|NP_001300882.1|NP_001300883.1|NP_001300884.1|NP_001015878.1|NP_001015879.1|NP_003151.2	NP_001271455	0.00031974688819395495	0.8871172153429036	0.4990767096419078	0.8483789280773454	0.5515484509613804	0.8628131167325521	1.7794064568200159	0.15682222222222228	0.19590946807395682	-0.2010196022727273	1.0306611764705884	-0.12357585052423474
B4GALT7	NP_009186.1	NP_009186.1	NP_009186.1|NP_006390.1	NP_009186	0.530995797599964	0.8282974653895137	0.8089966973248051	0.8664376094836858	0.6095830343115023	0.9745463128028035	0.5228387096774194	-0.03888405172413795	0.044896578567218626	0.1044410511363636	0.3922906250000002	0.017686210951530557
BAD	NP_004313.1	NP_004313.1	NP_116784.1	NP_116784	0.5895099970803621	0.9034054206780169	0.6219272786634472	0.8314808269359413	0.7375317714581668	0.9679583353127699	-0.2531501210653752	0.02612999999999996	0.08064429229809633	-0.12360852272727268	0.1453481737012987	-0.02375886360204083
BAG3	NP_004272.2	NP_004272.2	NP_004272.2	NP_004272	0.6511697313534511	0.9750640181258919	0.6734146480086068	0.57842438893311	0.5715241542534089	0.8162174925840687	-0.1995336830777509	-0.009396612466124943	0.08733261166445416	0.30327144886363644	0.24954598214285711	0.08313235647002545
BAIAP2	NP_006331.1|NP_059345.1|NP_001138360.1	NP_006331.1|NP_059344.1	NP_006331.1|NP_059344.1	NP_001138360	0.9465236594890373	0.14770891621957874	0.2103560667262457	0.7436978234487001	0.41165320151380574	0.4968809939604406	0.03131493139628732	0.2891331074977416	0.2882174689040191	0.29826832386363644	0.6178482954545457	0.3005456000376276
BAIAP2	NP_006331.1|NP_059345.1|NP_001138360.1	NP_006331.1|NP_059344.1	NP_006331.1|NP_059344.1	NP_006331	0.9465236594890373	0.14770891621957874	0.2103560667262457	0.7436978234487001	0.41165320151380574	0.4968809939604406	0.03131493139628732	0.2891331074977416	0.2882174689040191	0.29826832386363644	0.6178482954545457	0.30062023210012756
BAP1	NP_004647.1	NP_004647.1	NP_004647.1	NP_004647	0.1287786154059324		0.9644234768541883	0.9104782367678262	0.5335631450565531	0.5323412824659021	0.1902059456550983		0.008483911377830111	-0.03865775193798447	0.25938701298701305	0.19418043721433692
BARD1	NP_000456.2|NP_001269472.1|NP_001269474.1|NP_001269477.1|NP_001269478.1	NP_001269472.1|NP_000456.2|NP_001269474.1|NP_001269477.1|NP_001269478.1	NP_000456.2|NP_001269472.1|NP_001269474.1|NP_001269477.1|NP_001269478.1		0.3690376521938699		0.8260132393991604	0.9137438687123689	0.6312789772114212		-0.3097642722625772		-0.07480276943363151	-0.08683110757816614	-0.5834973684210523	
BASP1	NP_001258535.1	NP_001258535.1	NP_006308.3	NP_006308	0.41517199834641183	0.26278891218548556	0.914620341513398	0.9320282785747368	0.9636059337134323	0.8628131167325521	-0.36797086359967723	-0.344697470641373	-0.03961945318260618	0.09189857954545466	0.06909188311688275	-0.16210990841198977
BCAR1	NP_001164188.1|NP_055382.2|NP_001164185.1|NP_001164187.1|NP_001164186.1|NP_001164189.1|NP_001164190.1|NP_001164191.1|NP_001164192.1	NP_001164188.1|NP_055382.2|NP_001164185.1|NP_001164187.1|NP_001164186.1|NP_001164189.1|NP_001164190.1|NP_001164191.1|NP_001164192.1	NP_001164189.1|NP_001164185.1|NP_001164187.1|NP_001164186.1|NP_001164190.1|NP_001164191.1|NP_001164192.1	NP_001164185	0.019591268360605003	0.5643183503551116	0.7495406919422787	0.5085398688883124	0.3491583270722794	0.9354946571456846	-0.4777356739305892	0.06912862811791384	0.043561157600287004	0.3255423295454546	-0.4118837256493507	0.04872977094387756
BDP1	NP_060899.2	NP_060899.2	NP_060899.2		0.5860452224771718		0.6981265235535781	0.9864896284202326	0.6827615832812196		-0.5240633827375757		-0.20443516629438818	0.01502306976744186	0.4557707430340557	
BRAF	NP_001341538.1|NP_004324.2	NP_004324.2	NP_004324.2	NP_004324	0.5299561675508018	0.8676399305607456	0.9653158749706063	0.9174568456237082	0.5556666822835047	0.9015847945782358	0.1353887005649717	-0.04733777777777779	-0.00639173254664982	-0.033779829545454554	0.2753205762987014	-0.03916021344579087
BRCA1	NP_009231.2|NP_009225.1|NP_009228.2|NP_009229.2|NP_009230.2	NP_009225.1|NP_009231.2|NP_009228.2|NP_009229.2|NP_009230.2	NP_009231.2|NP_009225.1|NP_009228.2|NP_009229.2|NP_009230.2		0.6769567726498151		0.8429040283613607	0.8041753239629076	0.9905879920094698		-0.20688001898433778		0.055591395234323215	0.21455940476190474	0.028354305555555626	
BRD1	NP_001291738.1|NP_001336869.1|NP_001291737.1|NP_001336870.1|NP_001336871.1	NP_001291737.1|NP_001291738.1|NP_001336870.1|NP_001336869.1|NP_001336871.1	NP_001291737.1|NP_001291738.1	NP_001291737	0.23535887704744765	0.6926218782227138	0.942143534114682	0.4633351475988583	0.7637645673545433	0.7584597243682114	0.219109819747108	-0.09508040935672515	0.028947440346986042	-0.2371026988636365	0.11050129870129871	0.13244920461060608
BRD4		NP_490597.1|NP_001317313.1|NP_055114.1	NP_490597.1|NP_001317313.1|NP_055114.1	NP_490597	0.22085785340890216	0.7044977776015571	0.8103536271123882	0.3182210235319627		0.8628131167325521	0.19408732849071827	0.02825609756097569	-0.03550626866734774	-0.2852977272727274		0.06330797984056125
BTBD1	NP_079514.1|NP_001011885.1	NP_079514.1|NP_001011885.1	NP_079514.1|NP_001011885.1	NP_001011885	0.8778068051376837		0.6981265235535781	0.8640103278350775	0.6827615832812196	0.9192308615989216	0.05617226502311251		0.09007267291419652	-0.07452911931818182	-0.19423782141187465	0.04283685881935484
C18orf21	NP_113634.3|NP_001188405.1|NP_001188403.1	NP_113634.3|NP_001188403.1|NP_001188405.1	NP_113634.3|NP_001188403.1|NP_001188405.1	NP_113634	0.7819976130549167		0.6278974017524819	0.9977473932051113	0.5572146394870524	0.7933637598408979	-0.1303760021522733	0.03459999999999999	0.08919669438050803	-0.0007540912667191035	-0.4636825770547946	0.15392949976068368
C21orf59			NP_067077.1	NP_067077	0.010050395681857966	0.12407628949468119				0.9712379110870342	0.43063570083400593	0.21771180555555555				0.014084470776147953
CACYBP	NP_055227.1|NP_001007215.1	NP_055227.1|NP_001007215.1	NP_055227.1|NP_001007215.1	NP_055227	0.00013659835374582003	0.6046083857503303	0.7135454662207728	0.1278239282993703	0.40427499095214203	0.8628131167325521	0.9119407317729351	-0.07263644986449874	-0.05659850610421202	-0.5470563920454543	0.3063674512987012	-0.07446590141709182
CAND1	NP_060918.2|NP_001316603.1|NP_001316605.1	NP_060918.2|NP_001316603.1|NP_001316605.1	NP_060918.2	NP_060918	0.020163976697050574	0.9337439172239527	0.5900196568870448	0.6708718023765545	0.9721637684330069	0.5323412824659021	-0.3221836158192091	-0.006204561878952134	0.13658966917095938	-0.16418721590909094	-0.02402869318181816	-0.17035681956122442
CAPNS1	NP_001003962.1|NP_001289562.1	NP_001003962.1|NP_001289562.1	NP_001289561.1	NP_001289561	0.0009188919763523939	0.8079940004340272	0.7135454662207728	0.8590537177156196	0.5393860416049007	0.913644911909435	-0.6360853645412967	-0.028372990063234016	-0.06005830134806445	0.0694401988636364	-0.23106473214285733	-0.05766146351977036
