Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
CA2	NP_000058.1|P00921	NP_000058.1|P00921	NP_000058.1|P00921	NP_000058	0.002301936148708555	0.0028096629931651284	0.007530066744577019	0.0012593111263615553	0.003312107097116856	0.0022868170794569866
CA2	NP_000058.1|P00921	NP_000058.1|P00921	NP_001280604.1	NP_000058	0.002301936148708555	0.0028096629931651284	0.007530066744577019	0.0012593111263615553	0.003312107097116856	0.0022868170794569866
CA3	NP_005172.1	NP_005172.1	NP_005172.1	NP_005172	0.014583075732417317	0.0028096629931651284	0.0015893389509027838	0.02065670591189413	0.003312107097116856	0.0024134294673617968
CHMP4C	NP_689497.1	NP_689497.1	NP_689497.1	NP_689497	0.01854970143738081	0.0892399602897955	0.013087975598605832	0.0018482416878799945	0.29390602377208797	0.0015400843926897995
CNGB3	NP_061971.3	NP_061971.3	NP_061971.3		0.13203097077004336			0.0017330337993035222	0.015330982487395561	
COL14A1	NP_066933.1	NP_066933.1	NP_066933.1	NP_066933	0.7394739637133732	0.002538628355455959	0.04698104648811101	0.0024975083527081898	0.0035411410828031075	0.0015400843926897995
COLEC10	NP_006429.2|NP_001311024.1		NP_006429.2|NP_001311024.1		0.002301936148708555	0.005369261882894189			0.012224142386678967	
COX6C	NP_004365.1	NP_004365.1	NP_004365.1	NP_004365	0.13659539605861457	0.07623023601312916	0.003856957404283757	0.0029410121021100767	0.00487107570503128	0.004772977507954353
CPNE3	NP_003900.1|NP_055242.1|NP_705900.1	NP_003900.1	NP_003900.1|NP_001267487.1|NP_006023.1	NP_003900	0.664311074129531	0.07635965818215001	0.23490628724352755	0.09747224257855598	0.8129176655600876	0.415305969939647
CPQ	NP_057218.1	NP_057218.1	NP_057218.1	NP_057218	0.002301936148708555	0.002538628355455959	0.011376989822251665	0.014617961909287365	0.005252468036427543	0.43869298901242676
CSMD3	NP_937756.1|NP_937757.1|NP_443132.3	NP_937757.1|NP_937756.1|NP_443132.3|NP_001350114.1			0.22116864849086035			0.0010626545976461495		
CTHRC1	NP_612464.1	NP_001243028.1	NP_001243028.1	NP_612464	0.03165954728277253	0.005369261882894189	0.0013797938029915598	0.007918827676672896	0.009328357268605909	0.0034507533188607204
CTHRC1	NP_612464.1	NP_001243028.1	NP_612464.1	NP_612464	0.03165954728277253	0.005369261882894189	0.0013797938029915598	0.007918827676672896	0.008808121281830252	0.0034507533188607204
CTHRC1	NP_612464.1	NP_612464.1	NP_001243028.1	NP_612464	0.03165954728277253	0.005369261882894189	0.0013797938029915598	0.019096363024098926	0.009328357268605909	0.0034507533188607204
CTHRC1	NP_612464.1	NP_612464.1	NP_612464.1	NP_612464	0.03165954728277253	0.005369261882894189	0.0013797938029915598	0.019096363024098926	0.008808121281830252	0.0034507533188607204
DCAF13	NP_056235.4	NP_056235.4	NP_056235.4	NP_056235	0.8695553687667297	0.14562764983942256	0.178427763275982	0.003849892425233843	0.22825602103304174	0.01195501389850455
DECR1	NP_001317504.1|NP_001350.1	NP_001350.1|NP_001317504.1	NP_001350.1|NP_001317504.1	NP_001317504	0.8695553687667297	0.8892782879697011	0.05847106917278736	0.04071567694639985	0.6810204507265222	0.8289165608426277
DEPTOR	NP_073620.2|NP_001269941.1	NP_073620.2|NP_001269941.1	NP_073620.2|NP_001269941.1	NP_073620	0.003098096980634158	0.0035462557962694166	0.002069013648130817	0.006922345842968918	0.12122914820990507	0.01132733368971883
DERL1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_001128143	0.039893404572453224	0.05700081001407409	0.1987382242550641	0.02911468139877076	0.14564598682404775	0.18259467532530552
DPYS	NP_001376.1	NP_001376.1	NP_001376.1	NP_001376	0.16390233855999584			0.009629299824201932	0.01340200894878878	0.004772977507954353
DSCC1	NP_076999.2	NP_076999.2	NP_076999.2	NP_076999	0.8308344811923138	0.005369261882894189	0.006658567900237681	0.01587841218070288	0.01340200894878878	0.004772977507954353
E2F5	NP_001942.2|NP_001077057.1			NP_001077057	0.46263344113061455					0.00904717078822151
EBAG9	NP_936056.1	NP_001265867.1	NP_001265867.1	NP_936056	0.29679180442986586	0.9602962980512949	0.2413653038770243	0.02445589737695346	0.6340806686061261	0.21874981734095322
EMC2	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422	0.002301936148708555	0.005369261882894189	0.04422465503671054	0.001330003412994194	0.0035411410828031075	0.004772977507954353
ENPP2	NP_001124335.1|NP_001317529.1|NP_001035181.1|NP_006200.3	NP_001124335.1|NP_001317529.1|NP_001035181.1	NP_001124335.1|NP_001317529.1|NP_001035181.1|NP_006200.3	NP_001035181	0.0557913028074345		0.06133993067404992	0.012001303517097437	0.018885040683862292	0.004772977507954353
ENY2	NP_064574.1|NP_001180486.1	NP_001180486.1|NP_064574.1	NP_001180486.1|NP_064574.1	NP_001180486	0.32568273032846706	0.042585444425330035	0.025187884186839853	0.0027161207566777897	0.2035673486543157	0.015403242710294298
ESRP1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_001116298	0.9908071719574437	0.2819115054953613	0.909426693223487	0.08208274658350692	0.9990684160890746	0.7289854803181804
ESRP1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_060167	0.9908071719574437	0.2819115054953613	0.909426693223487	0.08208274658350692	0.9990684160890746	0.7352745501678369
EXT1	NP_000118.2	NP_000118.2	NP_000118.2	NP_000118	0.002301936148708555		0.01453878616206174	0.2270501910082321	0.06665162292743611	0.017923234278111495
FABP4	NP_001433.1	NP_001433.1	NP_001433.1	NP_001433	0.01854970143738081	0.005526624224252322	0.05518503617417193	0.003678840685119322	0.003312107097116856	0.0016689344143902907
FABP5	NP_001435.1	NP_001435.1	NP_001435.1	NP_001435	0.002301936148708555	0.002538628355455959	0.18913427064670862	0.11800275326085828	0.010305117530915847	0.0024768052950206853
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001243692	0.16390233855999584	0.0616105462396941	0.0032954863256782836	0.0010626545976461495	0.011903843146787298	0.020342425782359987
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001317541	0.16390233855999584	0.0616105462396941	0.0032954863256782836	0.0010626545976461495	0.011903843146787298	0.07744384270261101
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001243692	0.16390233855999584	0.0616105462396941	0.0032954863256782836	0.0010626545976461495	0.00487107570503128	0.020342425782359987
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001317541	0.16390233855999584	0.0616105462396941	0.0032954863256782836	0.0010626545976461495	0.00487107570503128	0.07744384270261101
FAM91A1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400	0.8196925947231138	0.6515749366763476	0.405751038214922	0.25170716902512447	0.9990684160890746	0.021585299266182554
FER1L6	NP_001034201.2	NP_001034201.2	NP_001034201.2		0.002301936148708555			0.0010626545976461495	0.003312107097116856	
FZD6	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087	0.023992413284965652		0.9558136042609321	0.209428210517315	0.7989594386433182	0.11037899372944505
GEM	NP_859053.1	NP_005252.1	NP_005252.1		0.08870023357977266		0.040914070397125225	0.001330003412994194	0.01889517306087141	
GRHL2	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191	0.664311074129531	0.002538628355455959	0.22643581778152508	0.0034013632749746534	0.5891146374053032	0.3092111743512156
IMPA1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_001138350	0.104915149824421	0.002538628355455959	0.0034254004616732395	0.029202836603496513	0.1182348565034814	0.10680210660447133
INTS8	NP_060334.2	NP_060334.2	NP_060334.2	NP_060334	0.002301936148708555	0.004539402238689658	0.0013797938029915598	0.0010966311931032758	0.01801642675100117	0.0015400843926897995
LRRCC1	NP_208325.3	NP_001336565.1|NP_208325.3|NP_001336567.1|NP_001336568.1	NP_001336566.1|NP_208325.3|NP_001336565.1|NP_001336567.1|NP_001336568.1		0.005524334963746215		0.0018417703618859793	0.01023884804863333	0.003312107097116856	
MATN2	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371	0.002301936148708555	0.005369261882894189	0.0015893389509027838	0.003547707687709768	0.003312107097116856	0.086311410684715
MATN2	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_085072	0.002301936148708555	0.005369261882894189	0.0015893389509027838	0.003547707687709768	0.003312107097116856	0.086311410684715
MATN2	NP_002371.3|NP_001304677.1	NP_085072.2	NP_002371.3|NP_001304677.1	NP_002371	0.002301936148708555	0.005369261882894189	0.0015893389509027838	0.001475631522475203	0.003312107097116856	0.086311410684715
MATN2	NP_002371.3|NP_001304677.1	NP_085072.2	NP_002371.3|NP_001304677.1	NP_085072	0.002301936148708555	0.005369261882894189	0.0015893389509027838	0.001475631522475203	0.003312107097116856	0.086311410684715
MED30	NP_542382.1|NP_001269915.1	NP_542382.1|NP_001350111.1|NP_001269915.1	NP_542382.1|NP_001350111.1|NP_001269915.1	NP_542382	0.06000977800450958	0.0028096629931651284	0.013087975598605832	0.0021417134557471726	0.04812595835937835	0.0028586808771473254
MRPL13	NP_054797.2	NP_054797.2	NP_054797.2	NP_054797	0.5969660680461911	0.3701293324263964	0.34184029022702866	0.0010626545976461495	0.006817987024169298	0.026012529930676574
MTDH	NP_848927.2	NP_848927.2|NP_001350065.1	NP_848927.2|NP_001350066.1|NP_001350065.1	NP_848927	0.5213578561865212	0.8149158520306746	0.14975163213320836	0.11082002664357694	0.12322367815093013	0.8929614817679727
MTERF3	NP_057026.3|NP_001273572.1	NP_057026.3|NP_001273572.1|NP_001349893.1	NP_057026.3|NP_001349893.1|NP_001273572.1	NP_057026	0.9997580791121289	0.40551486726344244	0.6619798185473581	0.030083311657972178	0.08364068888376824	0.3165562234213701
MTSS1	NP_055566.3|NP_001269903.1|NP_001269900.1	NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350223.1|NP_001350227.1|NP_001350230.1|NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_001350226.1	NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350226.1|NP_001350223.1|NP_001350227.1|NP_001350230.1	NP_001269900	0.020940682802039617	0.003111750637310818	0.27992802787556514	0.09389372975783936	0.07194154236424916	0.0024768052950206853
NBN	NP_002476.2|NP_001019859.1	NP_002476.2|NP_001019859.1	NP_002476.2|NP_001019859.1	NP_002476	0.040159232227671954	0.33288830373223344	0.0013797938029915598	0.07878151497422047	0.8775194665455771	0.8525773190293654
NCALD	NP_114430.2	NP_001035714.1	NP_001035714.1	NP_114430	0.0031397220942374934	0.002538628355455959	0.0013797938029915598	0.003066227101153231	0.15881548462344167	0.0015400843926897995
NDUFAF6	NP_689629.2|NP_001317511.1	NP_689629.2|NP_001341445.1|NP_001317511.1|NP_001341446.1|NP_001341451.1|NP_001341450.1|NP_001341463.1	NP_689629.2|NP_001341445.1|NP_001317511.1|NP_001341446.1|NP_001341451.1|NP_001341450.1|NP_001341463.1	NP_689629	0.8654237587783961	0.039147059788875026	0.23858186824300778	0.03682982219908111	0.4686647186251932	0.3368463794071741
NDUFB9	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996	0.09431680655389824	0.003111750637310818	0.010292136014660792	0.0010626545976461495	0.003312107097116856	0.0036677626686423743
NSMCE2	NP_775956.1	NP_001336414.1|NP_001336416.1	NP_001336414.1|NP_001336416.1	NP_775956	0.706199036312321	0.004434805164799846	0.014373332371513399	0.0010626545976461495	0.3161118303482739	0.0028586808771473254
NUDCD1	NP_116258.2|NP_001121683.1	NP_116258.2|NP_001121683.1	NP_116258.2|NP_001121683.1	NP_116258	0.8822958017999694	0.8761537615653356	0.2822163535098612	0.5914270227535858	0.9990684160890746	0.3371548352060675
OTUD6B	NP_057107.3|NP_001273674.1	NP_057107.3|NP_001273674.1	NP_057107.3|NP_001273674.1	NP_057107	0.9997580791121289	0.30308909553033175	0.6703422960072745	0.39332807280900317	0.4178706126781714	0.4241547926000147
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.09937295583063302	0.033150970067765
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.09937295583063302	0.030235392806026273
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.25660992929621207	0.033150970067765
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.25660992929621207	0.030235392806026273
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.09937295583063302	0.033150970067765
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.09937295583063302	0.030235392806026273
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999.2	NP_001185461	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.25660992929621207	0.033150970067765
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999.2	NP_851999	0.5969660680461911	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.25660992929621207	0.030235392806026273
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.615249998252877	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.09937295583063302	0.033150970067765
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.615249998252877	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.09937295583063302	0.030235392806026273
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461	0.615249998252877	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.25660992929621207	0.033150970067765
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999	0.615249998252877	0.1590717715404142	0.022645927581618267	0.03178208343958042	0.25660992929621207	0.030235392806026273
OXR1	NP_851999.2	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.615249998252877	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.09937295583063302	0.033150970067765
OXR1	NP_851999.2	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.615249998252877	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.09937295583063302	0.030235392806026273
OXR1	NP_851999.2	NP_851999.2	NP_851999.2	NP_001185461	0.615249998252877	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.25660992929621207	0.033150970067765
OXR1	NP_851999.2	NP_851999.2	NP_851999.2	NP_851999	0.615249998252877	0.1590717715404142	0.022645927581618267	0.001330003412994194	0.25660992929621207	0.030235392806026273
PABPC1	NP_002559.2	NP_002559.2	NP_002559.2	NP_002559	0.5938064704674444	0.005369261882894189	0.19254565467131318	0.013311667241571967	0.15050555920478262	0.43869298901242676
PAG1	NP_060910.3	NP_060910.3	NP_060910.3	NP_060910	0.01854970143738081	0.008108849152817598	0.004257954168112578	0.003849892425233843	0.041888217424085744	0.0033372450174203585
PDP1	NP_001155252.1|NP_060914.2	NP_001155251.1|NP_001155253.1	NP_001155251.1|NP_001155253.1	NP_001155252	0.06716053326715735	0.7583658423409289	0.03987597373496476	0.006884750891879435	0.026084834750450845	0.033150970067765
PLEKHF2	NP_078889.1	NP_078889.1	NP_078889.1	NP_078889	0.01854970143738081	0.021990406635064713	0.46101251841669516	0.009677432840493298	0.19343725774262624	0.1959659870264468
PMP2	NP_002668.1	NP_002668.1|NP_001335310.1	NP_002668.1		0.0025845901763986174		0.0015893389509027838	0.018968066591963605	0.003312107097116856	
POLR2K	NP_005025.1	NP_005025.1	NP_005025.1	NP_005025	0.11995328644074527	0.009080651425889994	0.03987597373496476	0.005045713662318133	0.1270693298320434	0.01195501389850455
POP1	NP_001139332.1	NP_001139332.1	NP_001139332.1	NP_001139332	0.5969660680461911	0.069526438024973	0.46548441713734345	0.12251679062939137	0.6810204507265222	0.9418110839895945
PTDSS1	NP_055569.1|NP_001277154.1	NP_055569.1|NP_001277154.1	NP_055569.1|NP_001277154.1	NP_055569	0.01854970143738081	0.2498126179281662	0.10488930734665615	0.0010626545976461495	0.9228718367763143	0.556089089268214
RAD21	NP_006256.1|NP_001130038.2	NP_006256.1		NP_006256	0.7324655142287259	0.28972177875923166	0.0013797938029915598	0.003362517212640771		0.0022868170794569866
RAD54B	NP_036547.1|NP_001192192.1|NP_001192191.1	NP_036547.1|NP_001192192.1|NP_001192191.1		NP_036547	0.03261782901987298		0.011376989822251665	0.0010626545976461495		0.004772977507954353
RALYL	NP_001093862.1|NP_001274172.1|NP_001093861.1|NP_001274173.1	NP_001093861.1|NP_001341250.1|NP_001093862.1|NP_001341243.1|NP_001274172.1|NP_001341252.1|NP_001341251.1|NP_001341240.1|NP_001274173.1|NP_001341239.1	NP_001093861.1|NP_001341250.1|NP_001093862.1|NP_001341243.1|NP_001274172.1|NP_001341252.1|NP_001341251.1|NP_001341240.1|NP_001274173.1|NP_001341239.1	NP_001093861	0.022621467200125655	0.5969153250146565		0.009397563380385434	0.013178893297116573	0.0015400843926897995
RBM12B	NP_976324.2	NP_976324.2	NP_976324.2	NP_976324	0.37273974822615136	0.381495088921744	0.029868580587828906	0.006489151142869141	0.9990684160890746	0.098624520679061
RGS22	NP_056483.3|NP_001273621.1|NP_001273622.1	NP_056483.3|NP_001273621.1|NP_001273622.1	NP_056483.3|NP_001273621.1|NP_001273622.1		0.0038571531514150267			0.001330003412994194	0.032743573529992784	
RIDA	NP_005827.1	NP_005827.1	NP_005827.1	NP_005827	0.8822958017999694	0.9998411650653776	0.11911910530230777	0.32826699220821914	0.5348657943991956	0.5245540618841279
RIPK2	NP_003812.1	NP_003812.1	NP_003812.1	NP_003812	0.664311074129531	0.005526624224252322	0.006414597219024133	0.0016245163600657427	0.021052883653009523	0.026012529930676574
RMDN1	NP_057117.2|NP_001273648.1|NP_001273636.1|NP_001304736.1	NP_057117.2|NP_001273648.1|NP_001304736.1|NP_001273636.1	NP_057117.2|NP_001273648.1|NP_001304736.1|NP_001273636.1	NP_057117	0.2729284012742058	0.16265766594117886	0.8533049032300667	0.45569291113646854	0.3990901211006006	0.2927626440376275
RNF139	NP_009149.2	NP_009149.2	NP_009149.2	NP_009149	0.002301936148708555		0.006658567900237681	0.013311667241571967	0.3161118303482739	0.145929075257395
RPL30	NP_000980.1	NP_000980.1	NP_000980.1	NP_000980	0.014583075732417317	0.003111750637310818	0.0034254004616732395	0.0025057328071028916	0.005205887929956125	0.0019038546715529864
RRM2B	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_001165948	0.19930707029016492	0.012225674778641933	0.0015893389509027838	0.001475631522475203	0.01889517306087141	0.06708100688218757
SAMD12	NP_001095146.1|NP_997389.2	NP_997389.2|NP_001095146.1|NP_001350203.1|NP_001336740.1	NP_997389.2|NP_001350203.1	NP_001095146	0.010290555936892517		0.06133993067404992	0.0011715908747737419	0.25660992929621207	0.024781993830781827
SDC2	NP_002989.2	NP_002989.2	NP_002989.2	NP_002989	0.0030499318751495063	0.010003442044804342	0.009642425553020102	0.052151364974073675	0.09624124496896976	0.018906223585110297
SLC25A32	NP_110407.2	NP_110407.2	NP_110407.2	NP_110407	0.09965873684896281	0.003111750637310818	0.6703422960072745	0.031418627518790536	0.44731022761839917	0.18207448282024222
SNTB1	NP_066301.1	NP_066301.1	NP_066301.1	NP_066301	0.002301936148708555	0.006225179439824467	0.010802994294043819	0.0010626545976461495	0.1943808513327658	0.017192062695556773
SNX16	NP_071416.2|NP_690050.1	NP_071416.2|NP_690050.1|NP_001335118.1	NP_071416.2|NP_690050.1|NP_001335118.1	NP_071416	0.014954421928171507	0.0365599400008635	0.07688811258496979	0.15330292224988099	0.04973121566736414	0.0028586808771473254
SPAG1	NP_003105.2	NP_003105.2	NP_003105.2	NP_003105	0.14881389071142018	0.5025464993775026	0.6961388443880159	0.045076241012406294	0.4260529692544041	0.08455054072656144
SQLE	NP_003120.2	NP_003120.2	NP_003120.2	NP_003120	0.5969660680461911	0.19651019915101312	0.2518922339123156	0.1248169885736919	0.4043124497652812	0.0560420983995554
STK3	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_001243241	0.8743565390815361	0.22289610577468807	0.48286316463366674	0.6594414989014283	0.5122493766030928	0.7107200043670363
SYBU	NP_001093222.1|NP_060256.3|NP_001093226.1|NP_001093225.1|NP_001317525.1	NP_001093214.1|NP_001093213.1|NP_001093226.1|NP_001093216.1|NP_001317525.1|NP_001349961.1	NP_001093226.1|NP_001093214.1|NP_001093213.1|NP_001093216.1|NP_001317525.1|NP_001349961.1	NP_001093222	0.0026531024840972944	0.2728160074097744	0.014710041373312896	0.0024975083527081898	0.003312107097116856	0.020342425782359987
TAF2	NP_003175.1	NP_003175.1	NP_003175.1	NP_003175	0.6214537735712066		0.2413653038770243	0.010026186345778898	0.9836427001040021	0.012129935901666005
TATDN1	NP_001304818.1|NP_114415.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304820	0.7788692752432903	0.025945024049816995	0.7811933954522268	0.15602046010586532	0.9228718367763143	0.10284294397579183
TATDN1	NP_001304818.1|NP_114415.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_114415	0.7788692752432903	0.025945024049816995	0.7811933954522268	0.15602046010586532	0.9228718367763143	0.19460614597102008
