protein	cancers	num_cancers
CRLF3	brca_colon	2
CXCL14	brca_colon	2
DAP3	brca_colon	2
DAPK2	brca_colon	2
DARS2	brca_colon	2
DDX27	brca_colon	2
DICER1	brca_colon	2
DLAT	brca_colon	2
DOCK6	brca_colon	2
EFL1	brca_colon	2
EIF6	brca_colon	2
ERAL1	brca_colon	2
FBL	brca_colon	2
FBXO22	brca_colon	2
FBXO3	brca_colon	2
FUT8	brca_colon	2
GADD45GIP1	brca_colon	2
GALNT1	brca_colon	2
GALNT6	brca_colon	2
GAR1	brca_colon	2
GBE1	brca_colon	2
GCC1	brca_colon	2
GHDC	brca_colon	2
GLRX	brca_colon	2
GMDS	brca_colon	2
GYS1	brca_colon	2
HELLS	brca_colon	2
HPX	brca_colon	2
HRG	brca_colon	2
HSPD1	brca_colon	2
HSPE1	brca_colon	2
IGF2	brca_colon	2
IGFALS	brca_colon	2
IMP3	brca_colon	2
IMPACT	brca_colon	2
IQGAP1	brca_colon	2
IVNS1ABP	brca_colon	2
LARS2	brca_colon	2
LIN7C	brca_colon	2
LRWD1	brca_colon	2
LYRM4	brca_colon	2
MAN2A1	brca_colon	2
MCAT	brca_colon	2
MDN1	brca_colon	2
MGME1	brca_colon	2
MICU1	brca_colon	2
MOCS3	brca_colon	2
MRM1	brca_colon	2
MRPL10	brca_colon	2
MRPL11	brca_colon	2
MRPL12	brca_colon	2
MRPL14	brca_colon	2
MRPL16	brca_colon	2
MRPL18	brca_colon	2
MRPL2	brca_colon	2
MRPL20	brca_colon	2
MRPL23	brca_colon	2
MRPL27	brca_colon	2
MRPL28	brca_colon	2
MRPL30	brca_colon	2
MRPL33	brca_colon	2
MRPL40	brca_colon	2
MRPL41	brca_colon	2
MRPL43	brca_colon	2
MRPL46	brca_colon	2
MRPL47	brca_colon	2
MRPL51	brca_colon	2
MRPL55	brca_colon	2
MRPL9	brca_colon	2
MRPS10	brca_colon	2
MRPS16	brca_colon	2
MRPS17	brca_colon	2
MRPS18A	brca_colon	2
MRPS22	brca_colon	2
MRPS25	brca_colon	2
MRPS27	brca_colon	2
MRPS33	brca_colon	2
MTG1	brca_colon	2
MTIF2	brca_colon	2
NAT10	brca_colon	2
NDUFAF2	brca_colon	2
NDUFAF3	brca_colon	2
NDUFAF4	brca_colon	2
NDUFAF7	brca_colon	2
NELFCD	brca_colon	2
NFATC2IP	brca_colon	2
NFS1	brca_colon	2
NHP2	brca_colon	2
NKRF	brca_colon	2
NUCB2	brca_colon	2
P4HB	brca_colon	2
PDHA1	brca_colon	2
PDHX	brca_colon	2
PDIA3	brca_colon	2
PGD	brca_colon	2
PGM3	brca_colon	2
PHKB	brca_colon	2
PLEK	brca_colon	2
PNPT1	brca_colon	2
PPCS	brca_colon	2
PPIP5K1	brca_colon	2
PPP2CA	brca_colon	2
PPP2R5A	brca_colon	2
PRDX5	brca_colon	2
PRKAR2A	brca_colon	2
PRR15	brca_colon	2
PTAR1	brca_colon	2
PTPMT1	brca_colon	2
QRSL1	brca_colon	2
RAB33B	brca_colon	2
RALA	brca_colon	2
RALGAPA2	brca_colon	2
RBPJ	brca_colon	2
RIPK1	brca_colon	2
RNASE4	brca_colon	2
RPRD1B	brca_colon	2
RRM2	brca_colon	2
S100A10	brca_colon	2
S100A16	brca_colon	2
SCOC	brca_colon	2
SCYL1	brca_colon	2
SERPINA7	brca_colon	2
SLC25A10	brca_colon	2
SLC25A5	brca_colon	2
SLC5A6	brca_colon	2
SLIRP	brca_colon	2
SMC1A	brca_colon	2
SMC3	brca_colon	2
SNRPF	brca_colon	2
SNU13	brca_colon	2
SPECC1	brca_colon	2
SSBP1	brca_colon	2
STOML2	brca_colon	2
TFB2M	brca_colon	2
TIMM8A	brca_colon	2
TMEM87B	brca_colon	2
TOM1L1	brca_colon	2
TOMM34	brca_colon	2
TP53I3	brca_colon	2
TPR	brca_colon	2
TRIM21	brca_colon	2
TUFM	brca_colon	2
UQCR10	brca_colon	2
UQCRC1	brca_colon	2
UQCRC2	brca_colon	2
UQCRQ	brca_colon	2
UTP6	brca_colon	2
VARS2	brca_colon	2
VPS33A	brca_colon	2
WDR12	brca_colon	2
WDR4	brca_colon	2
WDR43	brca_colon	2
XPNPEP1	brca_colon	2
YARS2	brca_colon	2
YIPF5	brca_colon	2
YWHAE	brca_colon	2
ZFYVE19	brca_colon	2
ACSL4	brca_hnscc	2
AGO1	brca_hnscc	2
AHSA1	brca_hnscc	2
AIDA	brca_hnscc	2
AKT2	brca_hnscc	2
ALDH16A1	brca_hnscc	2
ALDH9A1	brca_hnscc	2
ARHGDIB	brca_hnscc	2
ARRB2	brca_hnscc	2
C14orf119	brca_hnscc	2
CASZ1	brca_hnscc	2
CC2D1B	brca_hnscc	2
CELSR2	brca_hnscc	2
CEP250	brca_hnscc	2
CLPX	brca_hnscc	2
COL6A6	brca_hnscc	2
DDAH2	brca_hnscc	2
DERA	brca_hnscc	2
DHRS3	brca_hnscc	2
EIF4E3	brca_hnscc	2
FAM114A2	brca_hnscc	2
FASTKD2	brca_hnscc	2
FOXRED1	brca_hnscc	2
HCK	brca_hnscc	2
IAH1	brca_hnscc	2
IRF2	brca_hnscc	2
MAP1S	brca_hnscc	2
MAPKAPK2	brca_hnscc	2
METTL17	brca_hnscc	2
MRM3	brca_hnscc	2
MRPL21	brca_hnscc	2
MRPL22	brca_hnscc	2
MRPL58	brca_hnscc	2
MRPS18B	brca_hnscc	2
MRPS18C	brca_hnscc	2
MYO1G	brca_hnscc	2
NF2	brca_hnscc	2
PANK2	brca_hnscc	2
PARP4	brca_hnscc	2
POLRMT	brca_hnscc	2
PPM1B	brca_hnscc	2
PSMB6	brca_hnscc	2
RAB28	brca_hnscc	2
RNF14	brca_hnscc	2
RNPEP	brca_hnscc	2
RPP40	brca_hnscc	2
SAR1A	brca_hnscc	2
SCLY	brca_hnscc	2
SKIV2L	brca_hnscc	2
SLC7A5	brca_hnscc	2
SNX6	brca_hnscc	2
SNX9	brca_hnscc	2
SPRYD7	brca_hnscc	2
SPTLC2	brca_hnscc	2
SURF2	brca_hnscc	2
TACO1	brca_hnscc	2
TBC1D9B	brca_hnscc	2
THEMIS2	brca_hnscc	2
TIMM23	brca_hnscc	2
TRAP1	brca_hnscc	2
TTC37	brca_hnscc	2
TTC38	brca_hnscc	2
UBA7	brca_hnscc	2
UQCC3	brca_hnscc	2
UTRN	brca_hnscc	2
VCAM1	brca_hnscc	2
WDFY1	brca_hnscc	2
WDR37	brca_hnscc	2
WDR77	brca_hnscc	2
BLOC1S5	brca_lscc	2
CCDC12	brca_lscc	2
CDC40	brca_lscc	2
CDC42BPB	brca_lscc	2
CDC73	brca_lscc	2
CDS2	brca_lscc	2
CUTC	brca_lscc	2
CWF19L1	brca_lscc	2
DAXX	brca_lscc	2
DCK	brca_lscc	2
GNL3L	brca_lscc	2
KLHL36	brca_lscc	2
LRRC47	brca_lscc	2
MEAF6	brca_lscc	2
MOGS	brca_lscc	2
PRCC	brca_lscc	2
RNGTT	brca_lscc	2
SART3	brca_lscc	2
SEMA4D	brca_lscc	2
SETD3	brca_lscc	2
SNIP1	brca_lscc	2
SULF2	brca_lscc	2
TAF12	brca_lscc	2
TAF5L	brca_lscc	2
TECPR2	brca_lscc	2
TMX4	brca_lscc	2
WAPL	brca_lscc	2
WDR20	brca_lscc	2
ZC3H11A	brca_lscc	2
ZCCHC17	brca_lscc	2
ADGRE5	brca_luad	2
ADH5	brca_luad	2
AGFG1	brca_luad	2
AGK	brca_luad	2
ANXA11	brca_luad	2
ARHGAP35	brca_luad	2
ARHGAP5	brca_luad	2
ARL1	brca_luad	2
ATG12	brca_luad	2
ATG16L1	brca_luad	2
ATG5	brca_luad	2
ATG7	brca_luad	2
ATIC	brca_luad	2
ATP11B	brca_luad	2
ATXN7L3B	brca_luad	2
BBS4	brca_luad	2
BCAM	brca_luad	2
BCL2L2-PABPN1	brca_luad	2
BEND3	brca_luad	2
BYSL	brca_luad	2
C16orf70	brca_luad	2
C1orf35	brca_luad	2
CAB39	brca_luad	2
CASP8	brca_luad	2
CBL	brca_luad	2
CCDC25	brca_luad	2
CCDC86	brca_luad	2
CHD4	brca_luad	2
CHKB	brca_luad	2
CLPP	brca_luad	2
CNOT8	brca_luad	2
COA7	brca_luad	2
COMMD4	brca_luad	2
CRYBG3	brca_luad	2
DAG1	brca_luad	2
DCTN3	brca_luad	2
DDX24	brca_luad	2
DENND1A	brca_luad	2
DGKA	brca_luad	2
DHX16	brca_luad	2
DOK1	brca_luad	2
DPY30	brca_luad	2
EPHX1	brca_luad	2
ETS1	brca_luad	2
F13A1	brca_luad	2
FCHSD1	brca_luad	2
FGD5	brca_luad	2
GGCT	brca_luad	2
GLE1	brca_luad	2
GON4L	brca_luad	2
GPKOW	brca_luad	2
GTF3C4	brca_luad	2
HAX1	brca_luad	2
ICAM1	brca_luad	2
IL18	brca_luad	2
ITGB4	brca_luad	2
KAT7	brca_luad	2
KIF13B	brca_luad	2
LASP1	brca_luad	2
LYSMD2	brca_luad	2
MBD3	brca_luad	2
MDC1	brca_luad	2
MED22	brca_luad	2
MED27	brca_luad	2
MED28	brca_luad	2
MLEC	brca_luad	2
MLF2	brca_luad	2
MLKL	brca_luad	2
MPP7	brca_luad	2
MYBBP1A	brca_luad	2
NEK1	brca_luad	2
NEK6	brca_luad	2
NELFE	brca_luad	2
NIP7	brca_luad	2
NOC4L	brca_luad	2
NQO2	brca_luad	2
NSUN2	brca_luad	2
NT5DC3	brca_luad	2
PDS5A	brca_luad	2
PGM2	brca_luad	2
PHB2	brca_luad	2
PHKA1	brca_luad	2
PLCB1	brca_luad	2
POLR1E	brca_luad	2
PPP1R2	brca_luad	2
PPP2R2A	brca_luad	2
PTK7	brca_luad	2
PTPN9	brca_luad	2
PUM3	brca_luad	2
PUS7	brca_luad	2
RAB27B	brca_luad	2
RCC1	brca_luad	2
RIPK3	brca_luad	2
RNASEL	brca_luad	2
RPP38	brca_luad	2
RRP15	brca_luad	2
SCRN2	brca_luad	2
SERPINB8	brca_luad	2
SFSWAP	brca_luad	2
SH3BGRL	brca_luad	2
SLC12A4	brca_luad	2
SMG5	brca_luad	2
SNX7	brca_luad	2
STXBP1	brca_luad	2
SUOX	brca_luad	2
SUPV3L1	brca_luad	2
SYAP1	brca_luad	2
SYTL1	brca_luad	2
TBC1D1	brca_luad	2
TBC1D24	brca_luad	2
TDRKH	brca_luad	2
THG1L	brca_luad	2
THOC1	brca_luad	2
THOC2	brca_luad	2
THOC3	brca_luad	2
THOC5	brca_luad	2
THOC6	brca_luad	2
THOC7	brca_luad	2
TMEM245	brca_luad	2
TOMM22	brca_luad	2
TOMM5	brca_luad	2
TP53BP2	brca_luad	2
TRAPPC2L	brca_luad	2
TRAPPC6B	brca_luad	2
TRMT6	brca_luad	2
TRMT61A	brca_luad	2
TSR1	brca_luad	2
TXNDC17	brca_luad	2
UBASH3B	brca_luad	2
UBQLN4	brca_luad	2
UBXN1	brca_luad	2
UFL1	brca_luad	2
UTP14A	brca_luad	2
VPS13C	brca_luad	2
VPS16	brca_luad	2
VPS72	brca_luad	2
VWA5A	brca_luad	2
XPO5	brca_luad	2
ZBTB7B	brca_luad	2
ZFR	brca_luad	2
ZNF280C	brca_luad	2
GPC1	brca_ovarian	2
YWHAG	brca_ovarian	2
YWHAQ	brca_ovarian	2
AK4	colon_hnscc	2
ANPEP	colon_hnscc	2
CARS2	colon_hnscc	2
CORO1A	colon_hnscc	2
DBT	colon_hnscc	2
FAS	colon_hnscc	2
GNAI2	colon_hnscc	2
KRT23	colon_hnscc	2
LSM14A	colon_hnscc	2
MRPS30	colon_hnscc	2
PARP14	colon_hnscc	2
SLC7A1	colon_hnscc	2
TTR	colon_hnscc	2
GTF2H5	colon_lscc	2
ABR	colon_luad	2
ARPC4	colon_luad	2
ARPP19	colon_luad	2
C17orf75	colon_luad	2
CHMP7	colon_luad	2
CLASRP	colon_luad	2
CLYBL	colon_luad	2
COTL1	colon_luad	2
CS	colon_luad	2
DKC1	colon_luad	2
EVI2B	colon_luad	2
FKBP15	colon_luad	2
FOXK1	colon_luad	2
LETM1	colon_luad	2
LIG3	colon_luad	2
LSP1	colon_luad	2
LUC7L3	colon_luad	2
NBEAL2	colon_luad	2
OXSR1	colon_luad	2
PSMB10	colon_luad	2
PYCR2	colon_luad	2
RHOT1	colon_luad	2
SDC4	colon_luad	2
SERPINB9	colon_luad	2
SLC30A9	colon_luad	2
TANK	colon_luad	2
WAS	colon_luad	2
WIPF1	colon_luad	2
ZNF687	colon_luad	2
ATP1B3	colon_ovarian	2
RDH13	colon_ovarian	2
YWHAB	colon_ovarian	2
ARHGEF11	hnscc_lscc	2
BTN3A3	hnscc_lscc	2
CCDC28A	hnscc_lscc	2
PIK3C3	hnscc_lscc	2
TAF9B	hnscc_lscc	2
TYK2	hnscc_lscc	2
UFC1	hnscc_lscc	2
ACAP1	hnscc_luad	2
ANKRD44	hnscc_luad	2
ARHGAP30	hnscc_luad	2
ARPC1B	hnscc_luad	2
ARPC5	hnscc_luad	2
CAMSAP3	hnscc_luad	2
CAPG	hnscc_luad	2
CD4	hnscc_luad	2
CHD8	hnscc_luad	2
FMNL1	hnscc_luad	2
GMFG	hnscc_luad	2
GPRC5A	hnscc_luad	2
HPS5	hnscc_luad	2
IPO4	hnscc_luad	2
LCP1	hnscc_luad	2
MICAL1	hnscc_luad	2
PIK3CD	hnscc_luad	2
PSTPIP1	hnscc_luad	2
PTPN6	hnscc_luad	2
RAC2	hnscc_luad	2
RASAL3	hnscc_luad	2
SAMHD1	hnscc_luad	2
SASH3	hnscc_luad	2
UBE4B	hnscc_luad	2
WIPF2	hnscc_luad	2
DUSP12	lscc_luad	2
UBE2I	lscc_luad	2
UBE2Q1	lscc_luad	2
A2ML1	brca	1
AACS	brca	1
AAGAB	brca	1
AAK1	brca	1
AAMDC	brca	1
AASS	brca	1
ABAT	brca	1
ABCA13	brca	1
ABCE1	brca	1
ABHD14B	brca	1
ABHD4	brca	1
ABI2	brca	1
ABI3BP	brca	1
ABLIM3	brca	1
ABT1	brca	1
ACAD10	brca	1
ACADM	brca	1
ACE	brca	1
ACOT1	brca	1
ACOT4	brca	1
ACOT7	brca	1
ACSS3	brca	1
ACTBL2	brca	1
ACTR1A	brca	1
ACTR1B	brca	1
ACTR3	brca	1
ACTR5	brca	1
ACTR6	brca	1
ACY1	brca	1
ADAM10	brca	1
ADAMTS15	brca	1
ADAMTS2	brca	1
ADH1B	brca	1
ADIPOR1	brca	1
ADIRF	brca	1
ADK	brca	1
ADO	brca	1
ADPRHL2	brca	1
AEBP1	brca	1
AFAP1L1	brca	1
AFF3	brca	1
AFG3L2	brca	1
AFM	brca	1
AFMID	brca	1
AGAP1	brca	1
AGO3	brca	1
AGPAT1	brca	1
AGPAT3	brca	1
AGR2	brca	1
AGR3	brca	1
AGT	brca	1
AHCTF1	brca	1
AHCYL1	brca	1
AHCYL2	brca	1
AHNAK	brca	1
AHNAK2	brca	1
AK1	brca	1
AK5	brca	1
AKAP12	brca	1
AKAP13	brca	1
AKAP5	brca	1
AKAP8	brca	1
AKAP9	brca	1
AKR1A1	brca	1
AKR1C1	brca	1
AKR1C3	brca	1
AKR1E2	brca	1
AKR7A2	brca	1
AKT1S1	brca	1
ALB	brca	1
ALCAM	brca	1
ALDH1A1	brca	1
ALDH1A2	brca	1
ALDH1L2	brca	1
ALDOB	brca	1
ALG1	brca	1
ALG11	brca	1
ALG13	brca	1
ALG2	brca	1
ALKBH3	brca	1
AMDHD2	brca	1
AMFR	brca	1
AMPH	brca	1
ANAPC10	brca	1
ANAPC16	brca	1
ANAPC7	brca	1
ANG	brca	1
ANGPTL2	brca	1
ANKIB1	brca	1
ANKMY2	brca	1
ANKRD13A	brca	1
ANKRD17	brca	1
ANKRD27	brca	1
ANKRD50	brca	1
ANLN	brca	1
ANO6	brca	1
ANOS1	brca	1
ANP32A	brca	1
ANTXR1	brca	1
ANXA2	brca	1
ANXA3	brca	1
ANXA5	brca	1
ANXA7	brca	1
ANXA9	brca	1
AOX1	brca	1
AP1G1	brca	1
AP1G2	brca	1
AP1S2	brca	1
AP2A1	brca	1
AP2B1	brca	1
AP2M1	brca	1
AP2S1	brca	1
AP3B1	brca	1
AP3M1	brca	1
AP5S1	brca	1
APAF1	brca	1
APEX1	brca	1
APOA4	brca	1
APOBEC3B	brca	1
APOM	brca	1
APPL1	brca	1
APPL2	brca	1
APTX	brca	1
AR	brca	1
ARAF	brca	1
ARAP1	brca	1
ARCN1	brca	1
ARF4	brca	1
ARFGAP2	brca	1
ARFGAP3	brca	1
ARHGAP1	brca	1
ARHGAP12	brca	1
ARHGAP26	brca	1
ARHGAP29	brca	1
ARHGAP32	brca	1
ARHGEF12	brca	1
ARHGEF16	brca	1
ARHGEF17	brca	1
ARHGEF35	brca	1
ARHGEF37	brca	1
ARHGEF5	brca	1
ARID3A	brca	1
ARL2BP	brca	1
ARL3	brca	1
ARL6IP5	brca	1
ARMC9	brca	1
ARPC1A	brca	1
ARSD	brca	1
ARSI	brca	1
ASAH1	brca	1
ASAP3	brca	1
ASB6	brca	1
ASCC1	brca	1
ASF1B	brca	1
ASL	brca	1
ASPN	brca	1
ATAD1	brca	1
ATF7	brca	1
ATG14	brca	1
ATG2B	brca	1
ATL1	brca	1
ATP1B1	brca	1
ATP6V1G2	brca	1
ATP7A	brca	1
ATP8B1	brca	1
ATPAF2	brca	1
ATRN	brca	1
ATXN1	brca	1
ATXN2L	brca	1
ATXN3	brca	1
AURKB	brca	1
AZI2	brca	1
AZU1	brca	1
B3GLCT	brca	1
BACH1	brca	1
BAG4	brca	1
BAP1	brca	1
BBS1	brca	1
BBS2	brca	1
BBS7	brca	1
BBS9	brca	1
BCAR1	brca	1
BDH2	brca	1
BET1L	brca	1
BGN	brca	1
BIN3	brca	1
BLOC1S3	brca	1
BLOC1S6	brca	1
BLVRA	brca	1
BNIP1	brca	1
BOLA2	brca	1
BOLA3	brca	1
BORCS5	brca	1
BORCS7	brca	1
BPI	brca	1
BPTF	brca	1
BRCC3	brca	1
BRD4	brca	1
BRPF1	brca	1
BSPRY	brca	1
BTBD10	brca	1
BTBD2	brca	1
BTD	brca	1
BUB1B	brca	1
BUD13	brca	1
BZW1	brca	1
C11orf54	brca	1
C11orf58	brca	1
C11orf68	brca	1
C11orf96	brca	1
C12orf4	brca	1
C12orf43	brca	1
C12orf57	brca	1
C1QBP	brca	1
C1R	brca	1
C1RL	brca	1
C1S	brca	1
C1orf21	brca	1
C2	brca	1
C20orf27	brca	1
C3	brca	1
C3orf38	brca	1
C4A	brca	1
C5orf51	brca	1
C6	brca	1
C6orf132	brca	1
C7	brca	1
C7orf25	brca	1
C8A	brca	1
C8B	brca	1
C8G	brca	1
C9	brca	1
C9orf64	brca	1
CA12	brca	1
CABLES1	brca	1
CACNA2D1	brca	1
CACNB3	brca	1
CACYBP	brca	1
CADM4	brca	1
CADPS2	brca	1
CALML3	brca	1
CAMK1	brca	1
CAMKK2	brca	1
CAMKMT	brca	1
CAMLG	brca	1
CAMP	brca	1
CAP2	brca	1
CAPN1	brca	1
CAPN13	brca	1
CAPN2	brca	1
CAPN7	brca	1
CAPNS1	brca	1
CAPNS2	brca	1
CAPZA2	brca	1
CARNMT1	brca	1
CASP2	brca	1
CASP6	brca	1
CASP9	brca	1
CAST	brca	1
CBR3	brca	1
CBX1	brca	1
CCDC102A	brca	1
CCDC134	brca	1
CCDC186	brca	1
CCDC22	brca	1
CCDC51	brca	1
CCDC58	brca	1
CCDC8	brca	1
CCDC80	brca	1
CCDC9	brca	1
CCDC93	brca	1
CCL14	brca	1
CCM2	brca	1
CCNA2	brca	1
CCNB1	brca	1
CCNT2	brca	1
CD109	brca	1
CD151	brca	1
CD248	brca	1
CD276	brca	1
CD34	brca	1
CD38	brca	1
CD40	brca	1
CD55	brca	1
CD59	brca	1
CDC20	brca	1
CDC37	brca	1
CDC37L1	brca	1
CDC42EP2	brca	1
CDC42EP5	brca	1
CDH11	brca	1
CDH13	brca	1
CDH5	brca	1
CDK1	brca	1
CDK11B	brca	1
CDK17	brca	1
CDK19	brca	1
CDK2	brca	1
CDK2AP1	brca	1
CDKAL1	brca	1
CDYL	brca	1
CEBPB	brca	1
CELF1	brca	1
CELSR1	brca	1
CENPF	brca	1
CENPH	brca	1
CENPV	brca	1
CEP55	brca	1
CEP57	brca	1
CEP85	brca	1
CERCAM	brca	1
CES2	brca	1
CFAP36	brca	1
CFB	brca	1
CFD	brca	1
CFH	brca	1
CFI	brca	1
CGNL1	brca	1
CHAD	brca	1
CHCHD1	brca	1
CHCHD6	brca	1
CHERP	brca	1
CHM	brca	1
CHMP2A	brca	1
CHMP2B	brca	1
CHMP3	brca	1
CHORDC1	brca	1
CHTF18	brca	1
CHURC1-FNTB	brca	1
CIB1	brca	1
CIC	brca	1
CILP	brca	1
CIRBP	brca	1
CISD1	brca	1
CIT	brca	1
CKAP2	brca	1
CKAP4	brca	1
CKS2	brca	1
CLCC1	brca	1
CLCN3	brca	1
CLEC3B	brca	1
CLIC6	brca	1
CLMN	brca	1
CLUAP1	brca	1
CLUH	brca	1
CMA1	brca	1
CMBL	brca	1
CMC1	brca	1
CMC2	brca	1
CMSS1	brca	1
CNDP1	brca	1
CNKSR1	brca	1
CNN1	brca	1
CNPY2	brca	1
CNPY4	brca	1
CNRIP1	brca	1
COA6	brca	1
COBL	brca	1
COBLL1	brca	1
COG1	brca	1
COG2	brca	1
COG3	brca	1
COG4	brca	1
COG5	brca	1
COG6	brca	1
COG7	brca	1
COG8	brca	1
COL16A1	brca	1
COL18A1	brca	1
COL1A1	brca	1
COL1A2	brca	1
COL3A1	brca	1
COL4A4	brca	1
COL4A5	brca	1
COL4A6	brca	1
COL5A2	brca	1
COL5A3	brca	1
COL6A1	brca	1
COMMD1	brca	1
COMMD8	brca	1
COMP	brca	1
COPA	brca	1
COPB1	brca	1
COPB2	brca	1
COPE	brca	1
COPG1	brca	1
COPG2	brca	1
COPS4	brca	1
COPS6	brca	1
COPS7A	brca	1
COPS7B	brca	1
COPS8	brca	1
COPZ1	brca	1
COPZ2	brca	1
COQ3	brca	1
COQ6	brca	1
CORO1B	brca	1
CORO2B	brca	1
CORO7-PAM16	brca	1
COX11	brca	1
COX4I1	brca	1
COX5A	brca	1
COX5B	brca	1
CPA3	brca	1
CPB2	brca	1
CPSF3	brca	1
CPSF4	brca	1
CPXM1	brca	1
CPXM2	brca	1
CRABP1	brca	1
CRACR2B	brca	1
CRADD	brca	1
CRBN	brca	1
CRELD1	brca	1
CRISPLD2	brca	1
CRMP1	brca	1
CROCC	brca	1
CROT	brca	1
CRTAC1	brca	1
CRTAP	brca	1
CRTC1	brca	1
CRTC3	brca	1
CRYL1	brca	1
CRYZL1	brca	1
CSAD	brca	1
CSF1R	brca	1
CSNK2A2	brca	1
CSRP1	brca	1
CSRP2	brca	1
CST3	brca	1
CSTB	brca	1
CTH	brca	1
CTIF	brca	1
CTPS1	brca	1
CTPS2	brca	1
CTSC	brca	1
CTSH	brca	1
CTSS	brca	1
CTTN	brca	1
CUEDC1	brca	1
CUL1	brca	1
CUL5	brca	1
CUL9	brca	1
CWF19L2	brca	1
CXCL12	brca	1
CXXC5	brca	1
CXorf56	brca	1
CYB5A	brca	1
CYB5R2	brca	1
CYBRD1	brca	1
CYCS	brca	1
CYGB	brca	1
CYP1B1	brca	1
CYP20A1	brca	1
DACH1	brca	1
DBN1	brca	1
DCAF1	brca	1
DCAF11	brca	1
DCAKD	brca	1
DCHS1	brca	1
DCLK1	brca	1
