cancer_type	protein	Database_ID	adj_p	change
lscc	PDLIM2	NP_067643.3	0.6004717523467473	-0.1452250344827597
lscc	PEBP4	NP_001350162.1	0.8943839748903518	-0.056683409610984725
lscc	PINX1	NP_060354.4|NP_001271285.1	0.3843077018509569	-0.28669417555373256
lscc	PNMA2	NP_009188.1	0.07755488707432771	-1.155227051282051
lscc	POLR3D	NP_001713.2	0.5675644823980689	-0.11223634482758618
lscc	PPP2CB	NP_001009552.1|NP_001341948.1	0.2811849138301654	-0.09941179310344826
lscc	PPP2R2A	NP_002708.1|NP_001171062.1	1.5175320845841812e-08	-0.8613476551724137
lscc	PPP3CC	NP_001230904.1|NP_001230903.1|NP_005596.2	1.3499968900445716e-08	-0.9939016551724138
lscc	PSD3	NP_056125.3|NP_001349748.1|NP_996792.1	0.2811849138301654	-0.30880903448275876
lscc	PTK2B	NP_004094.3	1.9908379557828516e-05	-1.0681648275862068
lscc	PTK2B	NP_775267.1	0.0004174752113781647	-1.1963786896551722
lscc	R3HCC1	NP_001129580.2|NP_001288579.1	0.049014158090183245	-0.3735929655172415
lscc	RBPMS	NP_001008712.1|NP_001008711.1	0.0010312272625102488	-0.6561801379310345
lscc	SARAF	NP_057211.4|NP_001271168.1	0.12257841227044468	-0.31350289655172403
lscc	SH2D4A	NP_001167630.1|NP_001350039.1|NP_001167631.1	0.13419371623920046	-0.4342502068965516
lscc	SLC39A14	NP_001338586.1|NP_001121903.1|NP_056174.2|NP_001128626.1	0.00047078177768529884	-1.1233514482758626
lscc	SORBS3	NP_005766.3	0.2811849138301654	-0.21639413793103324
lscc	STC1	NP_003146.1	0.5819999617744611	-0.49608218181818176
lscc	TDRP	NP_778250.2|NP_001243042.1	0.10362226603914078	-0.5738854482758621
lscc	TNKS	NP_003738.2	0.7228550108703247	-0.06906124137931036
lscc	TTI2	NP_001095871.1|NP_001317434.1	0.7228550108703247	-0.07488068965517264
lscc	VPS37A	NP_001350102.1|NP_001350096.1|NP_001138624.1|NP_001350097.1|NP_001350099.1	6.537787182230119e-07	-0.6617138620689655
lscc	WRN	NP_000544.2	0.020281374467922927	-0.608994551724138
lscc	XPO7	NP_055839.3|NP_001093631.1|NP_001349731.1	0.009378620733574011	-0.41836427586206903
luad	ADAMDEC1	NP_055294.1|NP_001138743.1	0.15147278741052625	-1.1674154882154881
luad	AGPAT5	NP_060831.2	0.000340093160592015	-0.9402486607142863
luad	ANGPT2	NP_001112359.1|NP_001138.1|NP_001112360.1	0.33107806828194564	-0.34677081980519486
luad	ARHGEF10	NP_001295082.1|NP_055444.2|NP_001295081.1	0.0015320763490122562	-0.5993862824675332
luad	ASAH1	NP_808592.2|NP_004306.3|NP_001350672.1|NP_001120977.1	0.15147278741052625	-0.5611078733766237
luad	ATP6V1B2	NP_001684.2	6.523346555425827e-05	-0.5779896509740261
luad	BIN3	NP_061158.1|NP_001349975.1	0.4234444480782502	-0.170858685064935
luad	BLK	NP_001706.2|NP_001317394.1	0.013265790842334415	-2.2691844907407406
luad	BMP1	NP_006120.1|NP_001190.1	0.12874742190082847	-0.740406858766234
luad	BNIP3L	NP_001317420.1|NP_004322.1	0.30442236622120683	-0.33794919298245607
luad	CCDC25	NP_060716.2|NP_001291461.1|NP_001291458.1	3.678498973788924e-09	-1.0150596590909091
luad	CCDC25	NP_001291459.1	0.05631545803614397	-0.9231357692307691
luad	CHMP7	NP_689485.1|NP_001350112.1|NP_001304828.1	3.678498973788924e-09	-0.967228206168831
luad	CLU	NP_001822.3	0.33645619477624117	-0.38274460227272755
luad	CNOT7	NP_001309019.1|NP_001309022.1|NP_001309023.1|NP_001309016.1|NP_001309024.1|NP_001309027.1	0.00080324347352199	-0.4328866071428571
luad	CTSB	NP_001899.1|NP_001304166.1	0.006248848108995703	-0.7054906655844156
luad	DCTN6	NP_006562.1	7.802541218786992e-05	-0.4155971996753247
luad	DEFA3	NP_005208.1|NP_001289194.1|NP_001035965.1	0.09425345777267302	-1.4971805194805194
luad	DEFA4	NP_001916.1	0.022878746467827928	-1.11455762987013
luad	DLC1	NP_001335010.1|NP_001303597.1|NP_006085.2|NP_001157743.1|NP_079043.3	0.82330496447237	-0.0475885146103896
luad	DOCK5	NP_079216.4	6.895852265392749e-06	-1.1248205762987014
luad	DOK2	NP_003965.2|NP_001304729.1	0.3210351306718703	-0.2589756493506493
luad	ERI1	NP_699163.2|NP_001341567.1|NP_001341564.1|NP_001341565.1	1.3144751449553525e-07	-1.1156607142857142
luad	ERICH1	NP_997215.1|NP_001290029.1	0.002358340163634861	-0.8780172483766235
luad	FAM160B2	NP_073586.5|NP_001341179.1|NP_001341180.1	4.7327800922013184e-07	-1.1611603084415585
luad	FDFT1	NP_001274671.1|NP_001274679.1|NP_001274673.1|NP_001274680.1|NP_001274685.1	0.040017874792463375	-0.9820431412337663
luad	GSR	NP_000628.2|NP_001182031.1|NP_001182032.1|NP_001182033.1	5.627731763757738e-05	-1.247468262987013
luad	GTF2E2	NP_002086.1|NP_001335282.1	0.00037234377425460604	-0.6278655844155843
luad	HMBOX1	NP_001311312.1|NP_001317427.1|NP_001311314.1|NP_001129198.1|NP_001311315.1|NP_001311316.1|NP_001311318.1|NP_001311320.1|NP_001311322.1|NP_001311324.1|NP_001293108.1|NP_000536.5	0.041489813791006164	-0.4231633116883119
luad	KBTBD11	NP_055682.1	0.015217147865428873	-0.6287509334415586
luad	KCTD9	NP_060104.2	8.228000162559053e-06	-0.7774607142857144
luad	KIF13B	NP_056069.2|NP_872312.2	0.00037234377425460604	-1.1025151379870133
luad	LOXL2	NP_002309.1	0.40222112543921185	-0.4546163961038958
luad	LPL	NP_000228.1	0.013143023472743242	-0.7486676542207791
luad	LZTS1	NP_001349813.1	0.25136813564835864	-0.46407550675675685
luad	MAK16	NP_115898.2	0.15147278741052625	-0.31856883116883117
luad	MFHAS1	NP_004216.2	0.17730000777529734	-0.39642007905138327
luad	MSR1	NP_619729.1|NP_001350673.1|NP_619730.1|NP_002436.1	0.6745363370619646	-0.12359415584415612
luad	MSRA	NP_036463.1|NP_001129143.1|NP_001186658.1|NP_001129142.1	1.0428493401509734e-07	-0.9093795454545455
luad	MTMR7	NP_004677.3	0.013265790842334415	-0.6906315904139434
luad	MTMR9	NP_056273.2	1.701953148754645e-06	-0.7160304383116882
luad	NAT1	NP_000653.3|NP_001153647.1	0.0006139416943308862	-0.7694901785714285
luad	NEIL2	NP_001129218.1|NP_001129219.1|NP_001129220.1	0.025335706730368113	-0.6671595238095236
luad	NUDT18	NP_079091.3	0.0028259906945057012	-0.4657325892857143
luad	PBK	NP_001349969.1|NP_001265874.1	0.008964310861435412	-1.1978440746753247
luad	PDGFRL	NP_006198.1	0.22061168128658232	-0.5805532432432434
luad	PDLIM2	NP_067643.3	0.2761680312895363	-0.2864368100649357
luad	PEBP4	NP_001350162.1	0.4234444480782502	-0.37207698863636374
luad	PINX1	NP_060354.4|NP_001271285.1	0.036977593021650705	-0.7866705357142857
luad	PNMA2	NP_009188.1	0.036977593021650705	-1.1760483766233767
luad	POLR3D	NP_001713.2	0.827921068255947	-0.03938181818181813
luad	PPP2CB	NP_001009552.1|NP_001341948.1	5.089249910646789e-06	-0.4259408279220779
luad	PPP2R2A	NP_002708.1|NP_001171062.1	4.087835000215038e-08	-1.2185868506493507
luad	PPP3CC	NP_001230903.1|NP_005596.2|NP_001230904.1	4.566256704113886e-05	-0.6840292613636363
luad	PSD3	NP_056125.3|NP_001349748.1|NP_996792.1	0.15147278741052625	-0.2979751217532467
luad	PURG	NP_001015508.1	0.5423081099692048	0.19046831639416695
luad	PURG	NP_001310240.1	0.9152978004996017	-0.03353610251878042
luad	R3HCC1	NP_001129580.2|NP_001288579.1	0.0010470077957095785	-0.6000322522522523
luad	RBPMS	NP_001008712.1|NP_001008711.1	0.012005414883364115	-0.8593794237012986
luad	SARAF	NP_057211.4|NP_001271168.1	0.0028259906945057012	-0.9259298295454546
luad	SH2D4A	NP_001167630.1|NP_001350039.1|NP_001167631.1	0.009052355326318796	-0.8186761363636366
luad	SLC39A14	NP_001338586.1|NP_001121903.1|NP_056174.2|NP_001128626.1	0.0042348865680223785	-1.1120005681818181
luad	SLC7A2	NP_001158243.1|NP_001008539.3|NP_003037.4	0.14841525857926677	-1.0731504545454547
luad	SORBS3	NP_005766.3	0.07896372584526472	-0.36917260551948083
luad	TDRP	NP_778250.2|NP_001243042.1	0.16919140689470702	-0.40960967465753423
luad	TNKS	NP_003738.2	0.29718996390060126	-0.24587178241864982
luad	TTI2	NP_001095871.1|NP_001317434.1	0.2754838055265963	-0.25505227272727266
luad	VPS37A	NP_001350102.1|NP_001350096.1|NP_001138624.1|NP_001350097.1|NP_001350099.1	1.5625948178352868e-09	-0.9578265827922077
luad	WRN	NP_000544.2	0.0002998692685908623	-0.7308817775974028
luad	XPO7	NP_001349731.1|NP_001093631.1	5.867599805640275e-08	-0.820412418831169
ovarian	ADAMDEC1	NP_001138744	0.736754753949456	-0.15556336284615385
ovarian	AGPAT5	NP_060831	0.010705088279024853	-0.32702391925975605
ovarian	ANGPT2	NP_001112359	0.31464911451833283	-0.5137990860833334
ovarian	ARHGEF10	NP_001295081	0.03350639865226736	-0.2773310137804878
ovarian	ASAH1	NP_004306	0.01292011900286063	-0.32744264534878037
ovarian	ATP6V1B2	NP_001684	0.0062001500929641275	-0.18896955368353663
ovarian	BIN3	NP_061158	0.18667665747578208	-0.14730630636158532
ovarian	BLK	NP_001317394	0.9947579382750358	-0.0012059502972972952
ovarian	BMP1	NP_006120	0.035526134728355994	-0.4247392934000001
ovarian	BNIP3L	NP_001317420	0.03983506289750596	-0.23537977017647055
