cancer_type	protein	Database_ID	adj_p	change
brca	ABHD11	ENSP00000222800.3	0.98640684429775	0.06870143631861089
brca	ABHD12	ENSP00000341408.5	0.9795840763450772	-0.08186096089110234
brca	ABHD13	ENSP00000365063.3	0.9808302956392215	
brca	ABHD14B	ENSP00000354841.5	0.9934025113198417	0.012665582840704667
brca	ABHD15	ENSP00000302657.3	0.9714223187820294	0.23443570030663302
brca	ABHD16A	ENSP00000379282.3	0.98640684429775	-0.036207013879176464
brca	ABHD17A	ENSP00000250974.9	0.98640684429775	-0.034989304228145994
brca	ABHD17B	ENSP00000330222.6	0.9714223187820294	-0.08099083908977166
brca	ABHD17C	ENSP00000258884.4	0.98640684429775	-0.0638557245031225
brca	ABHD2	ENSP00000268129.5	0.9918636372433203	-0.056506350128666366
brca	ABHD3	ENSP00000289119.2	0.9807722445570678	0.08112554440926738
brca	ABHD4	ENSP00000414558.2	0.9795840763450772	0.055865877787234744
brca	ABHD5	ENSP00000495778.1	0.98640684429775	0.05377366153827312
brca	ABHD6	ENSP00000295962.4	0.9909569590257785	0.03705356900042712
brca	ABI3	ENSP00000225941.1	0.98640684429775	-0.03901395168786097
brca	ABI3BP	ENSP00000420524.1	0.977737094945755	-0.1542300863352755
brca	ABL1	ENSP00000323315.5	0.971500214306217	-0.059066732631951724
brca	ABL1	ENSP00000361423.2	0.9918636372433203	-0.07740375033176877
brca	ABRACL	ENSP00000356632.3	0.9918636372433203	0.03816502241635335
brca	ABT1	ENSP00000274849.1	0.9714223187820294	0.10360838489177064
brca	ABTB1	ENSP00000232744.8	0.960925728556645	-0.2756719089594233
brca	ABTB2	ENSP00000410157.2	0.9795840763450772	0.11781774301722603
brca	AC093323.1	ENSP00000493540.1	0.9714223187820294	0.18457011027419465
brca	ACAA1	ENSP00000333664.8	0.9714223187820294	-0.08781908947296052
brca	ACAA2	ENSP00000466015.1	0.98640684429775	-0.04663334988264989
brca	ACACA	ENSP00000478547.1	0.971500214306217	-0.11530700292978319
brca	ACACB	ENSP00000341044.7	0.9918636372433203	0.021984284199615345
brca	ACAD10	ENSP00000389813.2	0.9918636372433203	-0.020525129370199457
brca	ACAD11	ENSP00000264990.6	0.960925728556645	-0.24377369058211468
brca	ACAD8	ENSP00000281182.5	0.969103427663229	-0.14446018258129417
brca	ACAD9	ENSP00000312618.7	0.971500214306217	-0.06865509593035495
brca	ACADL	ENSP00000233710.3	0.98640684429775	-0.1543929696687184
brca	ACADM	ENSP00000359871.5	0.991928017797465	-0.015898302530828454
brca	ACADS	ENSP00000242592.4	0.98640684429775	-0.06783708899949042
brca	ACADSB	ENSP00000357873.3	0.9934025113198417	0.025350416678338428
brca	ACADVL	ENSP00000349297.5	0.9714223187820294	
brca	ACADVL	ENSP00000344152.5	0.9795840763450772	
brca	ACAP1	ENSP00000158762.3	0.9978806507619655	0.003077484368431027
brca	ACAP2	ENSP00000324287.6	0.9934025113198417	0.005220632068177217
brca	ACAP3	ENSP00000346733.5	0.9891805248686134	-0.03296777311680929
brca	ACAT1	ENSP00000265838.4	0.960925728556645	-0.24803825113938124
brca	ACAT2	ENSP00000356015.4	0.9975618813689487	-0.0028512239467330253
brca	ACBD3	ENSP00000355777.5	0.98640684429775	-0.03168768187516491
brca	ACBD4	ENSP00000314440.8	0.9909569590257785	
brca	ACBD7	ENSP00000367453.4	0.9918636372433203	0.03437434217784402
brca	ACCS	ENSP00000263776.8	0.9735504725638418	-0.24207912996430614
brca	ACD	ENSP00000478084.1	0.9934025113198417	-0.009956906691520578
brca	ACE	ENSP00000290866.4	0.9795840763450772	0.07140749151124005
brca	ACKR2	ENSP00000396150.1	0.9714223187820294	-1.1950513877050808
brca	ACO1	ENSP00000309477.5	0.960925728556645	-0.13977484360360204
brca	ACOT1	ENSP00000311224.4	0.960925728556645	
brca	ACOT11	ENSP00000340260.2	0.9918636372433203	0.027306249224453315
brca	ACOT12	ENSP00000303246.3	0.9795840763450772	0.28838280729722865
brca	ACOT13	ENSP00000230048.3	0.98640684429775	0.04432316640366257
brca	ACOT2	ENSP00000238651.5	0.9939065353215062	0.015792908392159865
brca	ACOT4	ENSP00000323071.4	0.98640684429775	
brca	ACOT8	ENSP00000217455.4	0.98640684429775	0.0459258863598704
brca	ACOX2	ENSP00000307697.5	0.969103427663229	-0.2364838635017379
brca	ACOX3	ENSP00000348775.4	0.98640684429775	-0.07365555004573579
brca	ACP2	ENSP00000256997.3	0.960925728556645	0.11237462733737305
brca	ACP5	ENSP00000218758.4	0.977737094945755	0.08852599747614213
brca	ACP6	ENSP00000463574.1	0.971500214306217	-0.10282046150240776
brca	ACSBG1	ENSP00000258873.4	0.969103427663229	-0.42812979090134573
brca	ACSF2	ENSP00000300441.4	0.98640684429775	-0.06975646123480236
brca	ACSF3	ENSP00000320646.4	0.9714223187820294	-0.09567584696273028
brca	ACSL3	ENSP00000350012.3	0.9821770510416311	-0.09246387569266656
brca	ACSL5	ENSP00000346223.4	0.9890439516799219	-0.047847145547032385
brca	ACSM1	ENSP00000301956.3	0.9918636372433203	-0.060394289699474954
brca	ACSM3	ENSP00000289416.5	0.9978806507619655	0.005483428572268911
brca	ACSM5	ENSP00000327916.4	0.971500214306217	
brca	ACSS1	ENSP00000316924.4	0.9918636372433203	0.01996776332454013
brca	ACSS2	ENSP00000253382.5	0.9934025113198417	0.010833223362001784
brca	ACSS3	ENSP00000261206.3	0.98640684429775	-0.07218125800410408
brca	ACTA1	ENSP00000355645.3	0.9918636372433203	-0.020960751409493703
brca	ACTA2	ENSP00000224784.6	0.9918636372433203	0.050284227645998825
brca	ACTB	ENSP00000494269.1	0.9714223187820294	0.12523503372657707
brca	ACTBL2	ENSP00000416706.1	0.9918636372433203	0.017936785582856107
brca	ACTC1	ENSP00000290378.4	0.98640684429775	0.08987634036392489
brca	ACTG1	ENSP00000458162.1	0.971500214306217	0.07615275701841259
brca	ACTG2	ENSP00000295137.3	0.9918636372433203	-0.07131323987262261
brca	ACTL6A	ENSP00000397552.2	0.960925728556645	0.09895791403903595
brca	ACTL6B	ENSP00000160382.5	0.960925728556645	-0.7683201971136726
brca	ACTL8	ENSP00000364555.1	0.9635838846065212	
brca	ACTN3	ENSP00000426797.1	0.9714223187820294	-0.25227757572761345
brca	ACTN4	ENSP00000252699.2	0.9792563311057635	0.05581191734838739
brca	ACTR10	ENSP00000254286.4	0.9667899369069547	-0.048963562207384785
brca	ACTR1A	ENSP00000358921.4	0.98640684429775	-0.031075634168691912
brca	ACTR1B	ENSP00000289228.5	0.9918636372433203	0.010006388823623591
brca	ACTR2	ENSP00000260641.5	0.969103427663229	1.040810321725775
brca	ACTR2	ENSP00000367220.4	0.9714223187820294	0.04909387154759125
brca	ACTR3	ENSP00000263238.2	0.9807722445570678	0.03450001918453381
brca	ACTR3B	ENSP00000256001.8	0.9939065353215062	0.007943084097913874
brca	ACTR5	ENSP00000243903.4	0.9799923055192357	0.03356725575610334
brca	ACTR6	ENSP00000188312.2	0.9714223187820294	0.05885460855077799
brca	ACTR8	ENSP00000336842.3	0.9978806507619655	0.0006899612514173897
brca	ACVR1	ENSP00000263640.3	0.9964275308321466	
brca	ACVR1B	ENSP00000257963.4	0.960925728556645	
brca	ACVRL1	ENSP00000373574.4	0.98640684429775	
brca	ACY1	ENSP00000384296.2	0.9918636372433203	0.02727764198323337
brca	ACY3	ENSP00000255082.3	0.98640684429775	
brca	ACYP1	ENSP00000238618.3	0.9918636372433203	0.025369072159096534
brca	ACYP2	ENSP00000378161.3	0.960925728556645	-0.2516337461324796
brca	ADA	ENSP00000361965.4	0.9934025113198417	0.012257647831252345
brca	ADAL	ENSP00000456242.1	0.9714223187820294	-0.09029412553795457
brca	ADAM10	ENSP00000260408.3	0.960925728556645	-0.1415477377940461
brca	ADAM12	ENSP00000357668.4	0.9918636372433203	0.04471526759441191
brca	ADAM15	ENSP00000349436.2	0.960925728556645	-0.1702130242668496
brca	ADAM17	ENSP00000309968.3	0.971500214306217	-0.061316738136543855
brca	ADAM22	ENSP00000265727.7	0.9932449433813957	
brca	ADAM8	ENSP00000453302.1	0.98640684429775	-0.13666293571916777
brca	ADAM9	ENSP00000419446.2	0.9826457076247008	-0.07706169279433443
brca	ADAMTS1	ENSP00000284984.2	0.98640684429775	0.0786309410112715
brca	ADAMTS12	ENSP00000422554.1	0.9827836653703119	-0.10545415750263669
brca	ADAMTS14	ENSP00000362303.1	0.9978806507619655	
brca	ADAMTS15	ENSP00000299164.2	0.9714223187820294	
brca	ADAMTS16	ENSP00000274181.7	0.960925728556645	-0.458261328006484
brca	ADAMTS2	ENSP00000251582.7	0.98640684429775	-0.07134448279078053
brca	ADAMTS4	ENSP00000356975.4	0.9864138104343221	0.03934751199643098
brca	ADAMTS5	ENSP00000284987.5	0.9795840763450772	-0.19746408261676143
brca	ADAMTS7	ENSP00000373472.4	0.9918636372433203	
brca	ADAMTSL1	ENSP00000369921.4	0.9714223187820294	-0.18655702416395692
brca	ADAMTSL2	ENSP00000376781.3	0.9918636372433203	0.02251250973417404
brca	ADAMTSL3	ENSP00000286744.5	0.9918636372433203	
brca	ADAMTSL5	ENSP00000327608.3	0.971500214306217	
brca	ADAP1	ENSP00000265846.5	0.98640684429775	0.03326798869442843
brca	ADAP2	ENSP00000329468.3	0.9978806507619655	0.0016024741441297286
brca	ADARB1	ENSP00000353920.3	0.9795840763450772	0.04513431468010112
brca	ADAT1	ENSP00000310015.3	0.9935866774941133	0.007515318682514267
brca	ADAT2	ENSP00000237283.8	0.9975618813689487	-0.0024863065469532047
brca	ADAT3	ENSP00000332448.2	0.9780223066645773	0.06192128566717066
brca	ADCK1	ENSP00000238561.5	0.98640684429775	-0.04545503221263123
brca	ADCK2	ENSP00000072869.4	0.960925728556645	-0.3995339844576114
brca	ADCK5	ENSP00000310547.6	0.9714223187820294	0.08128236511017005
brca	ADCY3	ENSP00000260600.5	0.9992379120100018	-0.0024243809794415594
brca	ADCY5	ENSP00000419361.1	0.960925728556645	
brca	ADCY6	ENSP00000311405.4	0.98640684429775	
brca	ADCY7	ENSP00000254235.3	0.98640684429775	
brca	ADCY9	ENSP00000294016.3	0.9918636372433203	
brca	ADCYAP1	ENSP00000411658.3	0.9918636372433203	
brca	ADD2	ENSP00000264436.3	0.960925728556645	0.2713143944879996
brca	ADH1A	ENSP00000209668.2	0.9918636372433203	0.048146510754413396
brca	ADH1B	ENSP00000306606.8	0.98640684429775	0.1657718132532774
brca	ADH1C	ENSP00000426083.1	0.9918636372433203	-0.06330155252973547
brca	ADH4	ENSP00000424630.1	0.960925728556645	
brca	ADH5	ENSP00000296412.8	0.9909569590257785	-0.026083435089062718
brca	ADHFE1	ENSP00000379865.3	0.960925728556645	
brca	ADI1	ENSP00000333666.3	0.9799923055192357	0.07564573620713202
brca	ADIPOQ	ENSP00000320709.2	0.9918636372433203	0.04904821289486584
brca	ADIPOR1	ENSP00000341785.5	0.9725825542551231	-0.11997573265687789
brca	ADIPOR2	ENSP00000349616.4	0.98640684429775	
brca	ADIRF	ENSP00000361083.3	0.9735504725638418	-0.19663835190396334
brca	ADK	ENSP00000443965.2	0.960925728556645	-0.14947491153240075
brca	ADM	ENSP00000278175.5	0.9714223187820294	-0.45262643178237155
brca	ADNP	ENSP00000342905.3	0.960925728556645	0.12361490263132235
brca	ADNP2	ENSP00000262198.3	0.9714223187820294	0.07561253961644787
brca	ADO	ENSP00000362888.1	0.9909569590257785	-0.019629332423276698
brca	ADPGK	ENSP00000312250.8	0.9942003594463802	0.0044903212920148206
brca	ADPRH	ENSP00000349496.3	0.9909569590257785	-0.023855424873288122
brca	ADPRM	ENSP00000369099.4	0.98640684429775	
brca	ADRA2A	ENSP00000280155.2	0.98640684429775	0.10731454963582107
brca	ADRM1	ENSP00000253003.2	0.98640684429775	-0.04160817730239694
brca	ADSL	ENSP00000485525.1	0.9939065353215062	-0.006806895775450288
brca	AEBP1	ENSP00000223357.3	0.9890439516799219	0.0627955355608403
brca	AEBP2	ENSP00000266508.9	0.9714223187820294	-0.22206601141095716
brca	AFAP1	ENSP00000351245.2	0.9934025113198417	0.010220073007774624
brca	AFAP1L1	ENSP00000296721.4	0.9902677329230267	-0.028069622335504085
brca	AFF1	ENSP00000378578.4	0.960925728556645	0.11382377773471708
brca	AFF3	ENSP00000317421.4	0.9918636372433203	
brca	AFF4	ENSP00000265343.5	0.960925728556645	-0.12478413223569265
brca	AFG3L2	ENSP00000269143.2	0.98640684429775	-0.05616101960408139
brca	AFM	ENSP00000226355.3	0.98640684429775	-0.06617313289682364
brca	AFMID	ENSP00000386890.4	0.9909569590257785	0.05373463695167695
brca	AFTPH	ENSP00000238855.7	0.9918636372433203	0.015296038083394026
brca	AGA	ENSP00000264595.2	0.960925728556645	-0.18679071201177397
brca	AGAP2	ENSP00000257897.3	0.9714223187820294	
brca	AGFG1	ENSP00000312059.7	0.9714223187820294	0.05587972389874195
brca	AGFG2	ENSP00000300176.4	0.960925728556645	-0.1452052286737944
brca	AGGF1	ENSP00000316109.7	0.98640684429775	
brca	AGK	ENSP00000496789.1	0.9714223187820294	-0.08330220871281703
brca	AGL	ENSP00000294724.4	0.960925728556645	0.21303625786702943
brca	AGMAT	ENSP00000364986.3	0.9964275308321466	-0.006990988382319249
brca	AGO1	ENSP00000362300.4	0.960925728556645	-0.09614219776558158
brca	AGO2	ENSP00000220592.5	0.960925728556645	0.11859504799800859
brca	AGO3	ENSP00000362287.3	0.9821770510416311	-0.039170261207884166
brca	AGO4	ENSP00000362306.3	0.969103427663229	
brca	AGPAT1	ENSP00000337463.6	0.9714223187820294	-0.12561841175584498
brca	AGPAT2	ENSP00000360761.2	0.9735504725638418	0.116018144341103
brca	AGPAT3	ENSP00000291572.8	0.969103427663229	-0.17440389993759897
brca	AGPAT4	ENSP00000314036.4	0.971500214306217	0.12125466946695024
brca	AGPS	ENSP00000264167.4	0.9978806507619655	0.002158855632569845
brca	AGR2	ENSP00000391490.2	0.9948320003319534	0.015216126078582193
brca	AGR3	ENSP00000308606.2	0.9795840763450772	-0.1732232938028936
brca	AGRN	ENSP00000368678.2	0.9714223187820294	-0.1136397734070414
brca	AGT	ENSP00000355627.4	0.98640684429775	-0.05943762944240216
brca	AGTPBP1	ENSP00000349592.3	0.9918636372433203	0.02035868555735383
brca	AGTR1	ENSP00000273430.3	0.98640684429775	-0.2429726190842737
brca	AGXT	ENSP00000302620.3	0.98640684429775	
brca	AHCTF1	ENSP00000355464.1	0.98640684429775	-0.026777995296818714
brca	AHCY	ENSP00000217426.2	0.9792563311057635	0.06093047965494162
brca	AHCYL1	ENSP00000358814.5	0.98640684429775	0.042432268748990296
brca	AHDC1	ENSP00000247087.4	0.9714223187820294	-0.07623964013169277
brca	AHI1	ENSP00000265602.6	0.9795840763450772	
brca	AHNAK2	ENSP00000353114.4	0.9868925784115531	-0.05842143197295101
brca	AHSA1	ENSP00000216479.3	0.960925728556645	0.10306961047089158
brca	AHSG	ENSP00000393887.2	0.98640684429775	-0.07120017420950919
brca	AHSP	ENSP00000307199.4	0.960925728556645	0.3926442348223972
brca	AIDA	ENSP00000339161.6	0.9714223187820294	-0.07260128573886362
brca	AIF1	ENSP00000365227.3	0.98640684429775	-0.04647861371097545
brca	AIF1L	ENSP00000247291.3	0.9714223187820294	0.2178832847240476
brca	AIFM2	ENSP00000312370.1	0.9795840763450772	0.0740101410366438
brca	AIG1	ENSP00000275235.4	0.9714223187820294	-0.21969774507031645
brca	AIMP1	ENSP00000378191.4	0.9714223187820294	-0.044969537772001154
brca	AIP	ENSP00000279146.3	0.960925728556645	0.0901158849100279
brca	AJUBA	ENSP00000262713.2	0.969103427663229	-0.18445865093014405
brca	AK1	ENSP00000223836.10	0.9799923055192357	0.06249798464982542
brca	AK2	ENSP00000362548.2	0.9714223187820294	0.09849526198808156
brca	AK3	ENSP00000371230.3	0.960925728556645	-0.13292251478263964
brca	AK4	ENSP00000322175.7	0.9909569590257785	-0.051696496209607715
brca	AK5	ENSP00000341430.5	0.960925728556645	
brca	AK7	ENSP00000267584.4	0.960925728556645	0.7242360688697325
brca	AKAP1	ENSP00000337736.3	0.9730157148923155	0.09297030436236885
brca	AKAP10	ENSP00000225737.6	0.960925728556645	-0.08986306191622574
brca	AKAP11	ENSP00000025301.2	0.9999689344625404	-0.00015563560751061245
brca	AKAP12	ENSP00000253332.1	0.9714223187820294	-0.1811420689430616
brca	AKAP13	ENSP00000378026.3	0.969103427663229	-0.065996838938545
brca	AKAP5	ENSP00000315615.5	0.960925728556645	
brca	AKAP8	ENSP00000269701.1	0.9714223187820294	0.08001091003411015
brca	AKAP8L	ENSP00000380557.3	0.971500214306217	0.060863091324362
brca	AKIP1	ENSP00000299576.5	0.9807722445570678	-0.10358151783242145
brca	AKIRIN2	ENSP00000257787.5	0.9635838846065212	
brca	AKNA	ENSP00000303769.4	0.9918636372433203	-0.03804562396151874
brca	AKR1A1	ENSP00000312606.4	0.9827836653703119	-0.05584533353310446
brca	AKR1B1	ENSP00000285930.3	0.98640684429775	-0.044919871311182386
brca	AKR1B10	ENSP00000352584.4	0.960925728556645	-0.40622405080578594
brca	AKR1B15	ENSP00000498877.1	0.9714223187820294	
brca	AKR1C1	ENSP00000370254.4	0.9935866774941133	0.022478862018090018
brca	AKR1C2	ENSP00000370129.4	0.9714223187820294	-0.26062604731688066
brca	AKR1C3	ENSP00000369927.3	0.971500214306217	-0.17742079607215122
brca	AKR1C4	ENSP00000263126.1	0.9918636372433203	
brca	AKR7A2	ENSP00000235835.3	0.9918636372433203	-0.01562168783526812
brca	AKR7A3	ENSP00000355377.4	0.960925728556645	0.32805724594257946
brca	AKT1	ENSP00000270202.4	0.98640684429775	-0.03662616276621585
brca	AKT1S1	ENSP00000341698.5	0.98640684429775	0.033383842178518086
brca	AKT2	ENSP00000375892.2	0.999333435395003	-0.0005422378238720965
brca	AKT3	ENSP00000263826.5	0.9635838846065212	0.14294147619162006
brca	AKTIP	ENSP00000300245.4	0.9918636372433203	0.01837941080919607
brca	ALAD	ENSP00000386284.3	0.960925728556645	0.13687898039610152
brca	ALAS1	ENSP00000309259.2	0.9633515280456765	-0.13061962916311237
brca	ALCAM	ENSP00000419236.2	0.98640684429775	-0.08683286550029246
brca	ALDH16A1	ENSP00000293350.3	0.9909569590257785	-0.02345769563540094
brca	ALDH1A1	ENSP00000297785.3	0.9952465215595846	-0.00812865782188571
brca	ALDH1A2	ENSP00000249750.4	0.9978806507619655	0.003470641761622484
brca	ALDH1A3	ENSP00000332256.5	0.969103427663229	-0.17421688780692818
brca	ALDH1B1	ENSP00000366927.3	0.9934025113198417	0.013272130119730663
brca	ALDH1L1	ENSP00000377083.3	0.98640684429775	0.09500076343563263
brca	ALDH1L2	ENSP00000258494.9	0.9918636372433203	0.04033496421169083
brca	ALDH2	ENSP00000261733.2	0.960925728556645	-0.22153367205197178
brca	ALDH3A2	ENSP00000176643.6	0.9935866774941133	0.013967246009986112
brca	ALDH3B1	ENSP00000473990.2	0.9611089155376494	0.15034144201345598
brca	ALDH4A1	ENSP00000290597.5	0.971500214306217	-0.13121841594665665
brca	ALDH5A1	ENSP00000350191.3	0.9932713617443404	-0.020749475828472495
brca	ALDH6A1	ENSP00000342564.4	0.969103427663229	-0.16170311787718505
brca	ALDH9A1	ENSP00000346827.4	0.969103427663229	-0.11159269012184463
brca	ALDOA	ENSP00000496166.1	0.98640684429775	0.12276904991232919
brca	ALDOB	ENSP00000497731.1	0.960925728556645	
brca	ALDOC	ENSP00000226253.4	0.98640684429775	0.050710459618810266
brca	ALG1	ENSP00000262374.5	0.9918636372433203	-0.01930884182232906
brca	ALG11	ENSP00000430236.1	0.990605388283115	-0.036317778131060796
brca	ALG12	ENSP00000333813.5	0.9714223187820294	-0.1033298876638448
brca	ALG14	ENSP00000359224.4	0.98640684429775	-0.06095309589190308
brca	ALG2	ENSP00000417764.1	0.9714223187820294	0.06286553634079231
brca	ALG3	ENSP00000380793.3	0.9918636372433203	-0.039283091518477364
brca	ALG5	ENSP00000239891.3	0.9940054561989572	0.007765678658702535
brca	ALG6	ENSP00000263440.5	0.9934025113198417	-0.01606695821288781
brca	ALG8	ENSP00000299626.5	0.98640684429775	-0.056230121392687765
brca	ALKBH1	ENSP00000216489.3	0.98640684429775	0.04107615027459183
brca	ALKBH2	ENSP00000343021.3	0.969103427663229	0.14279704675243346
brca	ALKBH3	ENSP00000302232.4	0.9659306755971396	-0.11861377896827391
brca	ALKBH4	ENSP00000292566.3	0.9994566523767879	0.00037119150626764574
brca	ALKBH5	ENSP00000382091.4	0.9935866774941133	-0.00791474149552807
brca	ALKBH6	ENSP00000252984.6	0.9999689344625404	-0.00024540133152898755
brca	ALKBH7	ENSP00000245812.2	0.9821770510416311	-0.057414927631759545
brca	ALKBH8	ENSP00000374219.3	0.9795840763450772	-0.044300852249440366
brca	ALMS1	ENSP00000478155.1	0.98640684429775	
brca	ALOX15	ENSP00000293761.3	0.9934025113198417	0.05716131514013617
brca	ALOX15B	ENSP00000369530.4	0.98640684429775	0.1270891298913437
brca	ALOX5	ENSP00000363512.2	0.9918636372433203	0.021314878935390115
brca	ALOX5AP	ENSP00000369858.3	0.9795840763450772	-0.1019987332813744
brca	ALPK1	ENSP00000177648.9	0.969103427663229	-0.13481943842829291
brca	ALPK3	ENSP00000258888.5	0.960925728556645	0.8372073003880267
brca	ALPL	ENSP00000363965.1	0.98640684429775	-0.05597376408539234
brca	ALS2	ENSP00000264276.6	0.971500214306217	-0.04746294346935979
brca	ALS2CL	ENSP00000313670.4	0.960925728556645	
brca	ALYREF	ENSP00000421592.2	0.9827836653703119	0.059006746922881895
brca	AMACR	ENSP00000334424.6	0.9714223187820294	-0.10715821047595978
brca	AMBP	ENSP00000265132.3	0.9909569590257785	-0.04080194266253434
brca	AMBRA1	ENSP00000415327.2	0.9792563311057635	0.045503561192410814
brca	AMD1	ENSP00000357877.5	0.9978806507619655	-0.003120156152635112
brca	AMDHD1	ENSP00000266736.2	0.98640684429775	-0.10743657020683153
brca	AMFR	ENSP00000290649.5	0.98640684429775	-0.04263292555856289
brca	AMIGO2	ENSP00000266581.4	0.9673196240482214	0.30408201123311773
brca	AMMECR1L	ENSP00000272647.6	0.960925728556645	
brca	AMN1	ENSP00000281471.6	0.98640684429775	-0.035136719490192994
brca	AMOTL1	ENSP00000320968.8	0.960925728556645	-0.14391683812083367
brca	AMOTL2	ENSP00000249883.5	0.9795840763450772	-0.09142431030848115
brca	AMPD2	ENSP00000256578.4	0.9735504725638418	0.046818733325953876
brca	AMPD3	ENSP00000379801.2	0.9918636372433203	0.027588394466344503
brca	AMPH	ENSP00000348602.2	0.9612261249186352	0.23556939963783613
brca	AMT	ENSP00000273588.3	0.9611089155376494	
brca	AMZ2	ENSP00000352976.3	0.9918636372433203	-0.020087555772781436
brca	ANAPC1	ENSP00000339109.3	0.9964275308321466	0.001708663093283519
brca	ANAPC10	ENSP00000310071.5	0.9795840763450772	0.05186072693605201
brca	ANAPC11	ENSP00000339695.5	0.9799923055192357	-0.05858549635174701
brca	ANAPC13	ENSP00000346987.5	0.9714223187820294	0.1186296905165466
brca	ANAPC15	ENSP00000227618.4	0.9918636372433203	0.03045267017999853
brca	ANAPC16	ENSP00000299381.3	0.9918636372433203	0.016018214951795534
brca	ANAPC2	ENSP00000314004.2	0.971500214306217	0.05632769580541459
brca	ANAPC4	ENSP00000318775.3	0.9714223187820294	0.04146982147246191
brca	ANAPC5	ENSP00000261819.3	0.960925728556645	0.07084114776899773
brca	ANAPC7	ENSP00000394394.3	0.960925728556645	0.09265423673923615
brca	ANG	ENSP00000336762.6	0.9714223187820294	-0.15103266700964443
brca	ANGEL1	ENSP00000251089.3	0.9714223187820294	
brca	ANGEL2	ENSP00000355929.3	0.969103427663229	-0.09144507584588753
brca	ANGPTL1	ENSP00000234816.2	0.98640684429775	-0.24494197046704216
brca	ANGPTL2	ENSP00000362524.3	0.9795840763450772	0.10423582175317067
brca	ANGPTL3	ENSP00000360170.3	0.9714223187820294	-0.3213687665033864
brca	ANGPTL4	ENSP00000301455.1	0.9891805248686134	0.0690213097163636
brca	ANGPTL5	ENSP00000335255.3	0.9936186065395158	-0.05487185037460174
brca	ANKDD1A	ENSP00000325895.9	0.9918636372433203	
brca	ANKEF1	ENSP00000367631.3	0.9935866774941133	0.037724857076699383
brca	ANKH	ENSP00000284268.6	0.960925728556645	
