protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
RAB11FIP1	ENSP00000331342	0.0063143956836878385	coad	0.218499428933086	29	31
ASAH1	ENSP00000262097	0.006403537845625312	coad	-0.2698306174819066	29	31
PLPBP	ENSP00000333551	0.008065623759059492	coad	-0.16855264902655373	29	31
MTUS1	ENSP00000262102	0.01310119838129227	coad	-0.45177308596044663	12	12
PSD3	ENSP00000324127	0.020888190622543604	coad	-0.4639419842027047	15	12
REEP4	ENSP00000303482	0.022339177410672775	coad	0.19794148526778824	28	28
ERI1	ENSP00000250263	0.029927453073526233	coad	0.20983919567195883	24	22
ERLIN2	ENSP00000428112	0.031142447365943408	coad	-0.16110196154133083	29	31
PLEKHA2	ENSP00000482228	0.03859683697413892	coad	-0.18615992828349173	29	31
PRAG1	ENSP00000479068	0.04045871568204741	coad	0.34724731463392855	13	10
KCTD9	ENSP00000221200	0.05077812763502241	coad	-0.4599633232319436	11	11
ZNF703	ENSP00000332325	0.05959164403162052	coad	0.27725415919790913	27	25
CCAR2	ENSP00000310670	0.06694729663545342	coad	0.10055237295873319	29	31
PINX1	ENSP00000318966	0.07655300893323354	coad	-0.2544979611134231	19	20
DEFA6	ENSP00000297436	0.08600572818579627	coad	-0.7546560715841659	29	31
LOXL2	ENSP00000373783	0.08600572818579627	coad	0.23895734256985546	29	31
R3HCC1	ENSP00000265806	0.10526395091126627	coad	-0.30774693257967073	20	20
DEFA4	ENSP00000297435	0.10526395091126627	coad	0.2989835683818359	27	30
INTS10	ENSP00000381064	0.12395734759746005	coad	-0.17186295564536191	28	28
IDO1	ENSP00000430505	0.12772969322140024	coad	0.3550760563338941	14	14
HMBOX1	ENSP00000287701	0.14052397347590967	coad	-0.7208597529798959	16	10
EIF4EBP1	ENSP00000340691	0.17318038599655802	coad	-0.23221444912808234	22	18
BRF2	ENSP00000220659	0.18526134449712936	coad	-0.5788359263520428	5	6
NSD3	ENSP00000313983	0.19231245300924268	coad	0.34565407158911565	12	6
PPP3CC	ENSP00000240139	0.20075476210461876	coad	-0.3389219724926892	5	6
CTSB	ENSP00000342070	0.20846191430131214	coad	-0.20661933084257098	29	31
DOK2	ENSP00000276420	0.21559150797021948	coad	-0.11673345354899149	26	29
LSM1	ENSP00000310596	0.3402112488415243	coad	-0.07682908188874968	29	31
AGPAT5	ENSP00000285518	0.3484816428014153	coad	0.0642697784478905	29	31
ADAM9	ENSP00000419446	0.49704388867374144	coad	0.0417439965931852	29	31
WRN	ENSP00000298139	0.49704388867374144	coad	-0.11950396832746031	9	7
ELP3	ENSP00000256398	0.49704388867374144	coad	0.035022361399113695	29	31
SARAF	ENSP00000256255	0.49704388867374144	coad	-0.12526039848585807	17	16
NEFM	ENSP00000221166	0.5399144626251549	coad	0.33293767179623995	10	8
CNOT7	ENSP00000355279	0.5694846323467154	coad	0.05883996116362374	27	28
SH2D4A	ENSP00000265807	0.5807466069428467	coad	0.052973668471787305	29	31
INTS9	ENSP00000398208	0.5841425309417956	coad	0.04926378203276272	24	29
MSR1	ENSP00000262101	0.5989690542541412	coad	0.08321323914165389	29	31
SLC39A14	ENSP00000240095	0.6284151263087767	coad	-0.03984870482422721	29	31
BAG4	ENSP00000287322	0.6719475060761468	coad	-0.06884937863676022	17	11
FDFT1	ENSP00000220584	0.7912906086860959	coad	0.030902261557787664	29	31
TNFRSF10B	ENSP00000276431	0.829611658853372	coad	-0.061019947244129985	9	10
POLR3D	ENSP00000303088	0.8497072200459934	coad	-0.02363244585073429	22	20
PBK	ENSP00000301905	0.8804340791511478	coad	-0.017509655964271162	25	19
ADGRA2	ENSP00000323508	0.9329757844311298	coad	0.02089872843469845	9	7
BMP1	ENSP00000305714	0.9904115947921353	coad	0.004171413844151456	13	10
EPHX2	ENSP00000430269	5.56100877778888e-17	hnscc	-1.687698327680918	32	23
SORBS3	ENSP00000240123	4.860341792809258e-16	hnscc	-0.939415340662846	32	23
PPP2R2A	ENSP00000370113	4.860341792809258e-16	hnscc	-0.8847832840946248	32	23
DPYSL2	ENSP00000427985	7.312397895927127e-16	hnscc	-0.9434700651069307	32	23
LOXL2	ENSP00000373783	2.5588544262653802e-12	hnscc	1.4350360140153122	32	23
SCARA5	ENSP00000346990	7.574214281480577e-12	hnscc	-1.4945510382765703	23	15
PDLIM2	ENSP00000380867	2.727486760528857e-11	hnscc	-1.3471049526902417	32	23
KBTBD11	ENSP00000321544	3.916849994288269e-11	hnscc	-0.9192943947882807	32	23
GTF2E2	ENSP00000348168	5.048482557745183e-10	hnscc	0.5250090564609537	32	23
PPP2CB	ENSP00000221138	5.048482557745183e-10	hnscc	-0.5013218213282996	31	22
NEFL	ENSP00000482169	5.052098142426843e-10	hnscc	-2.487734627249006	32	23
SLC39A14	ENSP00000240095	2.2442939092240584e-09	hnscc	0.9153288090487401	32	23
NEFM	ENSP00000221166	2.2442939092240584e-09	hnscc	-2.2301718608216454	32	23
DMTN	ENSP00000370879	2.43543813754767e-08	hnscc	-1.1913638546210237	32	23
KIF13B	ENSP00000427900	2.5812510984286487e-08	hnscc	-0.5833432402328182	32	23
PCM1	ENSP00000327077	2.694325026752554e-08	hnscc	-0.517868048446068	32	23
SH2D4A	ENSP00000265807	5.053408689267198e-08	hnscc	-0.8277357288638216	32	23
CCDC25	ENSP00000348933	9.03909313886883e-08	hnscc	-0.3776828458715331	32	23
ADAM9	ENSP00000419446	3.898139822261447e-07	hnscc	0.7581175858683222	32	23
MSRA	ENSP00000313921	5.947435862970855e-07	hnscc	-0.5802671201532854	32	23
GSR	ENSP00000221130	7.629064797654621e-07	hnscc	-0.5165509307661218	32	23
BIN3	ENSP00000276416	8.157197484699503e-07	hnscc	-0.43150274018319457	32	23
DCTN6	ENSP00000221114	1.8442528769385174e-06	hnscc	-0.2941105385471656	32	23
BMP1	ENSP00000305714	3.3953227853523563e-06	hnscc	1.0557942637071984	32	23
ENTPD4	ENSP00000351520	3.568782795825913e-05	hnscc	-0.7748229828578974	24	17
CLU	ENSP00000315130	3.568782795825913e-05	hnscc	-0.9928677322458144	32	23
TTI2	ENSP00000353971	6.788790569557722e-05	hnscc	0.4101763244086783	32	23
PSD3	ENSP00000324127	6.788790569557722e-05	hnscc	-0.4024171935096401	32	23
RBPMS	ENSP00000340176	0.0001321013498455365	hnscc	-0.4154589238618311	32	23
RAB11FIP1	ENSP00000331342	0.000726188511882989	hnscc	-0.6373416290647576	32	23
DEFA4	ENSP00000297435	0.0009607335831772527	hnscc	0.9615960881923834	32	23
ADGRA2	ENSP00000406367	0.0013111333072799614	hnscc	-0.618815173850176	26	19
ATP6V1B2	ENSP00000276390	0.0015792701103071632	hnscc	-0.1998427663126462	32	23
KCTD9	ENSP00000221200	0.0015792701103071632	hnscc	-0.2994948359447436	32	23
R3HCC1	ENSP00000265806	0.0015792701103071632	hnscc	-0.3382526927285861	32	23
PTK2B	ENSP00000391995	0.002166191464549342	hnscc	0.2959380155845564	32	23
MSR1	ENSP00000405453	0.002166191464549342	hnscc	0.35651873537034956	32	23
MYOM2	ENSP00000262113	0.0022590836630458633	hnscc	-1.6745128611970042	32	23
INTS10	ENSP00000381064	0.0028676721133174226	hnscc	0.18893960515665537	32	23
PRAG1	ENSP00000479068	0.0034065166434292275	hnscc	0.26083419275666375	32	23
FGFR1	ENSP00000327229	0.003920626435101347	hnscc	-0.40271425590324195	20	17
DEFA3	ENSP00000328359	0.004532116726659316	hnscc	1.6693050597902488	32	22
LZTS1	ENSP00000265801	0.005696107408397644	hnscc	0.9505223202358413	32	23
AGPAT5	ENSP00000285518	0.008431414349170796	hnscc	-0.19730259317431081	32	23
CTSB	ENSP00000342070	0.008431414349170796	hnscc	0.30874790826865617	32	23
BNIP3L	ENSP00000370003	0.009092174196294926	hnscc	-0.9005138239278405	16	13
MICU3	ENSP00000321455	0.010148852323994121	hnscc	-0.8224202929448859	7	6
PEBP4	ENSP00000256404	0.010475069112965554	hnscc	-1.1761554100376954	10	9
NRG1	ENSP00000384620	0.010475069112965554	hnscc	1.0183216057802311	17	12
TACC1	ENSP00000321703	0.016910547567089207	hnscc	-0.27171425370034863	32	23
IDO1	ENSP00000430505	0.017561959891483285	hnscc	0.5638681697849615	32	23
DOK2	ENSP00000276420	0.023792646229193793	hnscc	0.32678156357867394	32	23
XPO7	ENSP00000252512	0.02607954308452432	hnscc	-0.11627472820642835	32	23
ASH2L	ENSP00000340896	0.02607954308452432	hnscc	0.24480326337863964	32	23
VPS37A	ENSP00000318629	0.0296712033653606	hnscc	-0.11405384935592705	32	23
TNFRSF10A	ENSP00000221132	0.03288807363362066	hnscc	0.5273618872011865	18	14
LPL	ENSP00000497642	0.03288807363362066	hnscc	-0.41984956157920966	18	13
DDHD2	ENSP00000380352	0.03288807363362066	hnscc	-0.21202109827604912	32	23
TNKS	ENSP00000311579	0.04003447319295338	hnscc	-0.40680189912833586	17	13
PLEKHA2	ENSP00000482228	0.04444963010317616	hnscc	0.24670046055276407	32	23
ARHGEF10	ENSP00000340297	0.04637602008861087	hnscc	-0.15686300379195886	32	23
NEIL2	ENSP00000284503	0.05695723799833316	hnscc	-0.2883549665611058	30	22
BAG4	ENSP00000287322	0.06736448323968948	hnscc	0.30272249147763264	32	23
CCAR2	ENSP00000310670	0.08178644692836433	hnscc	-0.10747952023681749	32	23
MAK16	ENSP00000353246	0.08479628889286284	hnscc	0.15867529819508805	32	23
DUSP26	ENSP00000256261	0.09386447358235805	hnscc	-0.5200142405959687	9	8
ELP3	ENSP00000256398	0.12325217163726167	hnscc	0.08087471137914964	32	23
PHYHIP	ENSP00000320017	0.12325217163726167	hnscc	-0.859288168088381	14	11
PPP3CC	ENSP00000289963	0.13551687817188507	hnscc	-0.12225300250447058	32	23
TNFRSF10B	ENSP00000276431	0.13694192588780427	hnscc	-0.38704489535184317	8	5
WRN	ENSP00000298139	0.13694192588780427	hnscc	-0.15345049326475407	29	21
MTUS1	ENSP00000262102	0.14007499283478164	hnscc	-0.15528115788188396	32	23
HMBOX1	ENSP00000287701	0.1570842477302266	hnscc	-0.21613059447256272	30	22
PINX1	ENSP00000318966	0.1802963174588399	hnscc	-0.22309422704926996	21	15
INTS9	ENSP00000398208	0.1979182654068656	hnscc	0.08296227217716581	32	23
ERICH1	ENSP00000262109	0.209092249567317	hnscc	0.15926042093923282	31	23
BRF2	ENSP00000220659	0.2151064419844256	hnscc	0.6559920962091208	13	9
PBK	ENSP00000301905	0.223681259316816	hnscc	0.14210260800619282	31	22
ASAH1	ENSP00000490801	0.24002009429861831	hnscc	-0.15362372194074675	32	23
NSD3	ENSP00000434730	0.24563846778291298	hnscc	0.1658081861614527	32	23
DLC1	ENSP00000276297	0.2667879476801516	hnscc	-0.29961332017921666	7	6
SLC7A2	ENSP00000004531	0.27627221456599216	hnscc	-0.2666546888097042	14	10
PLPBP	ENSP00000333551	0.27627221456599216	hnscc	-0.1415756917167627	32	23
DOCK5	ENSP00000276440	0.27627221456599216	hnscc	0.0877541193740548	32	23
ADAMDEC1	ENSP00000256412	0.27627221456599216	hnscc	0.19488168855895788	16	10
FGL1	ENSP00000371262	0.29384252787053006	hnscc	-0.30890164822874605	22	18
TNFRSF10C	ENSP00000349324	0.3120576503086647	hnscc	-0.4746866831612382	14	13
UBXN8	ENSP00000477532	0.3120576503086647	hnscc	-0.199596056108793	9	8
PDGFRL	ENSP00000251630	0.314920504783043	hnscc	-0.30929629289445726	32	23
SARAF	ENSP00000256255	0.3171413976790625	hnscc	-0.16754663166487052	27	20
ZNF395	ENSP00000340494	0.31935178316754487	hnscc	0.27655063044306527	11	8
EXTL3	ENSP00000220562	0.35311711409776403	hnscc	0.15426385998388792	23	18
ZNF703	ENSP00000332325	0.3566246158118988	hnscc	-0.18753677370915403	29	20
DEFB1	ENSP00000297439	0.3744125544945996	hnscc	-0.2633321395324896	26	20
PNMA2	ENSP00000429344	0.42647948076969044	hnscc	-0.18973166962202925	7	7
CHMP7	ENSP00000324491	0.4423895268610379	hnscc	-0.04049130735135274	32	23
CDCA2	ENSP00000328228	0.4477286206516866	hnscc	-0.1702679096560505	22	15
POLR3D	ENSP00000303088	0.47897740671183453	hnscc	-0.046574222287119105	32	23
NUDT18	ENSP00000480722	0.49492024019320885	hnscc	-0.0664390137020156	32	23
ESCO2	ENSP00000306999	0.49492024019320885	hnscc	0.1887556759536853	21	15
CNOT7	ENSP00000355279	0.5426029707570157	hnscc	-0.028987343119139496	32	23
PPP1R3B	ENSP00000308318	0.649122450983123	hnscc	0.3189841377338688	12	8
ERLIN2	ENSP00000428112	0.649122450983123	hnscc	-0.08600556150190558	32	23
TUSC3	ENSP00000371450	0.6815676537205541	hnscc	0.12736153382045073	18	11
TDRP	ENSP00000315111	0.695162958691754	hnscc	0.07390452844622485	30	21
EIF4EBP1	ENSP00000340691	0.695162958691754	hnscc	0.04756649194437247	32	23
ADAM28	ENSP00000265769	0.695162958691754	hnscc	0.10973865911301361	21	13
MFHAS1	ENSP00000276282	0.7417045314701946	hnscc	0.058941987410053576	14	10
CLN8	ENSP00000328182	0.7589653473128309	hnscc	0.06799108430001113	26	20
FDFT1	ENSP00000220584	0.7779296093802458	hnscc	-0.051864735408577264	32	23
LSM1	ENSP00000310596	0.778040203005663	hnscc	-0.028887296876762947	32	23
MTMR9	ENSP00000221086	0.8482371307812733	hnscc	-0.011879449089159604	32	23
ANGPT2	ENSP00000314897	0.8482371307812733	hnscc	0.0413424314404109	23	18
NAT1	ENSP00000307218	0.8944929657985764	hnscc	0.01720489758580226	32	23
ERI1	ENSP00000250263	0.9489113548292739	hnscc	-0.006323284966080409	32	23
CSGALNACT1	ENSP00000330805	0.9596938300424077	hnscc	0.024129915544851277	13	8
REEP4	ENSP00000303482	0.9596938300424077	hnscc	-0.007874723854239821	32	23
NSD3	ENSP00000313983	0.9596938300424077	hnscc	-0.008260125727069242	21	14
STC1	ENSP00000290271	0.9922002494097331	hnscc	0.002034147106660056	23	18
DPYSL2	ENSP00000427985	1.7694675829266124e-36	lscc	-1.6614748535314678	40	38
PDLIM2	ENSP00000380867	1.8631209375808902e-32	lscc	-1.7501634045692245	40	38
SORBS3	ENSP00000240123	2.3444779045495834e-32	lscc	-1.3694105843792226	40	38
DLC1	ENSP00000276297	2.7784669500645098e-30	lscc	-1.1759089101602769	40	38
SFTPC	ENSP00000316152	5.1439106594350614e-30	lscc	-2.2498571585461375	40	38
PEBP4	ENSP00000256404	6.330683511045707e-26	lscc	-1.6817258672165323	40	38
GTF2E2	ENSP00000348168	2.6679004184103274e-25	lscc	0.8176239605505312	40	38
RBPMS	ENSP00000340176	2.6979770988705898e-25	lscc	-0.9486437385558837	40	38
KBTBD11	ENSP00000321544	5.182030652319332e-25	lscc	-0.9560765528769283	40	38
SFTPC	ENSP00000430410	5.182030652319332e-25	lscc	-2.780809901493938	40	38
ARHGEF10	ENSP00000340297	9.06332983730632e-24	lscc	-0.9474540625877395	40	38
KIF13B	ENSP00000427900	6.021958232618506e-22	lscc	-0.7407742566997507	40	38
ASAH1	ENSP00000262097	2.082819989361428e-21	lscc	-1.7816534934900097	40	38
DMTN	ENSP00000370879	1.0783882742463062e-20	lscc	-1.5700754240404966	40	38
DCTN6	ENSP00000221114	6.565938908606631e-20	lscc	-0.38815024641436213	40	38
MSRA	ENSP00000313921	1.5395655492990609e-19	lscc	-0.7228826365594037	40	38
LPL	ENSP00000497642	4.140193414593756e-19	lscc	-1.2047308873365208	40	38
PPP2CB	ENSP00000221138	1.7400118554500228e-18	lscc	-0.6361907233223851	40	38
MAK16	ENSP00000353246	3.5732591129528767e-17	lscc	0.7922737623686447	40	38
PPP3CC	ENSP00000289963	1.1015754720573702e-16	lscc	-0.5834367737976444	40	38
MSR1	ENSP00000405453	1.6583831122639468e-16	lscc	-1.050676577706093	40	38
BIN3	ENSP00000276416	2.8930818646176747e-15	lscc	-0.6313609761704987	40	38
ATP6V1B2	ENSP00000276390	2.6460955938033136e-14	lscc	-0.5157818757888428	40	38
SCARA5	ENSP00000346990	5.01477029076699e-14	lscc	-1.1373524692493424	37	35
DOCK5	ENSP00000276440	5.823664501707614e-14	lscc	-0.5199500887064658	40	38
DOK2	ENSP00000276420	9.71439634052189e-14	lscc	-0.8636366412333547	40	38
MTMR9	ENSP00000221086	1.3821779926679994e-13	lscc	-0.31914198765693635	40	38
FGL1	ENSP00000371262	1.3834840347172416e-13	lscc	-1.2644616615364364	40	38
EPHX2	ENSP00000430269	1.60702095887932e-13	lscc	-1.0062433264874475	40	38
NUDT18	ENSP00000480722	3.39151143810362e-13	lscc	-0.5143839281497304	40	38
PBK	ENSP00000301905	1.3760668493275016e-12	lscc	0.7754677926568053	40	38
INTS10	ENSP00000381064	1.907036496574446e-12	lscc	0.3549784716300007	40	38
SH2D4A	ENSP00000265807	1.6172579945530477e-11	lscc	-0.5130720048133377	40	38
PPP2R2A	ENSP00000370113	1.6991315654196083e-11	lscc	-0.2918170736447698	40	38
SLC39A14	ENSP00000240095	4.695667309784317e-11	lscc	0.631433526495019	40	38
ASH2L	ENSP00000340896	4.961907556316434e-11	lscc	0.6315539709374921	40	38
TDRP	ENSP00000315111	1.9663373659830073e-10	lscc	-0.5384966561388931	40	38
NSD3	ENSP00000313983	3.599109893579559e-10	lscc	0.8388495918897083	40	38
RBPMS	ENSP00000318102	4.0997217473955634e-10	lscc	-0.7401124999399344	24	22
TTI2	ENSP00000353971	6.22850520760176e-10	lscc	0.4554458631421663	40	38
HMBOX1	ENSP00000430110	8.427925587528137e-10	lscc	-0.5639629069396259	40	38
BMP1	ENSP00000305714	8.427925587528137e-10	lscc	0.7769072050817822	40	38
LOXL2	ENSP00000373783	1.7918836424813986e-09	lscc	1.0104438547102665	40	38
REEP4	ENSP00000303482	5.922634246469183e-09	lscc	0.45683972383655136	40	38
PTK2B	ENSP00000391995	7.550393225352169e-09	lscc	-0.5855940487602841	40	38
NSD3	ENSP00000434730	1.5218509747799015e-08	lscc	0.8503951425696994	40	38
POLR3D	ENSP00000303088	2.145235757953114e-08	lscc	0.3418191136835276	40	38
ELP3	ENSP00000256398	2.2588383245477328e-08	lscc	0.2603572812688144	40	38
INTS9	ENSP00000398208	3.9276812015813974e-08	lscc	0.24768843164416127	40	38
DMTN	ENSP00000265800	5.146546714540855e-08	lscc	-1.207620429260276	16	15
LSM1	ENSP00000310596	5.892539528143687e-08	lscc	0.4047107785192691	40	38
CLU	ENSP00000315130	7.262143338963306e-08	lscc	-0.7225114578190353	40	38
ADAM9	ENSP00000419446	7.68759517134325e-08	lscc	0.7047584925054822	40	38
PNMA2	ENSP00000429344	1.0713155947855089e-07	lscc	-1.1658592644750312	27	25
PTK2B	ENSP00000332816	1.1825202374863102e-07	lscc	-0.3925300382213397	40	38
MTUS1	ENSP00000262102	1.4414639870991003e-07	lscc	-0.4681116563724541	40	38
FAM167A	ENSP00000284486	2.1516747899825374e-07	lscc	-1.708091571648085	18	16
BNIP3L	ENSP00000370003	4.312673784539832e-07	lscc	-0.43869035802030376	40	38
SARAF	ENSP00000256255	1.4543993280353385e-06	lscc	-0.3576295282849902	40	38
ADAMDEC1	ENSP00000256412	1.5948187396330877e-06	lscc	0.7107775026215288	40	38
ZNF703	ENSP00000332325	3.3176365776719303e-06	lscc	0.7495705038701188	40	38
R3HCC1	ENSP00000265806	3.552936859786122e-06	lscc	-0.238465393641266	40	38
NAT1	ENSP00000307218	3.552936859786122e-06	lscc	-0.32405811699141585	40	38
DEFA5	ENSP00000329890	5.379559280859196e-06	lscc	-1.1978864062139096	18	16
BRF2	ENSP00000220659	7.390080763558561e-06	lscc	0.8755619201219792	38	36
CDCA2	ENSP00000328228	1.4907721210106596e-05	lscc	0.6375894887716956	36	34
PDGFRL	ENSP00000251630	3.488358728834859e-05	lscc	0.5866834478534623	40	38
BAG4	ENSP00000287322	3.664086160345889e-05	lscc	0.5307231959777741	40	38
PINX1	ENSP00000318966	4.2300778861790795e-05	lscc	0.4986439131054551	35	33
ERI1	ENSP00000250263	5.520207499231949e-05	lscc	0.1816589228642989	40	38
ANGPT2	ENSP00000486858	5.95420121653749e-05	lscc	-0.5323828835640458	40	38
MICU3	ENSP00000321455	0.00010678570443540972	lscc	0.6322535389073466	23	23
VPS37A	ENSP00000318629	0.00011793628454045072	lscc	-0.13394027285868537	40	38
PCM1	ENSP00000327077	0.00027930359634093795	lscc	-0.23091603108659187	40	38
XPO7	ENSP00000252512	0.0003499658883230944	lscc	-0.1523782223759913	40	38
UBXN8	ENSP00000477532	0.0005043755701067777	lscc	-0.530146812110529	27	26
TACC1	ENSP00000321703	0.0008082915037725376	lscc	-0.3149752479976563	40	38
ADGRA2	ENSP00000323508	0.0008512702053652475	lscc	-0.44441518280655445	37	35
FGFR1	ENSP00000327229	0.0010464855430016339	lscc	-0.32901948777056417	36	34
NUGGC	ENSP00000408697	0.0010479725453584052	lscc	0.6876055974939294	30	28
IDO1	ENSP00000430505	0.001954676972217614	lscc	-0.650271338511756	40	38
MYOM2	ENSP00000262113	0.00218726055860288	lscc	-0.5849251508895178	6	6
ESCO2	ENSP00000306999	0.0022810008856867757	lscc	0.7197859443241728	19	18
FDFT1	ENSP00000220584	0.002727752073757049	lscc	0.4114530285727932	40	38
STC1	ENSP00000290271	0.0030001550286630394	lscc	0.4822279455653513	40	38
CTSB	ENSP00000342070	0.004527900089656362	lscc	0.3241335055502004	40	38
TNFRSF10C	ENSP00000349324	0.005119667094147346	lscc	-0.6232255750969679	40	38
RAB11FIP1	ENSP00000331342	0.006883140078432243	lscc	-0.24990476653414068	40	38
MFHAS1	ENSP00000276282	0.008463338818351648	lscc	-0.22332628154805106	36	34
LZTS1	ENSP00000265801	0.011915306479973641	lscc	-0.1856822200664328	40	38
KCTD9	ENSP00000221200	0.012035087837166236	lscc	-0.13696998264823892	40	38
NEIL2	ENSP00000284503	0.020165351001206255	lscc	-0.1814244705001929	40	38
GFRA2	ENSP00000428518	0.025646033794599916	lscc	-1.3514196754545877	5	5
ADAM28	ENSP00000265769	0.026318912840592006	lscc	0.2808600325362798	40	38
ERLIN2	ENSP00000428112	0.02886352226261873	lscc	0.29028117300984135	40	38
CNOT7	ENSP00000355279	0.0342520065291949	lscc	0.09750370568744927	40	38
EIF4EBP1	ENSP00000340691	0.035774658359600885	lscc	0.15264633087176674	40	38
CSGALNACT1	ENSP00000330805	0.057024466563346574	lscc	-0.309323905608582	21	21
WRN	ENSP00000298139	0.058448910964317584	lscc	0.12692576953510182	40	38
CCAR2	ENSP00000310670	0.06614400143226468	lscc	0.08757875680091287	40	38
AGPAT5	ENSP00000285518	0.06633919573530808	lscc	0.11824720977285691	40	38
TNKS	ENSP00000311579	0.0702209996028343	lscc	0.13298972465360878	39	37
TRIM35	ENSP00000301924	0.07622583781093605	lscc	-0.3698973942585546	22	22
ZDHHC2	ENSP00000262096	0.1048838777305086	lscc	-0.16350846120454451	40	38
DEFB1	ENSP00000297439	0.11323339200994821	lscc	-0.3231462809502258	25	23
GSR	ENSP00000221130	0.11477701120838942	lscc	-0.17271907417685464	40	38
TUSC3	ENSP00000371450	0.1225034799984881	lscc	0.17686607816434946	39	37
LGI3	ENSP00000302297	0.13197089623129335	lscc	-0.6052457973300971	6	6
TNFRSF10B	ENSP00000276431	0.13975104543420766	lscc	-0.31493899007004056	5	5
PRAG1	ENSP00000479068	0.16571631001279546	lscc	-0.07556197929157399	40	38
EXTL3	ENSP00000220562	0.23045412796243672	lscc	0.09889833047543911	38	36
PLEKHA2	ENSP00000482228	0.2586129922644137	lscc	-0.11758520821070556	40	38
CLN8	ENSP00000328182	0.2586129922644137	lscc	-0.1329383583519481	31	30
PCM1	ENSP00000431099	0.27807360692454935	lscc	-0.5091930548479835	8	7
TNFRSF10A	ENSP00000221132	0.29268811208323003	lscc	0.1930653762513575	27	26
ZNF395	ENSP00000340494	0.29268811208323003	lscc	-0.08332115354083783	40	38
CCDC25	ENSP00000348933	0.4390365888413261	lscc	0.03399023263048889	40	38
CLDN23	ENSP00000428780	0.44148961866547	lscc	-0.19894566861274343	22	22
NSD3	ENSP00000313410	0.4790827489146176	lscc	-0.12151166966150292	33	31
SLC25A37	ENSP00000429200	0.5197025644442641	lscc	-0.19456228900195027	4	4
