protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
UTP15	ENSP00000296792	6.562669214644434e-36	coad	0.7363028442480997	65	66
EEF1G	ENSP00000331901	8.393852536372856e-36	coad	0.529498350498051	65	66
WDR12	ENSP00000261015	8.393852536372856e-36	coad	0.745024238860385	65	66
WDR3	ENSP00000308179	9.264757849893738e-36	coad	0.6360595094163102	65	66
DRG1	ENSP00000329715	1.0619969424483207e-35	coad	0.5500522271718702	65	66
MTHFD1L	ENSP00000478253	1.624747288727872e-35	coad	0.8655880668503957	65	66
RCL1	ENSP00000371169	1.624747288727872e-35	coad	0.700341414293741	65	66
WNT2B	ENSP00000358698	2.1220379298567792e-35	coad	-1.9159793922223436	65	66
EHD2	ENSP00000263277	5.436263806720272e-35	coad	-1.8913163107013817	65	66
SYN2	ENSP00000480050	5.436263806720272e-35	coad	-2.1923577559269827	63	64
MYO1C	ENSP00000496799	6.841703283376924e-35	coad	-1.2508397590513631	65	66
NSA2	ENSP00000483484	1.0278699653165301e-34	coad	1.0233270185834011	65	66
ATP1A2	ENSP00000354490	1.310648487090846e-34	coad	-1.8839933504507322	63	64
COL21A1	ENSP00000244728	1.3541890442953152e-34	coad	-1.9840256251976962	65	66
PRPF4	ENSP00000363313	1.3870176182018377e-34	coad	0.42311565541228735	65	66
UCHL1	ENSP00000284440	1.556189876801997e-34	coad	-1.7749062881297468	65	66
SLC3A2	ENSP00000367121	2.029534060226189e-34	coad	0.8469977933647506	65	66
LAMA2	ENSP00000400365	2.4832214390181597e-34	coad	-1.0534521300291508	65	66
DPT	ENSP00000356791	2.6991610755783285e-34	coad	-1.467520790592371	65	66
PNO1	ENSP00000263657	2.8136840917866343e-34	coad	0.7278376279948275	65	66
DCLK1	ENSP00000255448	3.966621167182673e-34	coad	-1.1505050354165853	65	66
ADD3	ENSP00000277900	4.065388346743171e-34	coad	-0.5541200726701655	65	66
MDH1	ENSP00000233114	5.051735351330421e-34	coad	-0.9089307507573987	65	66
PTGS1	ENSP00000223423	5.954202819237496e-34	coad	-1.4268342625449375	65	66
NUP98	ENSP00000316032	6.656357091419801e-34	coad	0.3539001794991758	65	66
CALD1	ENSP00000354513	8.696933049000574e-34	coad	1.4374769224616735	65	66
MPZ	ENSP00000432943	9.127472796034679e-34	coad	-2.1250471755417903	65	66
PYGM	ENSP00000164139	9.431556173670405e-34	coad	-1.5135638112889684	65	66
CNN2	ENSP00000263097	1.5512121467211517e-33	coad	0.8644462901917196	65	66
DDX5	ENSP00000225792	1.8684931732583158e-33	coad	0.6966136487410886	65	66
NIBAN1	ENSP00000356481	1.9054161609604733e-33	coad	-1.4245724536161029	65	66
PSME3	ENSP00000293362	2.180842071882798e-33	coad	0.8216959430785765	65	66
BYSL	ENSP00000230340	2.2559741548409012e-33	coad	0.6266403926729105	65	66
COL6A2	ENSP00000300527	2.654876743165617e-33	coad	-1.3124036983975897	65	66
RRP1	ENSP00000417464	2.996889454572225e-33	coad	0.8856696883944115	65	66
UBAP2L	ENSP00000355343	3.4355854919656335e-33	coad	0.44863982184750617	65	66
PTGFRN	ENSP00000376899	3.479092376362224e-33	coad	-0.9180859518291646	65	66
AGL	ENSP00000294724	3.7182105370657455e-33	coad	-0.5867260512423162	65	66
AOC3	ENSP00000312326	3.7182105370657455e-33	coad	-1.7706304286674537	65	66
MYBBP1A	ENSP00000254718	4.8335883712397836e-33	coad	0.7815454732044982	65	66
ZG16	ENSP00000383563	4.958508054689524e-33	coad	-2.1939685153659854	65	66
CAVIN3	ENSP00000307292	8.49880620079279e-33	coad	-1.4061791745921157	65	66
COL6A3	ENSP00000418285	1.0900131478050216e-32	coad	-1.8039507220855038	65	66
NUP205	ENSP00000285968	1.325166745670401e-32	coad	0.3560620599335629	65	66
ARRB1	ENSP00000353124	1.4652169009268882e-32	coad	-0.7540906188009144	65	66
ADAR	ENSP00000357459	2.3438825529027797e-32	coad	0.5748736254018157	65	66
UGT2A3	ENSP00000251566	2.3615551372821205e-32	coad	-1.666254415962341	65	66
LILRB5	ENSP00000320390	2.945244305397437e-32	coad	-1.1306046772237195	65	66
SYNCRIP	ENSP00000358635	3.376774735003751e-32	coad	0.6841282542435548	65	66
COL6A1	ENSP00000355180	5.078201395680065e-32	coad	-1.35903241482294	65	66
DDX47	ENSP00000350698	5.438213713184994e-32	coad	0.6822154647005549	65	66
GLIPR2	ENSP00000367196	6.88490387730314e-32	coad	-1.1727988866992254	65	66
FTSJ3	ENSP00000396673	6.88490387730314e-32	coad	0.5756883737547888	65	66
XRN2	ENSP00000366396	7.121689165848121e-32	coad	0.5106881520462102	65	66
DHX9	ENSP00000356520	7.52934972129192e-32	coad	0.4238682520745405	65	66
NOC4L	ENSP00000328854	8.332138819601003e-32	coad	0.6475992849426714	65	66
CEBPZ	ENSP00000234170	8.806278779485105e-32	coad	0.6080194362913335	65	66
API5	ENSP00000368129	8.988537993014145e-32	coad	0.41818703786854766	65	66
CRYAB	ENSP00000227251	9.813010360460968e-32	coad	-1.9402498346779127	65	66
P3H1	ENSP00000296388	1.031269391758605e-31	coad	0.829107873663755	65	66
TNS2	ENSP00000319684	1.051187948492124e-31	coad	-0.9276891042267024	65	66
MCAM	ENSP00000264036	1.066446123575026e-31	coad	-1.5352043998121427	65	66
NUP62	ENSP00000305503	1.303630917225998e-31	coad	0.3783275364846198	65	66
SLC26A3	ENSP00000345873	1.303630917225998e-31	coad	-1.7833092997003648	65	66
NOP58	ENSP00000264279	1.303630917225998e-31	coad	0.4978688863854661	65	66
RANGAP1	ENSP00000348577	1.7291064702457782e-31	coad	0.531954741060797	65	66
HEATR1	ENSP00000355541	1.7291064702457782e-31	coad	0.5251812144802059	65	66
TPR	ENSP00000356448	1.8340351799187874e-31	coad	0.3830012028018154	65	66
MTARC2	ENSP00000355880	2.0537664548306116e-31	coad	-0.7109009051303443	65	66
EPB41L3	ENSP00000382981	2.067766868354567e-31	coad	-1.4523244274451599	59	64
HNRNPF	ENSP00000338477	2.551702396545938e-31	coad	0.5201939458111362	65	66
RPF2	ENSP00000402338	3.220201684892413e-31	coad	0.7301470204567888	65	66
EFTUD2	ENSP00000385873	3.3726057085291454e-31	coad	0.40328171354507564	65	66
RRP9	ENSP00000232888	3.8922677837719872e-31	coad	0.6970391673708394	65	66
CDC5L	ENSP00000360532	3.9374973210401326e-31	coad	0.45904087027790147	65	66
MFAP5	ENSP00000352455	4.530234755041346e-31	coad	-1.5127027282746672	65	66
PDE5A	ENSP00000347046	5.191600765451664e-31	coad	-0.9338638302430916	65	66
FEN1	ENSP00000305480	5.248932498080375e-31	coad	0.75011682934291	65	66
SRPRA	ENSP00000328023	5.547654808655906e-31	coad	0.5131979715896808	65	66
CD34	ENSP00000310036	5.5615354714814335e-31	coad	-1.4283040987877618	65	66
RGS10	ENSP00000358097	6.0149649229743e-31	coad	-0.634623189302153	65	66
CA4	ENSP00000300900	6.037163746691594e-31	coad	-1.7331654837832997	65	66
HSD11B2	ENSP00000316786	6.519791607212057e-31	coad	-1.439715677975652	65	66
NOP56	ENSP00000370589	6.868550798082309e-31	coad	0.5583618013264632	65	66
LAMA5	ENSP00000252999	8.089543317591577e-31	coad	-1.354792828545659	65	66
DDX56	ENSP00000258772	8.180911654460743e-31	coad	0.5652953273096917	65	66
TOP1	ENSP00000354522	8.475764701736724e-31	coad	0.8294060590011856	65	66
DHRS11	ENSP00000482704	8.475764701736724e-31	coad	-1.192364671970907	65	66
SRSF3	ENSP00000362820	8.972814987559314e-31	coad	0.5719574480019143	65	66
SNRPD2	ENSP00000342374	8.972814987559314e-31	coad	0.47878917422339284	65	66
ARPC1A	ENSP00000262942	9.513160591124577e-31	coad	-0.8235809000222392	65	66
RCC1	ENSP00000362937	9.58391465529019e-31	coad	0.47642138025250635	65	66
RRP15	ENSP00000355899	1.013601174834658e-30	coad	0.8918371497134174	65	66
STAB1	ENSP00000312946	1.1368695948013372e-30	coad	-0.7114828754490709	65	66
PLOD2	ENSP00000282903	1.1689407195657716e-30	coad	1.009999503170344	65	66
SERPINH1	ENSP00000350894	1.3330493442019804e-30	coad	0.9903430119287877	65	66
CD81	ENSP00000263645	1.4227359861320851e-30	coad	-1.449195396531998	65	66
PRPF6	ENSP00000266079	1.4318113828888568e-30	coad	0.43407245227813784	65	66
SORBS2	ENSP00000322182	1.5125462816765948e-30	coad	-1.7641973201728924	65	66
DDN	ENSP00000390590	1.7209549698606805e-30	coad	-2.5058200188090205	64	66
DDX46	ENSP00000416534	1.8019486777281217e-30	coad	0.4176178116398247	65	66
FOLR2	ENSP00000298223	1.990258136019234e-30	coad	-1.2499746122397362	65	66
SRSF9	ENSP00000229390	2.397970198763125e-30	coad	0.6610493566102308	65	66
HAGH	ENSP00000380514	2.7773529915640993e-30	coad	-0.7212086008878816	65	66
TMEM165	ENSP00000370736	2.8411057479164873e-30	coad	0.8128153964537959	65	66
NOLC1	ENSP00000475080	3.064119488792103e-30	coad	0.8171981761185012	65	66
DCTN1	ENSP00000386406	3.820028311934063e-30	coad	-0.36638461755216245	65	66
PRKACB	ENSP00000359719	3.930965426117579e-30	coad	-0.9906746809077833	65	66
ILF3	ENSP00000404121	3.930965426117579e-30	coad	0.4295109183561153	65	66
CDC42EP4	ENSP00000338258	4.5416073803725215e-30	coad	-0.800951932296164	65	66
PSMD6	ENSP00000295901	5.285190859048996e-30	coad	0.34944135450314656	65	66
CAD	ENSP00000264705	5.377799135271603e-30	coad	0.4649221241654695	65	66
PUS7	ENSP00000348722	5.815511055266196e-30	coad	0.6513449761610599	64	62
NOL7	ENSP00000405674	5.957684274625548e-30	coad	0.637269730317768	65	66
S100B	ENSP00000291700	6.375305745979699e-30	coad	-1.7391469174766172	65	66
NPM1	ENSP00000296930	6.597046645899632e-30	coad	0.772279204863493	65	66
IK	ENSP00000396301	6.637881895476903e-30	coad	0.40872766860581944	65	66
SFRP1	ENSP00000220772	6.78981538537242e-30	coad	-1.3972663976430226	64	63
KANK2	ENSP00000465650	8.280896024431858e-30	coad	-1.4147141631605749	65	66
GNG2	ENSP00000334448	8.575249822115696e-30	coad	-0.7700138922170807	65	66
NUP54	ENSP00000264883	9.224576290984889e-30	coad	0.41599531820651814	65	66
HSPA12A	ENSP00000501491	1.0476618296490571e-29	coad	-1.057266999568471	65	66
PALM	ENSP00000341911	1.0536002537697314e-29	coad	-1.1830405534770445	65	66
FNBP1	ENSP00000347907	1.1277053656924948e-29	coad	-0.7931575828566968	65	66
NOP14	ENSP00000315674	1.1442303407980553e-29	coad	0.627591887292628	65	66
HPGD	ENSP00000296522	1.2875999503533853e-29	coad	-1.220857967161364	65	66
FHL2	ENSP00000322909	1.3094025842798033e-29	coad	0.6610668268285727	65	66
FOXF1	ENSP00000262426	1.406466074340299e-29	coad	-2.8192693759575276	62	66
ITGA3	ENSP00000315190	1.4366727389397144e-29	coad	-0.8605482305535456	65	66
SLC4A4	ENSP00000264485	1.6398811921827694e-29	coad	-1.3878890975012395	65	66
SNRPA1	ENSP00000254193	1.7608952037515743e-29	coad	0.43608673106904916	65	66
RCC2	ENSP00000364582	1.798506502093412e-29	coad	0.5983403794363888	65	66
CAMK2G	ENSP00000378243	1.813472303166334e-29	coad	-1.3226004598819423	65	66
GCG	ENSP00000364647	1.9597318642258722e-29	coad	-2.1784890832827597	65	66
TRIM28	ENSP00000253024	2.1824368524782598e-29	coad	0.578900641419261	65	66
LAMB2	ENSP00000307156	2.2042272248546462e-29	coad	-1.5833343179265187	65	66
NSUN2	ENSP00000264670	3.010512322003962e-29	coad	0.5121180651275989	65	66
BUD31	ENSP00000222969	3.111720402785489e-29	coad	0.534714609032609	65	66
HSPB6	ENSP00000004982	3.3358831199473373e-29	coad	-2.3784906028259654	65	66
PPP1R14A	ENSP00000301242	3.6599259972988486e-29	coad	-2.0290902298419824	65	66
DTNA	ENSP00000470152	4.039109763759256e-29	coad	-1.4583139303209869	65	66
GPD1L	ENSP00000282541	4.0916991014251683e-29	coad	-0.7210846612454094	65	66
SF3B6	ENSP00000233468	4.1634682106097145e-29	coad	0.5793328269820113	65	66
GUCA2A	ENSP00000349493	4.4954911146295e-29	coad	-1.7763188471294389	58	61
CCDC86	ENSP00000227520	4.917316991878075e-29	coad	0.7805989455445457	65	66
FGF2	ENSP00000264498	5.221414984933835e-29	coad	-1.254319797493487	65	66
AHNAK	ENSP00000367263	5.403687654734305e-29	coad	-0.862123539776867	65	66
DDX23	ENSP00000310723	5.403687654734305e-29	coad	0.43864065074236347	65	66
SNRPC	ENSP00000244520	5.510773002727132e-29	coad	0.5110487064617186	65	66
MYLK	ENSP00000320622	5.645730891367799e-29	coad	-2.012524999469634	65	66
PDE3A	ENSP00000351957	5.724087169001151e-29	coad	-0.9544255248033572	65	66
PYCR1	ENSP00000328858	6.422690403236525e-29	coad	0.904601243733954	65	66
POLR1E	ENSP00000367029	7.097567647249159e-29	coad	0.6739481845652099	65	66
MRTO4	ENSP00000364320	7.374326663253311e-29	coad	0.797355698912018	65	66
LYAR	ENSP00000345917	7.97854398751249e-29	coad	0.6383644124770085	65	66
EIF4G1	ENSP00000343450	8.066824526148206e-29	coad	0.42962866167817126	65	66
TMPO	ENSP00000266732	8.429399564879857e-29	coad	0.6808536162581796	65	66
SRRT	ENSP00000478341	8.921889925066791e-29	coad	0.4115941629035832	65	66
PLPP3	ENSP00000360296	9.16368013720041e-29	coad	-0.962840988584953	63	63
SND1	ENSP00000346762	9.33721249649188e-29	coad	0.4377715070198097	65	66
CSTF3	ENSP00000315791	9.670183216435884e-29	coad	0.3565051211894267	65	66
CHERP	ENSP00000439856	1.0631314761343054e-28	coad	0.43146177945882014	65	66
NID1	ENSP00000264187	1.1116675725874763e-28	coad	-1.2040232779272197	65	66
PGM5	ENSP00000379678	1.119579295697617e-28	coad	-2.192251751300655	65	66
TBL3	ENSP00000454836	1.1719893516376237e-28	coad	0.49555645501449075	65	66
U2SURP	ENSP00000418563	1.1877988463769143e-28	coad	0.450825052164583	65	66
OLFML1	ENSP00000332511	1.2637154670143085e-28	coad	-1.4739607209373307	65	66
PLVAP	ENSP00000252590	1.2880910491622043e-28	coad	-0.7446934808932912	65	66
CAV2	ENSP00000222693	1.483959972534184e-28	coad	-1.5079997878990654	65	66
ITPR1	ENSP00000306253	1.4954425080695177e-28	coad	-0.8205535312249113	65	66
CD163L1	ENSP00000315945	1.4954425080695177e-28	coad	-0.9691502945414042	62	63
CTNNBL1	ENSP00000355050	1.5500467382715367e-28	coad	0.5505780179706243	65	66
ATP2B4	ENSP00000340930	1.9638393545011825e-28	coad	-1.6984962420563476	65	66
BAZ1B	ENSP00000342434	2.118683793723543e-28	coad	0.4780902689092557	65	66
GOT1	ENSP00000359539	2.359128508661396e-28	coad	-0.7797434586428111	65	66
ANK3	ENSP00000280772	2.5647822657114966e-28	coad	-0.5530902577844192	65	66
PRPF19	ENSP00000227524	2.7151881935687653e-28	coad	0.4658348917801516	65	66
HAPLN1	ENSP00000274341	2.97607394711486e-28	coad	-1.3243661374208444	65	66
LMO7	ENSP00000342112	3.0078049150971744e-28	coad	0.7032599193499376	65	66
BMS1	ENSP00000363642	3.0094927751243725e-28	coad	0.49876461630809654	65	66
CMSS1	ENSP00000410396	3.0139041484155687e-28	coad	0.8645073649697159	61	63
RBM26	ENSP00000390222	3.120697372689668e-28	coad	0.475399449966182	65	66
COL6A3	ENSP00000295550	3.564526521728999e-28	coad	-1.1485254561044815	65	66
RPL5	ENSP00000359345	3.759635529527921e-28	coad	0.4270996054542696	65	66
DIS3	ENSP00000366997	3.759635529527921e-28	coad	0.577602461652192	65	66
GCN1	ENSP00000300648	4.1638567921958785e-28	coad	0.39253847190075725	65	66
COL6A2	ENSP00000380870	4.167058031982737e-28	coad	-1.169442091693086	65	66
SUPT16H	ENSP00000216297	4.617190948755557e-28	coad	0.5806365886376852	65	66
FKBP9	ENSP00000242209	4.989451472154239e-28	coad	0.7925919827976957	65	66
UTP11	ENSP00000362105	5.155021105190199e-28	coad	0.6827536864190763	65	66
PURA	ENSP00000332706	5.366224499527816e-28	coad	-0.6562185956884415	65	66
SF3B2	ENSP00000318861	5.84316712919323e-28	coad	0.4009818349031874	65	66
RRP1B	ENSP00000339145	6.673426697195585e-28	coad	0.6761317111666961	65	66
INPP5A	ENSP00000357583	7.383565077064014e-28	coad	-0.8970938905052894	65	66
RBM14	ENSP00000311747	7.800004464595042e-28	coad	0.3284898856491663	65	66
DNAJA1	ENSP00000369127	1.0016270254928397e-27	coad	0.5231626160071965	65	66
SLC26A2	ENSP00000286298	1.3284589073684725e-27	coad	-1.5327716697612903	65	66
ZZEF1	ENSP00000371051	1.3930576573816952e-27	coad	-0.47783662746131395	65	66
MPI	ENSP00000318318	1.4172736153790259e-27	coad	-0.5750488095175939	65	66
HSPA12B	ENSP00000254963	1.4909028444084006e-27	coad	-0.6410591320086381	65	66
TINAGL1	ENSP00000271064	1.6093996118750623e-27	coad	-0.9249201611798171	65	66
MYL6	ENSP00000446714	1.6876251095309574e-27	coad	-1.6869845375203858	65	66
HECTD3	ENSP00000361245	1.7061949057915788e-27	coad	-0.46577741022617586	65	66
PTBP2	ENSP00000412788	1.753484946036943e-27	coad	-1.2821475279868233	65	66
RBBP6	ENSP00000316291	1.8016947445902126e-27	coad	0.4651686902050174	65	66
KRR1	ENSP00000229214	1.8158220669204227e-27	coad	0.6614542750970434	65	66
MYH11	ENSP00000300036	1.9043889033549448e-27	coad	-2.3830255340693167	65	66
TOP2A	ENSP00000411532	2.056472475324823e-27	coad	1.019228636842159	65	66
C17orf58	ENSP00000489720	2.056472475324823e-27	coad	-1.6544953047344306	60	65
NOL10	ENSP00000371101	2.056472475324823e-27	coad	0.5557677008710573	65	66
ETFDH	ENSP00000426638	2.0915544873472885e-27	coad	-0.7206161658047017	65	66
RPS6	ENSP00000369757	2.177228863662203e-27	coad	0.5456446911141666	65	66
LIMS2	ENSP00000347240	2.3232410685350563e-27	coad	-1.6870916455155882	65	66
JAM3	ENSP00000299106	2.362985512628442e-27	coad	-1.1822968151860747	65	66
MAP1B	ENSP00000296755	2.3730749774834336e-27	coad	-1.165845361324878	65	66
ATXN2L	ENSP00000338718	2.510939827999937e-27	coad	0.44541259468836747	65	66
ADH1C	ENSP00000426083	2.712553121774377e-27	coad	-2.1989332865196785	65	66
CKB	ENSP00000299198	2.8998617226638452e-27	coad	-1.971724947971941	65	66
WDR18	ENSP00000476117	3.391353541246022e-27	coad	0.39419830130053535	65	66
MGAT5	ENSP00000281923	3.570653454407419e-27	coad	0.8392752657056655	65	66
CSPG4	ENSP00000312506	3.6734617330366e-27	coad	-0.966121971304696	65	66
TMEM214	ENSP00000238788	3.936690910583746e-27	coad	0.4931763514999834	65	66
CAP2	ENSP00000229922	4.0867807071296985e-27	coad	-1.5417682384797742	65	66
TMOD1	ENSP00000259365	4.424154771368686e-27	coad	-1.4213015168763814	65	66
PRKAR1A	ENSP00000351410	4.462853727189132e-27	coad	-0.6378585192190303	65	66
ADNP	ENSP00000342905	4.536338528651897e-27	coad	0.532942754162804	65	66
JCHAIN	ENSP00000254801	4.564927234355105e-27	coad	-1.6154322834251982	65	66
RRAS	ENSP00000246792	4.6283186372025304e-27	coad	-1.406789165633897	65	66
BUB3	ENSP00000357851	4.658647782049978e-27	coad	0.41396610211818374	65	66
RBM12	ENSP00000352668	4.822172751989696e-27	coad	0.38446084239091927	65	66
NUFIP2	ENSP00000225388	4.865612410331641e-27	coad	0.5171835653290906	65	66
SNTB2	ENSP00000338191	5.0488912448662985e-27	coad	-0.617791444970107	65	66
NUP58	ENSP00000371137	5.059335099218214e-27	coad	0.3972975149081118	65	66
RPS13	ENSP00000435777	5.066770433777587e-27	coad	0.4741233010639342	65	66
SF3A1	ENSP00000215793	5.162584190782319e-27	coad	0.42541478479350175	65	66
EPM2A	ENSP00000356489	5.305654212268491e-27	coad	-1.3665639257287814	46	57
FECH	ENSP00000262093	8.118121694912673e-27	coad	-0.6157136160953917	65	66
HSP90AB1	ENSP00000325875	8.293548837826796e-27	coad	0.6572322460014297	65	66
CADM1	ENSP00000329797	9.244685683291292e-27	coad	-1.155158202295969	65	66
SYMPK	ENSP00000245934	9.660978064941979e-27	coad	0.35537506682842884	65	66
MTREX	ENSP00000230640	9.734288162165625e-27	coad	0.3882280510142675	65	66
PSMD11	ENSP00000261712	1.0278657870954962e-26	coad	0.3112853176368927	65	66
SFPQ	ENSP00000349748	1.0278657870954962e-26	coad	0.37597611772972417	65	66
CSE1L	ENSP00000262982	1.10015411606255e-26	coad	0.6058930591844618	65	66
CMA1	ENSP00000250378	1.2080647193382945e-26	coad	-1.424905925903357	65	66
TCOF1	ENSP00000493815	1.2735187447499675e-26	coad	0.5398134273745243	65	66
