protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
ADAM9	ENSG00000168615	0.0007908856606338802	hnscc	14.246963070963623	78	43
BRF2	ENSG00000104221	0.0008061259413022458	hnscc	1.9782201288458023	78	43
NEFL	ENSG00000277586	0.0008935499732180142	hnscc	8.262123351798692	78	43
EIF4EBP1	ENSG00000187840	0.000948162046809194	hnscc	18.28362023524088	78	43
INTS9	ENSG00000104299	0.0009650429581096693	hnscc	0.7877351970252113	78	43
TNFRSF10A	ENSG00000104689	0.0010167050253160066	hnscc	3.753771308300081	78	43
GFRA2	ENSG00000168546	0.00103323321008355	hnscc	-0.32629260651429143	78	43
TNFRSF10D	ENSG00000173530	0.001186067654103386	hnscc	2.663257499560179	78	43
SORBS3	ENSG00000120896	0.0014310952879968025	hnscc	-1.0594729483481369	78	43
ADRB3	ENSG00000188778	0.0016829451275489008	hnscc	0.012529148100759559	78	43
RAB11FIP1	ENSG00000156675	0.0019156875049491766	hnscc	-8.118922331336611	78	43
HR	ENSG00000168453	0.002088636940462298	hnscc	3.373540948356043	78	43
TNKS	ENSG00000173273	0.0024672951683357112	hnscc	1.5264803292674047	78	43
LGI3	ENSG00000168481	0.00281141172929988	hnscc	-0.5718470510933982	78	43
CLN8	ENSG00000182372	0.0028534552474760873	hnscc	-0.7970644248439678	78	43
CCAR2	ENSG00000158941	0.003759488135349488	hnscc	2.024273105615583	78	43
IDO1	ENSG00000131203	0.003759488135349488	hnscc	12.767907656876272	78	43
ZNF395	ENSG00000186918	0.003759488135349488	hnscc	-2.992567078946097	78	43
PLEKHA2	ENSG00000169499	0.003759488135349488	hnscc	3.616863297472749	78	43
ASH2L	ENSG00000129691	0.004594852703917922	hnscc	1.4130796045623013	78	43
FAM86B1	ENSG00000186523	0.0054064631547455595	hnscc	-0.07459877781561727	78	43
PTK2B	ENSG00000120899	0.005562376851026943	hnscc	3.3622856850935587	78	43
ENTPD4	ENSG00000197217	0.0066222209538704824	hnscc	2.5895683912111167	78	43
MTMR9	ENSG00000104643	0.006646370229510306	hnscc	0.7548419969032922	78	43
MCPH1	ENSG00000147316	0.006792269497882361	hnscc	0.6832517490542527	78	43
PCM1	ENSG00000078674	0.006886230381883867	hnscc	-2.8418281304853643	78	43
LPL	ENSG00000175445	0.007839528965229383	hnscc	-12.087558782134522	78	43
C8orf58	ENSG00000241852	0.008773521841647982	hnscc	0.39627160080961543	78	43
IDO2	ENSG00000188676	0.013681996790229084	hnscc	0.10975301606980867	78	43
ERICH1	ENSG00000104714	0.014854891262745553	hnscc	0.4536745655566423	78	43
VPS37A	ENSG00000155975	0.015110326409635812	hnscc	0.9521005086330625	78	43
DEFB134	ENSG00000205882	0.015110326409635812	hnscc	0.09746890270773703	78	43
KIF13B	ENSG00000197892	0.015141053705649343	hnscc	-1.9006330570562593	78	43
SLC25A37	ENSG00000147454	0.016363573057073758	hnscc	1.9774178685657908	78	43
FAM86B2	ENSG00000145002	0.02515655629125834	hnscc	-0.04187276129174157	78	43
ZNF705G	ENSG00000215372	0.027759210424750443	hnscc	0.0038285291005751565	78	43
TEX15	ENSG00000133863	0.028488756725787462	hnscc	0.330937623344188	78	43
CHMP7	ENSG00000147457	0.032740108028596886	hnscc	1.5742943507637275	78	43
FZD3	ENSG00000104290	0.03950843237650231	hnscc	0.6364995047519004	78	43
MTUS1	ENSG00000129422	0.04058163199127634	hnscc	-2.473356106922635	78	43
LETM2	ENSG00000165046	0.04367207132616844	hnscc	0.33025745415863794	78	43
DLC1	ENSG00000164741	0.04610294872179429	hnscc	-1.5965898364077011	78	43
USP17L2	ENSG00000223443	0.04791942744316969	hnscc	0.02766893981133606	78	43
ZNF596	ENSG00000172748	0.053823133232698016	hnscc	-0.19738992675391276	78	43
KCNU1	ENSG00000215262	0.05825927829761619	hnscc	-0.008429686476203655	78	43
STAR	ENSG00000147465	0.05825927829761619	hnscc	0.5811551269952477	78	43
USP17L1	ENSG00000230549	0.05825927829761619	hnscc	0.022873668552555158	78	43
USP17L4	ENSG00000236125	0.05825927829761619	hnscc	0.005384231149564409	78	43
ERLIN2	ENSG00000147475	0.05825927829761619	hnscc	1.3389970552403376	78	43
DEFB4B	ENSG00000177257	0.06109597889738149	hnscc	3.117863705768707	78	43
DEFB104B	ENSG00000177023	0.06109597889738149	hnscc	-0.0717858815028691	78	43
GATA4	ENSG00000136574	0.06109597889738149	hnscc	0.14576355647578262	78	43
RHOBTB2	ENSG00000008853	0.06278439039983835	hnscc	0.5824619208418103	78	43
USP17L7	ENSG00000226430	0.06420875091378818	hnscc	0.03389380581854627	78	43
SPAG11A	ENSG00000178287	0.06640112511458747	hnscc	-0.006749219442375172	78	43
ADAM7	ENSG00000069206	0.0713737864750936	hnscc	0.002460298331818228	78	43
NPM2	ENSG00000158806	0.07600345795306418	hnscc	0.455901943109036	78	43
NAT1	ENSG00000171428	0.07600345795306418	hnscc	0.2968365386165759	78	43
KCTD9	ENSG00000104756	0.07600345795306418	hnscc	1.9428620883393979	78	43
DPYSL2	ENSG00000092964	0.07719583945249378	hnscc	-3.3262371414795666	78	43
XKR5	ENSG00000275591	0.07719583945249378	hnscc	0.1799297761358643	78	43
DDHD2	ENSG00000085788	0.07719583945249378	hnscc	0.8235263677433569	78	43
MSRA	ENSG00000175806	0.09188631819026208	hnscc	-0.4919695336302212	78	43
PDGFRL	ENSG00000104213	0.09280036382109245	hnscc	-1.1773301077787015	78	43
DEFB104A	ENSG00000176782	0.13007823365060797	hnscc	-0.03693769976004203	78	43
STC1	ENSG00000159167	0.13027078297259315	hnscc	11.090555433003075	78	43
DEFB1	ENSG00000164825	0.1374490262769638	hnscc	-23.62106742592934	78	43
UBXN8	ENSG00000104691	0.14519071031272207	hnscc	0.5296207549959626	78	43
DEFB103A	ENSG00000176797	0.14519071031272207	hnscc	0.13945802494580584	78	43
DEFB103B	ENSG00000177243	0.148457051864941	hnscc	0.22339768212029104	78	43
SFTPC	ENSG00000168484	0.1644044314067296	hnscc	-0.048367494594618386	78	43
PPP2R2A	ENSG00000221914	0.17458523838888873	hnscc	-1.1353625833001484	78	43
ADAM32	ENSG00000197140	0.18765533950680277	hnscc	0.1405342424513748	78	43
SPAG11B	ENSG00000164871	0.18765533950680277	hnscc	-0.030283118959739546	78	43
FGF17	ENSG00000158815	0.18891947641220885	hnscc	0.0582450505352249	78	43
NUGGC	ENSG00000189233	0.18891947641220885	hnscc	0.7516187697681489	78	43
DMTN	ENSG00000158856	0.18891947641220885	hnscc	-0.510741738201578	78	43
HMBOX1	ENSG00000147421	0.19010805165701525	hnscc	0.8854000055745956	78	43
USP17L8	ENSG00000237038	0.21444052080005718	hnscc	0.0005440540683702039	78	43
DEFA4	ENSG00000164821	0.21952626413822166	hnscc	0.011048919775312206	78	43
DEFB136	ENSG00000205884	0.22032391223191564	hnscc	0.04205767676191493	78	43
MBOAT4	ENSG00000177669	0.22032391223191564	hnscc	0.024964743188672478	78	43
DOK2	ENSG00000147443	0.2212208036564373	hnscc	0.8984709063696146	78	43
CSMD1	ENSG00000183117	0.23491315447389582	hnscc	0.26929770388160706	78	43
PNOC	ENSG00000168081	0.24451678569483384	hnscc	0.2805771314186317	78	43
PPP1R3B	ENSG00000173281	0.24918866346803334	hnscc	-1.0182140884432602	78	43
SLC7A2	ENSG00000003989	0.2700533010935785	hnscc	-2.247081025667306	78	43
FBXO16	ENSG00000214050	0.2700533010935785	hnscc	0.12286212441822747	78	43
ADAM18	ENSG00000168619	0.28746402481873257	hnscc	0.0030785990165553183	78	43
DEFB4A	ENSG00000171711	0.28746402481873257	hnscc	89.15297819410966	78	43
CCDC25	ENSG00000147419	0.289678600848956	hnscc	0.6703131262886632	78	43
TNFRSF10C	ENSG00000173535	0.289678600848956	hnscc	0.30575664544608894	78	43
FGL1	ENSG00000104760	0.29826967831380247	hnscc	0.046388347413499634	78	43
SLC18A1	ENSG00000036565	0.30843761480801224	hnscc	0.09716468956914881	78	43
LZTS1	ENSG00000061337	0.3188587364586539	hnscc	0.22855619729076926	78	43
MTMR7	ENSG00000003987	0.33267419324562436	hnscc	0.094948010884689	78	43
ADAM28	ENSG00000042980	0.335754488898296	hnscc	1.0754989295875408	78	43
NEFM	ENSG00000104722	0.35362084144400324	hnscc	0.764605373721737	78	43
PNMA2	ENSG00000240694	0.35362084144400324	hnscc	0.1445232563201312	78	43
DEFB135	ENSG00000205883	0.36430753215057177	hnscc	0.007797045410638803	78	43
FGFR1	ENSG00000077782	0.36891738370092286	hnscc	-1.025797026472838	78	43
INTS10	ENSG00000104613	0.3875640600217292	hnscc	-0.7147335907120382	78	43
C8orf74	ENSG00000171060	0.3947606807241157	hnscc	0.0007184503356655178	78	43
GOT1L1	ENSG00000169154	0.3947606807241157	hnscc	0.0019260671613551398	78	43
DEFB107A	ENSG00000186572	0.3947606807241157	hnscc	0.0023977996415075345	78	43
REEP4	ENSG00000168476	0.40109025901243517	hnscc	0.8405979687620864	78	43
SGCZ	ENSG00000185053	0.4202375754887723	hnscc	0.06894070451668363	78	43
UNC5D	ENSG00000156687	0.4263827967129637	hnscc	-0.06638803669196008	78	43
NAT2	ENSG00000156006	0.42733775570375115	hnscc	-0.011765095525017782	78	43
PRSS55	ENSG00000184647	0.42733775570375115	hnscc	0.02384057611598637	78	43
CSGALNACT1	ENSG00000147408	0.43650079446402745	hnscc	0.48961595923339196	78	43
BIN3	ENSG00000147439	0.44357802233512883	hnscc	0.21899630715842644	78	43
DEFA6	ENSG00000164822	0.44357802233512883	hnscc	0.00303324347234369	78	43
PPP2CB	ENSG00000104695	0.47677202402011015	hnscc	0.7407710185002667	78	43
PIWIL2	ENSG00000197181	0.4818826386151022	hnscc	0.17568788439354754	78	43
FUT10	ENSG00000172728	0.48300456656921986	hnscc	0.20678194028658003	78	43
DEFA1B	ENSG00000240247	0.48884372257572956	hnscc	-0.0013696782787212434	78	43
TRIM35	ENSG00000104228	0.492925017580895	hnscc	0.7924651655841704	78	43
GSR	ENSG00000104687	0.5104328384847879	hnscc	3.7191749687512754	78	43
DEFA5	ENSG00000164816	0.5111737256353427	hnscc	0.025485798462126015	78	43
ZNF705D	ENSG00000215343	0.5232494167543311	hnscc	0.000603434389372517	78	43
FGF20	ENSG00000078579	0.5399553102311505	hnscc	0.5541350633368428	78	43
DEFB105B	ENSG00000186599	0.5439857836902563	hnscc	0.0011522090050507692	78	43
RNF122	ENSG00000133874	0.5760740500556384	hnscc	0.4645883538344213	78	43
BLK	ENSG00000136573	0.5953278444333958	hnscc	0.5102583219016226	78	43
C8orf86	ENSG00000196166	0.6196665205392576	hnscc	0.0016422355934056082	78	43
STMN4	ENSG00000015592	0.6340008300921544	hnscc	0.006735933624600388	78	43
XKR6	ENSG00000171044	0.6403026573434474	hnscc	-0.09106162672165863	78	43
PURG	ENSG00000172733	0.6403026573434474	hnscc	0.022029616399051488	78	43
RP1L1	ENSG00000183638	0.6417196513770763	hnscc	0.008318784583987146	78	43
PPP3CC	ENSG00000120910	0.6971624709308939	hnscc	-0.3090110069692962	78	43
OR4F21	ENSG00000176269	0.7202463852136659	hnscc	-0.006073798752476628	78	43
ADAM2	ENSG00000104755	0.7202463852136659	hnscc	0.001218470171290027	78	43
DUSP4	ENSG00000120875	0.738871704664511	hnscc	0.3124492905748957	78	43
PSD3	ENSG00000156011	0.7646774075183391	hnscc	0.42932577784651826	78	43
SLC35G5	ENSG00000177710	0.7682807571081176	hnscc	0.011634553096095845	78	43
ZNF705B	ENSG00000215356	0.7787039123992838	hnscc	-0.0001822134067884002	78	43
FDFT1	ENSG00000079459	0.8373554933031866	hnscc	0.44043752508954626	78	43
DEFB107B	ENSG00000198129	0.8373554933031866	hnscc	0.0006134239472759761	78	43
ZNF703	ENSG00000183779	0.847391282493809	hnscc	0.11046754448405949	78	43
DEFB105A	ENSG00000186562	0.8798538381138481	hnscc	0.001597883862666698	78	43
ARHGEF10	ENSG00000104728	0.8835843034971225	hnscc	-0.06593694993918264	78	43
C8orf48	ENSG00000164743	0.8901508266497992	hnscc	0.03108034244710889	78	43
NKX2-6	ENSG00000180053	0.9021280043043671	hnscc	-0.008451318198039223	78	43
NUDT18	ENSG00000275074	0.9021280043043671	hnscc	0.04791441468417812	78	43
EGR3	ENSG00000179388	0.9021280043043671	hnscc	-0.08354489578040103	78	43
NEIL2	ENSG00000154328	0.908041150457392	hnscc	0.03908637668903081	78	43
SOX7	ENSG00000171056	0.9088408901627315	hnscc	-0.04135542823294669	78	43
DEFA3	ENSG00000239839	0.9255008119670468	hnscc	-0.0019740493729383315	78	43
ZDHHC2	ENSG00000104219	0.9255008119670468	hnscc	-0.0825193906169126	78	43
R3HCC1	ENSG00000104679	0.932315190370107	hnscc	-0.041812882185991995	78	43
CHRNA2	ENSG00000120903	0.932315190370107	hnscc	0.0004914686086441352	78	43
SARAF	ENSG00000133872	0.932315190370107	hnscc	0.3579790633474573	78	43
GNRH1	ENSG00000147437	0.9485754057989089	hnscc	-0.016395236275971836	78	43
SMIM18	ENSG00000253457	0.9664850084416051	hnscc	-0.00014264722233658326	78	43
FBXO25	ENSG00000147364	0.981318397805147	hnscc	-0.006094256683620625	78	43
DPYSL2	ENSG00000092964	7.327927130674078e-73	lscc	-70.04398479281659	70	61
DLC1	ENSG00000164741	8.553620557265443e-50	lscc	-36.00677004592894	70	61
SFTPC	ENSG00000168484	6.90619430505555e-47	lscc	-3331.932588040862	70	61
RBPMS	ENSG00000157110	1.9484251977656983e-46	lscc	-9.304803894571174	70	61
RHOBTB2	ENSG00000008853	2.783463323381815e-41	lscc	-22.4670963495052	70	61
LPL	ENSG00000175445	2.1461981006321977e-38	lscc	-48.3149600386365	70	61
MSRA	ENSG00000175806	5.824191625185427e-38	lscc	-2.067153968671241	70	61
PDLIM2	ENSG00000120913	1.7898590940270179e-34	lscc	-2.9032991573372797	70	61
PEBP4	ENSG00000134020	3.2596121708593285e-34	lscc	-42.942769511162325	70	61
LGI3	ENSG00000168481	1.6591148228010996e-33	lscc	-6.759010457853688	70	61
ADRA1A	ENSG00000120907	3.4114465858688896e-32	lscc	-2.5648664669461336	70	61
ASAH1	ENSG00000104763	1.182461573652124e-27	lscc	-46.157659234268806	70	61
DOK2	ENSG00000147443	1.2253335482314423e-27	lscc	-12.457811323715571	70	61
GFRA2	ENSG00000168546	1.1771746040157362e-25	lscc	-0.8129077039192432	70	61
ARHGEF10	ENSG00000104728	1.4248822843440235e-25	lscc	-4.65404376730141	70	61
CDCA2	ENSG00000184661	4.549430454205923e-24	lscc	5.646426752235216	70	61
RAB11FIP1	ENSG00000156675	4.549430454205923e-24	lscc	-38.528150277583535	70	61
SORBS3	ENSG00000120896	1.597004016448093e-22	lscc	-3.753393750815137	70	61
MSR1	ENSG00000038945	4.716259044367813e-22	lscc	-31.94827591121127	70	61
ESCO2	ENSG00000171320	7.451636031816468e-22	lscc	1.7811326343865566	70	61
PNMA2	ENSG00000240694	1.153288251922044e-19	lscc	-2.885540103165013	70	61
SCARA5	ENSG00000168079	1.6790558171095754e-19	lscc	-12.52943299772059	70	61
PPP2CB	ENSG00000104695	2.312767847556141e-19	lscc	-6.683664212512545	70	61
TNFRSF10C	ENSG00000173535	1.7390334500270136e-18	lscc	-4.018576546207436	70	61
PBK	ENSG00000168078	2.7825132134189125e-18	lscc	7.155364959117054	70	61
ADAMDEC1	ENSG00000134028	1.1341564998738653e-17	lscc	11.521027935806222	70	61
SARAF	ENSG00000133872	1.957337010427443e-17	lscc	-24.61942388029972	70	61
FAM167A	ENSG00000154319	2.772424652756664e-17	lscc	-4.052572572304799	70	61
CHRNA2	ENSG00000120903	5.389510255772614e-16	lscc	-0.06720828186854366	70	61
SLC39A14	ENSG00000104635	1.8766265696005324e-14	lscc	10.652474317471352	70	61
PSD3	ENSG00000156011	4.322279604129044e-14	lscc	6.722153074052314	70	61
TACC1	ENSG00000147526	1.0612344687304e-13	lscc	-32.79922222857955	70	61
LEPROTL1	ENSG00000104660	1.176557828335401e-13	lscc	-2.3135434415783047	70	61
KIF13B	ENSG00000197892	3.697271958832153e-13	lscc	-4.402956107269579	70	61
CSGALNACT1	ENSG00000147408	7.297865184274375e-13	lscc	-3.4102480912253874	70	61
EIF4EBP1	ENSG00000187840	1.211987719489596e-12	lscc	46.70911271486945	70	61
DOCK5	ENSG00000147459	4.83744715196901e-12	lscc	-3.732678565888027	70	61
REEP4	ENSG00000168476	4.986376091864498e-12	lscc	6.896530852165873	70	61
ADAM28	ENSG00000042980	3.481168498905499e-11	lscc	5.796711185501797	70	61
CLU	ENSG00000120885	4.253054358691887e-11	lscc	-20.8277579831408	70	61
KBTBD11	ENSG00000176595	5.407429136402483e-11	lscc	-1.8348102749669977	70	61
RNF122	ENSG00000133874	7.53893238334742e-11	lscc	-5.9957438417788556	70	61
LONRF1	ENSG00000154359	1.4236974968276387e-10	lscc	-5.414885691142376	70	61
NAT2	ENSG00000156006	1.489982349506367e-10	lscc	-0.09334360380304207	70	61
HMBOX1	ENSG00000147421	1.69092409742444e-10	lscc	-3.6305196750575632	70	61
LOXL2	ENSG00000134013	2.7001348866561764e-10	lscc	6.979079793053904	70	61
MTUS1	ENSG00000129422	9.703750402305995e-10	lscc	-8.980035471579797	70	61
PCM1	ENSG00000078674	5.21724145266998e-09	lscc	-6.414254043441055	70	61
ZNF703	ENSG00000183779	1.283652092851134e-08	lscc	3.132694151396062	70	61
DEFB134	ENSG00000205882	1.9681030517761408e-08	lscc	0.09014980601555453	70	61
PNOC	ENSG00000168081	2.120360902668957e-08	lscc	0.9393033503621755	70	61
SLC35G5	ENSG00000177710	5.014703416431511e-08	lscc	-0.20016933780238189	70	61
TM2D2	ENSG00000169490	5.8019297063743746e-08	lscc	4.923562435575854	70	61
LSM1	ENSG00000175324	5.8019297063743746e-08	lscc	10.202906263572537	70	61
GTF2E2	ENSG00000197265	5.8019297063743746e-08	lscc	6.359736618119239	70	61
FBXO16	ENSG00000214050	7.179419087311538e-08	lscc	0.37134393313644903	70	61
TNFRSF10D	ENSG00000173530	9.278624812351708e-08	lscc	-5.200235852164394	70	61
BAG4	ENSG00000156735	1.576742237946743e-07	lscc	6.8324040642525175	70	61
PHYHIP	ENSG00000168490	2.421018434711686e-07	lscc	-0.3537737172647734	70	61
HR	ENSG00000168453	2.890874994742642e-07	lscc	4.130513065701146	70	61
WRN	ENSG00000165392	3.0745322099689997e-07	lscc	4.275921495210047	70	61
AGPAT5	ENSG00000155189	4.023110929636456e-07	lscc	5.007625501165541	70	61
ZNF596	ENSG00000172748	4.5843092049267365e-07	lscc	-0.44611568064125895	70	61
SLC7A2	ENSG00000003989	4.6080754600123455e-07	lscc	-6.92452185113775	70	61
EXTL3	ENSG00000012232	5.040352770152565e-07	lscc	1.3103481101589307	70	61
XPO7	ENSG00000130227	6.357301198417306e-07	lscc	4.303217979482042	70	61
CTSB	ENSG00000164733	8.186169835659107e-07	lscc	78.60510602371275	70	61
DUSP26	ENSG00000133878	9.953525338565844e-07	lscc	-0.7008087977189977	70	61
ATP6V1B2	ENSG00000147416	2.3975206678114593e-06	lscc	-4.048296990033691	70	61
FZD3	ENSG00000104290	2.4225825140314052e-06	lscc	1.2826474743974952	70	61
POLR3D	ENSG00000168495	3.7572106163480494e-06	lscc	1.7589678060788208	70	61
NUGGC	ENSG00000189233	4.477086712396615e-06	lscc	1.685561327917081	70	61
EPHX2	ENSG00000120915	4.585926991498139e-06	lscc	-1.2265509999500432	70	61
ADAM9	ENSG00000168615	5.401536881068012e-06	lscc	16.68172780602258	70	61
TTI2	ENSG00000129696	5.553764518706181e-06	lscc	0.9095923606163789	70	61
TUSC3	ENSG00000104723	8.460351896764178e-06	lscc	5.3088144260628125	70	61
BRF2	ENSG00000104221	1.0836999838589196e-05	lscc	3.988883619586689	70	61
ENTPD4	ENSG00000197217	1.1564934679812526e-05	lscc	2.6831013157743726	70	61
EGR3	ENSG00000179388	1.5258793779759308e-05	lscc	-1.4566396610708374	70	61
SOX7	ENSG00000171056	2.1595184916528608e-05	lscc	-1.1270432488749675	70	61
ERI1	ENSG00000104626	2.4096503666960512e-05	lscc	1.1132809055603787	70	61
DEFB136	ENSG00000205884	3.155328473565949e-05	lscc	0.07592993527336116	70	61
MAK16	ENSG00000198042	3.543956299253995e-05	lscc	2.1973451678514415	70	61
MICU3	ENSG00000155970	3.8960498132238894e-05	lscc	-0.8636122053762392	70	61
CLDN23	ENSG00000253958	4.0609456174579444e-05	lscc	-1.4472888086479263	70	61
GSR	ENSG00000104687	5.623067913024253e-05	lscc	22.20937599598327	70	61
ERLIN2	ENSG00000147475	7.982898137991374e-05	lscc	5.427785255045381	70	61
MBOAT4	ENSG00000177669	8.008765584358396e-05	lscc	-0.027813577403943565	70	61
DEFA4	ENSG00000164821	0.00010837418071320222	lscc	-0.3004562582563858	70	61
CLN8	ENSG00000182372	0.000260232527707896	lscc	-1.0233692767612537	70	61
EBF2	ENSG00000221818	0.00030606299265047436	lscc	-0.20745895708492668	70	61
SH2D4A	ENSG00000104611	0.00030680361844316123	lscc	-1.8448958502311594	70	61
ASH2L	ENSG00000129691	0.0006422273762511392	lscc	3.1800683421909275	70	61
DEFA6	ENSG00000164822	0.0008476363037079101	lscc	-0.013844713773402347	70	61
MYOM2	ENSG00000036448	0.0010629238479973467	lscc	-0.3864644083445868	70	61
PDGFRL	ENSG00000104213	0.0011682179866279653	lscc	1.5236856546149462	70	61
XKR5	ENSG00000275591	0.001227534299669953	lscc	0.1920768612439588	70	61
GATA4	ENSG00000136574	0.0013068807815122324	lscc	0.18191228915458943	70	61
PINX1	ENSG00000254093	0.0013298883030832803	lscc	0.652726619390577	70	61
NRG1	ENSG00000157168	0.0015422832286685628	lscc	1.1752404588779493	70	61
GNRH1	ENSG00000147437	0.0016034380637763523	lscc	-0.4117209363640555	70	61
CNOT7	ENSG00000198791	0.002221228665951229	lscc	1.5475093422680608	70	61
DEFB1	ENSG00000164825	0.0023459621655465197	lscc	11.245217116131666	70	61
NEFL	ENSG00000277586	0.0023514891281111697	lscc	2.79958211104152	70	61
FDFT1	ENSG00000079459	0.0026480106387470298	lscc	6.334997511841671	70	61
DDHD2	ENSG00000085788	0.002769624268641384	lscc	3.706898569577328	70	61
STC1	ENSG00000159167	0.0030648556378328855	lscc	4.072813912779396	70	61
NPM2	ENSG00000158806	0.0031646693273127986	lscc	0.6219473358474158	70	61
CSMD1	ENSG00000183117	0.003207533884487088	lscc	0.3548809901715222	70	61
ERICH1	ENSG00000104714	0.003254369481393743	lscc	-0.4687427990936017	70	61
TNKS	ENSG00000173273	0.00385473635073023	lscc	1.4314658574645645	70	61
