protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
CYP4F12	ENSG00000186204	4.155426106897147e-19	hnscc	-4.796928072808962	82	46
KRT13	ENSG00000171401	4.56013330329492e-19	hnscc	-5342.852652457096	82	46
PTGES3	ENSG00000110958	5.098963768835721e-19	hnscc	25.853060716218693	82	46
COLGALT1	ENSG00000130309	5.098963768835721e-19	hnscc	16.133063330896647	82	46
RAD21	ENSG00000164754	5.280689325571883e-19	hnscc	22.357338626611455	82	46
ASCC3	ENSG00000112249	5.47580522641901e-19	hnscc	8.89898070340029	82	46
LDHD	ENSG00000166816	6.2299347433344505e-19	hnscc	-4.984732448332349	82	46
NDE1	ENSG00000072864	8.311390518996756e-19	hnscc	4.295045309845008	82	46
ZNF281	ENSG00000162702	9.117514567484162e-19	hnscc	6.364603766547619	82	46
LGI1	ENSG00000108231	1.0941955067107777e-18	hnscc	-0.37530281097489016	82	46
TGS1	ENSG00000137574	1.1494521815876004e-18	hnscc	7.437483319805434	82	46
MCM4	ENSG00000104738	1.1638711068507695e-18	hnscc	17.332429004525753	82	46
CDC27	ENSG00000004897	1.2512426331926708e-18	hnscc	6.901769579016291	82	46
NXPH3	ENSG00000182575	1.3090102207162032e-18	hnscc	-0.6918606964294309	82	46
EMC3	ENSG00000125037	1.3090102207162032e-18	hnscc	-5.696712267422184	82	46
TPX2	ENSG00000088325	1.3247506616017654e-18	hnscc	21.14286994146837	82	46
SKIL	ENSG00000136603	1.3247506616017654e-18	hnscc	14.833160321857573	82	46
ABCA8	ENSG00000141338	1.3873052172829747e-18	hnscc	-10.212983012113213	82	46
CEP55	ENSG00000138180	1.573747776707367e-18	hnscc	12.923802113878516	82	46
TMEM100	ENSG00000166292	1.738610924830156e-18	hnscc	-2.5689714348870414	82	46
FEN1	ENSG00000168496	1.738610924830156e-18	hnscc	12.282703382809885	82	46
USB1	ENSG00000103005	2.1189662859624326e-18	hnscc	2.043543854526658	82	46
ZNF200	ENSG00000010539	2.1604583106704866e-18	hnscc	1.1020246824262827	82	46
IKBIP	ENSG00000166130	2.192885846527265e-18	hnscc	3.628543156592883	82	46
CDK2	ENSG00000123374	2.4906083228592177e-18	hnscc	5.9660311278207265	82	46
FUT6	ENSG00000156413	2.574325197986376e-18	hnscc	-8.21602084618522	82	46
SORT1	ENSG00000134243	2.574325197986376e-18	hnscc	-14.478724500569275	82	46
ALDH6A1	ENSG00000119711	2.574325197986376e-18	hnscc	-4.201898871855477	82	46
MYZAP	ENSG00000263155	2.574325197986376e-18	hnscc	-3.4034563534499886	82	46
MYRIP	ENSG00000170011	2.574325197986376e-18	hnscc	-1.5717601887011137	82	46
TDG	ENSG00000139372	2.574325197986376e-18	hnscc	4.257500169007444	82	46
STK3	ENSG00000104375	2.9499056987951687e-18	hnscc	3.221795522704632	82	46
EFR3A	ENSG00000132294	3.1731148448801404e-18	hnscc	10.877537249932729	82	46
LIMK1	ENSG00000106683	3.1731148448801404e-18	hnscc	3.795943217434181	82	46
SLC25A32	ENSG00000164933	3.1731148448801404e-18	hnscc	5.869341939726102	82	46
MPC1	ENSG00000060762	3.8963137837753875e-18	hnscc	-10.728047686451127	82	46
PAK2	ENSG00000180370	5.108346655489081e-18	hnscc	13.322790057837343	82	46
MSANTD3	ENSG00000066697	5.2951592854968915e-18	hnscc	4.9773759171352046	82	46
MGST2	ENSG00000085871	5.428094727719319e-18	hnscc	-8.765775734272644	82	46
AATF	ENSG00000275700	5.558442980914357e-18	hnscc	6.980351816750085	82	46
PARN	ENSG00000140694	5.558442980914357e-18	hnscc	5.458394412455771	82	46
ACADVL	ENSG00000072778	5.876232490717108e-18	hnscc	-23.543490667888413	82	46
NOL11	ENSG00000130935	7.608903614015796e-18	hnscc	5.915386490916667	82	46
RNF2	ENSG00000121481	7.608903614015796e-18	hnscc	3.029565141213354	82	46
CYP4B1	ENSG00000142973	8.192177627013366e-18	hnscc	-14.81415627063765	82	46
RRAGD	ENSG00000025039	8.533789572897966e-18	hnscc	-9.829146251235061	82	46
KNTC1	ENSG00000184445	9.756876072919893e-18	hnscc	8.249253925149544	82	46
PTK7	ENSG00000112655	9.756876072919893e-18	hnscc	13.543907682151929	82	46
BIRC5	ENSG00000089685	9.756876072919893e-18	hnscc	8.376469144893449	82	46
PAX9	ENSG00000198807	9.756876072919893e-18	hnscc	-15.079656767818278	82	46
MTFR2	ENSG00000146410	9.988747467602728e-18	hnscc	1.7178275513033352	82	46
PSMB2	ENSG00000126067	1.0010080769656043e-17	hnscc	10.805554305954173	82	46
WDR53	ENSG00000185798	1.0044155423912126e-17	hnscc	5.197763242812417	82	46
ZNF844	ENSG00000223547	1.0277771843756315e-17	hnscc	-2.926492485785389	82	46
CLIC4	ENSG00000169504	1.034216937973047e-17	hnscc	28.47788366160253	82	46
WDHD1	ENSG00000198554	1.038868809197582e-17	hnscc	5.150165884745968	82	46
ARHGAP10	ENSG00000071205	1.178252579717121e-17	hnscc	-3.6931849284406644	82	46
HSPB8	ENSG00000152137	1.2103022547445785e-17	hnscc	-39.94299402894559	82	46
AUNIP	ENSG00000127423	1.2662972037428229e-17	hnscc	2.308803693389912	82	46
MOB1A	ENSG00000114978	1.2832389107964068e-17	hnscc	16.09366155299556	82	46
MTFR1L	ENSG00000117640	1.2926109679695798e-17	hnscc	-2.882041459897132	82	46
CGNL1	ENSG00000128849	1.4012817312808844e-17	hnscc	-8.31971235192919	82	46
KIF14	ENSG00000118193	1.470252264443747e-17	hnscc	6.179612895045542	82	46
MARCKS	ENSG00000277443	1.4712183375797738e-17	hnscc	21.04699106029286	82	46
MINPP1	ENSG00000107789	1.555198791074e-17	hnscc	3.010238913339344	82	46
NUDCD1	ENSG00000120526	1.555198791074e-17	hnscc	6.233185269227799	82	46
ACADSB	ENSG00000196177	1.7378508361160623e-17	hnscc	-3.2824296426407584	82	46
STIL	ENSG00000123473	1.7686384847500274e-17	hnscc	3.6225361667000433	82	46
RORC	ENSG00000143365	1.7686384847500274e-17	hnscc	-4.099578481675833	82	46
SLC3A2	ENSG00000168003	2.044133503058801e-17	hnscc	19.512653197583305	82	46
SLC26A6	ENSG00000225697	2.145067460477238e-17	hnscc	1.6836187588898064	82	46
PDCD4	ENSG00000150593	2.4841457099938698e-17	hnscc	-35.91737929028486	82	46
GSTM5	ENSG00000134201	2.4841457099938698e-17	hnscc	-0.9181163768460601	82	46
CIPC	ENSG00000198894	2.552575134726852e-17	hnscc	-4.692582505490567	82	46
EIF2AK2	ENSG00000055332	2.73763180920859e-17	hnscc	13.22500942704688	82	46
UBE2Z	ENSG00000159202	2.740429230999614e-17	hnscc	10.15075078630104	82	46
LIMS1	ENSG00000169756	2.740429230999614e-17	hnscc	5.673510132809374	82	46
AURKA	ENSG00000087586	2.7559189220744292e-17	hnscc	9.23225903768325	82	46
DNMT1	ENSG00000130816	2.892251961034959e-17	hnscc	6.753573234178967	82	46
RMND5B	ENSG00000145916	3.064725266055464e-17	hnscc	-3.838702629490587	82	46
MTHFD1L	ENSG00000120254	3.064725266055464e-17	hnscc	6.907557911997621	82	46
UBE2V2	ENSG00000169139	3.080718693840927e-17	hnscc	3.769059950178237	82	46
PIP4K2C	ENSG00000166908	3.6557563601377796e-17	hnscc	6.322065257758066	82	46
ANGPTL1	ENSG00000116194	3.672522517239346e-17	hnscc	-12.229865232859751	82	46
SHCBP1	ENSG00000171241	3.751202428733558e-17	hnscc	3.8251960117396995	82	46
FGD6	ENSG00000180263	4.000370903383534e-17	hnscc	9.459198156770523	82	46
SLC38A7	ENSG00000103042	4.155914604522614e-17	hnscc	1.3270746588220812	82	46
TGFBR3	ENSG00000069702	4.4560509483138105e-17	hnscc	-8.76656432587384	82	46
BUB1	ENSG00000169679	4.4763482977025484e-17	hnscc	6.608508114936402	82	46
GNA13	ENSG00000120063	4.523673231477993e-17	hnscc	12.387441683333426	82	46
CBFB	ENSG00000067955	4.523673231477993e-17	hnscc	6.587544849964182	82	46
BARX2	ENSG00000043039	4.533946241100426e-17	hnscc	-11.329143807531157	82	46
TMPRSS11B	ENSG00000185873	4.558616139330927e-17	hnscc	-181.94644819423212	82	46
PTPN2	ENSG00000175354	4.558616139330927e-17	hnscc	5.1982132330589925	82	46
UGGT1	ENSG00000136731	4.558616139330927e-17	hnscc	7.321504962833643	82	46
CDCA5	ENSG00000146670	4.8812111277991146e-17	hnscc	5.3372646251459335	82	46
CDC25B	ENSG00000101224	5.221830900121526e-17	hnscc	12.192208255286642	82	46
TMTC3	ENSG00000139324	5.295365149979847e-17	hnscc	9.691862908751771	82	46
MYBL2	ENSG00000101057	5.3101888796116446e-17	hnscc	11.381182704771888	82	46
ATAD2	ENSG00000156802	5.563854665714745e-17	hnscc	12.67835117800378	82	46
KRT4	ENSG00000170477	5.563854665714745e-17	hnscc	-5798.8195751947205	82	46
NCAPG	ENSG00000109805	5.781211933140873e-17	hnscc	6.4101446584789255	82	46
SNX10	ENSG00000086300	6.149376802588526e-17	hnscc	5.082795539520486	82	46
SPRR3	ENSG00000163209	6.207109434215302e-17	hnscc	-2728.357142202557	82	46
ABCA10	ENSG00000154263	6.207109434215302e-17	hnscc	-4.546667500925391	82	46
GREM2	ENSG00000180875	6.258044923998427e-17	hnscc	-2.5809523700558437	82	46
HAT1	ENSG00000128708	6.289972948361048e-17	hnscc	3.5254800170793352	82	46
ACOX3	ENSG00000087008	6.425553786627613e-17	hnscc	-5.201234535009296	82	46
MAL	ENSG00000172005	6.650741292039606e-17	hnscc	-526.6428743352893	82	46
MTBP	ENSG00000172167	6.901297962305264e-17	hnscc	1.9924731227842767	82	46
GTF2H3	ENSG00000111358	6.96483590468085e-17	hnscc	4.5861470685010675	82	46
MAGI1	ENSG00000151276	7.246775978147688e-17	hnscc	-3.655613377427919	82	46
CKAP2	ENSG00000136108	7.322898217846055e-17	hnscc	9.232727824898426	82	46
EIF5A2	ENSG00000163577	7.642138838636482e-17	hnscc	1.9149906483369339	82	46
PSMD9	ENSG00000110801	8.461743964385118e-17	hnscc	0.5654415078510635	82	46
HNRNPK	ENSG00000165119	8.610250681501869e-17	hnscc	28.667819929287276	82	46
PLAC9	ENSG00000189129	8.828804857212871e-17	hnscc	-9.000738915482874	82	46
BOC	ENSG00000144857	8.828804857212871e-17	hnscc	-5.019095541187227	82	46
PALB2	ENSG00000083093	9.001306815170246e-17	hnscc	3.1933372800188486	82	46
ADAM17	ENSG00000151694	1.0155257524187253e-16	hnscc	11.209051179167286	82	46
UBE2C	ENSG00000175063	1.0203187094321652e-16	hnscc	19.236399244693146	82	46
CSGALNACT2	ENSG00000169826	1.0548006205678303e-16	hnscc	6.529965484344825	82	46
NUP85	ENSG00000125450	1.1557067640934076e-16	hnscc	4.192795122342303	82	46
XPO1	ENSG00000082898	1.406080975330801e-16	hnscc	13.75637265569532	82	46
CORO1C	ENSG00000110880	1.406080975330801e-16	hnscc	15.601927854634514	82	46
GNA12	ENSG00000146535	1.5073150496582244e-16	hnscc	4.670412958948625	82	46
CENPN	ENSG00000166451	1.5715819573800196e-16	hnscc	4.546346816872676	82	46
DDX39A	ENSG00000123136	1.6292210251979852e-16	hnscc	9.746657827378462	82	46
CENPE	ENSG00000138778	1.6476177141491553e-16	hnscc	4.976349110197891	82	46
CDK17	ENSG00000059758	1.6476177141491553e-16	hnscc	4.580427427689537	82	46
PGM5	ENSG00000154330	1.702139083476053e-16	hnscc	-3.7119139589191574	82	46
SCNN1B	ENSG00000168447	1.702139083476053e-16	hnscc	-6.4868071886495	82	46
ZNF471	ENSG00000196263	1.8203457524315983e-16	hnscc	-1.4435579681059383	82	46
CLSPN	ENSG00000092853	1.8203457524315983e-16	hnscc	4.181667905746465	82	46
RBL1	ENSG00000080839	1.8203457524315983e-16	hnscc	3.643051823424406	82	46
MAML3	ENSG00000196782	1.8247598448156753e-16	hnscc	-2.6158424547923835	82	46
MRPL13	ENSG00000172172	1.8266957155758295e-16	hnscc	4.066140062263599	82	46
DENR	ENSG00000139726	1.844781598506756e-16	hnscc	7.693061747404959	82	46
LSM12	ENSG00000161654	1.8749152130600884e-16	hnscc	1.7004217390850518	82	46
MTDH	ENSG00000147649	1.919185269736724e-16	hnscc	14.275977929630436	82	46
FAM219B	ENSG00000178761	2.0109851765856301e-16	hnscc	-5.061183920423154	82	46
ATP6V0A4	ENSG00000105929	2.0336043568946387e-16	hnscc	-6.198797479460781	82	46
METTL1	ENSG00000037897	2.0717226058195547e-16	hnscc	2.101334953807878	82	46
TPT1	ENSG00000133112	2.0963266566827871e-16	hnscc	-116.78969473252437	82	46
GANAB	ENSG00000089597	2.0963266566827871e-16	hnscc	24.232441791078443	82	46
ENAH	ENSG00000154380	2.0963266566827871e-16	hnscc	11.796063863821686	82	46
KIF20B	ENSG00000138182	2.14284064099846e-16	hnscc	5.068073509481474	82	46
MKRN2OS	ENSG00000225526	2.1836857767673588e-16	hnscc	-1.0368272094336493	82	46
FGF10	ENSG00000070193	2.1836857767673588e-16	hnscc	-2.7289501840775228	82	46
MYO1B	ENSG00000128641	2.1947237281773085e-16	hnscc	35.62727798352562	82	46
TBC1D31	ENSG00000156787	2.223249879302012e-16	hnscc	1.5991314257279678	82	46
SYNGR1	ENSG00000100321	2.2817580439926483e-16	hnscc	-2.524111563928951	82	46
IFI16	ENSG00000163565	2.391061039840682e-16	hnscc	30.56140188662615	82	46
NFIA	ENSG00000162599	2.400359240869451e-16	hnscc	-8.137889448006987	82	46
SPINK5	ENSG00000133710	2.4124944301859457e-16	hnscc	-421.0412886885408	82	46
INTS8	ENSG00000164941	2.4124944301859457e-16	hnscc	4.036358152462889	82	46
PNO1	ENSG00000115946	2.503753696228738e-16	hnscc	5.4147269694632385	82	46
ORC6	ENSG00000091651	2.6669180585775733e-16	hnscc	2.577258232752579	82	46
CKS2	ENSG00000123975	2.7495779146593483e-16	hnscc	29.03940880215172	82	46
DCAF13	ENSG00000164934	2.798237334748704e-16	hnscc	4.422385458100992	82	46
CKS1B	ENSG00000173207	2.9310060483249856e-16	hnscc	8.680647791323265	82	46
PSME3	ENSG00000131467	2.996095121405313e-16	hnscc	6.807972190419305	82	46
UHMK1	ENSG00000152332	3.095011924134753e-16	hnscc	12.027995485636024	82	46
TMC7	ENSG00000170537	3.274764020486656e-16	hnscc	0.7965913819644695	82	46
NUCB2	ENSG00000070081	3.3095115161928573e-16	hnscc	-14.478239436263351	82	46
PPP1R3C	ENSG00000119938	3.3428915441464175e-16	hnscc	-43.06825206360721	82	46
SCN7A	ENSG00000136546	3.3901137773376134e-16	hnscc	-2.0671305456904414	82	46
SUOX	ENSG00000139531	3.394149992004726e-16	hnscc	-2.115804998335502	82	46
PSMD12	ENSG00000197170	3.436098710230462e-16	hnscc	5.704679084380807	82	46
FBXO5	ENSG00000112029	3.477950472524234e-16	hnscc	2.939771078280203	82	46
SCRN1	ENSG00000136193	3.499857500978485e-16	hnscc	14.814406628407713	82	46
RPA3	ENSG00000106399	3.522665571957591e-16	hnscc	3.186040996122174	82	46
PSMA2	ENSG00000106588	3.724924203271955e-16	hnscc	1.0954370116202758	82	46
TUBB	ENSG00000196230	3.7435466853561936e-16	hnscc	118.31313814174918	82	46
MYO10	ENSG00000145555	3.914361681397824e-16	hnscc	10.16442101064786	82	46
XRCC4	ENSG00000152422	3.9748491561527744e-16	hnscc	2.4642174123877796	82	46
ATP2C1	ENSG00000017260	4.0914526115547787e-16	hnscc	14.192889427553851	82	46
ABLIM1	ENSG00000099204	4.1190363900788325e-16	hnscc	-43.13753574553191	82	46
NETO2	ENSG00000171208	4.1588535559855426e-16	hnscc	4.034420749957517	82	46
C1QTNF7	ENSG00000163145	4.1589585131334033e-16	hnscc	-2.308493012745323	82	46
UHRF1	ENSG00000276043	4.509255232602298e-16	hnscc	3.8590055973509276	82	46
MCM2	ENSG00000073111	4.535028610489722e-16	hnscc	12.918337556539665	82	46
RAB31	ENSG00000168461	4.565983903630089e-16	hnscc	24.72042648641856	82	46
PCGF6	ENSG00000156374	4.601075941810652e-16	hnscc	1.6706355174156844	82	46
BMS1	ENSG00000165733	4.602059078406212e-16	hnscc	5.231362134533221	82	46
NUTF2	ENSG00000102898	4.741508798337434e-16	hnscc	8.043680708206995	82	46
GSTO1	ENSG00000148834	4.807241170633757e-16	hnscc	21.32611049426922	82	46
E2F7	ENSG00000165891	4.918662663986069e-16	hnscc	3.2884966479800033	82	46
EMP1	ENSG00000134531	4.918662663986069e-16	hnscc	-282.6027782326861	82	46
TXNDC9	ENSG00000115514	4.918662663986069e-16	hnscc	5.423296688529719	82	46
ABHD14B	ENSG00000114779	4.918662663986069e-16	hnscc	-4.37627883723882	82	46
PLK4	ENSG00000142731	4.918662663986069e-16	hnscc	3.752005995516367	82	46
PRR11	ENSG00000068489	5.007794175333221e-16	hnscc	5.1391985566909675	82	46
PITX1	ENSG00000069011	5.304177704869395e-16	hnscc	-34.76613700598807	82	46
RACGAP1	ENSG00000161800	5.431606537862888e-16	hnscc	9.364657333626837	82	46
PSMB1	ENSG00000008018	5.549215307628296e-16	hnscc	23.13954313013363	82	46
NMT1	ENSG00000136448	5.612643298775537e-16	hnscc	6.391732707714111	82	46
FCER1A	ENSG00000179639	5.617199223744353e-16	hnscc	-10.450737524027794	82	46
HAUS8	ENSG00000131351	5.617199223744353e-16	hnscc	1.0394843143209278	82	46
SASS6	ENSG00000156876	6.109089148614352e-16	hnscc	2.2962545488662895	82	46
CRNN	ENSG00000143536	6.286036571028982e-16	hnscc	-1325.5148507130486	82	46
CCT5	ENSG00000150753	7.127884297763439e-16	hnscc	38.35166555136293	82	46
MKI67	ENSG00000148773	7.193647178741418e-16	hnscc	16.526993585891617	82	46
DLG2	ENSG00000150672	7.193647178741418e-16	hnscc	-0.7746157832649991	82	46
PSMD2	ENSG00000175166	7.294560302587338e-16	hnscc	34.491959840444025	82	46
GGT6	ENSG00000167741	7.788050280640334e-16	hnscc	-12.235623333312695	82	46
PSMD14	ENSG00000115233	7.86009463233507e-16	hnscc	6.170856556519129	82	46
VCPIP1	ENSG00000175073	7.86009463233507e-16	hnscc	3.7497853657229037	82	46
HNRNPC	ENSG00000092199	8.045102913978494e-16	hnscc	19.003271649334813	82	46
ZNF662	ENSG00000182983	8.045102913978494e-16	hnscc	-1.8780662793968712	82	46
ANKRD35	ENSG00000198483	8.096437826029228e-16	hnscc	-7.925376387448895	82	46
MAP4K4	ENSG00000071054	8.439145602409666e-16	hnscc	10.42364788209691	82	46
ZNF267	ENSG00000185947	9.029748365085285e-16	hnscc	5.768576430695241	82	46
ENTPD7	ENSG00000198018	9.029748365085285e-16	hnscc	11.986360124980765	82	46
SNRPG	ENSG00000143977	9.032205224445681e-16	hnscc	9.59594241498547	82	46
PLAU	ENSG00000122861	9.268506361123914e-16	hnscc	64.56077947221965	82	46
NOP56	ENSG00000101361	9.520655201355325e-16	hnscc	12.049568068857612	82	46
NCLN	ENSG00000125912	9.661342919123335e-16	hnscc	5.28541407696163	82	46
TLK2	ENSG00000146872	9.784455081650572e-16	hnscc	2.40850627184033	82	46
PFN1	ENSG00000108518	9.842433706835513e-16	hnscc	74.95609145017828	82	46
BAX	ENSG00000087088	9.87086791260197e-16	hnscc	3.693729508901183	82	46
PWP1	ENSG00000136045	1.0130518246972313e-15	hnscc	8.043083201977307	82	46
PLK1	ENSG00000166851	1.0754095115043267e-15	hnscc	3.329005177975701	82	46
OSTM1	ENSG00000081087	1.0754095115043267e-15	hnscc	3.6413263917202014	82	46
GTSE1	ENSG00000075218	1.0754095115043267e-15	hnscc	2.331031094137013	82	46
PLEKHA6	ENSG00000143850	1.0790085404618755e-15	hnscc	-2.2682263759542067	82	46
CSE1L	ENSG00000124207	1.086460118352405e-15	hnscc	21.398731040226508	82	46
ADAM10	ENSG00000137845	1.0917471934487409e-15	hnscc	6.341091242544489	82	46
CHEK1	ENSG00000149554	1.1039755262251876e-15	hnscc	3.07906012565068	82	46
STIP1	ENSG00000168439	1.1053856689952263e-15	hnscc	16.279643703587972	82	46
TUBA1B	ENSG00000123416	1.1788905057896169e-15	hnscc	79.96770451982327	82	46
CCT3	ENSG00000163468	1.2333048934717777e-15	hnscc	29.66914589725127	82	46
KIF23	ENSG00000137807	1.293138263597867e-15	hnscc	7.683315476274209	82	46
UTP18	ENSG00000011260	1.3047086031080482e-15	hnscc	6.570360809866507	82	46
RPN1	ENSG00000163902	1.3969869053650925e-15	hnscc	32.487695795162416	82	46
KHDRBS1	ENSG00000121774	1.440543857321266e-15	hnscc	11.024228008456536	82	46
KDM1B	ENSG00000165097	1.4424448436672942e-15	hnscc	5.042968630594484	82	46
CENPA	ENSG00000115163	1.4506605536399437e-15	hnscc	3.846888282341212	82	46
HOPX	ENSG00000171476	1.4550598128514626e-15	hnscc	-47.310362083058735	82	46
MCM10	ENSG00000065328	1.5115836090275778e-15	hnscc	3.797408920621853	82	46
SOCS4	ENSG00000180008	1.625665689512339e-15	hnscc	3.809999856633519	82	46
MELK	ENSG00000165304	1.6456248975663466e-15	hnscc	10.539995803031545	82	46
BRCA2	ENSG00000139618	1.697734390486328e-15	hnscc	3.414293614185065	82	46
LRRC58	ENSG00000163428	1.6988481115703769e-15	hnscc	6.5246797629062065	82	46
ECT2	ENSG00000114346	1.7001344877711321e-15	hnscc	17.076900791902208	82	46
GLRX3	ENSG00000108010	1.70376451044804e-15	hnscc	6.630716554791045	82	46
RAN	ENSG00000132341	1.7115975117073355e-15	hnscc	26.683309832279654	82	46
PRIM1	ENSG00000198056	1.7177331863921506e-15	hnscc	3.611257962973911	82	46
PRPF40A	ENSG00000196504	1.7177331863921506e-15	hnscc	7.322538772976019	82	46
CD276	ENSG00000103855	1.7557175205822108e-15	hnscc	7.566112668285223	82	46
UBL3	ENSG00000122042	1.8133176783517963e-15	hnscc	-7.668155978101662	82	46
HEATR6	ENSG00000068097	1.8133176783517963e-15	hnscc	2.9313898707468162	82	46
ANKLE2	ENSG00000176915	1.834479551429497e-15	hnscc	4.560306817891668	82	46
ACOX2	ENSG00000168306	1.8621380042913614e-15	hnscc	-1.6319551360143678	82	46
ITGB1	ENSG00000150093	1.8897940338616133e-15	hnscc	52.917090882885866	82	46
GBP6	ENSG00000183347	1.9166786723361868e-15	hnscc	-260.32112975944034	82	46
CALU	ENSG00000128595	1.918611172041429e-15	hnscc	34.244044554913714	82	46
RC3H2	ENSG00000056586	1.9298341396982797e-15	hnscc	5.415559024077048	82	46
ZFP91	ENSG00000186660	1.9486517447038382e-15	hnscc	5.432707242044051	82	46
MMS22L	ENSG00000146263	1.9758038033911533e-15	hnscc	1.749055595474647	82	46
KPNB1	ENSG00000108424	1.9758038033911533e-15	hnscc	14.546746795325923	82	46
PPL	ENSG00000118898	1.9758038033911533e-15	hnscc	-145.07494016586372	82	46
R3HDM1	ENSG00000048991	2.0234182181025805e-15	hnscc	2.759651817514553	82	46
PRADC1	ENSG00000135617	2.045802519160183e-15	hnscc	-4.537684219517537	82	46
MGME1	ENSG00000125871	2.0468604206136993e-15	hnscc	8.152163608057469	82	46
ADCYAP1R1	ENSG00000078549	2.1013720037013055e-15	hnscc	-1.1830642023543831	82	46
PSMA3	ENSG00000100567	2.109517321593495e-15	hnscc	10.512318791710552	82	46
MASTL	ENSG00000120539	2.1157028020275768e-15	hnscc	6.380697317178778	82	46
MAP3K7	ENSG00000135341	2.157912670852619e-15	hnscc	3.520780506873642	82	46
GFRA1	ENSG00000151892	2.1865716132831528e-15	hnscc	-3.760489816306799	82	46
CUL2	ENSG00000108094	2.212872870691954e-15	hnscc	3.57356052379171	82	46
NUP37	ENSG00000075188	2.2179269956564856e-15	hnscc	3.5367015308018512	82	46
GPN1	ENSG00000198522	2.2218914883834383e-15	hnscc	4.154841201637802	82	46
CHADL	ENSG00000100399	2.3213167983182627e-15	hnscc	-0.750113397252913	82	46
ORC1	ENSG00000085840	2.322803602107957e-15	hnscc	4.479195042985274	82	46
DEPDC1B	ENSG00000035499	2.3650743406986314e-15	hnscc	2.7658621560077474	82	46
MUC21	ENSG00000204544	2.4308330863554274e-15	hnscc	-135.17095367894217	82	46
CSNK2A2	ENSG00000070770	2.4804356294963444e-15	hnscc	4.628102949312149	82	46
LRRC8D	ENSG00000171492	2.4804356294963444e-15	hnscc	7.495308055672345	82	46
TAOK1	ENSG00000160551	2.4804356294963444e-15	hnscc	5.796404057452971	82	46
C10orf88	ENSG00000119965	2.50494239404293e-15	hnscc	1.1434051966734464	82	46
COL4A1	ENSG00000187498	2.5457248112107593e-15	hnscc	56.92649220017648	82	46
