Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
SOX7	ENSG00000171056.7	10723768	10730511	loss	48	122	brca
CTD-2135J3.4	ENSG00000258724.1	10725399	10839847	gain	16	122	brca
CTD-2135J3.4	ENSG00000258724.1	10725399	10839847	loss	48	122	brca
PINX1	ENSG00000254093.7	10764961	10839884	gain	16	122	brca
PINX1	ENSG00000254093.7	10764961	10839884	loss	48	122	brca
XKR6	ENSG00000171044.9	10896045	11201833	gain	16	122	brca
XKR6	ENSG00000171044.9	10896045	11201833	loss	48	122	brca
AF131216.1	ENSG00000280273.1	11283481	11285068	gain	16	122	brca
AF131216.1	ENSG00000280273.1	11283481	11285068	loss	48	122	brca
MTMR9	ENSG00000104643.8	11284816	11328146	gain	16	122	brca
MTMR9	ENSG00000104643.8	11284816	11328146	loss	48	122	brca
SLC35G5	ENSG00000177710.5	11331012	11332360	gain	16	122	brca
SLC35G5	ENSG00000177710.5	11331012	11332360	loss	48	122	brca
FAM167A	ENSG00000154319.13	11421476	11475908	gain	16	122	brca
FAM167A	ENSG00000154319.13	11421476	11475908	loss	48	122	brca
BLK	ENSG00000136573.11	11486894	11564599	gain	16	122	brca
BLK	ENSG00000136573.11	11486894	11564599	loss	48	122	brca
GATA4	ENSG00000136574.16	11676959	11760002	gain	16	122	brca
GATA4	ENSG00000136574.16	11676959	11760002	loss	48	122	brca
NEIL2	ENSG00000154328.14	11769639	11787345	gain	16	122	brca
NEIL2	ENSG00000154328.14	11769639	11787345	loss	47	122	brca
FDFT1	ENSG00000079459.11	11795573	11839304	gain	16	122	brca
FDFT1	ENSG00000079459.11	11795573	11839304	loss	48	122	brca
CTSB	ENSG00000164733.19	11842524	11869533	gain	16	122	brca
CTSB	ENSG00000164733.19	11842524	11869533	loss	48	122	brca
DEFB136	ENSG00000205884.2	11973937	11974599	gain	16	122	brca
DEFB136	ENSG00000205884.2	11973937	11974599	loss	48	122	brca
DEFB135	ENSG00000205883.2	11982256	11984590	gain	16	122	brca
DEFB135	ENSG00000205883.2	11982256	11984590	loss	48	122	brca
DEFB134	ENSG00000205882.7	11993174	11996312	gain	16	122	brca
DEFB134	ENSG00000205882.7	11993174	11996312	loss	48	122	brca
DEFB130	ENSG00000233050.1	12064389	12071747	gain	16	122	brca
DEFB130	ENSG00000233050.1	12064389	12071747	loss	45	122	brca
ZNF705D	ENSG00000215343.6	12104389	12115516	gain	16	122	brca
ZNF705D	ENSG00000215343.6	12104389	12115516	loss	45	122	brca
USP17L7	ENSG00000226430.5	12132417	12134099	gain	16	122	brca
USP17L7	ENSG00000226430.5	12132417	12134099	loss	45	122	brca
USP17L2	ENSG00000223443.2	12136435	12138849	gain	16	122	brca
USP17L2	ENSG00000223443.2	12136435	12138849	loss	44	122	brca
FAM86B1	ENSG00000186523.13	12182096	12194133	gain	14	122	brca
FAM86B1	ENSG00000186523.13	12182096	12194133	loss	40	122	brca
DEFB130	ENSG00000232948.1	12310962	12318316	gain	16	122	brca
DEFB130	ENSG00000232948.1	12310962	12318316	loss	45	122	brca
FAM86B2	ENSG00000145002.11	12425614	12436343	gain	15	122	brca
FAM86B2	ENSG00000145002.11	12425614	12436343	loss	37	122	brca
LONRF1	ENSG00000154359.11	12721906	12756073	gain	16	122	brca
LONRF1	ENSG00000154359.11	12721906	12756073	loss	49	122	brca
KIAA1456	ENSG00000250305.7	12945642	13031503	gain	16	122	brca
KIAA1456	ENSG00000250305.7	12945642	13031503	loss	49	122	brca
DLC1	ENSG00000164741.13	13083361	13604610	gain	16	122	brca
DLC1	ENSG00000164741.13	13083361	13604610	loss	50	122	brca
C8orf48	ENSG00000164743.4	13566869	13568288	gain	16	122	brca
C8orf48	ENSG00000164743.4	13566869	13568288	loss	50	122	brca
SGCZ	ENSG00000185053.11	14084845	15238431	gain	16	122	brca
SGCZ	ENSG00000185053.11	14084845	15238431	loss	50	122	brca
TUSC3	ENSG00000104723.19	15417215	15766649	gain	16	122	brca
TUSC3	ENSG00000104723.19	15417215	15766649	loss	50	122	brca
MSR1	ENSG00000038945.13	16107878	16567490	gain	17	122	brca
MSR1	ENSG00000038945.13	16107878	16567490	loss	50	122	brca
FGF20	ENSG00000078579.8	16992181	17002345	gain	17	122	brca
FGF20	ENSG00000078579.8	16992181	17002345	loss	50	122	brca
MICU3	ENSG00000155970.10	17027238	17122642	gain	17	122	brca
MICU3	ENSG00000155970.10	17027238	17122642	loss	50	122	brca
ZDHHC2	ENSG00000104219.11	17156482	17224799	gain	17	122	brca
ZDHHC2	ENSG00000104219.11	17156482	17224799	loss	50	122	brca
CNOT7	ENSG00000198791.10	17224966	17246878	gain	17	122	brca
CNOT7	ENSG00000198791.10	17224966	17246878	loss	50	122	brca
VPS37A	ENSG00000155975.8	17246931	17302427	gain	17	122	brca
VPS37A	ENSG00000155975.8	17246931	17302427	loss	50	122	brca
MTMR7	ENSG00000003987.12	17296794	17413528	gain	17	122	brca
MTMR7	ENSG00000003987.12	17296794	17413528	loss	50	122	brca
SLC7A2	ENSG00000003989.15	17497088	17570573	gain	17	122	brca
SLC7A2	ENSG00000003989.15	17497088	17570573	loss	50	122	brca
PDGFRL	ENSG00000104213.11	17576433	17644071	gain	17	122	brca
PDGFRL	ENSG00000104213.11	17576433	17644071	loss	49	122	brca
MTUS1	ENSG00000129422.12	17643795	17800917	gain	17	122	brca
MTUS1	ENSG00000129422.12	17643795	17800917	loss	50	122	brca
FGL1	ENSG00000104760.15	17864380	17910365	gain	17	122	brca
FGL1	ENSG00000104760.15	17864380	17910365	loss	50	122	brca
PCM1	ENSG00000078674.16	17922840	18027975	gain	17	122	brca
PCM1	ENSG00000078674.16	17922840	18027975	loss	50	122	brca
ASAH1	ENSG00000104763.16	18055992	18084998	gain	15	122	brca
ASAH1	ENSG00000104763.16	18055992	18084998	loss	50	122	brca
NAT1	ENSG00000171428.12	18170477	18223689	gain	15	122	brca
NAT1	ENSG00000171428.12	18170477	18223689	loss	50	122	brca
NAT2	ENSG00000156006.4	18391282	18401218	gain	15	122	brca
NAT2	ENSG00000156006.4	18391282	18401218	loss	50	122	brca
PSD3	ENSG00000156011.15	18527303	19084730	gain	15	122	brca
PSD3	ENSG00000156011.15	18527303	19084730	loss	50	122	brca
SH2D4A	ENSG00000104611.10	19313693	19396218	gain	15	122	brca
SH2D4A	ENSG00000104611.10	19313693	19396218	loss	49	122	brca
CSGALNACT1	ENSG00000147408.13	19404161	19758029	gain	15	122	brca
CSGALNACT1	ENSG00000147408.13	19404161	19758029	loss	48	122	brca
INTS10	ENSG00000104613.10	19817391	19852083	gain	15	122	brca
INTS10	ENSG00000104613.10	19817391	19852083	loss	49	122	brca
LPL	ENSG00000175445.13	19901717	19967259	gain	15	122	brca
LPL	ENSG00000175445.13	19901717	19967259	loss	49	122	brca
SLC18A1	ENSG00000036565.13	20144855	20183206	gain	15	122	brca
SLC18A1	ENSG00000036565.13	20144855	20183206	loss	49	122	brca
ATP6V1B2	ENSG00000147416.9	20197381	20226819	gain	15	122	brca
ATP6V1B2	ENSG00000147416.9	20197381	20226819	loss	49	122	brca
LZTS1	ENSG00000061337.14	20246165	20303963	gain	16	122	brca
LZTS1	ENSG00000061337.14	20246165	20303963	loss	48	122	brca
GFRA2	ENSG00000168546.9	21690398	21812357	gain	16	122	brca
GFRA2	ENSG00000168546.9	21690398	21812357	loss	48	122	brca
DOK2	ENSG00000147443.11	21908873	21913690	gain	16	122	brca
DOK2	ENSG00000147443.11	21908873	21913690	loss	48	122	brca
XPO7	ENSG00000130227.15	21919662	22006585	gain	16	122	brca
XPO7	ENSG00000130227.15	21919662	22006585	loss	48	122	brca
NPM2	ENSG00000158806.12	22024125	22036897	gain	16	122	brca
NPM2	ENSG00000158806.12	22024125	22036897	loss	48	122	brca
FGF17	ENSG00000158815.9	22042398	22048809	gain	16	122	brca
FGF17	ENSG00000158815.9	22042398	22048809	loss	48	122	brca
DMTN	ENSG00000158856.16	22048995	22082527	gain	16	122	brca
DMTN	ENSG00000158856.16	22048995	22082527	loss	48	122	brca
FAM160B2	ENSG00000158863.20	22089150	22104911	gain	16	122	brca
FAM160B2	ENSG00000158863.20	22089150	22104911	loss	48	122	brca
NUDT18	ENSG00000275074.1	22106874	22109419	gain	16	122	brca
NUDT18	ENSG00000275074.1	22106874	22109419	loss	48	122	brca
HR	ENSG00000168453.13	22114419	22133384	gain	16	122	brca
HR	ENSG00000168453.13	22114419	22133384	loss	48	122	brca
REEP4	ENSG00000168476.10	22138020	22141951	gain	16	122	brca
REEP4	ENSG00000168476.10	22138020	22141951	loss	48	122	brca
LGI3	ENSG00000168481.7	22146830	22157084	gain	16	122	brca
LGI3	ENSG00000168481.7	22146830	22157084	loss	48	122	brca
SFTPC	ENSG00000168484.11	22156913	22164479	gain	16	122	brca
SFTPC	ENSG00000168484.11	22156913	22164479	loss	48	122	brca
BMP1	ENSG00000168487.16	22165140	22212326	gain	16	122	brca
BMP1	ENSG00000168487.16	22165140	22212326	loss	48	122	brca
PHYHIP	ENSG00000168490.12	22219703	22232101	gain	16	122	brca
PHYHIP	ENSG00000168490.12	22219703	22232101	loss	48	122	brca
POLR3D	ENSG00000168495.11	22245133	22254601	gain	16	122	brca
POLR3D	ENSG00000168495.11	22245133	22254601	loss	48	122	brca
PIWIL2	ENSG00000197181.10	22275316	22357568	gain	16	122	brca
PIWIL2	ENSG00000197181.10	22275316	22357568	loss	48	122	brca
SLC39A14	ENSG00000104635.12	22367278	22434129	gain	16	122	brca
SLC39A14	ENSG00000104635.12	22367278	22434129	loss	48	122	brca
PPP3CC	ENSG00000120910.13	22440819	22541142	gain	16	122	brca
PPP3CC	ENSG00000120910.13	22440819	22541142	loss	48	122	brca
SORBS3	ENSG00000120896.12	22544986	22575788	gain	16	122	brca
SORBS3	ENSG00000120896.12	22544986	22575788	loss	48	122	brca
PDLIM2	ENSG00000120913.22	22578279	22598025	gain	16	122	brca
PDLIM2	ENSG00000120913.22	22578279	22598025	loss	48	122	brca
AC037459.4	ENSG00000248235.5	22589274	22602084	gain	16	122	brca
AC037459.4	ENSG00000248235.5	22589274	22602084	loss	48	122	brca
C8orf58	ENSG00000241852.8	22599599	22604150	gain	16	122	brca
C8orf58	ENSG00000241852.8	22599599	22604150	loss	48	122	brca
CCAR2	ENSG00000158941.15	22604632	22621514	gain	16	122	brca
CCAR2	ENSG00000158941.15	22604632	22621514	loss	48	122	brca
BIN3	ENSG00000147439.10	22620418	22669148	gain	16	122	brca
BIN3	ENSG00000147439.10	22620418	22669148	loss	48	122	brca
EGR3	ENSG00000179388.8	22687659	22693480	gain	16	122	brca
EGR3	ENSG00000179388.8	22687659	22693480	loss	48	122	brca
PEBP4	ENSG00000134020.7	22713251	23000000	gain	16	122	brca
PEBP4	ENSG00000134020.7	22713251	23000000	loss	49	122	brca
RHOBTB2	ENSG00000008853.15	22987417	23020199	gain	16	122	brca
RHOBTB2	ENSG00000008853.15	22987417	23020199	loss	49	122	brca
TNFRSF10B	ENSG00000120889.11	23020133	23069031	gain	16	122	brca
TNFRSF10B	ENSG00000120889.11	23020133	23069031	loss	48	122	brca
TNFRSF10C	ENSG00000173535.12	23102921	23117445	gain	16	122	brca
TNFRSF10C	ENSG00000173535.12	23102921	23117445	loss	48	122	brca
TNFRSF10D	ENSG00000173530.5	23135588	23164027	gain	16	122	brca
TNFRSF10D	ENSG00000173530.5	23135588	23164027	loss	48	122	brca
TNFRSF10A	ENSG00000104689.8	23190452	23225102	gain	16	122	brca
TNFRSF10A	ENSG00000104689.8	23190452	23225102	loss	48	122	brca
CHMP7	ENSG00000147457.12	23243637	23262000	gain	16	122	brca
CHMP7	ENSG00000147457.12	23243637	23262000	loss	48	122	brca
R3HCC1	ENSG00000104679.9	23270120	23296279	gain	16	122	brca
R3HCC1	ENSG00000104679.9	23270120	23296279	loss	48	122	brca
LOXL2	ENSG00000134013.14	23296897	23425328	gain	16	122	brca
LOXL2	ENSG00000134013.14	23296897	23425328	loss	47	122	brca
ENTPD4	ENSG00000197217.11	23385783	23457695	gain	16	122	brca
ENTPD4	ENSG00000197217.11	23385783	23457695	loss	47	122	brca
SLC25A37	ENSG00000147454.12	23528956	23575463	gain	16	122	brca
SLC25A37	ENSG00000147454.12	23528956	23575463	loss	48	122	brca
NKX3-1	ENSG00000167034.9	23678697	23682938	gain	16	122	brca
NKX3-1	ENSG00000167034.9	23678697	23682938	loss	47	122	brca
NKX2-6	ENSG00000180053.7	23701740	23706756	gain	16	122	brca
NKX2-6	ENSG00000180053.7	23701740	23706756	loss	48	122	brca
STC1	ENSG00000159167.10	23841929	23854806	gain	16	122	brca
STC1	ENSG00000159167.10	23841929	23854806	loss	48	122	brca
ADAM28	ENSG00000042980.11	24294069	24359014	gain	16	122	brca
ADAM28	ENSG00000042980.11	24294069	24359014	loss	48	122	brca
ADAMDEC1	ENSG00000134028.13	24384285	24406013	gain	16	122	brca
ADAMDEC1	ENSG00000134028.13	24384285	24406013	loss	48	122	brca
ADAM7	ENSG00000069206.14	24440930	24526970	gain	16	122	brca
ADAM7	ENSG00000069206.14	24440930	24526970	loss	48	122	brca
NEFM	ENSG00000104722.12	24913758	24919098	gain	16	122	brca
NEFM	ENSG00000104722.12	24913758	24919098	loss	48	122	brca
NEFL	ENSG00000277586.1	24950955	24956721	gain	16	122	brca
NEFL	ENSG00000277586.1	24950955	24956721	loss	48	122	brca
DOCK5	ENSG00000147459.16	25184689	25418082	gain	16	122	brca
DOCK5	ENSG00000147459.16	25184689	25418082	loss	48	122	brca
GNRH1	ENSG00000147437.8	25419258	25424654	gain	16	122	brca
GNRH1	ENSG00000147437.8	25419258	25424654	loss	49	122	brca
KCTD9	ENSG00000104756.14	25427847	25458476	gain	16	122	brca
KCTD9	ENSG00000104756.14	25427847	25458476	loss	49	122	brca
CDCA2	ENSG00000184661.12	25459199	25507911	gain	16	122	brca
CDCA2	ENSG00000184661.12	25459199	25507911	loss	49	122	brca
EBF2	ENSG00000221818.7	25841725	26045413	gain	16	122	brca
EBF2	ENSG00000221818.7	25841725	26045413	loss	49	122	brca
PPP2R2A	ENSG00000221914.7	26291508	26372680	gain	15	122	brca
PPP2R2A	ENSG00000221914.7	26291508	26372680	loss	50	122	brca
BNIP3L	ENSG00000104765.13	26383054	26505636	gain	16	122	brca
BNIP3L	ENSG00000104765.13	26383054	26505636	loss	49	122	brca
PNMA2	ENSG00000240694.7	26504701	26514092	gain	16	122	brca
PNMA2	ENSG00000240694.7	26504701	26514092	loss	49	122	brca
DPYSL2	ENSG00000092964.15	26514031	26658178	gain	16	122	brca
DPYSL2	ENSG00000092964.15	26514031	26658178	loss	49	122	brca
ADRA1A	ENSG00000120907.16	26748150	26867278	gain	16	122	brca
ADRA1A	ENSG00000120907.16	26748150	26867278	loss	49	122	brca
STMN4	ENSG00000015592.15	27235323	27258420	gain	17	122	brca
STMN4	ENSG00000015592.15	27235323	27258420	loss	49	122	brca
TRIM35	ENSG00000104228.11	27284886	27311272	gain	17	122	brca
TRIM35	ENSG00000104228.11	27284886	27311272	loss	49	122	brca
PTK2B	ENSG00000120899.16	27311482	27459391	gain	17	122	brca
PTK2B	ENSG00000120899.16	27311482	27459391	loss	48	122	brca
CHRNA2	ENSG00000120903.9	27459756	27479883	gain	18	122	brca
CHRNA2	ENSG00000120903.9	27459756	27479883	loss	47	122	brca
EPHX2	ENSG00000120915.12	27490781	27545564	gain	18	122	brca
EPHX2	ENSG00000120915.12	27490781	27545564	loss	47	122	brca
CLU	ENSG00000120885.18	27596917	27614700	gain	18	122	brca
CLU	ENSG00000120885.18	27596917	27614700	loss	47	122	brca
SCARA3	ENSG00000168077.12	27633868	27676776	gain	17	122	brca
SCARA3	ENSG00000168077.12	27633868	27676776	loss	48	122	brca
CCDC25	ENSG00000147419.15	27733316	27772653	gain	17	122	brca
CCDC25	ENSG00000147419.15	27733316	27772653	loss	48	122	brca
ESCO2	ENSG00000171320.13	27771949	27812640	gain	17	122	brca
ESCO2	ENSG00000171320.13	27771949	27812640	loss	48	122	brca
PBK	ENSG00000168078.8	27809624	27838082	gain	17	122	brca
PBK	ENSG00000168078.8	27809624	27838082	loss	48	122	brca
SCARA5	ENSG00000168079.15	27869883	27992673	gain	17	122	brca
SCARA5	ENSG00000168079.15	27869883	27992673	loss	48	122	brca
NUGGC	ENSG00000189233.10	28021964	28083936	gain	17	122	brca
NUGGC	ENSG00000189233.10	28021964	28083936	loss	48	122	brca
ELP3	ENSG00000134014.15	28089673	28191156	gain	17	122	brca
ELP3	ENSG00000134014.15	28089673	28191156	loss	48	122	brca
PNOC	ENSG00000168081.7	28316986	28343355	gain	17	122	brca
PNOC	ENSG00000168081.7	28316986	28343355	loss	48	122	brca
ZNF395	ENSG00000186918.12	28345590	28402701	gain	17	122	brca
ZNF395	ENSG00000186918.12	28345590	28402701	loss	48	122	brca
FBXO16	ENSG00000214050.6	28348287	28490278	gain	17	122	brca
FBXO16	ENSG00000214050.6	28348287	28490278	loss	48	122	brca
FZD3	ENSG00000104290.9	28494205	28574267	gain	17	122	brca
FZD3	ENSG00000104290.9	28494205	28574267	loss	48	122	brca
EXTL3	ENSG00000012232.7	28600469	28755599	gain	17	122	brca
EXTL3	ENSG00000012232.7	28600469	28755599	loss	49	122	brca
INTS9	ENSG00000104299.13	28767661	28890242	gain	17	122	brca
INTS9	ENSG00000104299.13	28767661	28890242	loss	48	122	brca
HMBOX1	ENSG00000147421.16	28890395	29064764	gain	17	122	brca
HMBOX1	ENSG00000147421.16	28890395	29064764	loss	48	122	brca
KIF13B	ENSG00000197892.11	29067278	29263124	gain	17	122	brca
KIF13B	ENSG00000197892.11	29067278	29263124	loss	49	122	brca
DUSP4	ENSG00000120875.7	29333064	29350684	gain	17	122	brca
DUSP4	ENSG00000120875.7	29333064	29350684	loss	48	122	brca
SARAF	ENSG00000133872.12	30063003	30083208	gain	19	122	brca
SARAF	ENSG00000133872.12	30063003	30083208	loss	44	122	brca
LEPROTL1	ENSG00000104660.16	30095408	30177208	gain	19	122	brca
LEPROTL1	ENSG00000104660.16	30095408	30177208	loss	45	122	brca
MBOAT4	ENSG00000177669.3	30131671	30144665	gain	19	122	brca
MBOAT4	ENSG00000177669.3	30131671	30144665	loss	45	122	brca
DCTN6	ENSG00000104671.6	30156319	30183639	gain	19	122	brca
DCTN6	ENSG00000104671.6	30156319	30183639	loss	45	122	brca
RBPMS	ENSG00000157110.14	30384511	30572256	gain	19	122	brca
RBPMS	ENSG00000157110.14	30384511	30572256	loss	45	122	brca
GTF2E2	ENSG00000197265.7	30578318	30658236	gain	18	122	brca
GTF2E2	ENSG00000197265.7	30578318	30658236	loss	44	122	brca
SMIM18	ENSG00000253457.2	30638580	30646064	gain	18	122	brca
SMIM18	ENSG00000253457.2	30638580	30646064	loss	44	122	brca
GSR	ENSG00000104687.11	30678066	30727846	gain	18	122	brca
GSR	ENSG00000104687.11	30678066	30727846	loss	44	122	brca
UBXN8	ENSG00000104691.13	30729131	30767006	gain	18	122	brca
UBXN8	ENSG00000104691.13	30729131	30767006	loss	44	122	brca
PPP2CB	ENSG00000104695.11	30774457	30814314	gain	18	122	brca
PPP2CB	ENSG00000104695.11	30774457	30814314	loss	44	122	brca
TEX15	ENSG00000133863.5	30831544	30913008	gain	18	122	brca
TEX15	ENSG00000133863.5	30831544	30913008	loss	43	122	brca
PURG	ENSG00000172733.11	30995802	31033715	gain	19	122	brca
PURG	ENSG00000172733.11	30995802	31033715	loss	43	122	brca
WRN	ENSG00000165392.8	31033788	31176138	gain	17	122	brca
WRN	ENSG00000165392.8	31033788	31176138	loss	45	122	brca
NRG1	ENSG00000157168.17	31639222	32855666	gain	18	122	brca
NRG1	ENSG00000157168.17	31639222	32855666	loss	45	122	brca
FUT10	ENSG00000172728.14	33370824	33473146	gain	19	122	brca
FUT10	ENSG00000172728.14	33370824	33473146	loss	47	122	brca
TTI2	ENSG00000129696.11	33473386	33513185	gain	18	122	brca
TTI2	ENSG00000129696.11	33473386	33513185	loss	50	122	brca
MAK16	ENSG00000198042.9	33485182	33501262	gain	18	122	brca
MAK16	ENSG00000198042.9	33485182	33501262	loss	50	122	brca
RNF122	ENSG00000133874.1	33547754	33567128	gain	17	122	brca
RNF122	ENSG00000133874.1	33547754	33567128	loss	50	122	brca
