cancer_type	protein	Database_ID	adj_p	change
brca	ACSL3	ENSP00000350012	0.9646100106831477	-0.050161507160238594
brca	ACSL5	ENSP00000346223	0.906161138608604	-0.08692577398226861
brca	ACSM1	ENSP00000301956	0.9472745994408862	-0.14472471523969146
brca	ACSM3	ENSP00000289416	0.9444767278129248	0.1313619324720798
brca	ACSM5	ENSP00000327916	0.8273705875063172	
brca	ACSM6	ENSP00000340296	0.9037095246880497	0.3148985121197134
brca	ACSS1	ENSP00000316924	0.9240366170303267	0.06896673426189598
brca	ACSS2	ENSP00000253382	0.9646100106831477	0.03094311682034878
brca	ACSS3	ENSP00000261206	0.9986402249013973	0.002615341228727308
brca	ACTA1	ENSP00000355645	0.9823487836902298	0.018246205161729007
brca	ACTA2	ENSP00000224784	0.9875151433855	0.022926952342648084
brca	ACTB	ENSP00000494269	0.8389777632331239	0.13760269311400017
brca	ACTBL2	ENSP00000416706	0.9038671807109961	0.039230584039522384
brca	ACTC1	ENSP00000290378	0.9978780597200431	0.0048092705508782085
brca	ACTG1	ENSP00000458162	0.8380097733124451	0.12911885592579866
brca	ACTG2	ENSP00000295137	0.97212708642652	-0.070892453640365
brca	ACTL6A	ENSP00000397552	0.837255422507036	0.08844191517797745
brca	ACTL6B	ENSP00000160382	0.844267270103468	
brca	ACTL8	ENSP00000364555	0.9472745994408862	
brca	ACTN3	ENSP00000426797	0.8380097733124451	-0.46806794914163197
brca	ACTN4	ENSP00000252699	0.8748566025792573	0.06835831101605765
brca	ACTR10	ENSP00000254286	0.8380097733124451	-0.057336143137022226
brca	ACTR1A	ENSP00000358921	0.8433776311066762	-0.06446743130403522
brca	ACTR1B	ENSP00000289228	0.84590602825751	-0.07671221853907084
brca	ACTR2	ENSP00000367220	0.8380097733124451	0.06795560631749338
brca	ACTR3	ENSP00000263238	0.8943310721200474	0.03673616368507748
brca	ACTR3B	ENSP00000256001	0.9828263286081725	-0.015710811129465818
brca	ACTR5	ENSP00000243903	0.9040010087629138	-0.03197482779689492
brca	ACTR6	ENSP00000188312	0.8380097733124451	0.0748005983712126
brca	ACTR8	ENSP00000336842	0.9697435188419652	0.012672784841328506
brca	ACVR1	ENSP00000263640	0.855060914405832	
brca	ACVRL1	ENSP00000373574	0.9651596378100016	
brca	ACY1	ENSP00000384296	0.8380097733124451	-0.221088505358567
brca	ACY3	ENSP00000255082	0.8708637253302854	
brca	ACYP1	ENSP00000238618	0.906161138608604	-0.06447577035737022
brca	ACYP2	ENSP00000378161	0.8380097733124451	-0.1792224122147379
brca	ADA	ENSP00000361965	0.8389777632331239	0.12136771887565999
brca	ADA2	ENSP00000262607	0.84590602825751	0.13220080560203903
brca	ADAL	ENSP00000456242	0.837255422507036	-0.14710082668124835
brca	ADAM10	ENSP00000260408	0.8380097733124451	-0.14559273012241825
brca	ADAM12	ENSP00000357668	0.9502744299359915	0.0764907425423865
brca	ADAM15	ENSP00000349436	0.844267270103468	-0.12089652281249952
brca	ADAM17	ENSP00000309968	0.864433186150391	-0.07481761704257672
brca	ADAM22	ENSP00000265727	0.9788028104178466	
brca	ADAM8	ENSP00000453302	0.9555909495156942	0.10733363024382518
brca	ADAMTS1	ENSP00000284984	0.8903339135394908	0.13236294976435886
brca	ADAMTS12	ENSP00000422554	0.9297561284566064	
brca	ADAMTS14	ENSP00000362303	0.9238312921070413	
brca	ADAMTS15	ENSP00000299164	0.8963245864666073	-0.140518025717713
brca	ADAMTS16	ENSP00000274181	0.8708637253302854	
brca	ADAMTS2	ENSP00000251582	0.9594368416978497	-0.05951472350380766
brca	ADAMTS4	ENSP00000356975	0.9451617339158415	-0.04847545168459827
brca	ADAMTS5	ENSP00000284987	0.9818166803438331	0.05118866653860247
brca	ADAMTS7	ENSP00000373472	0.9592202341909455	
brca	ADAMTSL1	ENSP00000369921	0.8785193244424533	-0.17165870745333137
brca	ADAMTSL2	ENSP00000376781	0.956923176067618	-0.053186830953836944
brca	ADAMTSL3	ENSP00000286744	0.8919151244781964	
brca	ADAMTSL5	ENSP00000327608	0.8380097733124451	
brca	ADAP1	ENSP00000265846	0.924812654316165	0.042317251429561914
brca	ADAP2	ENSP00000329468	0.9402711529054374	-0.03326047229543329
brca	ADARB1	ENSP00000353920	0.8905678571132991	0.048181134375363185
brca	ADAT1	ENSP00000310015	0.8380097733124451	0.09111533288220824
brca	ADAT2	ENSP00000237283	0.9238312921070413	0.04547000623569404
brca	ADAT3	ENSP00000332448	0.9282386091948701	0.041993488858029636
brca	ADCK1	ENSP00000238561	0.8380097733124451	-0.1163567683579291
brca	ADCK2	ENSP00000072869	0.844267270103468	-0.20230909444803655
brca	ADCK5	ENSP00000310547	0.9884529564644731	0.009110940168307165
brca	ADCY3	ENSP00000260600	0.9823487836902298	0.03778568885884079
brca	ADCY5	ENSP00000419361	0.9831945037927298	
brca	ADCY6	ENSP00000311405	0.9403120677075382	0.04213805960258963
brca	ADCY7	ENSP00000254235	0.9529490448669875	
brca	ADCY9	ENSP00000294016	0.8776112055098996	
brca	ADCYAP1	ENSP00000411658	0.9832097741638561	
brca	ADD2	ENSP00000264436	0.8708637253302854	0.16593924653701464
brca	ADGRE2	ENSP00000319883	0.8933576282982639	-0.08250821233949693
brca	ADGRE3	ENSP00000253673	0.8386878003465768	
brca	ADGRE5	ENSP00000242786	0.8389777632331239	0.14273313470083304
brca	ADGRF5	ENSP00000265417	0.8867190705364933	-0.07479244786537961
brca	ADGRG1	ENSP00000373465	0.8380097733124451	0.19222390854832885
brca	ADGRG6	ENSP00000230173	0.9999865382554864	2.547842110019183e-06
brca	ADGRL1	ENSP00000355328	0.8273705875063172	
brca	ADGRL3	ENSP00000420931	0.9683488160392607	-0.13595841977572956
brca	ADGRL4	ENSP00000359778	0.8816422910251223	-0.09332424743867576
brca	ADGRV1	ENSP00000384582	0.9967522476593453	
brca	ADH1A	ENSP00000209668	0.9607968675419416	-0.09665945810298965
brca	ADH1B	ENSP00000306606	0.9651596378100016	-0.08993573406666294
brca	ADH1C	ENSP00000426083	0.9904924149588619	-0.025365110522467628
brca	ADH4	ENSP00000424630	0.9037095246880497	
brca	ADH5	ENSP00000296412	0.9651596378100016	-0.02479767671718694
brca	ADHFE1	ENSP00000379865	0.8273705875063172	
brca	ADI1	ENSP00000333666	0.9402711529054374	0.05501042413516151
brca	ADIPOQ	ENSP00000320709	0.9238312921070413	-0.09272324223660136
brca	ADIPOR1	ENSP00000341785	0.9402711529054374	
brca	ADIPOR2	ENSP00000349616	0.8380097733124451	
brca	ADIRF	ENSP00000361083	0.8380097733124451	-0.31450519277646305
brca	ADK	ENSP00000443965	0.800644001746451	-0.17613578208682112
brca	ADM	ENSP00000278175	0.9580113218107539	
brca	ADNP	ENSP00000342905	0.8380097733124451	0.09165884972351795
brca	ADNP2	ENSP00000262198	0.8919151244781964	0.05437153950518642
brca	ADO	ENSP00000362888	0.9852821284842941	-0.00785754863233988
brca	ADPGK	ENSP00000312250	0.8804682548107559	0.05750340812711198
brca	ADPRH	ENSP00000349496	0.8952505786875596	0.04850858635869144
brca	ADPRM	ENSP00000369099	0.9887778366485431	
brca	ADPRS	ENSP00000362273	0.9492766309255499	-0.03081476655672514
brca	ADRA2A	ENSP00000280155	0.9037095246880497	-0.15009244916486217
brca	ADRM1	ENSP00000253003	0.9300073441876495	0.03166824532931965
brca	ADSL	ENSP00000485525	0.9162881726150685	0.04640682369562153
brca	ADSS1	ENSP00000331260	0.9037095246880497	-0.09911022144852444
brca	ADSS2	ENSP00000355493	0.9778711027704474	0.017238568596092962
brca	AEBP1	ENSP00000223357	0.9701157636626458	-0.05072431571002779
brca	AEBP2	ENSP00000266508	0.8789950067011483	
brca	AFAP1	ENSP00000351245	0.9832097741638561	-0.012870705698019486
brca	AFAP1L1	ENSP00000296721	0.8887988191545395	
brca	AFF1	ENSP00000378578	0.84590602825751	
brca	AFF3	ENSP00000317421	0.9131330842337881	
brca	AFF4	ENSP00000265343	0.8380097733124451	-0.07958768625827185
brca	AFG1L	ENSP00000357973	0.844267270103468	0.10709795235898448
brca	AFG3L2	ENSP00000269143	0.9713309204668411	-0.03104778338900689
brca	AFM	ENSP00000226355	0.9233320271570012	-0.07910489412940708
brca	AFMID	ENSP00000386890	0.8681912232846899	-0.16074333551489445
brca	AFTPH	ENSP00000238855	0.9532402261288574	0.021923958410590833
brca	AGA	ENSP00000264595	0.8380097733124451	-0.19558930926377444
brca	AGAP2	ENSP00000257897	0.9778711027704474	0.021830375208315135
brca	AGFG1	ENSP00000312059	0.9978780597200431	-0.0015553890397426579
brca	AGFG2	ENSP00000300176	0.8273705875063172	-0.15551523449014953
brca	AGGF1	ENSP00000316109	0.9904102331397383	
brca	AGK	ENSP00000496789	0.9697435188419652	-0.022000287975846234
brca	AGL	ENSP00000294724	0.8903793774012163	0.1046072991766535
brca	AGMAT	ENSP00000364986	0.8903793774012163	0.11119328390617397
brca	AGO1	ENSP00000362300	0.7635958167584461	-0.15714509224391277
brca	AGO2	ENSP00000220592	0.8380097733124451	0.099430456993291
brca	AGO3	ENSP00000362287	0.8804682548107559	-0.05158511822349998
brca	AGO4	ENSP00000362306	0.9812885876939684	
brca	AGPAT1	ENSP00000337463	0.9986402249013973	0.002223205934513084
brca	AGPAT2	ENSP00000360761	0.9967771269174821	-0.005695885422788447
brca	AGPAT3	ENSP00000291572	0.8663247461486396	-0.1394602788416812
brca	AGPAT4	ENSP00000314036	0.8389777632331239	0.18120467696378767
brca	AGPS	ENSP00000264167	0.9206459181858534	-0.07092279730518927
brca	AGR2	ENSP00000391490	0.8470298903913811	-0.29363839008725456
brca	AGR3	ENSP00000308606	0.8273705875063172	-0.44554167093660063
brca	AGRN	ENSP00000368678	0.8804682548107559	-0.0958720769482942
brca	AGT	ENSP00000355627	0.9037095246880497	-0.08197272513043086
brca	AGTPBP1	ENSP00000349592	0.8380097733124451	0.12372163796792385
brca	AGTR1	ENSP00000273430	0.8380097733124451	-0.6005239410927783
brca	AGXT	ENSP00000302620	0.84590602825751	
brca	AHCTF1	ENSP00000355464	0.9683601827585174	0.018515186043590544
brca	AHCY	ENSP00000217426	0.9451617339158415	0.03671032085255346
brca	AHCYL1	ENSP00000358814	0.9379812449275721	-0.03670487056519253
brca	AHDC1	ENSP00000247087	0.8380097733124451	-0.09750347321773409
brca	AHNAK2	ENSP00000353114	0.9238312921070413	-0.08414360549064683
brca	AHSA1	ENSP00000216479	0.84590602825751	0.0776061202107557
brca	AHSG	ENSP00000393887	0.9006986152319655	-0.08942267362136425
brca	AHSP	ENSP00000307199	0.8389777632331239	0.303535007835894
brca	AIDA	ENSP00000339161	0.8639695688665057	-0.07543978341363886
brca	AIF1	ENSP00000365227	0.9788207720477058	-0.022886967337646225
brca	AIF1L	ENSP00000247291	0.8380097733124451	0.3199299197669055
brca	AIFM2	ENSP00000312370	0.9788028104178466	-0.02079994173325228
brca	AIG1	ENSP00000275235	0.8363745553383684	-0.329522412700138
brca	AIMP1	ENSP00000378191	0.8380097733124451	-0.052549804069439134
brca	AIP	ENSP00000279146	0.9974301406873204	-0.0022100544020214746
brca	AJM1	ENSP00000412388	0.9646100106831477	0.11793608488997534
brca	AJUBA	ENSP00000262713	0.8380097733124451	-0.22834794941028586
brca	AK1	ENSP00000223836	0.8708637253302854	-0.09070951149980636
brca	AK2	ENSP00000362548	0.8804682548107559	0.08428081861339996
brca	AK3	ENSP00000371230	0.8389777632331239	-0.10983137168397938
brca	AK4	ENSP00000322175	0.9298439955510146	0.07944955149012362
brca	AK5	ENSP00000341430	0.8804682548107559	
brca	AK6	ENSP00000370201	0.9238312921070413	0.04673639234730623
brca	AK7	ENSP00000267584	0.8380097733124451	0.7306177610115898
brca	AKAP1	ENSP00000337736	0.9238312921070413	0.06253254827276027
brca	AKAP10	ENSP00000225737	0.8380097733124451	-0.08679355130909222
brca	AKAP11	ENSP00000025301	0.9882433037472026	0.006615310724498696
brca	AKAP12	ENSP00000253332	0.860862561386754	-0.1677774996573789
brca	AKAP13	ENSP00000378026	0.865014554357105	0.05445291062162252
brca	AKAP5	ENSP00000315615	0.910104389335843	
brca	AKAP8	ENSP00000269701	0.8380097733124451	0.11968044406589684
brca	AKAP8L	ENSP00000380557	0.8380097733124451	0.1168244469450449
brca	AKIP1	ENSP00000299576	0.8499082368824024	
brca	AKIRIN2	ENSP00000257787	0.8804682548107559	
brca	AKNA	ENSP00000303769	0.9823487836902298	-0.021729806584157248
brca	AKR1A1	ENSP00000312606	0.9182310769825405	-0.052880806300512374
brca	AKR1B1	ENSP00000285930	0.9654579303279036	-0.031175964089968228
brca	AKR1B10	ENSP00000352584	0.9182310769825405	-0.16297615321322634
brca	AKR1B15	ENSP00000498877	0.8819365912242751	
brca	AKR1C1	ENSP00000370254	0.8903793774012163	-0.17674918046919363
brca	AKR1C2	ENSP00000370129	0.8825130250387826	-0.21213183137482883
brca	AKR1C3	ENSP00000369927	0.8380097733124451	-0.3262445591489689
brca	AKR1C4	ENSP00000263126	0.928890991397299	
brca	AKR7A2	ENSP00000235835	0.9720649628468994	-0.022366054009430102
brca	AKR7A3	ENSP00000355377	0.9238312921070413	0.12900088335716875
brca	AKT1	ENSP00000270202	0.9784019997265242	-0.017669589408184524
brca	AKT1S1	ENSP00000341698	0.8380097733124451	0.11891049309596564
brca	AKT2	ENSP00000375892	0.8816422910251223	0.06512765508271723
brca	AKT3	ENSP00000263826	0.8804682548107559	0.09789669296176083
brca	AKTIP	ENSP00000300245	0.974478642229907	0.018095164963839276
brca	ALAD	ENSP00000386284	0.9974301406873204	0.0031488889683859433
brca	ALAS1	ENSP00000309259	0.9481589650954179	-0.04437716804547743
brca	ALCAM	ENSP00000419236	0.9269676898782114	-0.10762607868689317
brca	ALDH16A1	ENSP00000293350	0.9828263286081725	-0.010285297689063735
brca	ALDH1A1	ENSP00000297785	0.988533607311408	-0.015240440241298614
brca	ALDH1A2	ENSP00000249750	0.9778711027704474	0.04208021433206294
brca	ALDH1A3	ENSP00000332256	0.9226461463444288	-0.08141219052380795
brca	ALDH1B1	ENSP00000366927	0.9828263286081725	0.018320627903922526
brca	ALDH1L1	ENSP00000377083	0.9219681162034721	-0.11594147860689058
brca	ALDH1L2	ENSP00000258494	0.9823487836902298	0.023065049689505096
brca	ALDH2	ENSP00000261733	0.846963489085606	-0.1869729955059934
brca	ALDH3A2	ENSP00000176643	0.8663247461486396	-0.14269794580850356
brca	ALDH3B1	ENSP00000473990	0.8380097733124451	0.15794481861246945
brca	ALDH4A1	ENSP00000290597	0.9647874549121965	-0.04853646064514905
brca	ALDH5A1	ENSP00000350191	0.9823487836902298	-0.024851881815534712
brca	ALDH6A1	ENSP00000342564	0.8389777632331239	-0.16877868963769466
brca	ALDH9A1	ENSP00000346827	0.8380097733124451	-0.12109082496192283
brca	ALDOA	ENSP00000496166	0.8804682548107559	-0.20869874170465755
brca	ALDOB	ENSP00000497731	0.8380097733124451	0.4271881196683991
brca	ALDOC	ENSP00000226253	0.837255422507036	0.17188340804581698
brca	ALG1	ENSP00000262374	0.9490586311523581	-0.04792210160000401
brca	ALG11	ENSP00000430236	0.9512140121062221	-0.04616659718149796
brca	ALG12	ENSP00000333813	0.8627093889360085	-0.11304860430019753
brca	ALG14	ENSP00000359224	0.9981457475391536	-0.00412585375224217
brca	ALG2	ENSP00000417764	0.8380097733124451	0.09847212288649178
brca	ALG3	ENSP00000380793	0.9986402249013973	-0.0024240712796794184
brca	ALG5	ENSP00000239891	0.9705042016509955	0.03188117086833281
brca	ALG6	ENSP00000263440	0.9960595839243321	-0.0063899144606927305
brca	ALG8	ENSP00000299626	0.9778711027704474	-0.030469864298752924
brca	ALKBH1	ENSP00000216489	0.968040595978698	-0.02619660315471747
brca	ALKBH2	ENSP00000343021	0.9527245560137462	
brca	ALKBH3	ENSP00000302232	0.9646100106831477	-0.029080798814535458
brca	ALKBH4	ENSP00000292566	0.869579415325934	-0.056861960521512045
brca	ALKBH5	ENSP00000382091	0.97212708642652	0.019329682090896763
brca	ALKBH6	ENSP00000252984	0.9578552117866781	
brca	ALKBH7	ENSP00000245812	0.8708637253302854	-0.0870067854391681
brca	ALKBH8	ENSP00000374219	0.9131330842337881	-0.03619699599154464
brca	ALMS1	ENSP00000478155	0.8919151244781964	
brca	ALOX15	ENSP00000293761	0.8273705875063172	0.864723400103465
brca	ALOX15B	ENSP00000369530	0.9182310769825405	0.16291479024131816
brca	ALOX5	ENSP00000363512	0.8499082368824024	0.09373787795910747
brca	ALOX5AP	ENSP00000369858	0.8816422910251223	-0.12067287017453335
brca	ALPK1	ENSP00000177648	0.865014554357105	-0.1204085550007274
brca	ALPK3	ENSP00000258888	0.5884133323690252	1.190069415922054
brca	ALPL	ENSP00000363965	0.9432323849002185	0.06587366466206887
brca	ALS2	ENSP00000264276	0.9238312921070413	-0.03207239441236103
brca	ALS2CL	ENSP00000313670	0.8380097733124451	
brca	ALX4	ENSP00000498217	0.9767597343980052	-0.2703874876696635
brca	ALYREF	ENSP00000421592	0.9100866249597305	0.05943202351655442
brca	AMACR	ENSP00000334424	0.935279496187281	-0.057598867573957435
brca	AMBP	ENSP00000265132	0.9986402249013973	-0.001400121059086601
brca	AMBRA1	ENSP00000415327	0.844267270103468	0.06973940245903887
brca	AMD1	ENSP00000357877	0.8692808967130353	0.1745374022051929
brca	AMDHD1	ENSP00000266736	0.9988165852363868	0.0017852470320831038
brca	AMFR	ENSP00000290649	0.8903793774012163	-0.06231527738077049
brca	AMIGO2	ENSP00000266581	0.8380097733124451	0.32556910337222084
brca	AMMECR1L	ENSP00000272647	0.8273705875063172	
brca	AMN1	ENSP00000281471	0.8506411242181663	-0.10048596304728684
brca	AMOTL1	ENSP00000320968	0.9388925205229419	-0.049377963059573635
brca	AMOTL2	ENSP00000249883	0.8816422910251223	-0.09922331319206339
brca	AMPD2	ENSP00000256578	0.8837135531350107	0.04337863756271244
brca	AMPD3	ENSP00000379801	0.8757065286028743	0.0819605805843386
brca	AMPH	ENSP00000348602	0.954006078927038	-0.07527184452858504
brca	AMY2A	ENSP00000397582	0.9767428647631914	
brca	AMZ2	ENSP00000352976	0.8816422910251223	0.09402294103247873
brca	ANAPC1	ENSP00000339109	0.910104389335843	-0.024177914112921438
brca	ANAPC10	ENSP00000310071	0.9823487836902298	
brca	ANAPC11	ENSP00000339695	0.9075745728055032	
brca	ANAPC13	ENSP00000346987	0.9753817509819952	0.02606980612333923
brca	ANAPC15	ENSP00000227618	0.9806357666486588	
brca	ANAPC16	ENSP00000299381	0.8912912842869511	-0.050788536170118845
brca	ANAPC2	ENSP00000314004	0.9651596378100016	0.02083193396414699
brca	ANAPC4	ENSP00000318775	0.988533607311408	0.004531178787277948
brca	ANAPC5	ENSP00000261819	0.85629529640486	0.03738796344916544
brca	ANAPC7	ENSP00000394394	0.8692808967130353	0.046090510359551674
brca	ANG	ENSP00000336762	0.8345900622762099	-0.24664769207115966
brca	ANGEL1	ENSP00000251089	0.8453687620429736	
brca	ANGEL2	ENSP00000355929	0.8380097733124451	-0.10639328461229863
brca	ANGPTL1	ENSP00000234816	0.8903793774012163	-0.317998823595095
brca	ANGPTL2	ENSP00000362524	0.9937578995041786	0.008937898892683344
brca	ANGPTL3	ENSP00000360170	0.8804682548107559	-0.3213687665033864
brca	ANGPTL4	ENSP00000301455	0.9823487836902298	0.03319733583024842
brca	ANGPTL5	ENSP00000335255	0.9842830912542264	0.08400150713306342
brca	ANKEF1	ENSP00000367631	0.9578552117866781	
brca	ANKH	ENSP00000284268	0.8273705875063172	
