	gain_event	loss_event
TCGA-2G-AALY-01	True	True
TCGA-2G-AALZ-01	False	False
TCGA-2G-AAM2-01	False	False
TCGA-2G-AAM3-01	True	False
TCGA-2G-AAM4-01	False	False
TCGA-2X-A9D5-01	True	False
TCGA-2X-A9D6-01	True	False
TCGA-4K-AA1G-01	False	False
TCGA-4K-AA1H-01	False	False
TCGA-4K-AA1I-01	True	False
TCGA-4K-AAAL-01	True	False
TCGA-S6-A8JW-01	True	False
TCGA-S6-A8JX-01	True	False
TCGA-S6-A8JY-01	False	False
TCGA-SB-A6J6-01	True	False
TCGA-SB-A76C-01	True	False
TCGA-SN-A6IS-01	True	False
TCGA-SN-A84W-01	False	False
TCGA-SN-A84X-01	True	False
TCGA-SN-A84Y-01	True	False
TCGA-SO-A8JP-01	False	False
TCGA-VF-A8A8-01	True	False
TCGA-VF-A8A9-01	True	False
TCGA-VF-A8AA-01	True	False
TCGA-VF-A8AB-01	True	False
TCGA-VF-A8AC-01	True	False
TCGA-VF-A8AD-01	False	True
TCGA-VF-A8AE-01	True	False
TCGA-W4-A7U2-01	False	False
TCGA-W4-A7U3-01	False	False
TCGA-W4-A7U4-01	True	False
TCGA-WZ-A7V3-01	True	False
TCGA-WZ-A7V4-01	True	False
TCGA-WZ-A7V5-01	True	False
TCGA-WZ-A8D5-01	True	False
TCGA-X3-A8G4-01	True	False
TCGA-XE-A8H1-01	True	False
TCGA-XE-A8H4-01	True	False
TCGA-XE-A8H5-01	True	False
TCGA-XE-A9SE-01	True	False
TCGA-XE-AANI-01	False	False
TCGA-XE-AANJ-01	False	False
TCGA-XE-AANR-01	True	False
TCGA-XE-AANV-01	True	False
TCGA-XE-AAO3-01	True	False
TCGA-XE-AAO4-01	True	False
TCGA-XE-AAO6-01	False	False
TCGA-XE-AAOB-01	True	False
TCGA-XE-AAOC-01	False	False
TCGA-XE-AAOD-01	False	False
TCGA-XE-AAOF-01	True	False
TCGA-XE-AAOJ-01	False	False
TCGA-XE-AAOL-01	True	False
TCGA-XY-A89B-01	True	False
TCGA-XY-A8S2-01	True	False
TCGA-XY-A8S3-01	True	False
TCGA-XY-A9T9-01	True	False
TCGA-YU-A90P-01	True	False
TCGA-YU-A90Q-01	True	False
TCGA-YU-A90S-01	False	False
TCGA-YU-A90W-01	True	False
TCGA-YU-A90Y-01	True	False
TCGA-YU-A912-01	True	False
TCGA-YU-A94D-01	True	False
TCGA-YU-A94I-01	False	True
TCGA-YU-AA4L-01	False	True
TCGA-YU-AA61-01	False	False
TCGA-ZM-AA05-01	True	False
TCGA-ZM-AA06-01	True	False
TCGA-ZM-AA0B-01	True	False
TCGA-ZM-AA0D-01	True	False
TCGA-ZM-AA0E-01	True	False
TCGA-ZM-AA0F-01	True	False
TCGA-ZM-AA0H-01	True	False
TCGA-ZM-AA0N-01	True	False
