	gain_event	loss_event
TCGA-AA-3846-01	True	False
TCGA-AA-3848-01	False	True
TCGA-AA-3850-01	False	False
TCGA-AA-3851-01	True	True
TCGA-AA-3852-01	True	False
TCGA-AA-3854-01	False	True
TCGA-AA-3855-01	False	False
TCGA-AA-3856-01	True	False
TCGA-AA-3858-01	True	True
TCGA-AA-3860-01	False	True
TCGA-AA-3864-01	False	False
TCGA-AA-3866-01	True	True
TCGA-AA-3867-01	True	True
TCGA-AA-3869-01	True	True
TCGA-AA-3870-01	True	True
TCGA-AA-3872-01	True	True
TCGA-AA-3875-01	True	False
TCGA-AA-3877-01	False	False
TCGA-AA-3930-01	True	True
TCGA-AA-3939-01	True	False
TCGA-AA-3941-01	True	False
TCGA-AA-3947-01	False	False
TCGA-AA-3949-01	False	False
TCGA-AA-3950-01	False	False
TCGA-AA-3952-01	False	True
TCGA-AA-3955-01	False	False
TCGA-AA-3956-01	True	True
TCGA-AA-3966-01	True	False
TCGA-AA-3968-01	False	False
TCGA-AA-3971-01	True	True
TCGA-AA-3972-01	False	False
TCGA-AA-3973-01	False	False
TCGA-AA-3975-01	True	True
TCGA-AA-3976-01	True	True
TCGA-AA-3977-01	False	False
TCGA-AA-3979-01	True	True
TCGA-AA-3982-01	True	True
TCGA-AA-3984-01	True	False
TCGA-AA-3986-01	False	False
TCGA-AA-3989-01	False	True
TCGA-AA-3994-01	False	False
TCGA-AA-A004-01	True	False
TCGA-AA-A00A-01	False	False
TCGA-AA-A00D-01	True	True
TCGA-AA-A00E-01	False	False
TCGA-AA-A00F-01	False	True
TCGA-AA-A00J-01	False	False
TCGA-AA-A00K-01	True	False
TCGA-AA-A00L-01	False	False
TCGA-AA-A00N-01	False	False
TCGA-AA-A00O-01	False	False
TCGA-AA-A00Q-01	False	False
TCGA-AA-A00R-01	True	False
TCGA-AA-A00U-01	True	True
TCGA-AA-A00W-01	False	False
TCGA-AA-A00Z-01	True	False
TCGA-AA-A010-01	False	False
TCGA-AA-A017-01	False	True
TCGA-AA-A01C-01	False	False
TCGA-AA-A01D-01	True	False
TCGA-AA-A01F-01	False	False
TCGA-AA-A01G-01	True	True
TCGA-AA-A01I-01	False	False
TCGA-AA-A01K-01	True	True
TCGA-AA-A01P-01	False	False
TCGA-AA-A01Q-01	False	False
TCGA-AA-A01R-01	False	False
TCGA-AA-A01S-01	True	True
TCGA-AA-A01T-01	False	True
TCGA-AA-A01V-01	False	False
TCGA-AA-A01X-01	False	False
TCGA-AA-A01Z-01	True	True
TCGA-AA-A022-01	False	False
TCGA-AA-A024-01	False	False
TCGA-AA-A029-01	True	False
TCGA-AA-A02E-01	True	True
TCGA-AA-A02F-01	False	False
TCGA-AA-A02H-01	False	False
TCGA-AA-A02J-01	True	True
TCGA-AA-A02O-01	True	False
TCGA-AA-A02R-01	False	False
TCGA-AA-A02W-01	True	True
TCGA-AA-A02Y-01	False	False
TCGA-AA-A03F-01	False	False
TCGA-AA-A03J-01	False	True
TCGA-AD-5900-01	True	False
TCGA-AD-6548-01	False	False
TCGA-AD-6888-01	True	False
TCGA-AD-6889-01	False	False
TCGA-AD-6890-01	False	False
TCGA-AD-6895-01	False	False
TCGA-AD-6899-01	True	True
TCGA-AD-6901-01	False	True
TCGA-AD-6963-01	True	False
TCGA-AD-6964-01	False	False
TCGA-AD-6965-01	True	True
TCGA-AD-A5EJ-01	False	False
TCGA-AD-A5EK-01	True	False
TCGA-AM-5820-01	False	True
TCGA-AM-5821-01	True	False
TCGA-AU-3779-01	False	False
TCGA-AU-6004-01	True	False
TCGA-AY-4070-01	True	True
TCGA-AY-4071-01	False	False
TCGA-AY-5543-01	False	True
TCGA-AY-6196-01	False	True
TCGA-AY-6197-01	True	False
TCGA-AY-6386-01	False	False
TCGA-AY-A54L-01	True	False
TCGA-AY-A69D-01	False	True
TCGA-AY-A71X-01	False	False
TCGA-AY-A8YK-01	False	True
TCGA-AZ-4308-01	True	True
TCGA-AZ-4313-01	False	False
TCGA-AZ-4315-01	False	False
TCGA-AZ-4323-01	False	False
TCGA-AZ-4614-01	False	True
TCGA-AZ-4615-01	True	False
TCGA-AZ-4616-01	True	False
TCGA-AZ-4681-01	True	True
TCGA-AZ-4682-01	True	False
TCGA-AZ-4684-01	True	True
TCGA-AZ-5403-01	True	True
TCGA-AZ-5407-01	True	False
TCGA-AZ-6598-01	True	False
TCGA-AZ-6599-01	False	False
TCGA-AZ-6600-01	True	True
TCGA-AZ-6601-01	False	False
TCGA-AZ-6603-01	True	True
TCGA-AZ-6605-01	True	True
TCGA-AZ-6606-01	False	True
TCGA-AZ-6607-01	True	True
TCGA-AZ-6608-01	True	True
TCGA-CA-5254-01	True	False
TCGA-CA-5255-01	True	False
TCGA-CA-5256-01	True	False
TCGA-CA-5796-01	False	False
TCGA-CA-5797-01	False	True
TCGA-CA-6715-01	True	False
TCGA-CA-6716-01	False	False
TCGA-CA-6717-01	False	False
TCGA-CA-6718-01	True	False
TCGA-CA-6719-01	True	True
TCGA-CK-4947-01	False	False
TCGA-CK-4948-01	True	True
TCGA-CK-4950-01	False	False
TCGA-CK-4951-01	False	False
TCGA-CK-4952-01	True	False
TCGA-CK-5912-01	True	True
TCGA-CK-5913-01	True	False
TCGA-CK-5914-01	False	False
TCGA-CK-5915-01	True	False
TCGA-CK-5916-01	False	False
TCGA-CK-6746-01	True	False
TCGA-CK-6747-01	False	False
TCGA-CK-6748-01	True	False
TCGA-CK-6751-01	False	False
TCGA-CM-4743-01	False	False
TCGA-CM-4744-01	True	False
TCGA-CM-4746-01	True	False
TCGA-CM-4747-01	True	False
TCGA-CM-4748-01	False	False
TCGA-CM-4750-01	True	False
TCGA-CM-4751-01	True	True
TCGA-CM-4752-01	True	True
TCGA-CM-5341-01	True	False
TCGA-CM-5344-01	False	True
TCGA-CM-5348-01	True	True
TCGA-CM-5349-01	True	True
TCGA-CM-5860-01	True	True
TCGA-CM-5861-01	True	False
TCGA-CM-5862-01	True	True
TCGA-CM-5863-01	True	False
TCGA-CM-5864-01	True	False
TCGA-CM-5868-01	True	True
TCGA-CM-6161-01	True	False
TCGA-CM-6162-01	False	False
TCGA-CM-6163-01	True	True
TCGA-CM-6164-01	False	False
TCGA-CM-6165-01	False	False
TCGA-CM-6166-01	True	True
TCGA-CM-6167-01	True	False
TCGA-CM-6168-01	True	False
TCGA-CM-6169-01	True	True
TCGA-CM-6170-01	False	True
TCGA-CM-6171-01	False	False
TCGA-CM-6172-01	False	True
TCGA-CM-6674-01	False	False
TCGA-CM-6675-01	False	True
TCGA-CM-6676-01	True	True
TCGA-CM-6677-01	False	False
TCGA-CM-6678-01	False	False
TCGA-CM-6679-01	True	True
TCGA-CM-6680-01	False	False
TCGA-D5-5537-01	False	False
TCGA-D5-5538-01	True	True
TCGA-D5-5539-01	False	False
TCGA-D5-5540-01	True	False
TCGA-D5-5541-01	True	True
TCGA-D5-6529-01	True	False
TCGA-D5-6530-01	False	False
TCGA-D5-6531-01	False	True
TCGA-D5-6532-01	False	False
TCGA-D5-6533-01	True	True
TCGA-D5-6534-01	True	True
TCGA-D5-6535-01	True	True
TCGA-D5-6536-01	False	False
TCGA-D5-6537-01	True	False
TCGA-D5-6538-01	True	False
TCGA-D5-6539-01	True	True
TCGA-D5-6540-01	True	False
TCGA-D5-6541-01	True	True
TCGA-D5-6898-01	True	True
TCGA-D5-6920-01	False	False
TCGA-D5-6922-01	True	True
TCGA-D5-6923-01	False	True
TCGA-D5-6924-01	True	False
TCGA-D5-6926-01	True	True
TCGA-D5-6927-01	False	False
TCGA-D5-6928-01	False	False
TCGA-D5-6929-01	True	True
TCGA-D5-6930-01	False	False
TCGA-D5-6931-01	False	False
TCGA-D5-6932-01	False	True
TCGA-D5-7000-01	True	False
TCGA-DM-A0X9-01	True	False
TCGA-DM-A0XD-01	True	False
TCGA-DM-A0XF-01	True	True
TCGA-DM-A1D0-01	True	True
TCGA-DM-A1D4-01	False	False
TCGA-DM-A1D6-01	False	True
TCGA-DM-A1D7-01	False	True
TCGA-DM-A1D8-01	False	False
TCGA-DM-A1D9-01	True	True
TCGA-DM-A1DA-01	True	False
TCGA-DM-A1DB-01	True	True
TCGA-DM-A1HA-01	False	True
TCGA-DM-A1HB-01	False	False
TCGA-DM-A280-01	False	False
TCGA-DM-A282-01	False	False
TCGA-DM-A285-01	True	True
TCGA-DM-A288-01	False	False
TCGA-DM-A28A-01	False	True
TCGA-DM-A28C-01	False	False
TCGA-DM-A28E-01	False	False
TCGA-DM-A28F-01	True	True
TCGA-DM-A28G-01	True	True
TCGA-DM-A28H-01	True	True
TCGA-DM-A28K-01	True	False
TCGA-DM-A28M-01	False	False
TCGA-F4-6459-01	True	False
TCGA-F4-6460-01	True	True
TCGA-F4-6461-01	False	False
TCGA-F4-6463-01	True	True
TCGA-F4-6569-01	True	False
TCGA-F4-6570-01	True	False
TCGA-F4-6703-01	False	False
TCGA-F4-6704-01	False	True
TCGA-F4-6805-01	True	True
TCGA-F4-6806-01	False	False
TCGA-F4-6807-01	True	False
TCGA-F4-6808-01	False	False
TCGA-F4-6809-01	False	False
TCGA-F4-6854-01	False	True
TCGA-F4-6855-01	False	False
TCGA-F4-6856-01	False	False
TCGA-G4-6293-01	False	False
TCGA-G4-6294-01	False	False
TCGA-G4-6295-01	True	True
TCGA-G4-6297-01	False	False
TCGA-G4-6298-01	True	True
TCGA-G4-6299-01	True	True
TCGA-G4-6302-01	True	False
TCGA-G4-6303-01	True	True
TCGA-G4-6304-01	True	False
TCGA-G4-6306-01	True	True
TCGA-G4-6307-01	True	False
TCGA-G4-6309-01	False	False
TCGA-G4-6310-01	True	False
TCGA-G4-6311-01	True	True
TCGA-G4-6314-01	True	True
TCGA-G4-6315-01	False	True
TCGA-G4-6317-01	True	True
TCGA-G4-6320-01	True	True
TCGA-G4-6321-01	False	False
TCGA-G4-6322-01	False	False
TCGA-G4-6323-01	False	False
TCGA-G4-6586-01	False	False
TCGA-G4-6588-01	False	False
TCGA-G4-6625-01	False	True
TCGA-G4-6626-01	True	False
TCGA-G4-6627-01	True	False
TCGA-G4-6628-01	False	False
TCGA-NH-A50T-01	True	False
TCGA-NH-A50U-01	True	True
TCGA-NH-A50V-01	False	True
TCGA-NH-A5IV-01	False	False
TCGA-NH-A6GA-01	False	True
TCGA-NH-A6GB-01	True	True
TCGA-NH-A6GC-01	False	False
TCGA-NH-A8F7-01	False	False
TCGA-NH-A8F8-01	True	True
TCGA-QG-A5YV-01	False	False
TCGA-QG-A5YW-01	True	False
TCGA-QG-A5YX-01	True	False
TCGA-QG-A5Z1-01	True	False
TCGA-QG-A5Z2-01	False	False
TCGA-QL-A97D-01	False	True
TCGA-RU-A8FL-01	True	True
TCGA-SS-A7HO-01	False	False
TCGA-T9-A92H-01	False	False
TCGA-WS-AB45-01	True	False
TCGA-AF-2687-01	True	False
TCGA-AF-2689-01	True	True
TCGA-AF-2690-01	True	True
TCGA-AF-2691-01	True	True
TCGA-AF-2692-01	True	True
TCGA-AF-2693-01	False	True
TCGA-AF-3400-01	True	True
TCGA-AF-3911-01	True	True
TCGA-AF-3913-01	True	True
TCGA-AF-4110-01	False	False
TCGA-AF-5654-01	False	False
TCGA-AF-6136-01	False	True
TCGA-AF-6655-01	True	True
TCGA-AF-6672-01	True	True
TCGA-AF-A56K-01	False	False
TCGA-AF-A56L-01	True	True
TCGA-AF-A56N-01	False	False
TCGA-AG-3574-01	True	False
TCGA-AG-3575-01	False	False
TCGA-AG-3578-01	True	True
TCGA-AG-3580-01	False	False
TCGA-AG-3581-01	False	False
TCGA-AG-3582-01	True	True
TCGA-AG-3583-01	False	False
TCGA-AG-3584-01	True	True
TCGA-AG-3586-01	True	True
TCGA-AG-3587-01	True	True
TCGA-AG-3591-01	True	True
TCGA-AG-3592-01	True	True
TCGA-AG-3593-01	False	True
TCGA-AG-3594-01	False	True
TCGA-AG-3598-01	False	False
TCGA-AG-3599-01	False	False
TCGA-AG-3600-01	True	True
TCGA-AG-3601-01	True	True
TCGA-AG-3602-01	False	False
TCGA-AG-3605-01	True	True
TCGA-AG-3608-01	False	False
TCGA-AG-3609-01	False	False
TCGA-AG-3611-01	False	True
TCGA-AG-3612-01	True	False
TCGA-AG-3725-01	False	False
TCGA-AG-3726-01	True	True
TCGA-AG-3727-01	False	True
TCGA-AG-3728-01	False	True
TCGA-AG-3731-01	True	False
TCGA-AG-3732-01	True	True
TCGA-AG-3742-01	False	True
TCGA-AG-3878-01	False	False
TCGA-AG-3881-01	True	True
TCGA-AG-3882-01	False	False
TCGA-AG-3883-01	True	True
TCGA-AG-3885-01	False	False
TCGA-AG-3887-01	True	False
TCGA-AG-3890-01	True	True
TCGA-AG-3892-01	False	False
TCGA-AG-3893-01	False	True
TCGA-AG-3894-01	False	False
TCGA-AG-3896-01	True	True
TCGA-AG-3898-01	True	False
TCGA-AG-3901-01	False	False
TCGA-AG-3902-01	True	True
TCGA-AG-3909-01	False	True
TCGA-AG-3999-01	True	True
TCGA-AG-4001-01	False	True
TCGA-AG-4005-01	True	True
TCGA-AG-4007-01	True	True
TCGA-AG-4008-01	False	True
TCGA-AG-4015-01	True	True
TCGA-AG-4021-01	True	True
TCGA-AG-4022-01	True	False
TCGA-AG-A002-01	False	False
TCGA-AG-A008-01	False	False
TCGA-AG-A00C-01	False	False
TCGA-AG-A00H-01	True	True
TCGA-AG-A00Y-01	True	True
TCGA-AG-A011-01	True	False
TCGA-AG-A014-01	True	True
TCGA-AG-A015-01	False	False
TCGA-AG-A016-01	True	False
TCGA-AG-A01J-01	True	True
TCGA-AG-A01L-01	False	True
TCGA-AG-A01N-01	True	True
TCGA-AG-A01W-01	True	True
TCGA-AG-A01Y-01	True	True
TCGA-AG-A020-01	False	True
TCGA-AG-A023-01	True	True
TCGA-AG-A025-01	False	False
TCGA-AG-A026-01	True	True
TCGA-AG-A02G-01	False	True
TCGA-AG-A02N-01	True	False
TCGA-AG-A02X-01	False	True
TCGA-AG-A032-01	True	False
TCGA-AH-6544-01	True	False
TCGA-AH-6547-01	False	True
TCGA-AH-6643-01	True	False
TCGA-AH-6644-01	True	True
TCGA-AH-6897-01	False	False
TCGA-AH-6903-01	False	False
TCGA-BM-6198-01	True	True
TCGA-CI-6619-01	True	False
TCGA-CI-6620-01	False	False
TCGA-CI-6621-01	True	True
TCGA-CI-6622-01	False	False
TCGA-CI-6623-01	True	False
TCGA-CI-6624-01	True	True
TCGA-CL-4957-01	False	True
TCGA-CL-5917-01	True	True
TCGA-CL-5918-01	True	False
TCGA-DC-4745-01	False	True
TCGA-DC-4749-01	False	True
TCGA-DC-5337-01	False	False
TCGA-DC-5869-01	True	True
TCGA-DC-6154-01	True	False
TCGA-DC-6155-01	True	True
TCGA-DC-6156-01	True	True
TCGA-DC-6157-01	True	True
TCGA-DC-6158-01	True	True
TCGA-DC-6160-01	False	False
TCGA-DC-6681-01	False	False
TCGA-DC-6682-01	True	True
TCGA-DC-6683-01	True	True
TCGA-DT-5265-01	False	True
TCGA-DY-A0XA-01	True	True
TCGA-DY-A1DC-01	True	True
TCGA-DY-A1DD-01	True	False
TCGA-DY-A1DE-01	False	True
TCGA-DY-A1DF-01	True	False
TCGA-DY-A1DG-01	False	False
TCGA-DY-A1H8-01	True	False
TCGA-EF-5830-01	True	True
TCGA-EF-5831-01	False	True
TCGA-EI-6506-01	False	False
TCGA-EI-6507-01	False	False
TCGA-EI-6508-01	False	False
TCGA-EI-6509-01	True	False
TCGA-EI-6510-01	False	False
TCGA-EI-6511-01	True	False
TCGA-EI-6512-01	False	False
TCGA-EI-6513-01	True	True
TCGA-EI-6514-01	True	False
TCGA-EI-6881-01	False	False
TCGA-EI-6882-01	False	False
TCGA-EI-6883-01	True	True
TCGA-EI-6884-01	True	True
TCGA-EI-6885-01	True	False
TCGA-EI-6917-01	False	False
TCGA-EI-7002-01	False	True
TCGA-EI-7004-01	False	True
TCGA-F5-6464-01	True	True
TCGA-F5-6465-01	True	False
TCGA-F5-6571-01	False	True
TCGA-F5-6702-01	True	True
TCGA-F5-6810-01	True	True
TCGA-F5-6811-01	True	False
TCGA-F5-6812-01	False	False
TCGA-F5-6813-01	False	True
TCGA-F5-6814-01	False	False
TCGA-F5-6861-01	False	False
TCGA-F5-6863-01	True	True
TCGA-F5-6864-01	True	True
TCGA-G5-6233-01	True	True
TCGA-G5-6235-01	True	False
TCGA-G5-6572-01	True	False
TCGA-G5-6641-01	True	True
