	gain_event	loss_event
TCGA-RW-A680-01	False	False
TCGA-RW-A681-01	True	False
TCGA-RW-A684-01	False	False
TCGA-RW-A685-01	False	False
TCGA-RW-A686-01	False	False
TCGA-RW-A688-01	False	False
TCGA-RW-A689-01	False	False
TCGA-RW-A68A-01	False	True
TCGA-RW-A68B-01	False	False
TCGA-RW-A68C-01	False	False
TCGA-RW-A68D-01	False	True
TCGA-RW-A68F-01	False	False
TCGA-RW-A68G-01	False	False
TCGA-RW-A7CZ-01	False	False
TCGA-RW-A7D0-01	False	False
TCGA-RW-A8AZ-01	True	False
TCGA-RX-A8JQ-01	False	False
TCGA-S7-A7WL-01	False	True
TCGA-S7-A7WM-01	False	False
TCGA-S7-A7WN-01	False	False
TCGA-S7-A7WO-01	False	False
TCGA-S7-A7WP-01	False	False
TCGA-S7-A7WQ-01	False	False
TCGA-S7-A7WR-01	False	True
TCGA-S7-A7WT-01	False	True
TCGA-S7-A7WU-01	False	False
TCGA-S7-A7WV-01	False	False
TCGA-S7-A7WW-01	True	False
TCGA-S7-A7WX-01	False	False
TCGA-S7-A7X0-01	False	False
TCGA-S7-A7X1-01	False	False
TCGA-S7-A7X2-01	False	False
TCGA-SA-A6C2-01	False	False
TCGA-SP-A6QC-01	False	False
TCGA-SP-A6QD-01	False	False
TCGA-SP-A6QF-01	True	False
TCGA-SP-A6QG-01	False	False
TCGA-SP-A6QI-01	False	True
TCGA-SP-A6QJ-01	False	False
TCGA-SP-A6QK-01	False	False
TCGA-SQ-A6I4-01	False	False
TCGA-SQ-A6I6-01	False	False
TCGA-SR-A6MP-01	False	False
TCGA-SR-A6MQ-01	False	False
TCGA-SR-A6MS-01	True	False
TCGA-SR-A6MT-01	False	True
TCGA-SR-A6MU-01	True	False
TCGA-SR-A6MV-01	False	False
TCGA-SR-A6MX-01	False	False
TCGA-SR-A6MY-01	False	False
TCGA-SR-A6MZ-01	False	False
TCGA-SR-A6N0-01	True	False
TCGA-TT-A6YJ-01	False	False
TCGA-TT-A6YK-01	False	False
TCGA-TT-A6YN-01	False	False
TCGA-TT-A6YO-01	False	False
TCGA-TT-A6YP-01	False	False
TCGA-W2-A7H5-01	False	True
TCGA-W2-A7H7-01	False	False
TCGA-W2-A7HA-01	False	False
TCGA-W2-A7HB-01	False	False
TCGA-W2-A7HC-01	False	False
TCGA-W2-A7HD-01	False	False
TCGA-W2-A7HE-01	True	True
TCGA-W2-A7HF-01	False	False
TCGA-W2-A7HH-01	False	False
TCGA-W2-A7UY-01	False	False
TCGA-WB-A80K-01	False	False
TCGA-WB-A80L-01	False	False
TCGA-WB-A80M-01	False	False
TCGA-WB-A80N-01	False	False
TCGA-WB-A80O-01	False	False
TCGA-WB-A80P-01	False	False
TCGA-WB-A80Q-01	False	False
TCGA-WB-A80V-01	False	True
TCGA-WB-A80Y-01	False	False
TCGA-WB-A814-01	False	False
TCGA-WB-A815-01	False	False
TCGA-WB-A816-01	False	False
TCGA-WB-A817-01	False	False
TCGA-WB-A818-01	False	False
TCGA-WB-A819-01	False	False
TCGA-WB-A81A-01	False	False
TCGA-WB-A81D-01	False	True
TCGA-WB-A81E-01	False	False
TCGA-WB-A81F-01	False	False
TCGA-WB-A81G-01	False	False
TCGA-WB-A81H-01	False	False
TCGA-WB-A81I-01	False	False
TCGA-WB-A81J-01	False	False
TCGA-WB-A81K-01	False	False
TCGA-WB-A81M-01	False	False
TCGA-WB-A81N-01	False	False
TCGA-WB-A81P-01	False	True
TCGA-WB-A81Q-01	False	True
TCGA-WB-A81R-01	False	True
TCGA-WB-A81S-01	False	False
TCGA-WB-A81T-01	False	True
TCGA-WB-A81V-01	False	False
TCGA-WB-A81W-01	False	False
TCGA-WB-A820-01	False	True
TCGA-WB-A821-01	False	False
TCGA-WB-A822-01	False	False
TCGA-XG-A823-01	False	False
