Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
MIR4655	ENSG00000265089.1	1844180.0	1844253.0	gain	29	122	brca
MIR4655	ENSG00000265089.1	1844180.0	1844253.0	loss	8	122	brca
NUDT1	ENSG00000106268.11	2242222.0	2251146.0	gain	28	122	brca
NUDT1	ENSG00000106268.11	2242222.0	2251146.0	loss	8	122	brca
SNX8	ENSG00000106266.4	2251770.0	2354318.0	gain	28	122	brca
SNX8	ENSG00000106266.4	2251770.0	2354318.0	loss	8	122	brca
EIF3B	ENSG00000106263.13	2354086.0	2380745.0	gain	28	122	brca
EIF3B	ENSG00000106263.13	2354086.0	2380745.0	loss	8	122	brca
CHST12	ENSG00000136213.7	2403588.0	2448484.0	gain	28	122	brca
CHST12	ENSG00000136213.7	2403588.0	2448484.0	loss	8	122	brca
GRIFIN	ENSG00000236734.2	2474844.0	2476894.0	gain	28	122	brca
GRIFIN	ENSG00000236734.2	2474844.0	2476894.0	loss	8	122	brca
LFNG	ENSG00000106003.8	2512529.0	2529177.0	gain	28	122	brca
LFNG	ENSG00000106003.8	2512529.0	2529177.0	loss	8	122	brca
MIR4648	ENSG00000264357.1	2527074.0	2527145.0	gain	28	122	brca
MIR4648	ENSG00000264357.1	2527074.0	2527145.0	loss	8	122	brca
BRAT1	ENSG00000106009.11	2537810.0	2555694.0	gain	28	122	brca
BRAT1	ENSG00000106009.11	2537810.0	2555694.0	loss	8	122	brca
IQCE	ENSG00000106012.13	2558972.0	2614733.0	gain	29	122	brca
IQCE	ENSG00000106012.13	2558972.0	2614733.0	loss	8	122	brca
TTYH3	ENSG00000136295.10	2631986.0	2664802.0	gain	29	122	brca
TTYH3	ENSG00000136295.10	2631986.0	2664802.0	loss	8	122	brca
AMZ1	ENSG00000174945.9	2679522.0	2775500.0	gain	29	122	brca
AMZ1	ENSG00000174945.9	2679522.0	2775500.0	loss	8	122	brca
GNA12	ENSG00000146535.9	2728105.0	2844308.0	gain	29	122	brca
GNA12	ENSG00000146535.9	2728105.0	2844308.0	loss	8	122	brca
CARD11	ENSG00000198286.5	2906141.0	3043945.0	gain	28	122	brca
CARD11	ENSG00000198286.5	2906141.0	3043945.0	loss	8	122	brca
RN7SKP130	ENSG00000201794.1	2999094.0	2999394.0	gain	28	122	brca
RN7SKP130	ENSG00000201794.1	2999094.0	2999394.0	loss	8	122	brca
SDK1	ENSG00000146555.14	3301252.0	4269000.0	gain	28	122	brca
SDK1	ENSG00000146555.14	3301252.0	4269000.0	loss	8	122	brca
FOXK1	ENSG00000164916.9	4682295.0	4771442.0	gain	28	122	brca
FOXK1	ENSG00000164916.9	4682295.0	4771442.0	loss	8	122	brca
AP5Z1	ENSG00000242802.2	4775615.0	4794397.0	gain	28	122	brca
AP5Z1	ENSG00000242802.2	4775615.0	4794397.0	loss	8	122	brca
MIR4656	ENSG00000264474.1	4788565.0	4788639.0	gain	28	122	brca
MIR4656	ENSG00000264474.1	4788565.0	4788639.0	loss	8	122	brca
RADIL	ENSG00000157927.12	4797055.0	4883716.0	gain	28	122	brca
RADIL	ENSG00000157927.12	4797055.0	4883716.0	loss	8	122	brca
PAPOLB	ENSG00000218823.1	4857738.0	4862030.0	gain	28	122	brca
PAPOLB	ENSG00000218823.1	4857738.0	4862030.0	loss	8	122	brca
MMD2	ENSG00000136297.10	4905989.0	4959213.0	gain	28	122	brca
MMD2	ENSG00000136297.10	4905989.0	4959213.0	loss	8	122	brca
RNF216P1	ENSG00000196204.7	4973988.0	5040675.0	gain	28	122	brca
RNF216P1	ENSG00000196204.7	4973988.0	5040675.0	loss	8	122	brca
RBAK	ENSG00000146587.12	5045821.0	5069487.0	gain	28	122	brca
RBAK	ENSG00000146587.12	5045821.0	5069487.0	loss	8	122	brca
ZNF890P	ENSG00000159904.7	5121239.0	5144546.0	gain	28	122	brca
ZNF890P	ENSG00000159904.7	5121239.0	5144546.0	loss	8	122	brca
WIPI2	ENSG00000157954.10	5190196.0	5233840.0	gain	28	122	brca
WIPI2	ENSG00000157954.10	5190196.0	5233840.0	loss	8	122	brca
SLC29A4	ENSG00000164638.5	5274369.0	5306870.0	gain	28	122	brca
SLC29A4	ENSG00000164638.5	5274369.0	5306870.0	loss	8	122	brca
TNRC18	ENSG00000182095.10	5306790.0	5425414.0	gain	28	122	brca
TNRC18	ENSG00000182095.10	5306790.0	5425414.0	loss	8	122	brca
FBXL18	ENSG00000155034.14	5431335.0	5513809.0	gain	28	122	brca
FBXL18	ENSG00000155034.14	5431335.0	5513809.0	loss	10	122	brca
MIR589	ENSG00000207973.1	5495819.0	5495917.0	gain	28	122	brca
MIR589	ENSG00000207973.1	5495819.0	5495917.0	loss	8	122	brca
ACTB	ENSG00000075624.9	5527148.0	5563784.0	gain	26	122	brca
ACTB	ENSG00000075624.9	5527148.0	5563784.0	loss	11	122	brca
FSCN1	ENSG00000075618.13	5592816.0	5606655.0	gain	26	122	brca
FSCN1	ENSG00000075618.13	5592816.0	5606655.0	loss	11	122	brca
RNF216	ENSG00000011275.14	5620047.0	5781739.0	gain	26	122	brca
RNF216	ENSG00000011275.14	5620047.0	5781739.0	loss	12	122	brca
ZNF815P	ENSG00000235944.3	5823160.0	5854365.0	gain	26	122	brca
ZNF815P	ENSG00000235944.3	5823160.0	5854365.0	loss	12	122	brca
RN7SL556P	ENSG00000265040.1	5871753.0	5872050.0	gain	26	122	brca
RN7SL556P	ENSG00000265040.1	5871753.0	5872050.0	loss	12	122	brca
OCM	ENSG00000122543.6	5879827.0	5886363.0	gain	26	122	brca
OCM	ENSG00000122543.6	5879827.0	5886363.0	loss	12	122	brca
CCZ1	ENSG00000122674.8	5898725.0	5926550.0	gain	26	122	brca
CCZ1	ENSG00000122674.8	5898725.0	5926550.0	loss	12	122	brca
RSPH10B	ENSG00000155026.12	5925550.0	5970683.0	gain	26	122	brca
RSPH10B	ENSG00000155026.12	5925550.0	5970683.0	loss	12	122	brca
PMS2	ENSG00000122512.10	5970925.0	6009106.0	gain	27	122	brca
PMS2	ENSG00000122512.10	5970925.0	6009106.0	loss	12	122	brca
AIMP2	ENSG00000106305.5	6009255.0	6023834.0	gain	24	122	brca
AIMP2	ENSG00000106305.5	6009255.0	6023834.0	loss	12	122	brca
EIF2AK1	ENSG00000086232.8	6022247.0	6059175.0	gain	24	122	brca
EIF2AK1	ENSG00000086232.8	6022247.0	6059175.0	loss	12	122	brca
ANKRD61	ENSG00000157999.5	6031376.0	6036552.0	gain	24	122	brca
ANKRD61	ENSG00000157999.5	6031376.0	6036552.0	loss	12	122	brca
RN7SL851P	ENSG00000240718.2	6047721.0	6048023.0	gain	24	122	brca
RN7SL851P	ENSG00000240718.2	6047721.0	6048023.0	loss	12	122	brca
USP42	ENSG00000106346.7	6104884.0	6161564.0	gain	24	122	brca
USP42	ENSG00000106346.7	6104884.0	6161564.0	loss	12	122	brca
CYTH3	ENSG00000008256.11	6161776.0	6272644.0	gain	24	122	brca
CYTH3	ENSG00000008256.11	6161776.0	6272644.0	loss	11	122	brca
FAM220A	ENSG00000178397.8	6329411.0	6348981.0	gain	24	122	brca
FAM220A	ENSG00000178397.8	6329411.0	6348981.0	loss	11	122	brca
RAC1	ENSG00000136238.13	6374527.0	6403967.0	gain	25	122	brca
RAC1	ENSG00000136238.13	6374527.0	6403967.0	loss	11	122	brca
DAGLB	ENSG00000164535.10	6409126.0	6484190.0	gain	25	122	brca
DAGLB	ENSG00000164535.10	6409126.0	6484190.0	loss	11	122	brca
KDELR2	ENSG00000136240.5	6445953.0	6484190.0	gain	25	122	brca
KDELR2	ENSG00000136240.5	6445953.0	6484190.0	loss	11	122	brca
GRID2IP	ENSG00000215045.4	6497462.0	6551436.0	gain	25	122	brca
GRID2IP	ENSG00000215045.4	6497462.0	6551436.0	loss	11	122	brca
ZDHHC4	ENSG00000136247.10	6577434.0	6589374.0	gain	25	122	brca
ZDHHC4	ENSG00000136247.10	6577434.0	6589374.0	loss	11	122	brca
C7orf26	ENSG00000146576.8	6590021.0	6608726.0	gain	25	122	brca
C7orf26	ENSG00000146576.8	6590021.0	6608726.0	loss	11	122	brca
ZNF853	ENSG00000236609.3	6615610.0	6624290.0	gain	25	122	brca
ZNF853	ENSG00000236609.3	6615610.0	6624290.0	loss	11	122	brca
ZNF12	ENSG00000164631.14	6688433.0	6706947.0	gain	25	122	brca
ZNF12	ENSG00000164631.14	6688433.0	6706947.0	loss	10	122	brca
PMS2CL	ENSG00000187953.6	6710128.0	6753862.0	gain	25	122	brca
PMS2CL	ENSG00000187953.6	6710128.0	6753862.0	loss	10	122	brca
RSPH10B2	ENSG00000169402.11	6754109.0	6799365.0	gain	26	122	brca
RSPH10B2	ENSG00000169402.11	6754109.0	6799365.0	loss	10	122	brca
CCZ1B	ENSG00000146574.11	6794134.0	6826770.0	gain	26	122	brca
CCZ1B	ENSG00000146574.11	6794134.0	6826770.0	loss	10	122	brca
MIR3683	ENSG00000266287.1	7066964.0	7067045.0	gain	26	122	brca
MIR3683	ENSG00000266287.1	7066964.0	7067045.0	loss	10	122	brca
C1GALT1	ENSG00000106392.5	7156934.0	7248616.0	gain	25	122	brca
C1GALT1	ENSG00000106392.5	7156934.0	7248616.0	loss	7	122	brca
COL28A1	ENSG00000215018.5	7356203.0	7535873.0	gain	25	122	brca
COL28A1	ENSG00000215018.5	7356203.0	7535873.0	loss	7	122	brca
MIOS	ENSG00000164654.11	7566875.0	7608932.0	gain	25	122	brca
MIOS	ENSG00000164654.11	7566875.0	7608932.0	loss	7	122	brca
RPA3	ENSG00000106399.7	7636518.0	7718607.0	gain	25	122	brca
RPA3	ENSG00000106399.7	7636518.0	7718607.0	loss	7	122	brca
GLCCI1	ENSG00000106415.8	7968796.0	8094272.0	gain	24	122	brca
GLCCI1	ENSG00000106415.8	7968796.0	8094272.0	loss	7	122	brca
ICA1	ENSG00000003147.13	8113184.0	8262687.0	gain	24	122	brca
ICA1	ENSG00000003147.13	8113184.0	8262687.0	loss	7	122	brca
NXPH1	ENSG00000122584.8	8433609.0	8752961.0	gain	24	122	brca
NXPH1	ENSG00000122584.8	8433609.0	8752961.0	loss	7	122	brca
NDUFA4	ENSG00000189043.5	10931943.0	10940153.0	gain	24	122	brca
NDUFA4	ENSG00000189043.5	10931943.0	10940153.0	loss	7	122	brca
PHF14	ENSG00000106443.10	10973336.0	11169630.0	gain	24	122	brca
PHF14	ENSG00000106443.10	10973336.0	11169630.0	loss	7	122	brca
THSD7A	ENSG00000005108.10	11370365.0	11832198.0	gain	25	122	brca
THSD7A	ENSG00000005108.10	11370365.0	11832198.0	loss	6	122	brca
TMEM106B	ENSG00000106460.13	12211270.0	12243367.0	gain	25	122	brca
TMEM106B	ENSG00000106460.13	12211270.0	12243367.0	loss	6	122	brca
VWDE	ENSG00000146530.7	12330885.0	12403941.0	gain	25	122	brca
VWDE	ENSG00000146530.7	12330885.0	12403941.0	loss	6	122	brca
SCIN	ENSG00000006747.10	12570577.0	12660182.0	gain	25	122	brca
SCIN	ENSG00000006747.10	12570577.0	12660182.0	loss	6	122	brca
ARL4A	ENSG00000122644.8	12686856.0	12690958.0	gain	25	122	brca
ARL4A	ENSG00000122644.8	12686856.0	12690958.0	loss	6	122	brca
RN7SKP228	ENSG00000222974.1	12876684.0	12876946.0	gain	25	122	brca
RN7SKP228	ENSG00000222974.1	12876684.0	12876946.0	loss	6	122	brca
ETV1	ENSG00000006468.9	13891229.0	13991425.0	gain	26	122	brca
ETV1	ENSG00000006468.9	13891229.0	13991425.0	loss	6	122	brca
DGKB	ENSG00000136267.9	14145049.0	14974777.0	gain	26	122	brca
DGKB	ENSG00000136267.9	14145049.0	14974777.0	loss	6	122	brca
AGMO	ENSG00000187546.9	15200317.0	15562015.0	gain	26	122	brca
AGMO	ENSG00000187546.9	15200317.0	15562015.0	loss	6	122	brca
MEOX2	ENSG00000106511.5	15611212.0	15686683.0	gain	27	122	brca
MEOX2	ENSG00000106511.5	15611212.0	15686683.0	loss	6	122	brca
SOSTDC1	ENSG00000171243.7	16461481.0	16530580.0	gain	27	122	brca
SOSTDC1	ENSG00000171243.7	16461481.0	16530580.0	loss	6	122	brca
LRRC72	ENSG00000205858.5	16526825.0	16581568.0	gain	27	122	brca
LRRC72	ENSG00000205858.5	16526825.0	16581568.0	loss	6	122	brca
ANKMY2	ENSG00000106524.4	16599779.0	16645817.0	gain	27	122	brca
ANKMY2	ENSG00000106524.4	16599779.0	16645817.0	loss	6	122	brca
BZW2	ENSG00000136261.10	16646131.0	16706523.0	gain	27	122	brca
BZW2	ENSG00000136261.10	16646131.0	16706523.0	loss	6	122	brca
TSPAN13	ENSG00000106537.7	16753755.0	16784536.0	gain	27	122	brca
TSPAN13	ENSG00000106537.7	16753755.0	16784536.0	loss	6	122	brca
AGR2	ENSG00000106541.7	16791811.0	16833433.0	gain	27	122	brca
AGR2	ENSG00000106541.7	16791811.0	16833433.0	loss	6	122	brca
AGR3	ENSG00000173467.4	16859412.0	16881987.0	gain	27	122	brca
AGR3	ENSG00000173467.4	16859412.0	16881987.0	loss	5	122	brca
AHR	ENSG00000106546.8	16916359.0	17346152.0	gain	27	122	brca
AHR	ENSG00000106546.8	16916359.0	17346152.0	loss	5	122	brca
SNX13	ENSG00000071189.17	17790761.0	17940501.0	gain	27	122	brca
SNX13	ENSG00000071189.17	17790761.0	17940501.0	loss	5	122	brca
PRPS1L1	ENSG00000229937.4	18026770.0	18027846.0	gain	27	122	brca
PRPS1L1	ENSG00000229937.4	18026770.0	18027846.0	loss	5	122	brca
HDAC9	ENSG00000048052.16	18086949.0	19002416.0	gain	27	122	brca
HDAC9	ENSG00000048052.16	18086949.0	19002416.0	loss	5	122	brca
RN7SKP266	ENSG00000222164.1	18807993.0	18808279.0	gain	27	122	brca
RN7SKP266	ENSG00000222164.1	18807993.0	18808279.0	loss	5	122	brca
TWIST1	ENSG00000122691.8	19020991.0	19117636.0	gain	27	122	brca
TWIST1	ENSG00000122691.8	19020991.0	19117636.0	loss	5	122	brca
FERD3L	ENSG00000146618.3	19144782.0	19145421.0	gain	27	122	brca
FERD3L	ENSG00000146618.3	19144782.0	19145421.0	loss	5	122	brca
TWISTNB	ENSG00000105849.5	19695461.0	19709037.0	gain	27	122	brca
TWISTNB	ENSG00000105849.5	19695461.0	19709037.0	loss	5	122	brca
MIR3146	ENSG00000265932.1	19705358.0	19705436.0	gain	27	122	brca
MIR3146	ENSG00000265932.1	19705358.0	19705436.0	loss	5	122	brca
TMEM196	ENSG00000173452.9	19719310.0	19773598.0	gain	27	122	brca
TMEM196	ENSG00000173452.9	19719310.0	19773598.0	loss	5	122	brca
MACC1	ENSG00000183742.8	20134655.0	20217404.0	gain	27	122	brca
MACC1	ENSG00000183742.8	20134655.0	20217404.0	loss	5	122	brca
ITGB8	ENSG00000105855.4	20330702.0	20415754.0	gain	27	122	brca
ITGB8	ENSG00000105855.4	20330702.0	20415754.0	loss	5	122	brca
ABCB5	ENSG00000004846.12	20615207.0	20777038.0	gain	26	122	brca
ABCB5	ENSG00000004846.12	20615207.0	20777038.0	loss	6	122	brca
SP8	ENSG00000164651.12	20782283.0	20786886.0	gain	26	122	brca
SP8	ENSG00000164651.12	20782283.0	20786886.0	loss	6	122	brca
RN7SL542P	ENSG00000243633.2	21215537.0	21215830.0	gain	26	122	brca
RN7SL542P	ENSG00000243633.2	21215537.0	21215830.0	loss	6	122	brca
SP4	ENSG00000105866.9	21428043.0	21514822.0	gain	26	122	brca
SP4	ENSG00000105866.9	21428043.0	21514822.0	loss	6	122	brca
MIR1183	ENSG00000221783.1	21471058.0	21471146.0	gain	26	122	brca
MIR1183	ENSG00000221783.1	21471058.0	21471146.0	loss	6	122	brca
DNAH11	ENSG00000105877.13	21543039.0	21901839.0	gain	27	122	brca
DNAH11	ENSG00000105877.13	21543039.0	21901839.0	loss	6	122	brca
CDCA7L	ENSG00000164649.15	21900899.0	21945903.0	gain	26	122	brca
CDCA7L	ENSG00000164649.15	21900899.0	21945903.0	loss	7	122	brca
RAPGEF5	ENSG00000136237.14	22118236.0	22357154.0	gain	26	122	brca
RAPGEF5	ENSG00000136237.14	22118236.0	22357154.0	loss	7	122	brca
RNA5SP227	ENSG00000251993.1	22298594.0	22298706.0	gain	26	122	brca
RNA5SP227	ENSG00000251993.1	22298594.0	22298706.0	loss	7	122	brca
STEAP1B	ENSG00000105889.10	22419444.0	22727613.0	gain	26	122	brca
STEAP1B	ENSG00000105889.10	22419444.0	22727613.0	loss	7	122	brca
IL6	ENSG00000136244.7	22725884.0	22732002.0	gain	26	122	brca
IL6	ENSG00000136244.7	22725884.0	22732002.0	loss	7	122	brca
TOMM7	ENSG00000196683.6	22812628.0	22822852.0	gain	26	122	brca
TOMM7	ENSG00000196683.6	22812628.0	22822852.0	loss	7	122	brca
SNORD93	ENSG00000221740.1	22856613.0	22856686.0	gain	26	122	brca
SNORD93	ENSG00000221740.1	22856613.0	22856686.0	loss	7	122	brca
FAM126A	ENSG00000122591.7	22889371.0	23014130.0	gain	26	122	brca
FAM126A	ENSG00000122591.7	22889371.0	23014130.0	loss	7	122	brca
KLHL7	ENSG00000122550.12	23105758.0	23177914.0	gain	26	122	brca
KLHL7	ENSG00000122550.12	23105758.0	23177914.0	loss	7	122	brca
GPNMB	ENSG00000136235.11	23235967.0	23275108.0	gain	26	122	brca
GPNMB	ENSG00000136235.11	23235967.0	23275108.0	loss	7	122	brca
MALSU1	ENSG00000156928.4	23298739.0	23311729.0	gain	26	122	brca
MALSU1	ENSG00000156928.4	23298739.0	23311729.0	loss	7	122	brca
IGF2BP3	ENSG00000136231.9	23310209.0	23470491.0	gain	26	122	brca
IGF2BP3	ENSG00000136231.9	23310209.0	23470491.0	loss	7	122	brca
TRA2A	ENSG00000164548.6	23504780.0	23532041.0	gain	26	122	brca
TRA2A	ENSG00000164548.6	23504780.0	23532041.0	loss	7	122	brca
CCDC126	ENSG00000169193.7	23597382.0	23644708.0	gain	26	122	brca
CCDC126	ENSG00000169193.7	23597382.0	23644708.0	loss	7	122	brca
FAM221A	ENSG00000188732.6	23680130.0	23703249.0	gain	26	122	brca
FAM221A	ENSG00000188732.6	23680130.0	23703249.0	loss	7	122	brca
STK31	ENSG00000196335.8	23710203.0	23832513.0	gain	26	122	brca
STK31	ENSG00000196335.8	23710203.0	23832513.0	loss	7	122	brca
RNA5SP228	ENSG00000252041.1	24132705.0	24132837.0	gain	26	122	brca
RNA5SP228	ENSG00000252041.1	24132705.0	24132837.0	loss	7	122	brca
NPY	ENSG00000122585.3	24284188.0	24291862.0	gain	26	122	brca
NPY	ENSG00000122585.3	24284188.0	24291862.0	loss	7	122	brca
MPP6	ENSG00000105926.10	24573268.0	24694193.0	gain	25	122	brca
MPP6	ENSG00000105926.10	24573268.0	24694193.0	loss	8	122	brca
OSBPL3	ENSG00000070882.8	24796540.0	24981634.0	gain	24	122	brca
OSBPL3	ENSG00000070882.8	24796540.0	24981634.0	loss	8	122	brca
CYCS	ENSG00000172115.4	25118656.0	25125260.0	gain	24	122	brca
CYCS	ENSG00000172115.4	25118656.0	25125260.0	loss	8	122	brca
C7orf31	ENSG00000153790.7	25134692.0	25180356.0	gain	24	122	brca
C7orf31	ENSG00000153790.7	25134692.0	25180356.0	loss	8	122	brca
NPVF	ENSG00000105954.2	25224570.0	25228486.0	gain	25	122	brca
NPVF	ENSG00000105954.2	25224570.0	25228486.0	loss	8	122	brca
MIR148A	ENSG00000199085.1	25949919.0	25949986.0	gain	25	122	brca
MIR148A	ENSG00000199085.1	25949919.0	25949986.0	loss	8	122	brca
NFE2L3	ENSG00000050344.8	26152198.0	26187137.0	gain	25	122	brca
NFE2L3	ENSG00000050344.8	26152198.0	26187137.0	loss	8	122	brca
HNRNPA2B1	ENSG00000122566.16	26173057.0	26201529.0	gain	25	122	brca
HNRNPA2B1	ENSG00000122566.16	26173057.0	26201529.0	loss	8	122	brca
CBX3	ENSG00000122565.14	26201162.0	26213607.0	gain	25	122	brca
CBX3	ENSG00000122565.14	26201162.0	26213607.0	loss	8	122	brca
SNX10	ENSG00000086300.11	26291895.0	26374329.0	gain	25	122	brca
SNX10	ENSG00000086300.11	26291895.0	26374329.0	loss	8	122	brca
KIAA0087	ENSG00000122548.3	26533121.0	26538788.0	gain	25	122	brca
KIAA0087	ENSG00000122548.3	26533121.0	26538788.0	loss	8	122	brca
SKAP2	ENSG00000005020.8	26667068.0	26995239.0	gain	25	122	brca
SKAP2	ENSG00000005020.8	26667068.0	26995239.0	loss	8	122	brca
HOXA1	ENSG00000105991.7	27093313.0	27095996.0	gain	25	122	brca
HOXA1	ENSG00000105991.7	27093313.0	27095996.0	loss	8	122	brca
HOTAIRM1	ENSG00000233429.5	27095647.0	27100265.0	gain	25	122	brca
HOTAIRM1	ENSG00000233429.5	27095647.0	27100265.0	loss	8	122	brca
HOXA2	ENSG00000105996.5	27100354.0	27102686.0	gain	25	122	brca
HOXA2	ENSG00000105996.5	27100354.0	27102686.0	loss	8	122	brca
HOXA3	ENSG00000105997.17	27106184.0	27152581.0	gain	25	122	brca
HOXA3	ENSG00000105997.17	27106184.0	27152581.0	loss	9	122	brca
HOXA4	ENSG00000197576.9	27128507.0	27130780.0	gain	25	122	brca
HOXA4	ENSG00000197576.9	27128507.0	27130780.0	loss	9	122	brca
HOXA5	ENSG00000106004.4	27141052.0	27143681.0	gain	25	122	brca
HOXA5	ENSG00000106004.4	27141052.0	27143681.0	loss	9	122	brca
HOXA6	ENSG00000106006.5	27145396.0	27150603.0	gain	25	122	brca
HOXA6	ENSG00000106006.5	27145396.0	27150603.0	loss	9	122	brca
HOXA7	ENSG00000122592.6	27153716.0	27157936.0	gain	25	122	brca
HOXA7	ENSG00000122592.6	27153716.0	27157936.0	loss	9	122	brca
HOXA9	ENSG00000078399.11	27162438.0	27175180.0	gain	25	122	brca
HOXA9	ENSG00000078399.11	27162438.0	27175180.0	loss	9	122	brca
MIR196B	ENSG00000207584.1	27169480.0	27169563.0	gain	25	122	brca
MIR196B	ENSG00000207584.1	27169480.0	27169563.0	loss	9	122	brca
HOXA10	ENSG00000253293.3	27170592.0	27180261.0	gain	25	122	brca
HOXA10	ENSG00000253293.3	27170592.0	27180261.0	loss	9	122	brca
HOXA11	ENSG00000005073.5	27181157.0	27185232.0	gain	25	122	brca
HOXA11	ENSG00000005073.5	27181157.0	27185232.0	loss	9	122	brca
HOXA13	ENSG00000106031.6	27193503.0	27200091.0	gain	25	122	brca
HOXA13	ENSG00000106031.6	27193503.0	27200091.0	loss	9	122	brca
HOTTIP	ENSG00000243766.3	27198575.0	27207259.0	gain	25	122	brca
HOTTIP	ENSG00000243766.3	27198575.0	27207259.0	loss	9	122	brca
EVX1	ENSG00000106038.8	27242700.0	27250493.0	gain	25	122	brca
EVX1	ENSG00000106038.8	27242700.0	27250493.0	loss	9	122	brca
HIBADH	ENSG00000106049.3	27525442.0	27662883.0	gain	25	122	brca
HIBADH	ENSG00000106049.3	27525442.0	27662883.0	loss	9	122	brca
TAX1BP1	ENSG00000106052.8	27739331.0	27844564.0	gain	26	122	brca
TAX1BP1	ENSG00000106052.8	27739331.0	27844564.0	loss	9	122	brca
JAZF1	ENSG00000153814.7	27830573.0	28180795.0	gain	26	122	brca
JAZF1	ENSG00000153814.7	27830573.0	28180795.0	loss	9	122	brca
CREB5	ENSG00000146592.12	28299321.0	28825894.0	gain	26	122	brca
CREB5	ENSG00000146592.12	28299321.0	28825894.0	loss	9	122	brca
TRIL	ENSG00000176734.3	28953358.0	28958330.0	gain	26	122	brca
TRIL	ENSG00000176734.3	28953358.0	28958330.0	loss	9	122	brca
CPVL	ENSG00000106066.9	28995235.0	29195451.0	gain	28	122	brca
CPVL	ENSG00000106066.9	28995235.0	29195451.0	loss	8	122	brca
CHN2	ENSG00000106069.15	29146569.0	29514328.0	gain	28	122	brca
CHN2	ENSG00000106069.15	29146569.0	29514328.0	loss	8	122	brca
PRR15	ENSG00000176532.3	29563835.0	29567293.0	gain	29	122	brca
PRR15	ENSG00000176532.3	29563835.0	29567293.0	loss	7	122	brca
MIR550A3	ENSG00000212024.2	29680734.0	29680828.0	gain	29	122	brca
MIR550A3	ENSG00000212024.2	29680734.0	29680828.0	loss	7	122	brca
WIPF3	ENSG00000122574.6	29806486.0	29917066.0	gain	29	122	brca
WIPF3	ENSG00000122574.6	29806486.0	29917066.0	loss	7	122	brca
SCRN1	ENSG00000136193.11	29920104.0	29990289.0	gain	29	122	brca
SCRN1	ENSG00000136193.11	29920104.0	29990289.0	loss	7	122	brca
FKBP14	ENSG00000106080.6	30010587.0	30026702.0	gain	29	122	brca
