Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Cellular_Component_2018	small nuclear ribonucleoprotein complex (GO:0030532)	1/19	0.02535182406329611	1.0	0	0	38.98635477582845	143.27113436155878	ARFGEF1
GO_Cellular_Component_2018	integral component of mitochondrial outer membrane (GO:0031307)	1/21	0.027984153316513983	1.0	0	0	35.273368606701936	126.14168895945028	TOMM22
GO_Cellular_Component_2018	intrinsic component of mitochondrial outer membrane (GO:0031306)	1/22	0.02929774952619912	1.0	0	0	33.670033670033675	118.8634536662812	TOMM22
GO_Cellular_Component_2018	mitotic spindle pole (GO:0097431)	1/25	0.03322829009700652	1.0	0	0	29.62962962962963	100.86973791244006	HSF1
GO_Cellular_Component_2018	cytoplasmic vesicle (GO:0031410)	2/215	0.03384980987183882	1.0	0	0	6.890611541774333	23.330383437893534	SNX17;ARHGDIB
GO_Cellular_Component_2018	preribosome, large subunit precursor (GO:0030687)	1/26	0.034535061360654686	0.9626648354282492	0	0	28.490028490028486	95.89117377993149	BOP1
GO_Cellular_Component_2018	small-subunit processome (GO:0032040)	1/35	0.046219715818065006	1.0	0	0	21.16402116402116	65.06558354745536	UTP14A
GO_Cellular_Component_2018	recycling endosome membrane (GO:0055038)	1/47	0.061587599908768026	1.0	0	0	15.760441292356186	43.92899493914265	NDRG1
GO_Cellular_Component_2018	integral component of mitochondrial membrane (GO:0032592)	1/56	0.07295674689077883	1.0	0	0	13.227513227513224	34.6281550500222	TOMM22
GO_Cellular_Component_2018	ficolin-1-rich granule membrane (GO:0101003)	1/61	0.07921550578349737	1.0	0	0	12.143290831815422	30.7903244593748	SERPINB6
GO_Cellular_Component_2018	tertiary granule membrane (GO:0070821)	1/73	0.09407095720227293	1.0	0	0	10.147133434804669	23.984839346774102	SERPINB6
GO_Cellular_Component_2018	nuclear chromosome part (GO:0044454)	2/392	0.09760322871460346	1.0	0	0	3.7792894935752073	8.793819746855663	PRKDC;PML
GO_Cellular_Component_2018	ribonucleoprotein granule (GO:0035770)	1/80	0.10262976996432173	1.0	0	0	9.25925925925926	21.079881784581342	HSF1
GO_Cellular_Component_2018	mitotic spindle (GO:0072686)	1/84	0.10748550442129846	1.0	0	0	8.818342151675484	19.668424013219322	HSF1
GO_Cellular_Component_2018	centrosome (GO:0005813)	2/461	0.1277196882747372	1.0	0	0	3.213625773278701	6.613376241122085	HSF1;NDRG1
GO_Cellular_Component_2018	spindle pole (GO:0000922)	1/107	0.1349187523794031	1.0	0	0	6.922810661128419	13.866960996505814	HSF1
GO_Cellular_Component_2018	mitochondrial outer membrane (GO:0005741)	1/115	0.14426900631218212	1.0	0	0	6.44122383252818	12.470696442792873	TOMM22
GO_Cellular_Component_2018	microtubule organizing center (GO:0005815)	2/507	0.14890215720888667	1.0	0	0	2.9220542041054864	5.564952448716143	HSF1;NDRG1
GO_Cellular_Component_2018	recycling endosome (GO:0055037)	1/119	0.14890756278622894	1.0	0	0	6.224712107065049	11.8545256740709	NDRG1
GO_Cellular_Component_2018	cytoskeleton (GO:0005856)	2/520	0.1550197489082679	1.0	0	0	2.849002849002849	5.311118968284171	ARHGDIB;NDRG1
GO_Cellular_Component_2018	cytoplasmic vesicle lumen (GO:0060205)	1/129	0.16039826942887822	1.0	0	0	5.742176284811944	10.508730248088973	SERPINB1
GO_Cellular_Component_2018	fibrillar center (GO:0001650)	1/131	0.16267841463048652	1.0	0	0	5.654509471303363	10.268475789176481	TIMM13
GO_Cellular_Component_2018	nucleolar part (GO:0044452)	1/153	0.18736969971053916	1.0	0	0	4.841442749939482	8.107826724899374	TIMM13
GO_Cellular_Component_2018	tertiary granule (GO:0070820)	1/164	0.1994509142983881	1.0	0	0	4.5167118337850045	7.281784627565572	SERPINB6
GO_Cellular_Component_2018	nuclear body (GO:0016604)	2/618	0.20255201653755806	1.0	0	0	2.39721922569819	3.8277803035623705	HSF1;PML
GO_Cellular_Component_2018	ficolin-1-rich granule (GO:0101002)	1/184	0.22097506927958388	1.0	0	0	4.025764895330113	6.077718971487233	SERPINB6
GO_Cellular_Component_2018	trans-Golgi network (GO:0005802)	1/185	0.2220365167633424	1.0	0	0	4.004004004004004	6.025679362209715	ARFGEF1
GO_Cellular_Component_2018	microtubule (GO:0005874)	1/210	0.24812459282532284	1.0	0	0	3.5273368606701943	4.9164877197470345	NDRG1
GO_Cellular_Component_2018	polymeric cytoskeletal fiber (GO:0099513)	1/221	0.25933455996992755	1.0	0	0	3.3517680576504105	4.523667885107696	NDRG1
GO_Cellular_Component_2018	early endosome (GO:0005769)	1/222	0.2603456291774341	1.0	0	0	3.33667000333667	4.490307600168836	SNX17
GO_Cellular_Component_2018	secretory granule lumen (GO:0034774)	1/317	0.35056974048286826	1.0	0	0	2.3367215796237875	2.44934132031015	SERPINB1
GO_Cellular_Component_2018	focal adhesion (GO:0005925)	1/356	0.3844543578649083	1.0	0	0	2.080732417811069	1.989034960976365	ICAM1
GO_Cellular_Component_2018	microtubule cytoskeleton (GO:0015630)	1/388	0.4109793527737319	1.0	0	0	1.9091256204658265	1.6976179883697284	NDRG1
GO_Cellular_Component_2018	Golgi membrane (GO:0000139)	1/442	0.4532634014017596	1.0	0	0	1.6758840288252053	1.3260966355513009	ARFGEF1
GO_Cellular_Component_2018	Golgi subcompartment (GO:0098791)	1/479	0.4805315953018096	1.0	0	0	1.546431609062089	1.133321422226809	ARFGEF1
GO_Cellular_Component_2018	integral component of plasma membrane (GO:0005887)	1/1463	0.8715726720351193	1.0	0	0	0.5063162957899799	0.06959622804230411	ICAM1
