protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
ZNF703	ENSP00000332325	2.598759979919885e-05	coad	0.368483230661963	53	46
ARMC1	ENSP00000276569	2.609251411290018e-05	coad	-0.14279399091942285	57	57
RPL8	ENSP00000262584	2.8072494769858928e-05	coad	0.2850615097392673	57	57
FNTA	ENSP00000303423	2.8072494769858928e-05	coad	-0.18434118324923673	57	57
COMMD5	ENSP00000304544	3.182087198247156e-05	coad	-0.1612516178290484	57	57
MAL2	ENSP00000479708	3.551192237205425e-05	coad	0.34826899889624086	51	51
AGO2	ENSP00000220592	3.681771767417971e-05	coad	-0.17931065917129074	57	57
COL22A1	ENSP00000303153	5.016274497281132e-05	coad	-0.9122557032361831	53	49
MRPL15	ENSP00000260102	9.784571188169274e-05	coad	0.250796257719925	57	57
RAB11FIP1	ENSP00000331342	0.00010066435318221681	coad	0.2535456227065971	57	57
LY6H	ENSP00000342711	0.0001149865584856582	coad	-1.786158618755735	5	5
ADAM9	ENSP00000419446	0.00013594031207447854	coad	0.1680884507112269	57	57
NAPRT	ENSP00000401508	0.0001455469559109645	coad	-0.20039934321388497	57	57
IDO1	ENSP00000430505	0.000182779808286034	coad	1.0362727468899706	32	23
SLC20A2	ENSP00000340465	0.00019747793200979645	coad	-0.5178407616864431	39	27
COPS5	ENSP00000350512	0.00021629237391034348	coad	-0.23809140264552348	57	57
THEM6	ENSP00000338607	0.00021870865804163103	coad	0.1683108406518802	57	57
GINS4	ENSP00000276533	0.0002355839524822613	coad	0.7006719117774605	16	16
GPAA1	ENSP00000347206	0.00025638846220639	coad	0.14516293468887598	57	57
CA3	ENSP00000285381	0.00038633285437423903	coad	-0.7067614695619645	26	32
C8orf82	ENSP00000436621	0.0004263991870561133	coad	-0.1683231278320698	57	57
ELOC	ENSP00000284811	0.00044068795789112806	coad	0.1141011485542682	57	57
UBXN2B	ENSP00000382507	0.0005275153260937757	coad	-0.42733506744573324	26	25
GGH	ENSP00000260118	0.0005275153260937757	coad	0.3478925044284615	57	57
JPH1	ENSP00000344488	0.0006600352429197986	coad	0.6050615552322733	38	23
PLPBP	ENSP00000333551	0.0007655767028297635	coad	-0.125018125809442	57	57
DENND3	ENSP00000262585	0.0008432788845903024	coad	-0.2261450988784028	54	54
PAG1	ENSP00000220597	0.0009657288698250445	coad	-0.26402547033837015	57	57
ENPP2	ENSP00000075322	0.0009759547837238134	coad	-0.51667891648007	20	21
STAU2	ENSP00000348026	0.0010046355442608304	coad	0.17730921628303076	47	50
PLEKHA2	ENSP00000482228	0.001164073159835879	coad	-0.15647351043320784	57	57
NDUFAF6	ENSP00000379417	0.001271736397249634	coad	-0.2700284267559467	20	24
NSMAF	ENSP00000038176	0.0013582236324578142	coad	-0.21853219057455292	39	39
PYCR3	ENSP00000220966	0.0013936987568283275	coad	0.15043559359250674	57	57
HGH1	ENSP00000321320	0.0015541056829554397	coad	-0.11415272084572953	57	57
HOOK3	ENSP00000305699	0.0016061870952469588	coad	-0.16490703478056554	57	57
CA13	ENSP00000318912	0.0019337349655837212	coad	0.27685030195185306	54	49
PCMTD1	ENSP00000353739	0.0019337349655837212	coad	-0.24362989238439953	30	21
TCEA1	ENSP00000428426	0.0019337349655837212	coad	0.14775084839792035	57	57
TMEM70	ENSP00000312599	0.002631896438132171	coad	0.15115872196805097	57	57
EPPK1	ENSP00000484472	0.003286422081353994	coad	-0.1769319946611329	57	57
PLEC	ENSP00000434583	0.004124615663523583	coad	-0.21719884714039056	57	57
MRPL13	ENSP00000306548	0.004427647656718865	coad	0.1416786386875153	57	57
TMEM68	ENSP00000395204	0.0049189245713077015	coad	-0.29655379208810495	52	51
NSMCE2	ENSP00000287437	0.00496492188592346	coad	0.2300166462751303	37	38
LRRC14	ENSP00000292524	0.00496492188592346	coad	-0.27292131504755895	49	41
FER1L6	ENSP00000428280	0.005994959905255403	coad	-0.5220326047851054	17	20
SPAG1	ENSP00000251809	0.0060226169435179415	coad	0.2431087577824868	57	57
MTSS1	ENSP00000322804	0.007001002082552411	coad	-0.5264198045660622	18	19
PUF60	ENSP00000434359	0.007001002082552411	coad	0.19810470148283568	57	57
TMEM67	ENSP00000386966	0.007672449396842969	coad	0.38621532574420797	24	21
PIP4P2	ENSP00000285419	0.008153768931737982	coad	-0.40290570244247975	22	18
ERLIN2	ENSP00000428112	0.009512132602098584	coad	-0.13037299751699666	57	57
MRPS28	ENSP00000276585	0.00974327816721908	coad	0.20737242129383748	57	57
CHCHD7	ENSP00000306425	0.011603501835311994	coad	-0.22737368232436178	30	36
FAM83H	ENSP00000373565	0.012984462139213495	coad	0.12086815060879137	57	57
HGSNAT	ENSP00000368965	0.014709634472038578	coad	0.21688081943720228	30	27
PLEC	ENSP00000347044	0.015243067407046769	coad	0.21694619273685917	50	49
CHMP4C	ENSP00000297265	0.015361123960200788	coad	-0.24181732536612283	47	37
ESRP1	ENSP00000407349	0.015416272731009444	coad	0.16528149330143474	57	57
PTDSS1	ENSP00000430548	0.016246017117776193	coad	0.1440372104634997	57	57
LRATD2	ENSP00000302578	0.016467308678365763	coad	0.11565485264496095	57	57
ZNF706	ENSP00000311768	0.016731351089883165	coad	0.13696113284968314	56	53
BAG4	ENSP00000287322	0.018494040819483477	coad	0.20738914618200258	31	25
SHARPIN	ENSP00000381698	0.019432791976040552	coad	-0.20640100013128504	35	30
POLR2K	ENSP00000342889	0.022354903015345543	coad	0.2637936837373095	55	52
DECR1	ENSP00000220764	0.02291728446051567	coad	-0.15964161488272038	57	57
RIDA	ENSP00000254878	0.024412437445121365	coad	-0.1606261361238041	57	57
PLEC	ENSP00000323856	0.025743946398175618	coad	-0.12294159660567922	57	57
TATDN1	ENSP00000276692	0.02870218123402117	coad	-0.15208272964364555	57	57
BRF2	ENSP00000220659	0.02903180053944351	coad	-0.4489387061076602	16	9
EMC2	ENSP00000220853	0.030457099960245374	coad	0.06384909067804731	57	57
VCPIP1	ENSP00000309031	0.03089443374064392	coad	-0.058253293502358874	57	57
ATAD2	ENSP00000287394	0.03344859778961324	coad	0.20305593862610635	47	46
NCOA2	ENSP00000399968	0.038929201711891265	coad	-0.18921203713426704	46	48
RDH10	ENSP00000240285	0.040074778739127175	coad	0.15004099665265064	57	57
CPNE3	ENSP00000477590	0.06374342047923638	coad	-0.07692966898238884	57	57
OTUD6B	ENSP00000285420	0.0671164577151528	coad	0.14028957354118105	57	57
RRM2B	ENSP00000251810	0.06796758463114122	coad	-0.09841297266510568	57	57
RBIS	ENSP00000481745	0.06796758463114122	coad	0.19265611523903062	11	10
MED30	ENSP00000297347	0.06835573191173089	coad	0.14164863798188684	36	30
SDR16C5	ENSP00000307607	0.0817828771385191	coad	0.2980725225607736	30	35
TGS1	ENSP00000260129	0.0817828771385191	coad	0.29002373496776485	12	11
DERL1	ENSP00000259512	0.08335560391771471	coad	0.0800594728184446	57	57
AP3M2	ENSP00000174653	0.10169958039189604	coad	-0.09617143191148009	53	56
PLEC	ENSP00000344848	0.10190859473970001	coad	0.15051780920983385	54	54
POMK	ENSP00000331258	0.10920471708120279	coad	-0.10528265524878888	53	54
PUF60	ENSP00000431960	0.12037745863957348	coad	-0.15272212821289902	41	37
WASHC5	ENSP00000318016	0.12114771514858509	coad	0.042172889116998305	57	57
MROH1	ENSP00000321737	0.1301436101479992	coad	-0.06492908939767254	57	57
SNX16	ENSP00000322631	0.13198798609461493	coad	-0.15893281393539552	32	23
RNF170	ENSP00000434797	0.16092576632026215	coad	-0.07618064010875178	57	57
SCRIB	ENSP00000322938	0.16379117437666135	coad	0.05105465358541137	57	57
UTP23	ENSP00000308332	0.17044322284939709	coad	0.12454074722781935	36	32
CHD7	ENSP00000392028	0.22426649173853555	coad	0.21169097193462258	17	23
DKK4	ENSP00000220812	0.2264875401029872	coad	1.1591885596313927	12	7
PTK2	ENSP00000378644	0.2315988796057262	coad	-0.03493495120577013	57	57
ZFAND1	ENSP00000220669	0.23759707166491342	coad	0.07518343182658009	56	53
VDAC3	ENSP00000022615	0.2835628570070617	coad	0.06856124387627538	57	57
MTERF3	ENSP00000287025	0.2835628570070617	coad	0.11570075384505588	51	40
ESRP1	ENSP00000405738	0.2957896682686682	coad	-0.11954221012804772	24	29
HNF4G	ENSP00000346339	0.30041627753752803	coad	-0.25258502540445554	17	19
LYN	ENSP00000428424	0.3160292124459767	coad	0.3937721112153567	7	5
RECQL4	ENSP00000482313	0.32475409990499565	coad	0.2980781632892372	7	9
YWHAZ	ENSP00000309503	0.3306729082792797	coad	0.037545637871824855	57	57
ADGRA2	ENSP00000323508	0.3380390162546554	coad	0.2663068452968582	10	9
SLC39A4	ENSP00000301305	0.34187747080242237	coad	0.18511201386786208	22	27
VPS28	ENSP00000292510	0.36400857539090753	coad	-0.06694096770913294	57	57
PARP10	ENSP00000325618	0.36400857539090753	coad	-0.039665196759134644	57	57
SDC2	ENSP00000307046	0.4007047689266215	coad	-0.07137745250708644	57	57
PTP4A3	ENSP00000332274	0.4007047689266215	coad	0.27272352257170257	13	10
ASAP1	ENSP00000350297	0.4007047689266215	coad	0.0703544843286232	47	50
HSF1	ENSP00000383590	0.4088917615797162	coad	0.10335722405400646	57	57
ZHX2	ENSP00000314709	0.4137076688751288	coad	-0.1465886764735623	22	26
CYP7B1	ENSP00000310721	0.42447399657682366	coad	-0.0613386877332278	54	54
CA8	ENSP00000314407	0.4310542739693485	coad	-0.13497491173313117	26	25
PHF20L1	ENSP00000220847	0.44740268015735885	coad	-0.18567262667712597	9	7
TAF2	ENSP00000367406	0.45166111312878837	coad	-0.15786180457983612	23	19
PLEC	ENSP00000433982	0.473202888518823	coad	-0.09155817044739466	22	20
PDP1	ENSP00000297598	0.4933124739942254	coad	-0.03681135491225052	57	57
LSM1	ENSP00000310596	0.5024477102252793	coad	-0.0333504717991034	57	57
STK3	ENSP00000390500	0.5114396551643976	coad	0.04588220418085648	57	57
GRHL2	ENSP00000495564	0.5146828868758636	coad	0.04536327718394724	44	46
CYHR1	ENSP00000387426	0.5526343852600302	coad	0.05559825744891654	46	36
KHDRBS3	ENSP00000348108	0.5552031153007956	coad	0.05836667091679171	57	57
LYPLA1	ENSP00000320043	0.5809580081280588	coad	0.05423832731685649	57	57
ARFGEF1	ENSP00000262215	0.5809580081280588	coad	-0.02352959470584169	57	57
LY96	ENSP00000284818	0.5853615556978752	coad	0.07209465655832996	6	5
ZHX1	ENSP00000297857	0.58964212239841	coad	0.11589803017913575	14	11
FBXL6	ENSP00000330098	0.6054844493225547	coad	0.07324269562572108	12	14
EBAG9	ENSP00000337675	0.6085869104188295	coad	-0.03360662739837242	36	35
TRAPPC9	ENSP00000373979	0.6298333078537728	coad	-0.017976857756254117	57	57
SDCBP	ENSP00000260130	0.6473282584169873	coad	-0.029858628164542628	57	57
MAF1	ENSP00000318604	0.676609114716507	coad	-0.094728090019684	10	7
NSD3	ENSP00000313983	0.691209034448032	coad	0.05330018735159456	26	24
MTFR1	ENSP00000262146	0.691209034448032	coad	-0.04765413089958717	20	22
CSMD3	ENSP00000297405	0.699950004602255	coad	0.06866468878387677	18	13
TRPA1	ENSP00000262209	0.725942460676081	coad	-0.208989068141614	4	4
TPD52	ENSP00000368390	0.7425206268187687	coad	-0.03806731813446773	57	57
SMIM19	ENSP00000390750	0.7470050962531	coad	-0.13114059481525686	4	6
SAMD12	ENSP00000314173	0.7836057932411438	coad	0.1273293108570513	17	10
RB1CC1	ENSP00000025008	0.8294597729871921	coad	-0.040067075376282096	20	19
GSDMD	ENSP00000262580	0.8294597729871921	coad	-0.011858878010498631	57	57
TONSL	ENSP00000386239	0.837733377864961	coad	0.05110682101577749	17	12
ARHGAP39	ENSP00000276826	0.8412544194612595	coad	-0.04250765842033911	12	7
ADCK5	ENSP00000310547	0.8412544194612595	coad	0.01655252485092591	38	37
SYBU	ENSP00000276646	0.8532578980095609	coad	0.02725628934048123	21	18
TMEM65	ENSP00000297632	0.8587435124382721	coad	-0.013111374335017988	57	57
KAT6A	ENSP00000265713	0.942295508899466	coad	0.017279545656324953	7	4
GOLGA7	ENSP00000350378	0.942295508899466	coad	0.007087798132602699	57	57
FZD6	ENSP00000351605	0.947753066882424	coad	-0.013970045330523484	21	17
EIF4EBP1	ENSP00000340691	0.9638937870566806	coad	0.005384245643713467	49	35
RMDN1	ENSP00000385927	0.9733790435188983	coad	-0.001979442689937265	57	57
ATP6V1H	ENSP00000347359	0.9784110476509859	coad	0.0008391115649382802	57	57
ATP6V1C1	ENSP00000379203	3.456714239671621e-22	hnscc	0.5687146051606546	63	37
CYRIB	ENSP00000384880	6.4906521867799866e-21	hnscc	0.6828503892019324	63	37
SULF1	ENSP00000260128	3.847315740167116e-17	hnscc	1.6226815687389697	63	37
DEPTOR	ENSP00000286234	5.1425097206618007e-17	hnscc	-1.1380901071010514	63	37
CA13	ENSP00000318912	3.2823525773513025e-16	hnscc	-0.9433250618374425	63	37
SBSPON	ENSP00000297354	1.4997258388188518e-15	hnscc	-1.6287029547199317	63	37
SLURP1	ENSP00000246515	2.7524550634788177e-15	hnscc	-2.128710288146839	63	37
PRKDC	ENSP00000313420	6.46160578652205e-15	hnscc	0.5489578169656824	63	37
PLAT	ENSP00000220809	1.8620896261791123e-13	hnscc	-1.2028674688535332	63	37
COL14A1	ENSP00000297848	2.314929484907531e-13	hnscc	-1.3130556176870656	63	37
GPT	ENSP00000378408	2.47278490886783e-13	hnscc	-1.6155101790090751	63	37
CTHRC1	ENSP00000330523	3.356940275428364e-13	hnscc	1.5082444406893558	63	37
CPSF1	ENSP00000478145	7.018531398698735e-13	hnscc	0.37314920717985045	63	37
ASAP1	ENSP00000350297	1.6224507863323995e-12	hnscc	0.4122214282476945	63	37
INTS8	ENSP00000430338	2.020293818181703e-12	hnscc	0.35207319516969043	63	37
POP1	ENSP00000339529	2.5382544249148656e-12	hnscc	0.2948491581096089	63	37
OXR1	ENSP00000311026	4.192141174306701e-12	hnscc	-0.8659542838361158	63	37
OPLAH	ENSP00000480476	5.249734327971957e-12	hnscc	-0.5035288255435488	63	37
C8orf82	ENSP00000436621	6.816356274875331e-12	hnscc	-0.5701375178703082	63	37
DECR1	ENSP00000429779	7.580737846454818e-12	hnscc	-0.6960107726994329	63	37
LRATD2	ENSP00000302578	1.0753287084889584e-11	hnscc	-0.6568433582283796	63	37
ANK1	ENSP00000289734	4.013581482114113e-11	hnscc	-1.245765813298351	63	37
BOP1	ENSP00000455106	4.49652031286164e-11	hnscc	0.4085390689014474	63	37
PAG1	ENSP00000220597	4.49652031286164e-11	hnscc	0.6704286420240683	63	37
NDUFB9	ENSP00000276689	1.9877573183933087e-10	hnscc	-0.708882618838331	63	37
SLC52A2	ENSP00000333638	2.0221232897039165e-10	hnscc	0.6861409241736733	59	35
PMP2	ENSP00000256103	2.702346302785495e-10	hnscc	-2.226109084401877	63	37
SFRP1	ENSP00000220772	9.824578659318738e-10	hnscc	-1.1717580900481686	63	37
NUDCD1	ENSP00000239690	1.6021722130124148e-09	hnscc	0.3496169481057838	63	37
UQCRB	ENSP00000287022	1.864238089846247e-09	hnscc	-0.8259399282861812	63	37
MATN2	ENSP00000429977	2.699463912598088e-09	hnscc	-0.8009606481437459	63	37
MED30	ENSP00000297347	5.9786010389200434e-09	hnscc	0.4350739605797044	63	37
CYHR1	ENSP00000433769	7.433508830591241e-09	hnscc	0.35631794696372837	63	37
COX6C	ENSP00000297564	1.774034470398748e-08	hnscc	-0.8008227610322183	63	37
SDCBP	ENSP00000260130	3.199943117442316e-08	hnscc	-0.32787184215525855	63	37
STAU2	ENSP00000428756	3.5524670337756045e-08	hnscc	-0.3198475934373882	63	37
TGS1	ENSP00000260129	3.6090896546442046e-08	hnscc	0.3197009311217487	63	37
HSF1	ENSP00000431512	4.298385714681512e-08	hnscc	0.29166658661781686	63	37
CPQ	ENSP00000220763	4.751429302985632e-08	hnscc	-0.5925678935978115	63	37
UBR5	ENSP00000220959	6.14626563632029e-08	hnscc	0.22507596451606532	63	37
DSCC1	ENSP00000322180	6.619679175256232e-08	hnscc	0.5081047073375752	63	37
CPNE3	ENSP00000477590	8.084876652764103e-08	hnscc	-0.39052677666219915	63	37
ANK1	ENSP00000339620	1.4115141074578956e-07	hnscc	-1.214976338921229	50	27
YTHDF3	ENSP00000473496	1.55047656600589e-07	hnscc	0.23600534238014514	63	37
TCEA1	ENSP00000428426	1.7527363069365555e-07	hnscc	0.32709822096292684	63	37
RBM12B	ENSP00000382239	1.801161492155772e-07	hnscc	0.2561820897048072	63	37
FAM91A1	ENSP00000335082	2.0238613468395182e-07	hnscc	0.26256150500581893	63	37
NSMCE2	ENSP00000287437	2.3348922553750316e-07	hnscc	0.3674165357421563	63	37
MATN2	ENSP00000254898	2.3348922553750316e-07	hnscc	-0.7991134845700516	32	19
CYC1	ENSP00000317159	2.556822333493585e-07	hnscc	-0.5887091969585727	63	37
MTDH	ENSP00000338235	4.2270144901158827e-07	hnscc	0.3229804328182243	63	37
GSDMD	ENSP00000433958	4.2270144901158827e-07	hnscc	0.3709134001670244	63	37
NBN	ENSP00000265433	4.5026451574231535e-07	hnscc	0.2591613860008908	63	37
VIRMA	ENSP00000297591	4.711945054168808e-07	hnscc	0.24900663062842732	63	37
IDO1	ENSP00000430505	5.026787164243343e-07	hnscc	1.0313208425458595	63	37
ADGRA2	ENSP00000406367	7.702134388095008e-07	hnscc	-0.6235597935130034	45	27
CA8	ENSP00000314407	8.494342692980839e-07	hnscc	-0.6668062855064864	57	33
RPL7	ENSP00000339795	9.488115697987562e-07	hnscc	0.255154842719108	63	37
MCM4	ENSP00000262105	9.719492459186703e-07	hnscc	0.5956065473759365	63	37
LY6E	ENSP00000292494	1.0634287712892197e-06	hnscc	0.9744947263571228	63	37
STK3	ENSP00000390500	1.1153657527385088e-06	hnscc	0.26605869451215625	63	37
ADAM9	ENSP00000419446	1.1714923207725284e-06	hnscc	0.521543754900316	63	37
FZD6	ENSP00000351605	1.4307594902311173e-06	hnscc	0.4157045516444407	63	37
SNTB1	ENSP00000378965	1.5050015961468485e-06	hnscc	-0.7282605483009574	63	37
LYPD2	ENSP00000352163	1.516727775814278e-06	hnscc	-1.7065421717247922	43	23
ADHFE1	ENSP00000379865	1.8698774476731073e-06	hnscc	-1.6319598418781487	31	19
NDUFAF6	ENSP00000379430	1.9694138176038657e-06	hnscc	-0.6286846518826179	63	37
PLEC	ENSP00000347044	2.1651020526658577e-06	hnscc	-0.6706403238459777	63	37
ZHX1	ENSP00000297857	2.7853259192104952e-06	hnscc	-0.3970407422059729	63	37
COL14A1	ENSP00000311809	3.4251530935712956e-06	hnscc	-1.0184592466482778	27	18
RAB11FIP1	ENSP00000331342	5.253942144723568e-06	hnscc	-0.47900506940759235	63	37
RIDA	ENSP00000254878	5.253942144723568e-06	hnscc	-0.6734974624172037	63	37
NCALD	ENSP00000220931	7.191803521193021e-06	hnscc	-1.1034695714347662	63	37
DCAF13	ENSP00000297579	8.375022823415807e-06	hnscc	0.24627636750274595	63	37
LYN	ENSP00000428424	8.375022823415807e-06	hnscc	0.41535053996838883	63	37
MRPL13	ENSP00000306548	1.0563891424956556e-05	hnscc	-0.23631055171064572	63	37
SNX16	ENSP00000322652	1.4500037654440027e-05	hnscc	-0.3328585774766859	63	37
SCRIB	ENSP00000349486	1.8037800630521384e-05	hnscc	-0.24537713841055198	63	37
PLEC	ENSP00000344848	2.7435479502281845e-05	hnscc	0.5279558279171123	63	37
PCMTD1	ENSP00000353739	3.2825681180493324e-05	hnscc	-0.3221845301577019	63	37
PHF20L1	ENSP00000220847	3.327389188218264e-05	hnscc	0.30640176659487184	54	32
LY6D	ENSP00000301263	3.453261271907117e-05	hnscc	-1.0239631121164439	63	37
ATAD2	ENSP00000287394	3.705736201104106e-05	hnscc	0.37162614527637516	63	37
CHCHD7	ENSP00000306425	4.519131798122571e-05	hnscc	-0.405507194126758	63	37
GINS4	ENSP00000276533	4.5816180346003834e-05	hnscc	0.4259044388739761	63	37
VPS28	ENSP00000292510	5.502370195832122e-05	hnscc	-0.19310709856985142	63	37
ERLIN2	ENSP00000428112	6.860298115598521e-05	hnscc	-0.3114821121163007	63	37
LRRCC1	ENSP00000353538	8.076178757914854e-05	hnscc	1.160224689545005	43	25
DENND3	ENSP00000428714	8.481747859243883e-05	hnscc	0.32948722132385994	63	37
SYBU	ENSP00000276646	0.00014193332257915846	hnscc	-1.6867304344732252	22	13
SLC20A2	ENSP00000340465	0.00014193332257915846	hnscc	0.5317822116437537	63	37
FABP4	ENSP00000256104	0.00018813541472226968	hnscc	-0.9750032177616995	63	37
EEF1D	ENSP00000391944	0.00019327719801820863	hnscc	0.19685997920327786	63	37
