protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
TRAM1	ENSG00000067167	1.9714727026432205e-05	hnscc	12.389278178601845	63	38
TRMT12	ENSG00000183665	2.013503353654245e-05	hnscc	2.286128655774778	63	38
STAU2	ENSG00000040341	2.140942945451812e-05	hnscc	-1.5273936646859827	63	38
CYP7A1	ENSG00000167910	2.140942945451812e-05	hnscc	-0.01868328194812206	63	38
SDR16C5	ENSG00000170786	2.1782711448181657e-05	hnscc	-9.522292461419115	63	38
SPATC1	ENSG00000186583	2.5503898422891512e-05	hnscc	0.14539618264327545	63	38
ZHX1	ENSG00000165156	3.196179538009705e-05	hnscc	-4.179632730672477	63	38
UTP23	ENSG00000147679	3.376831438265522e-05	hnscc	1.1877241335781665	63	38
SLC10A5	ENSG00000253598	3.4602999082845864e-05	hnscc	-0.5540071751055874	63	38
MRPS28	ENSG00000147586	4.1596222941270106e-05	hnscc	0.7868288387765796	63	38
FAM83H	ENSG00000180921	4.387298548184411e-05	hnscc	6.818363535182453	63	38
PLAG1	ENSG00000181690	5.468116325601233e-05	hnscc	1.6012607425208043	63	38
RPL7	ENSG00000147604	5.523637363917272e-05	hnscc	-46.230783582908344	63	38
IDO1	ENSG00000131203	5.7124165979277107e-05	hnscc	12.24953608634491	63	38
LRRC24	ENSG00000254402	6.699459877417436e-05	hnscc	-0.5841638035500895	63	38
TERF1	ENSG00000147601	6.935730024064954e-05	hnscc	0.8637644690606527	63	38
TACC1	ENSG00000147526	8.036125186792694e-05	hnscc	-7.46210173643002	63	38
CPA6	ENSG00000165078	9.683930476107e-05	hnscc	1.8972255535283626	63	38
HTRA4	ENSG00000169495	9.912164970794668e-05	hnscc	0.43462684422608483	63	38
FNTA	ENSG00000168522	0.00012938611313579156	hnscc	2.6932525012914468	63	38
POU5F1B	ENSG00000212993	0.00012966761501617943	hnscc	-0.17000116293573814	63	38
CPSF1	ENSG00000071894	0.00012996129618128826	hnscc	3.5369016684376975	63	38
KLHL38	ENSG00000175946	0.00015044808508270666	hnscc	-0.4818928835903019	63	38
NDRG1	ENSG00000104419	0.00015044808508270666	hnscc	71.97088470007344	63	38
RB1CC1	ENSG00000023287	0.0001706571768081648	hnscc	3.448882797527517	63	38
LSM1	ENSG00000175324	0.00019458642955982078	hnscc	4.1134400704186	63	38
NSMAF	ENSG00000035681	0.00024116495974384867	hnscc	1.7929889716912264	63	38
TMEM67	ENSG00000164953	0.0002482376804653224	hnscc	0.8155388811094404	63	38
ATP6V0D2	ENSG00000147614	0.00028663345168418333	hnscc	0.43689573734329445	63	38
KCNK9	ENSG00000169427	0.00032445329628771267	hnscc	0.06951217353349406	63	38
RNF139	ENSG00000170881	0.0003647266789103119	hnscc	3.089545441855716	63	38
NCOA2	ENSG00000140396	0.0004537921664141932	hnscc	-2.793194773425295	63	38
CA1	ENSG00000133742	0.0004861066103363839	hnscc	-0.01694927874390883	63	38
TRPS1	ENSG00000104447	0.00048610978423792875	hnscc	-4.921493685628313	63	38
UBXN2B	ENSG00000215114	0.0005191499515809268	hnscc	1.4936293470150357	63	38
TMEM249	ENSG00000261587	0.0006570704482008593	hnscc	0.04116753834104789	63	38
LYPLA1	ENSG00000120992	0.0006671796785839053	hnscc	3.439094660634506	63	38
PKIA	ENSG00000171033	0.0006671796785839053	hnscc	-7.46215009973224	63	38
LRRCC1	ENSG00000133739	0.000728562456316991	hnscc	2.08250419133744	63	38
ADRB3	ENSG00000188778	0.000728562456316991	hnscc	0.012768775200597394	63	38
TIGD5	ENSG00000179886	0.000728562456316991	hnscc	0.6650565578367402	63	38
CYHR1	ENSG00000187954	0.000728562456316991	hnscc	0.8518518661951635	63	38
RNF19A	ENSG00000034677	0.0007569668431231614	hnscc	8.66872474824899	63	38
XKR9	ENSG00000221947	0.0007626075236266012	hnscc	0.602092873603066	63	38
CA3	ENSG00000164879	0.0007688688463298647	hnscc	-16.643216389683502	63	38
PLAT	ENSG00000104368	0.0007688688463298647	hnscc	6.790748998722257	63	38
TRIM55	ENSG00000147573	0.0007716250901185927	hnscc	-1.6545768873092606	63	38
CHMP4C	ENSG00000164695	0.0008032765202510028	hnscc	-3.256518304333179	63	38
HEY1	ENSG00000164683	0.0008032765202510028	hnscc	3.2214060151700386	63	38
RUNX1T1	ENSG00000079102	0.0008633145685903109	hnscc	-0.6242760462337344	63	38
BAG4	ENSG00000156735	0.0008819126077987784	hnscc	3.2227294523001477	63	38
ZFAT	ENSG00000066827	0.0009535338915832581	hnscc	0.810976870474462	63	38
GDAP1	ENSG00000104381	0.00097451002778937	hnscc	2.059022314488483	63	38
ANK1	ENSG00000029534	0.0010360207080977008	hnscc	-1.800470367166356	63	38
FAM110B	ENSG00000169122	0.0010689200991960991	hnscc	-0.6166435403346531	63	38
TP53INP1	ENSG00000164938	0.0010689200991960991	hnscc	8.33894482381021	63	38
ABRA	ENSG00000174429	0.0010926888017106136	hnscc	-2.4855737558227586	63	38
EMC2	ENSG00000104412	0.0010939613052208137	hnscc	1.9008964940404791	63	38
EYA1	ENSG00000104313	0.0013227778641700361	hnscc	-0.8008852148277821	63	38
SLC39A4	ENSG00000147804	0.0013838470157533373	hnscc	0.779293629311287	63	38
ANGPT1	ENSG00000154188	0.0014842991019377008	hnscc	-0.8510284926853686	63	38
MAL2	ENSG00000147676	0.001562934957821017	hnscc	-23.365248708402035	63	38
FAM83A	ENSG00000147689	0.0015671462436727252	hnscc	7.849901444608285	63	38
RALYL	ENSG00000184672	0.0016825081791358035	hnscc	-0.09409754325649838	63	38
LY6H	ENSG00000176956	0.0016825081791358035	hnscc	0.04869056386438411	63	38
DENND3	ENSG00000105339	0.001757547133208014	hnscc	1.4227431869624252	63	38
TMEM70	ENSG00000175606	0.0018212032502873034	hnscc	0.9357274341779362	63	38
FABP12	ENSG00000197416	0.0018713019276047408	hnscc	-0.466577325954593	63	38
YWHAZ	ENSG00000164924	0.00222392298636892	hnscc	31.915598246831223	63	38
TM2D2	ENSG00000169490	0.002553218535633981	hnscc	2.682220309358046	63	38
ZNF572	ENSG00000180938	0.002652847597918605	hnscc	0.45820093626968084	63	38
COL22A1	ENSG00000169436	0.0027309732667686296	hnscc	2.5788083483237467	63	38
NPBWR1	ENSG00000183729	0.0028426963821200136	hnscc	0.11255988473755076	63	38
ZNF696	ENSG00000185730	0.0030656804016986495	hnscc	0.40891058363883825	63	38
MYBL1	ENSG00000185697	0.0030772968523817895	hnscc	0.6941372276215214	63	38
CA8	ENSG00000178538	0.0031599550495697466	hnscc	-0.8444480603649062	63	38
RNF170	ENSG00000120925	0.0033637887946109703	hnscc	-1.1646943404591674	63	38
GOLGA7	ENSG00000147533	0.0035518732368020347	hnscc	4.000921516240936	63	38
TMEM71	ENSG00000165071	0.0038877618174689393	hnscc	-0.7847125750433925	63	38
TRHR	ENSG00000174417	0.003898006993423467	hnscc	-0.016746510463339446	63	38
TMEM65	ENSG00000164983	0.003898006993423467	hnscc	0.9633435568737978	63	38
ZFP41	ENSG00000181638	0.0039764901496985436	hnscc	0.2979322827937604	63	38
SLA	ENSG00000155926	0.004244352805852561	hnscc	3.257213659841951	63	38
MROH1	ENSG00000179832	0.004373822391400343	hnscc	1.3212092107697146	63	38
DGAT1	ENSG00000185000	0.004517074789942593	hnscc	-0.9324287403896365	63	38
GGH	ENSG00000137563	0.004609510606254566	hnscc	3.1498638465172313	63	38
CA2	ENSG00000104267	0.004633575761531923	hnscc	23.752511210052077	63	38
PLEKHA2	ENSG00000169499	0.005366846744682138	hnscc	3.727571718883606	63	38
GSDMC	ENSG00000147697	0.0056257048105399785	hnscc	12.737997824390245	63	38
DCSTAMP	ENSG00000164935	0.006291168827816535	hnscc	0.25875517795813496	63	38
MCMDC2	ENSG00000178460	0.006291168827816535	hnscc	0.06922648239662366	63	38
C8orf76	ENSG00000189376	0.006430512284065999	hnscc	0.4017113735151705	63	38
DECR1	ENSG00000104325	0.006558030397066447	hnscc	-2.4464726162797845	63	38
ADAM9	ENSG00000168615	0.006889010858705039	hnscc	11.130238465977747	63	38
EIF4EBP1	ENSG00000187840	0.007708846287820085	hnscc	13.73235051937952	63	38
NRBP2	ENSG00000185189	0.008268181434688052	hnscc	1.443496453120809	63	38
DKK4	ENSG00000104371	0.008315274175986239	hnscc	-0.7228031483489411	63	38
ZHX2	ENSG00000178764	0.008786079512893662	hnscc	1.9820984381312972	63	38
FABP5	ENSG00000164687	0.008891062038174507	hnscc	74.86426341637046	63	38
NCALD	ENSG00000104490	0.00930205113647536	hnscc	-5.2729386121171045	63	38
ZHX1-C8orf76	ENSG00000259305	0.009523386403807585	hnscc	0.1331488089390248	63	38
C8orf82	ENSG00000213563	0.009758044046831236	hnscc	-0.8254993874421102	63	38
RAB11FIP1	ENSG00000156675	0.009813618288439711	hnscc	-9.607278024522543	63	38
ASH2L	ENSG00000129691	0.010049741968657364	hnscc	1.3979530350474914	63	38
C8orf44-SGK3	ENSG00000270024	0.010183593696201585	hnscc	0.017412485527436385	63	38
RRM2B	ENSG00000048392	0.011618779127488191	hnscc	1.7748568514686855	63	38
TMEM64	ENSG00000180694	0.015192023339040702	hnscc	0.9445507154828663	63	38
SDCBP	ENSG00000137575	0.01567626657399244	hnscc	3.899316923221196	63	38
BRF2	ENSG00000104221	0.01570025441607606	hnscc	2.059001662760443	63	38
CALB1	ENSG00000104327	0.01629813514809013	hnscc	2.515217238809437	63	38
ARC	ENSG00000198576	0.018775375202055036	hnscc	-0.8295443881898006	63	38
CSMD3	ENSG00000164796	0.018895379981011835	hnscc	0.17318620973702623	63	38
TOX	ENSG00000198846	0.020279299199144313	hnscc	0.8379413000525293	63	38
ARFGEF1	ENSG00000066777	0.02076293370066243	hnscc	2.0609008374416256	63	38
SPAG1	ENSG00000104450	0.02076293370066243	hnscc	-1.1283495411454938	63	38
GDF6	ENSG00000156466	0.02076293370066243	hnscc	0.05318770259228657	63	38
KAT6A	ENSG00000083168	0.022290787688139926	hnscc	2.421628456261706	63	38
ENPP2	ENSG00000136960	0.027096837451000375	hnscc	3.3674400279076444	63	38
SOX17	ENSG00000164736	0.027597723724435152	hnscc	-0.9825644140364008	63	38
EIF3H	ENSG00000147677	0.028156775363981812	hnscc	3.3971072758197742	63	38
NDUFB9	ENSG00000147684	0.028404656766547062	hnscc	4.117257182587693	63	38
ZFPM2	ENSG00000169946	0.029600392012584163	hnscc	-0.46882070698007206	63	38
E2F5	ENSG00000133740	0.02976187861281597	hnscc	0.5136735341739415	63	38
CHCHD7	ENSG00000170791	0.02982547318910036	hnscc	0.7084044268849916	63	38
DPYS	ENSG00000147647	0.030361801288921412	hnscc	-0.12013587715302748	63	38
EBAG9	ENSG00000147654	0.030817009641064968	hnscc	0.7892552209027297	63	38
MYC	ENSG00000136997	0.030817009641064968	hnscc	7.570495398100778	63	38
NECAB1	ENSG00000123119	0.030971628388500733	hnscc	-0.04418601343778751	63	38
GPAA1	ENSG00000197858	0.037087472907333885	hnscc	1.7476424108801893	63	38
MATN2	ENSG00000132561	0.0380509249025521	hnscc	-3.6883836134084627	63	38
ZFHX4	ENSG00000091656	0.03863434458515492	hnscc	0.6892163037836996	63	38
FAM135B	ENSG00000147724	0.03997551979591623	hnscc	-0.018778173756055873	63	38
TRAPPC9	ENSG00000167632	0.043797646183789715	hnscc	0.9860667151817841	63	38
ERICH5	ENSG00000177459	0.04404897877525806	hnscc	-0.3031178050365337	63	38
DNAJC5B	ENSG00000147570	0.04613277400623742	hnscc	0.092283596318566	63	38
SPIDR	ENSG00000164808	0.04643336074885097	hnscc	2.1488229527567864	63	38
POLB	ENSG00000070501	0.0491859881833387	hnscc	1.6730703561805598	63	38
CHD7	ENSG00000171316	0.05143625644238876	hnscc	1.0658537155114987	63	38
JPH1	ENSG00000104369	0.05452336173287879	hnscc	-1.2824815691775244	63	38
FSBP	ENSG00000265817	0.05521975480193602	hnscc	0.0017565048523918937	63	38
SNTG1	ENSG00000147481	0.05855499343495618	hnscc	-0.0065633204478596574	63	38
HAS2	ENSG00000170961	0.05979166411147454	hnscc	2.010591295630005	63	38
ST18	ENSG00000147488	0.05979166411147454	hnscc	0.03750584819854659	63	38
CHRNB3	ENSG00000147432	0.0636649740624231	hnscc	0.004727076324021416	63	38
STAR	ENSG00000147465	0.0636649740624231	hnscc	0.6198551047595526	63	38
IL7	ENSG00000104432	0.0698292398480704	hnscc	0.2066143489303337	63	38
FABP9	ENSG00000205186	0.07474597560120012	hnscc	-0.0654105472389922	63	38
VPS28	ENSG00000160948	0.07970363242147971	hnscc	1.1113014906157144	63	38
SLC45A4	ENSG00000022567	0.08356414329735726	hnscc	0.5777351302029521	63	38
FOXH1	ENSG00000160973	0.0863002498512672	hnscc	0.05403062305757705	63	38
ADAM32	ENSG00000197140	0.08846788781407336	hnscc	0.18022379519968568	63	38
GML	ENSG00000104499	0.09031519305713262	hnscc	0.045631521202570184	63	38
CPQ	ENSG00000104324	0.09422968829309453	hnscc	-4.732982184185772	63	38
SGK3	ENSG00000104205	0.09654576033173777	hnscc	0.1354665534707542	63	38
TPD52	ENSG00000076554	0.09654576033173777	hnscc	0.9931963228391263	63	38
OPRK1	ENSG00000082556	0.09763590985803029	hnscc	0.10858737562075832	63	38
ZFAND1	ENSG00000104231	0.10105158963955062	hnscc	0.8563628084463097	63	38
MFSD3	ENSG00000167700	0.10132862984289061	hnscc	0.7089103247601036	63	38
TTPA	ENSG00000137561	0.10190641084694896	hnscc	-0.06422369339337514	63	38
CHRNA6	ENSG00000147434	0.10307119211425946	hnscc	0.6605625150019648	63	38
RPL8	ENSG00000161016	0.10711485353815117	hnscc	31.682253769364337	63	38
GLI4	ENSG00000250571	0.10750582395740836	hnscc	0.5208705876821704	63	38
LETM2	ENSG00000165046	0.10750582395740836	hnscc	0.2849032184287889	63	38
IDO2	ENSG00000188676	0.1119795237151668	hnscc	0.08866154876423257	63	38
MMP16	ENSG00000156103	0.11240680515215158	hnscc	0.2975664768089601	63	38
EEF1D	ENSG00000104529	0.11816258579000954	hnscc	2.78342325782873	63	38
MOS	ENSG00000172680	0.11984218849034375	hnscc	0.006371496147282016	63	38
ZNF251	ENSG00000198169	0.12150785608812803	hnscc	0.8721409116832897	63	38
MROH6	ENSG00000204839	0.12423860996530633	hnscc	-0.8161615618984506	63	38
RDH10	ENSG00000121039	0.1256710098274569	hnscc	3.0124055224760546	63	38
PKHD1L1	ENSG00000205038	0.12885132837407176	hnscc	-14.003971338614631	63	38
ADCY8	ENSG00000155897	0.1327929464164819	hnscc	-0.14796240160398394	63	38
ST3GAL1	ENSG00000008513	0.13460154856292667	hnscc	-2.162233838945456	63	38
SFRP1	ENSG00000104332	0.143859834005428	hnscc	-7.855490338817988	63	38
SLC20A2	ENSG00000168575	0.1490412697740859	hnscc	4.252220223090536	63	38
RHPN1	ENSG00000158106	0.15286070630451395	hnscc	0.7761996966406268	63	38
SLC30A8	ENSG00000164756	0.16015059075566315	hnscc	0.19516136366569564	63	38
EFCAB1	ENSG00000034239	0.16015059075566315	hnscc	0.16122724214504702	63	38
CNBD1	ENSG00000176571	0.16015059075566315	hnscc	0.047189618236781215	63	38
TSNARE1	ENSG00000171045	0.16068423480947278	hnscc	0.49906689054593567	63	38
TMEM74	ENSG00000164841	0.16068423480947278	hnscc	-0.052505805819935414	63	38
C8orf88	ENSG00000253250	0.1640625375254936	hnscc	-1.066541221545568	63	38
PPP1R42	ENSG00000178125	0.17217395504379124	hnscc	-0.030920059158083206	63	38
PEX2	ENSG00000164751	0.17217395504379124	hnscc	0.5385654215353446	63	38
RP1	ENSG00000104237	0.17349739584577184	hnscc	0.09654571041269353	63	38
ESRP1	ENSG00000104413	0.1769322778847949	hnscc	-3.5640319424117344	63	38
ARHGAP39	ENSG00000147799	0.18019205363513507	hnscc	0.2151828936818424	63	38
