protein	Database_ID	adj_p	cancer_type	change	tumor_sample_size	not_tumor_sample_size
VDAC3	ENSP00000022615	3.758692274313251e-08	coad	0.45809841103820487	39	42
TACC1	ENSP00000321703	4.916930652554743e-08	coad	-0.37975518024515964	39	42
EIF3H	ENSP00000276682	4.969408585007485e-08	coad	0.19830681083561355	39	42
MRPS28	ENSP00000276585	5.56723562935394e-08	coad	0.4990297624403135	39	42
TMEM70	ENSP00000312599	6.75760316844037e-08	coad	0.4396408001356834	39	42
LRATD2	ENSP00000302578	8.175193884393028e-08	coad	0.39200444399815815	39	42
ARFGEF1	ENSP00000262215	8.175193884393028e-08	coad	0.37410893647815985	39	42
RPL30	ENSP00000287038	1.21133574336059e-07	coad	0.4109573388061126	39	42
SQLE	ENSP00000265896	1.21133574336059e-07	coad	0.8829663448214222	35	36
DDHD2	ENSP00000380352	1.3490309465744807e-07	coad	-0.5341822080919691	32	38
LYN	ENSP00000428924	2.0934880106124257e-07	coad	0.35093147519604695	39	42
ZC2HC1A	ENSP00000263849	3.26608774891371e-07	coad	-0.43578989727864126	39	42
UBE2V2	ENSP00000428209	4.0103199203721636e-07	coad	-0.43419116718482964	39	42
RIPK2	ENSP00000220751	4.761569944645159e-07	coad	0.4983920287748233	27	28
MRPL13	ENSP00000306548	4.761569944645159e-07	coad	0.3029334721012823	39	42
ZNF706	ENSP00000311768	5.577236503941553e-07	coad	0.38994783123256604	38	39
PTDSS1	ENSP00000430548	5.966576329664701e-07	coad	0.35313101990400825	39	42
SCRIB	ENSP00000322938	6.151425643780835e-07	coad	0.2758768949747058	39	42
ESRP1	ENSP00000407349	7.466786759882936e-07	coad	0.45777200154182324	39	42
MAL2	ENSP00000479708	7.573417726631745e-07	coad	0.5434556036515579	36	39
COPS5	ENSP00000350512	8.51966285765131e-07	coad	-0.3262730992884564	39	42
YWHAZ	ENSP00000309503	9.088824012566771e-07	coad	0.2397611194089099	39	42
EFR3A	ENSP00000254624	1.4369000706004047e-06	coad	-0.28981379956524156	39	42
SULF1	ENSP00000260128	2.223991601666037e-06	coad	0.6079712520076884	39	42
STAU2	ENSP00000348026	2.946177934317896e-06	coad	0.2938839843248403	36	35
GPAA1	ENSP00000347206	3.531035880345426e-06	coad	0.2328808261564767	39	42
JPH1	ENSP00000344488	4.91008718946075e-06	coad	0.8870253353990755	24	21
RIDA	ENSP00000254878	5.98602716221653e-06	coad	0.43961442361264513	39	42
IMPA1	ENSP00000408526	1.0580383234399581e-05	coad	-0.6034371533110001	39	42
DENND3	ENSP00000262585	1.620569220069369e-05	coad	-0.30301464687549506	37	41
ZNF703	ENSP00000332325	1.9238602873747443e-05	coad	0.4910316269579603	34	35
OTUD6B	ENSP00000285420	1.992548447239316e-05	coad	0.27056926242527507	39	42
SPAG1	ENSP00000251809	2.2100038822662202e-05	coad	0.5519357331137835	39	42
COL22A1	ENSP00000303153	2.4291538232803536e-05	coad	-1.126500949236859	36	38
EXOSC4	ENSP00000315476	2.9393248091818066e-05	coad	0.2113109337547451	39	42
STK3	ENSP00000390500	3.064577516114534e-05	coad	0.28826571027049713	39	42
SNTB1	ENSP00000378965	4.520526508379045e-05	coad	-0.28528199446907776	39	42
GDAP1	ENSP00000220822	4.7744508229084735e-05	coad	-0.3864310671172301	39	42
FAM83H	ENSP00000373565	5.180940369237561e-05	coad	0.2109626412897953	39	42
DEPTOR	ENSP00000286234	5.5277118567353445e-05	coad	-0.33512053909561795	39	42
PTK2	ENSP00000378644	6.027606711145107e-05	coad	0.17336683387527266	39	42
RDH10	ENSP00000240285	6.62277091582331e-05	coad	0.3779975122820989	39	42
CA3	ENSP00000285381	6.744019418703276e-05	coad	-0.9947651785656313	21	27
VCPIP1	ENSP00000309031	8.430049729997877e-05	coad	0.1366736075358642	39	42
CA13	ENSP00000318912	8.430049729997877e-05	coad	0.5125927254299748	36	38
KHDRBS3	ENSP00000348108	8.430049729997877e-05	coad	0.39965161110459996	39	42
ELOC	ENSP00000284811	0.00010073447392513037	coad	0.15419125533150047	39	42
EBAG9	ENSP00000337675	0.00012217684910810942	coad	0.3027557214295156	26	27
CPA6	ENSP00000297770	0.00012217684910810942	coad	-0.9414831886602836	14	22
COMMD5	ENSP00000304544	0.00012217684910810942	coad	-0.18162100681332452	39	42
TMEM65	ENSP00000297632	0.00013997617887819745	coad	0.3282569581738477	39	42
LYPLA1	ENSP00000320043	0.00013997617887819745	coad	0.47984114450194326	39	42
PLEKHF2	ENSP00000322373	0.00013997617887819745	coad	-0.24807477739620676	38	40
LACTB2	ENSP00000276590	0.00014379264876250399	coad	0.42784563140674275	39	42
ATAD2	ENSP00000287394	0.0001854829809850398	coad	0.4056319282125921	34	32
RNF170	ENSP00000434797	0.00021814159123364783	coad	0.22393030840575368	39	42
UTP23	ENSP00000308332	0.000229156738816522	coad	0.48798673345741994	26	29
MTERF3	ENSP00000287025	0.00026034275822337606	coad	0.3913278787318172	34	35
RAB11FIP1	ENSP00000331342	0.00037492726076530404	coad	0.3369629752679251	39	42
MROH1	ENSP00000321737	0.00043348056858681416	coad	0.1782116475915899	39	42
ENPP2	ENSP00000075322	0.0005150164286431586	coad	-0.4616612086709914	12	18
NSMCE2	ENSP00000287437	0.0005806330144751299	coad	0.37148374006418894	25	25
MTFR1	ENSP00000262146	0.0005806330144751299	coad	0.48886403498569475	17	12
RBIS	ENSP00000481745	0.0005996848291077724	coad	0.439322030413139	12	12
FABP5	ENSP00000297258	0.0007537657935134192	coad	-0.37279031975747934	39	42
NRBP2	ENSP00000414055	0.0008773591114509888	coad	-0.48634698376585606	24	32
UBXN2B	ENSP00000382507	0.0008778380632270188	coad	-0.4971030738264259	19	19
DECR1	ENSP00000220764	0.0010136265770506927	coad	0.2806329305539095	39	42
RPL8	ENSP00000262584	0.0016129855978303683	coad	0.2530146884376756	39	42
CA8	ENSP00000314407	0.002084157258268127	coad	-0.5169901527746537	18	19
VPS28	ENSP00000292510	0.002084157258268127	coad	-0.15110522975700846	39	42
FER1L6	ENSP00000428280	0.002934352359863443	coad	-0.7036541501537092	19	15
PDP1	ENSP00000297598	0.0037672373646315	coad	0.18240152634155019	39	42
ANXA13	ENSP00000262219	0.004277539120737556	coad	-0.43311453532433475	39	42
ADAM9	ENSP00000419446	0.004573825321522104	coad	0.15677167597580388	39	42
POLR2K	ENSP00000342889	0.004621500771818265	coad	0.3920954982221688	34	37
WASHC5	ENSP00000318016	0.0050281518208323715	coad	0.07386658439812684	39	42
RMDN1	ENSP00000385927	0.005731898526508601	coad	0.2166257562332443	39	42
NSD3	ENSP00000313983	0.006530543337473522	coad	0.4183819321365783	24	15
PLEC	ENSP00000434583	0.00723993837564695	coad	-0.22057917766446974	39	42
MED30	ENSP00000297347	0.007549065438315827	coad	0.25471289329132973	22	28
SDCBP	ENSP00000260130	0.009128858440260486	coad	0.2551715860580541	39	42
TMEM67	ENSP00000386966	0.01211871464174773	coad	0.37437578913169317	11	14
TRAPPC9	ENSP00000373979	0.012138241112032818	coad	-0.09980048372880596	39	42
HSF1	ENSP00000383590	0.012391282061957304	coad	0.31166842137066275	39	42
ZFAND1	ENSP00000220669	0.0138036821517719	coad	0.15526407136722092	38	39
ADCK5	ENSP00000310547	0.01533638851282956	coad	0.2332002714903882	28	29
IDO1	ENSP00000430505	0.016304233978548015	coad	0.590909752241514	17	17
FNTA	ENSP00000303423	0.016587302390428472	coad	-0.12049900236688968	39	42
GRHL2	ENSP00000495564	0.01896876224862974	coad	0.19302433470111224	35	34
CYHR1	ENSP00000387426	0.023452130950109354	coad	0.25810999475237517	29	31
NDRG1	ENSP00000319977	0.02381056354559801	coad	-0.16935490330433753	39	42
GINS4	ENSP00000276533	0.02491890651838996	coad	0.7054241944043206	12	10
TSPYL5	ENSP00000322802	0.025029074065899735	coad	-0.44245434617458745	23	24
SLC39A4	ENSP00000301305	0.03331291463306553	coad	0.8971386346488202	18	13
SDCBP	ENSP00000428184	0.03331291463306553	coad	-0.29748740431129495	35	33
NSMAF	ENSP00000038176	0.03363173339374769	coad	-0.1515678403466711	32	31
OXR1	ENSP00000311026	0.03366359824993114	coad	-0.11432203847028384	39	42
TAF2	ENSP00000367406	0.03366359824993114	coad	-0.3759589452708278	15	14
EMC2	ENSP00000220853	0.03413340079888184	coad	0.08732033297127324	39	42
NDUFAF6	ENSP00000379417	0.03804908984168651	coad	0.25749592629585566	17	17
LRRC14	ENSP00000292524	0.039199622460750524	coad	-0.2940976037891442	29	32
PIP4P2	ENSP00000285419	0.039721522554075364	coad	-0.4393145779247156	11	12
C8orf88	ENSP00000454561	0.041232639811233956	coad	-0.7564493659854198	7	12
OPLAH	ENSP00000480476	0.05322212000663248	coad	-0.09693714635331831	39	42
COX6C	ENSP00000297564	0.0541693448110562	coad	-0.19736241706125773	39	42
CHD7	ENSP00000392028	0.05755932791559872	coad	0.36999162325052176	20	19
C8orf82	ENSP00000436621	0.07320155784444674	coad	0.13109915844735492	39	42
SYBU	ENSP00000276646	0.08285963641206814	coad	0.48823410863088657	15	8
HOOK3	ENSP00000305699	0.09987670909457337	coad	-0.10493365477484473	39	42
ERLIN2	ENSP00000428112	0.10680460908128173	coad	-0.11093659974921208	39	42
ATP6V1H	ENSP00000347359	0.12412815873921856	coad	-0.07673405934277416	39	42
SDR16C5	ENSP00000307607	0.12598346611690606	coad	0.43942947982647884	21	20
PLEKHA2	ENSP00000482228	0.14463270842381237	coad	-0.09154161151237086	39	42
PLEC	ENSP00000344848	0.1583739498953874	coad	0.1402703519862959	39	39
MTSS1	ENSP00000322804	0.16914310020534554	coad	-0.3034447348653467	14	20
IKBKB	ENSP00000430684	0.18825386371676228	coad	-0.07819201247949933	39	42
NAPRT	ENSP00000401508	0.20986862174614596	coad	-0.10901196373396617	39	42
RB1CC1	ENSP00000025008	0.20986862174614596	coad	-0.20187118117793162	20	19
UQCRB	ENSP00000287022	0.22574908424203383	coad	-0.09933226834429618	39	42
PAG1	ENSP00000220597	0.2448033369549274	coad	-0.09437010522242742	39	42
ADGRA2	ENSP00000323508	0.2448033369549274	coad	0.2640562726214283	13	12
TGS1	ENSP00000260129	0.24645533874463685	coad	0.24250262302913017	13	8
ESRP1	ENSP00000405738	0.24645533874463685	coad	-0.12479055868018382	24	19
PLEC	ENSP00000323856	0.24645533874463685	coad	-0.06124754000076861	39	42
SHARPIN	ENSP00000381698	0.2536430984289242	coad	-0.12143682598388562	20	21
BAG4	ENSP00000287322	0.2658307353810254	coad	0.1365795108796189	26	24
PARP10	ENSP00000325618	0.2721938803141117	coad	-0.059262363140596235	39	42
PLPBP	ENSP00000333551	0.28847830053247464	coad	-0.06245671729049608	39	42
BRF2	ENSP00000220659	0.3009708554905047	coad	-0.39175369646601116	5	6
FZD6	ENSP00000351605	0.30165963294018394	coad	-0.1828743865118707	11	14
TPD52	ENSP00000368390	0.3236197893952036	coad	0.12960464139430036	39	42
TRPA1	ENSP00000262209	0.3473323937251615	coad	0.6409124354486987	6	4
HGSNAT	ENSP00000368965	0.35018752665809055	coad	0.13985188320110936	17	14
CSMD3	ENSP00000297405	0.35760335478123634	coad	0.19459152303374938	13	10
TTPA	ENSP00000260116	0.35908273235397437	coad	-0.180987316078594	6	8
ARMC1	ENSP00000276569	0.39558931286992755	coad	-0.04237187021782696	39	42
MAF1	ENSP00000318604	0.39558931286992755	coad	-0.16813307878699577	9	10
DGAT1	ENSP00000482264	0.4035673368277631	coad	0.06816193970338488	39	42
TATDN1	ENSP00000276692	0.4147672599881649	coad	-0.09053227489043499	39	42
CHMP4C	ENSP00000297265	0.432863148436361	coad	-0.09261804973675589	30	29
GOLGA7	ENSP00000350378	0.43643694305645864	coad	-0.09068353763617713	39	42
PLEC	ENSP00000347044	0.4367165267714587	coad	0.07150322023174402	31	38
FBXL6	ENSP00000330098	0.4600895912861176	coad	0.20550595791143705	14	5
CYP7B1	ENSP00000310721	0.4621252785478512	coad	0.0759837160679052	39	39
NCOA2	ENSP00000399968	0.4731958504598508	coad	0.06840206267835636	37	37
ZHX1	ENSP00000297857	0.4824857923510174	coad	0.1313062974464554	12	8
PPP1R16A	ENSP00000292539	0.5048047158987766	coad	-0.19025328033771238	4	6
CPNE3	ENSP00000477590	0.5067845728812916	coad	0.03205691147414029	39	42
EPPK1	ENSP00000484472	0.5128945860113086	coad	-0.059904661201973866	39	42
ZHX2	ENSP00000314709	0.539615494630523	coad	0.14800744659138873	17	14
EIF4EBP1	ENSP00000340691	0.542718544916609	coad	0.06632861400767182	29	29
SNX16	ENSP00000322631	0.5570073023990525	coad	-0.0807717021986262	12	13
SDC2	ENSP00000307046	0.5830354870823236	coad	-0.044297316383740355	39	42
RRM2B	ENSP00000251810	0.6208925311119996	coad	0.03331738757073268	39	42
HNF4G	ENSP00000346339	0.6302556929559029	coad	0.12151315861917812	12	13
CYC1	ENSP00000317159	0.64504333817054	coad	0.0272865819774053	39	42
SAMD12	ENSP00000314173	0.6670045501943801	coad	-0.1202444399099985	7	10
PTP4A3	ENSP00000332274	0.6787848448117864	coad	0.156240883258706	12	9
SLC20A2	ENSP00000340465	0.6998403161856618	coad	-0.062421487567902126	26	23
AGO2	ENSP00000220592	0.6998403161856618	coad	-0.023222501229257134	39	42
PUF60	ENSP00000431960	0.7341766054669493	coad	-0.04156002316011758	33	31
TONSL	ENSP00000386239	0.7341766054669493	coad	-0.06892647399355312	8	7
TMEM68	ENSP00000395204	0.7751761635114771	coad	-0.034642675965755126	37	37
CDH17	ENSP00000027335	0.7869411419127295	coad	0.04383829020356694	39	42
CHCHD7	ENSP00000306425	0.7869411419127295	coad	-0.04376125453324114	24	25
GSDMD	ENSP00000262580	0.800336597792093	coad	-0.01658978369002537	39	42
LSM1	ENSP00000310596	0.800336597792093	coad	-0.018554717342462293	39	42
AP3M2	ENSP00000174653	0.8266937019788722	coad	-0.016047341488735628	37	41
PLEC	ENSP00000433982	0.8673553173559465	coad	-0.03332991594376799	12	9
RECQL4	ENSP00000482313	0.8948495563864922	coad	0.08512377137398403	7	4
PHF20L1	ENSP00000220847	0.9072178911607004	coad	-0.03179206403143223	9	10
PCMTD1	ENSP00000353739	0.908318535962583	coad	0.018136248128680005	17	13
HGH1	ENSP00000321320	0.9440070526470382	coad	-0.0033974222511434227	39	42
POMK	ENSP00000331258	0.9440070526470382	coad	-0.005604344791311944	39	40
ASAP1	ENSP00000350297	0.946207031985117	coad	-0.0053710296891596315	35	36
LYN	ENSP00000428424	0.9932329572168321	coad	-0.00232542527568097	9	6
PRKDC	ENSP00000313420	2.87281442466115e-16	hnscc	0.6402402091064986	47	29
BOP1	ENSP00000455106	2.87281442466115e-16	hnscc	0.5307240240841489	47	29
COL14A1	ENSP00000297848	8.943332447060693e-16	hnscc	-1.7497752788575776	47	29
ATP6V1C1	ENSP00000379203	1.418004657667847e-15	hnscc	0.5734752994730046	47	29
HSF1	ENSP00000431512	1.750994082436893e-13	hnscc	0.5085974163072466	47	29
YTHDF3	ENSP00000473496	1.750994082436893e-13	hnscc	0.5015101408589266	47	29
SBSPON	ENSP00000297354	1.2404246715004787e-12	hnscc	-1.744590069984403	47	29
CPSF1	ENSP00000478145	1.6843408693739068e-12	hnscc	0.3922991038393512	47	29
POP1	ENSP00000339529	5.952292386000598e-12	hnscc	0.4935333896481695	47	29
NUDCD1	ENSP00000239690	1.1288189112916256e-11	hnscc	0.47692245131487604	47	29
FZD6	ENSP00000351605	1.598229638258006e-11	hnscc	0.7675606207144045	47	29
VCPIP1	ENSP00000309031	2.9913852718300635e-11	hnscc	0.3131271511483914	47	29
FAM91A1	ENSP00000335082	1.3668509254652123e-10	hnscc	0.43667665876753103	47	29
SLC52A2	ENSP00000333638	1.803085157019534e-10	hnscc	1.0304681472480233	46	28
SULF1	ENSP00000260128	1.9242304024204519e-10	hnscc	1.4341231400356558	47	29
STK3	ENSP00000390500	1.9413549770820556e-10	hnscc	0.4747926541098686	47	29
ARFGEF1	ENSP00000262215	2.2498211697889514e-10	hnscc	0.4903761835819178	47	29
COL14A1	ENSP00000311809	4.703821550447042e-10	hnscc	-1.3716115321111457	23	14
SLURP1	ENSP00000246515	5.871437078145118e-10	hnscc	-1.9156134659498236	47	29
ASAP1	ENSP00000350297	9.111944826785191e-10	hnscc	0.3841088256868085	47	29
RBM12B	ENSP00000382239	2.2204936053241476e-09	hnscc	0.35790440248675603	47	29
DEPTOR	ENSP00000286234	2.6079061897334168e-09	hnscc	-1.0769613408137195	47	29
CYRIB	ENSP00000384880	3.555409262482556e-09	hnscc	0.5454259042417876	47	29
DSCC1	ENSP00000322180	3.97823449764598e-09	hnscc	0.6155205993848774	47	29
DCAF13	ENSP00000297579	5.094099626580912e-09	hnscc	0.3685657899101763	47	29
TGS1	ENSP00000260129	6.839467468443536e-09	hnscc	0.38021872780098626	47	29
UBR5	ENSP00000220959	6.839467468443536e-09	hnscc	0.3023245410737965	47	29
INTS8	ENSP00000430338	8.731461319904816e-09	hnscc	0.30959603013827774	47	29
CA13	ENSP00000318912	8.731461319904816e-09	hnscc	-0.7846328849022902	47	29
CTHRC1	ENSP00000330523	1.0008565394663343e-08	hnscc	1.3847774972138658	47	29
PLAT	ENSP00000220809	1.0008565394663343e-08	hnscc	-1.0381949598878233	47	29
ADAM9	ENSP00000419446	1.1218732420136294e-08	hnscc	0.6962689294755706	47	29
SLC25A32	ENSP00000297578	1.486989334194817e-08	hnscc	0.8460700766736706	26	17
PMP2	ENSP00000256103	1.8622255809336535e-08	hnscc	-2.3892882632263164	47	29
VIRMA	ENSP00000297591	2.183573596311998e-08	hnscc	0.2755104857065579	47	29
OXR1	ENSP00000311026	7.952438981402016e-08	hnscc	-0.5560447514847051	47	29
RRS1	ENSP00000322396	7.952438981402016e-08	hnscc	0.3721736800962854	47	29
EMC2	ENSP00000220853	1.1333590902320365e-07	hnscc	0.2823539377758664	47	29
MED30	ENSP00000297347	1.1866096969693913e-07	hnscc	0.4450322163422621	47	29
CYHR1	ENSP00000433769	1.1866096969693913e-07	hnscc	0.3871868750981915	47	29
LY6E	ENSP00000292494	2.3102788114645704e-07	hnscc	1.0264548037543215	47	29
CPQ	ENSP00000220763	3.0247080258493277e-07	hnscc	-0.6370278380601091	47	29
TCEA1	ENSP00000428426	4.3471949773728717e-07	hnscc	0.4720318486965886	47	29
PYCR3	ENSP00000480945	6.908034132501211e-07	hnscc	0.37583805708920837	47	29
MTDH	ENSP00000338235	7.064573691501741e-07	hnscc	0.36183266138485015	47	29
MCM4	ENSP00000262105	8.753813507605549e-07	hnscc	0.5676305043037637	47	29
TAF2	ENSP00000367406	9.032854770795429e-07	hnscc	0.35135024982391316	47	29
GPT	ENSP00000378408	1.0051499491647203e-06	hnscc	-1.4100676043498355	47	29
SFRP1	ENSP00000220772	1.1003693448944323e-06	hnscc	-1.2766195174189376	47	29
AGO2	ENSP00000220592	1.4575502655539402e-06	hnscc	0.262406240589509	47	29
NSMCE2	ENSP00000287437	1.496243516520464e-06	hnscc	0.38771511601444286	47	29
UBE2V2	ENSP00000428209	1.9971890745389168e-06	hnscc	0.30148044357463477	47	29
GGH	ENSP00000260118	4.110738503480348e-06	hnscc	0.5678844639929311	47	29
SNTB1	ENSP00000378965	5.645179340162033e-06	hnscc	-0.7856475604684223	47	29
NDUFB9	ENSP00000276689	5.645179340162033e-06	hnscc	-0.6767523979160359	47	29
PLEC	ENSP00000344848	5.645179340162033e-06	hnscc	0.6987647803144768	47	29
GINS4	ENSP00000276533	5.670728975173969e-06	hnscc	0.481606825887414	47	29
NBN	ENSP00000265433	6.530615870155445e-06	hnscc	0.3112703812503438	47	29
PLEC	ENSP00000347044	7.481728802428426e-06	hnscc	-0.8797276598123007	47	29
PAG1	ENSP00000220597	7.890646055280792e-06	hnscc	0.5526694530211612	47	29
UQCRB	ENSP00000287022	9.022456763074005e-06	hnscc	-0.7563866310485066	47	29
SPAG1	ENSP00000251809	9.174854900617947e-06	hnscc	0.49833578462165484	47	29
SDCBP	ENSP00000260130	1.345852869809482e-05	hnscc	-0.2490166239003357	47	29
ANK1	ENSP00000289734	1.6513461791958374e-05	hnscc	-0.9428787749067171	47	29
DECR1	ENSP00000429779	1.819701676022342e-05	hnscc	-0.5345244598193221	47	29
COX6C	ENSP00000297564	1.8358058665455163e-05	hnscc	-0.730912892765871	47	29
ATAD2	ENSP00000287394	1.9702810438692452e-05	hnscc	0.47490162456456997	47	29
ADHFE1	ENSP00000379865	4.916336437861018e-05	hnscc	-1.3387548340633706	33	20
PSCA	ENSP00000301258	5.155964535160412e-05	hnscc	-1.4657794613647994	29	19
TRAM1	ENSP00000262213	5.24950002327144e-05	hnscc	0.470195068908165	47	29
MTFR1	ENSP00000262146	5.8097222429992966e-05	hnscc	0.3964917218446663	47	29
SLC20A2	ENSP00000340465	5.905027520222137e-05	hnscc	0.6366643507040889	47	29
RDH10	ENSP00000240285	6.759308804676103e-05	hnscc	0.5142632104469728	47	29
GDAP1	ENSP00000220822	8.409253686904166e-05	hnscc	0.49858354282485995	47	29
EXT1	ENSP00000367446	0.00010110261675786244	hnscc	0.49986093729861525	43	26
SQLE	ENSP00000265896	0.00010937196126477123	hnscc	0.5597183370004422	47	29
CA3	ENSP00000285381	0.0001301121915789892	hnscc	-1.400352766967626	47	29
ADGRA2	ENSP00000406367	0.0001610699479640884	hnscc	-0.5835720598940656	40	26
FBXL6	ENSP00000330098	0.0001610699479640884	hnscc	0.4376365404024879	44	26
RAB11FIP1	ENSP00000331342	0.0001669905861898963	hnscc	-0.49076738794402175	47	29
EPPK1	ENSP00000484472	0.0001811903293270972	hnscc	0.7759045010182499	47	29
OTUD6B	ENSP00000285420	0.00022948143720092883	hnscc	0.276512973883812	47	29
PKIA	ENSP00000336552	0.00023677805377225644	hnscc	-1.389958859050335	47	29
LY6K	ENSP00000292430	0.0003219596386277505	hnscc	1.0577846035220777	27	19
TACC1	ENSP00000321703	0.0003219596386277505	hnscc	-0.32144887900827857	47	29
CYP7B1	ENSP00000310721	0.0003238016350346428	hnscc	-0.4773208521771034	47	29
CYC1	ENSP00000317159	0.0003499077476122034	hnscc	-0.5144658342212856	47	29
EBAG9	ENSP00000337675	0.00035032181472872243	hnscc	0.25682100898955373	47	29
RPL7	ENSP00000339795	0.00040308827422807456	hnscc	0.2289792465430921	47	29
NCALD	ENSP00000220931	0.0004090022644464265	hnscc	-0.7975768368316855	47	29
ZC3H3	ENSP00000262577	0.00047030232661176885	hnscc	0.7923482311013271	34	20
POMK	ENSP00000331258	0.0005612837287569038	hnscc	0.33815838274211424	47	29
ANK1	ENSP00000339620	0.0005612837287569038	hnscc	-0.810770893534703	37	25
MATN2	ENSP00000429977	0.0005762273119000849	hnscc	-0.6160202916323776	47	29
YWHAZ	ENSP00000309503	0.0006337981221561063	hnscc	0.3537319965501995	47	29
DDHD2	ENSP00000380352	0.000685425650099265	hnscc	-0.26304065297167883	47	29
ENY2	ENSP00000429713	0.0008060646719397148	hnscc	0.2240074176706085	47	29
GPAT4	ENSP00000380184	0.0008091014700032666	hnscc	0.37952352003088835	43	27
