Name	luad_pvalue_transcriptomics	luad_rvalue_transcriptomics	hnscc_pvalue_transcriptomics	hnscc_rvalue_transcriptomics	ovarian_pvalue_transcriptomics	ovarian_rvalue_transcriptomics	colon_pvalue_transcriptomics	colon_rvalue_transcriptomics	brca_pvalue_transcriptomics	brca_rvalue_transcriptomics	lscc_pvalue_transcriptomics	lscc_rvalue_transcriptomics	luad_pvalue_proteomics	luad_rvalue_proteomics	hnscc_pvalue_proteomics	hnscc_rvalue_proteomics	ovarian_pvalue_proteomics	ovarian_rvalue_proteomics	colon_pvalue_proteomics	colon_rvalue_proteomics	brca_pvalue_proteomics	brca_rvalue_proteomics	lscc_pvalue_proteomics	lscc_rvalue_proteomics
ANXA13	0.49588350047237484	-0.07764355714534464	0.33044205799121684	0.11061175336763054	0.3451406659557246	0.11105100340410017	0.012195472834842005	0.2505260078165607	0.015951167311869498	-0.24644127367393803	0.5853262586588728	-0.06819013272926187	0.5996004844378533	-0.060488444681658815	0.4717983349389362	0.12862419702471828	0.4243210698620149	-0.10547240135702146	0.09026625555357126	0.2021789087195905			0.8019922878847104	0.03474273011255517
ARC	0.10118584905342264	0.17053379025208787	0.012775572042207837	0.25931584619751424	0.27350108586839017	0.12661600040537185			0.20382493273902763	0.13929938736370867	0.0013413736573123717	0.3217358674321429												
ARFGEF1	1.4407123112380088e-23	0.7915751433762228	5.00835432250563e-13	0.6437555561914385	2.889884589811318e-17	0.7530263961024778	3.379111310511086e-25	0.8252092147640536	3.675766043720129e-08	0.49396193291462004	2.88333864101909e-15	0.6852291056650515	6.728160655372407e-14	0.6641171024772867	2.3350161001304642e-09	0.5771590607302682	6.4278979499546744e-12	0.7030107598090245	2.0894871536705303e-14	0.7184233416791257	2.7318930428412126e-10	0.5537577776625255	1.5495585555535312e-08	0.5453531127145224
ARHGAP39	2.7033919935454845e-11	0.5926649056678766	4.108916413120812e-12	0.6232701855419438			5.071031076970309e-05	0.3931659005913051	0.0009680762284284512	0.3165223465128788	0.0004209090063674604	0.3505398935245615	0.28252409664217953	0.13637985290821392	0.9788466524106466	-0.010658058576161089					0.0006145594034505181	0.32512090861538173	0.29701476847027675	0.13140548899285634
ARMC1	1.2197836205808639e-20	0.7558325687808605	8.771047801874658e-15	0.6786231058911669	1.5295527952300584e-14	0.6975878470060762	5.0421076757427e-07	0.4776594881220476	8.767803301599739e-10	0.5418743365582823	3.2612515416057915e-10	0.5744367377010078	2.4536425366759953e-09	0.5548878242994328	0.0006725563636127051	0.35705046909013405	0.0004914811642553172	0.40451620144650097	0.24474153569446291	0.14522948590751836	5.3129089839801436e-11	0.570808464922673	6.3923026511111334e-06	0.45207109467791884
ASAP1-IT2			0.0076578841106262514	0.2757197918749847							0.009051280124580233	0.26640391053329454												
ASPH	0.0001247114479237373	0.3709536563657409	8.888445044088445e-09	0.5365834582618239	2.0984681346590555e-07	0.5090542147689441	0.011582369191338796	0.2523533313940337	0.7513627747460179	-0.03685854532509644	0.006107607864901744	0.2789752886983756	0.015705126038835063	0.24707706726693485	1.4259756395486564e-05	0.4399359940000243	0.010066833838985798	0.3078091674334358	0.006762253292216582	0.3040766748562862	0.5759412276311133	0.05759032869693812	0.36360422683533494	0.10564463286734516
ASPH	0.0001247114479237373	0.3709536563657409	8.888445044088445e-09	0.5365834582618239	2.0984681346590555e-07	0.5090542147689441	0.011582369191338796	0.2523533313940337	0.7513627747460179	-0.03685854532509644	0.006107607864901744	0.2789752886983756	0.015705126038835063	0.24707706726693485	1.4259756395486564e-05	0.4399359940000243	0.010066833838985798	0.3078091674334358	0.006762253292216582	0.3040766748562862	0.5759412276311133	0.05759032869693812	0.36360422683533494	0.10564463286734516
ASPH	0.0001247114479237373	0.3709536563657409	8.888445044088445e-09	0.5365834582618239	2.0984681346590555e-07	0.5090542147689441	0.011582369191338796	0.2523533313940337	0.7513627747460179	-0.03685854532509644	0.006107607864901744	0.2789752886983756	0.015705126038835063	0.24707706726693485	1.4259756395486564e-05	0.4399359940000243	0.010066833838985798	0.3078091674334358	0.006762253292216582	0.3040766748562862	0.5759412276311133	0.05759032869693812	0.36360422683533494	0.10564463286734516
ATAD2	1.6857396565909955e-11	0.5975139166049365	1.1038878306157302e-12	0.6364296307379194	3.1743260736664266e-09	0.5689716348621534	4.737263717183881e-06	0.4394564561105744	2.890351051658218e-09	0.5273965430328961	1.3572625655425507e-11	0.6090326568519887	6.665587182965148e-09	0.5422923178160354	5.97039468049455e-07	0.4930296632281116	0.00023016735345200563	0.42406208943770807	0.21981290364053965	0.18864648136228368	4.4397361967531035e-14	0.6390582621932023	5.820936993772501e-09	0.5600697419678962
ATP6V0D2	0.025200289667924963	-0.22692877630592678	0.012174044151152646	0.26115910193205316	0.4027337816500856	0.09972106307210102			0.20837014706424442	-0.1313855420660598	0.07809182393875504	-0.18769084323608598	0.10772028452259584	-0.16934687323368947	0.8880073506639868	0.0893183112328333							0.36022131381583977	-0.11497941901589201
ATP6V1C1	3.2199904437619616e-25	0.8088796320074653	2.8228128630924444e-17	0.7219398324013947	1.6823441397038435e-08	0.5474410762949353	6.734143763142834e-20	0.7650052568223755	1.418093271747964e-07	0.47599579430567907	2.1337643388409903e-10	0.5795144623453703	0.001003746094780158	0.32792299574680706	3.803747826671673e-05	0.4204750012993082	5.884772024502187e-10	0.6552310900584742	0.25151833277139934	0.142717848632942	1.3209069329759493e-07	0.47601472383251553	0.6991511878833755	0.05071270804053885
ATP6V1H	1.3329349308402909e-19	0.7420901129162066	1.332013764637933e-15	0.6933826814560067	1.2935357011582522e-14	0.699967588604444	2.1829558412462166e-17	0.7289129523987523	7.04893323764046e-11	0.5700971863839548	4.753375311201416e-16	0.6994164726910843	0.42143905573501156	0.09032238995163408	0.004882595662016269	0.29894503944462786	0.009370193755868507	0.31154064389809366	0.15394314274955187	-0.1740473180781861	0.5958937282889167	-0.054270089870655	0.6044741292553992	0.0647706345130213
AZIN1	1.4003983313062267e-29	0.8464336889684921	2.5757189597727107e-10	0.5796515147412158	2.748226311616737e-09	0.57087907506706	5.87752419383647e-18	0.7378119009261983	1.0175868122591206e-07	0.48244389097994617	6.589150018503537e-13	0.637918633669749												
AZIN1-AS1			0.0039179721782393595	0.29636086343078033																				
BAALC	0.24343776211543758	0.12394654417954223	0.0037197244785890527	0.2978762406901769	0.8560236539444296	-0.023347222892638325			0.25495731047229553	0.1198197256592407	0.018006468612112046	0.2428579744175348												
BAALC-AS1			0.005100910239548613	0.2883194377415261							1.4659141544019829e-08	0.5277608130363229												
BAALC-AS2			0.07922434227680737	0.19063247497522118							0.005381511250127646	0.31603084559551065												
BHLHE22	0.022465993862641174	-0.23112082796134406	0.2065305285486631	-0.14101474416025528	0.4517793644974389	-0.09016371502240353			0.6433136269279459	-0.05226178270166819	0.9364781598776208	0.00941748083587245												
BOP1	2.1736915260104195e-13	0.638475546143113	2.168218144326235e-12	0.6301975528093942			1.9911508775568814e-11	0.6105219600425863	3.538233583162288e-08	0.49460325200596766	2.975030736800699e-20	0.7636338103386382	0.042223181111284785	0.21009141825452027	0.0006668026594203649	0.3576224634758337	0.08209226783606628	0.21741895713797368	1.4780721205883168e-07	0.5396340637657026	2.7707841220566924e-08	0.49795051343389074	2.9408106502339415e-07	0.5032396563644671
C8orf31			0.678823528473588	-0.051233191996765556	0.03063782995662773	0.23459757576494714			0.7163893960319399	-0.04325604186993027	0.014610894784343246	-0.25032281313625165												
C8orf34	0.8677006120465113	0.02155441799345728	0.8592552287639046	0.022028402643566553	0.763073934916392	0.03901831667882334			0.802043797067619	-0.03125598149137152	0.7892610513862302	-0.031101518728247728												
C8orf34-AS1			0.2668238969771886	-0.12487960762381635							0.924919538841255	0.012141135801012115												
C8orf37	7.450998414799995e-06	0.42530118678865797	7.999018105522122e-12	0.6168509716832391	1.8579019765966758e-06	0.4731265995142374	0.07782401591721817	0.1795526370390292	0.00017078127709924812	0.35279912772942684	6.44731706917101e-09	0.5383452765229209	0.01299512282102941	0.2596934453986731	0.6043136277562576	0.08695756294281251	0.5306392773808427	0.09702020297970856			0.08842857035227047	0.16844098491116602	1.8016676811552584e-05	0.4508668449442999
C8orf37-AS1			0.9649651718178617	-0.004795385024232896							0.37473795197028653	0.09976065925560754												
C8orf76	9.637688394305712e-27	0.8234378050049621	3.6695169465283935e-20	0.7646675789920199			9.017287384919035e-07	0.46832477768568304	2.6271488895205093e-15	0.667677805848727	3.1609919881608576e-13	0.6453485027185557	0.8433904363560042	0.031885919241662175	0.2138005531078346	-0.3825195109237198							0.7099384310950229	0.06468685020559317
C8orf82	7.6024387621838505e-22	0.7710015503427379	3.608264994095149e-12	0.6248537924754127			4.2636100877840254e-09	0.5463321526005643	0.00011298291467697759	0.36995892346501746	7.5549906063296945e-06	0.43197079808823524	5.360346054509689e-08	0.5128979944114114	0.0035577273061545506	0.3104272499063662	1.5075101562475236e-08	0.6120838588540611	1.2413551473459038e-13	0.7018797419930544	1.411722198109499e-09	0.5343224643096459	0.0010338850122559992	0.3427336525741586
C8orf87			0.24351405171831106	0.13120624346300527	0.479319312478662	0.08448876048115059			0.5435867936523704	-0.12965326947454037	0.5014662125765821	-0.12136332211780627												
C8orf88	0.9953456509670029	-0.0009038655441962994	0.7133441157079702	0.0463769946742454			0.4720648559069303	-0.07483888962277366			0.4277113351196013	-0.09053073865277939			0.5446920991014624	0.4242361201692628			0.583750216584013	0.2017809623285064				
C8orf89	0.9355171713289526	-0.011823240812124075	0.2566809987098575	0.12730967465684767							0.7422472195106202	0.04357131309051887												
CA1	0.10118584905342264	0.17053796358210627	0.01271517940421464	0.2595813070937581	0.45821231845284166	0.0888784737025881			0.45515011922619436	-0.15719741664727893	0.0715032127763053	0.2428073977746687	0.01358932508664435	0.2899414455020677	0.959660523134147	0.007847207427853284	0.6440455853153012	-0.06130590561903605	0.6550052650495658	-0.06273946972200213	0.30887371684721926	0.10348836603637439	0.05262271985803045	0.22537681530160303
CA1	0.10118584905342264	0.17053796358210627	0.01271517940421464	0.2595813070937581	0.45821231845284166	0.0888784737025881			0.45515011922619436	-0.15719741664727893	0.0715032127763053	0.2428073977746687	0.01358932508664435	0.2899414455020677	0.959660523134147	0.007847207427853284	0.6440455853153012	-0.06130590561903605	0.6550052650495658	-0.06273946972200213	0.30887371684721926	0.10348836603637439	0.05262271985803045	0.22537681530160303
CA1	0.10118584905342264	0.17053796358210627	0.01271517940421464	0.2595813070937581	0.45821231845284166	0.0888784737025881			0.45515011922619436	-0.15719741664727893	0.0715032127763053	0.2428073977746687	0.01358932508664435	0.2899414455020677	0.959660523134147	0.007847207427853284	0.6440455853153012	-0.06130590561903605	0.6550052650495658	-0.06273946972200213	0.30887371684721926	0.10348836603637439	0.05262271985803045	0.22537681530160303
CA1	0.10118584905342264	0.17053796358210627	0.01271517940421464	0.2595813070937581	0.45821231845284166	0.0888784737025881			0.45515011922619436	-0.15719741664727893	0.0715032127763053	0.2428073977746687	0.01358932508664435	0.2899414455020677	0.959660523134147	0.007847207427853284	0.6440455853153012	-0.06130590561903605	0.6550052650495658	-0.06273946972200213	0.30887371684721926	0.10348836603637439	0.05262271985803045	0.22537681530160303
CA13	0.007579011222228295	0.26685780577152235	0.006195144263191903	0.28239429250624837			3.53149494174442e-07	0.4833839992184025	0.7843768520373208	0.032948930699921344	0.0020634824065019785	0.3097905526079723	0.0017831632892845507	0.3130466860312545	0.9044234757207806	0.018182832965474183	0.018756154695581062	0.2849177751560194	0.0025392762038483636	0.34994907431338373	0.8906940962949484	0.0140664442492546	0.23580114421927645	0.1331797861507465
CA2	0.3477877817892227	-0.10224715729291918	0.12848119039297679	0.16676422542901695	0.06142458346677224	0.20606753460804744	0.36368971968877184	-0.09386758801957466	0.9433024253408377	0.007669020353070509	0.976746331771858	-0.0036998532918658816	0.011504835313320517	0.2966993468692235	0.33172241119019996	0.1194891305738231	0.866986773884106	-0.0232553281956856	0.6752609363782595	0.05730250982968671	0.48294501399152473	0.07184728400465756	0.6237910875182647	0.0611678127978247
CA2	0.3477877817892227	-0.10224715729291918	0.12848119039297679	0.16676422542901695	0.06142458346677224	0.20606753460804744	0.36368971968877184	-0.09386758801957466	0.9433024253408377	0.007669020353070509	0.976746331771858	-0.0036998532918658816	0.011504835313320517	0.2966993468692235	0.33172241119019996	0.1194891305738231	0.866986773884106	-0.0232553281956856	0.6752609363782595	0.05730250982968671	0.48294501399152473	0.07184728400465756	0.6237910875182647	0.0611678127978247
CA3	0.6841399238102281	0.0476343067189631	0.5708387631572804	-0.06871112089585064					0.997171861097213	0.0003467376009395652	0.8807861186274364	0.017224385871721988	0.8227439048420032	-0.02724150737277769	0.21916512184650336	-0.14586533057685758	0.5096004752246813	0.08911263858765783	0.5255922064030114	-0.1419149116341073	0.22909392909117587	0.12207810920749645	0.6913171004745613	-0.052064132274708005
CA3-AS1			0.05238609827787374	0.20855930097825714							0.7294018307946489	0.043655123582037485												
CA8	0.05147191905123811	0.20063335487193673	0.02060020041715436	-0.24325195278494988	0.002546383453064278	0.3168860537766739	0.03027512837741911	-0.21810619158638334	0.37939176222327603	-0.09498320256658771	0.16534279181669392	0.1494258569691005	0.016906528366043422	0.2536382917115374	0.7942686822756655	-0.04342106340491827	0.30921400416862854	0.13453121880682892	0.2690994265872708	-0.2602813188169936	0.46400588366963574	0.07558716317003332	0.48375958059098606	0.08917055385753131
CALB1	0.04533010655397837	0.20468700707303872	0.02238179349101337	0.24026592247161777	0.8167560648004502	0.03012513117269563			0.4147171041431359	0.20533568214585038	0.15141534624898004	-0.15990859638227675	0.35281023458043476	0.18427534298035095	0.7390827149571558	-0.06570932204465532	0.5785303771694844	0.0727956111103017	0.1334308071827332	-0.9229595934718743				
CASC11			0.0011093521523714025	0.3310900662171278							0.0006729139734431393	0.34084226118371685												
CASC19			0.9181780328127997	-0.012434417876838993																				
CASC8			0.006792030041969831	0.2795357998632996					0.01349948911810798	0.2777575343643648	0.002309604578214814	0.3094655581260913												
CASC9			0.0006433450846230824	0.34454291425166894			0.0025263057209695826	0.29905775832325776	0.656892464260807	0.08679459072615378														
CCAT2			3.667483937857218e-05	0.4066769845264523							0.0006540261143364105	0.3402078293599323												
CCDC166	0.06554735924851522	0.2840631299188249	0.01605745435444913	0.25166824748590155	0.7387191583520925	0.04385355692492534			0.0022526643037495448	0.50989497160442	0.028170706064624174	0.3123989509049845												
CCDC26			0.021881227341987393	-0.24113951086628377																				
CCN3																								
CCN4																								
CCNE2	5.412737428387634e-07	0.46879554403355683	2.311723041356194e-08	0.5240707013782891	5.626568781952377e-05	0.40808493508295696	2.6117808034022435e-05	0.40668981530118176	2.3024451366945865e-06	0.48955923631275455	4.3956237846195095e-05	0.39885032603118625			0.818463821941814	0.12163744434570517								
CDC42P3			0.800182714970838	0.03186052879582099																				
CDH17	0.8009247331639345	-0.031241636325858593	0.5531230181946025	0.07211026247844154	0.5009544310546358	0.0800722770830735	1.890625828497152e-05	0.4130252855352142	0.5961308380743666	0.06932131074822559	0.8169880559595142	0.027371654958577414	0.4868123038063325	-0.14133660956322475	0.46005227231670126	0.4345195969067293			0.0007917674164425307	0.3702502418112461				
CERNA3			0.8584768691573395	0.022417831617080164																				
CHCHD7	1.2932775577678015e-21	0.7681943481826059	6.85735190359497e-11	0.5941637808012961	3.696399881591159e-10	0.5956457786468365	2.1167710379508683e-14	0.676929284124177	2.0994728368501806e-05	0.3943413841286292	3.69239094402499e-17	0.7175234602901618	0.000261960399255082	0.36654069893813257	0.8282289205686805	0.031790001788813804	0.3546558269267246	0.13067033913947712	0.08104855255419682	0.2985806431740347	5.805985868720275e-07	0.4549808840199486	0.3521492110503498	0.11680325695655086
CHD7	5.486582969237135e-09	0.5323828208443437	7.562881222768201e-07	0.4740510781218444	0.0037518034432938996	0.3060508444665724	0.0002171102226565338	0.3609744466265379	0.01058166596390474	0.24903284371520165	7.56465156514764e-08	0.50550293383401	0.021846403446276814	0.2450562433896694	0.7273102595306496	0.06963338191980659	0.2902095630743468	0.14085310175999835			0.0011403557435318036	0.32049182398540077	0.16997277151088144	0.15405581552286265
CHMP4C	2.5400406689916248e-15	0.6751711795170209	0.00030160413768144586	0.3619675035968024	1.0783800302232343e-11	0.6351980811502678	4.8008469808728154e-05	0.3943733956728106	2.6586093004939856e-10	0.5573657869761908	0.0006707070199238342	0.33951119526560536	2.730812001679529e-06	0.45028101520316954	0.13709693428775985	0.1705114512694323	0.5306392773808427	0.08287917272896946	0.18498763915068667	0.19922021632530823	4.615981843005232e-06	0.4206623242714619	0.03920295511447047	0.22147481673620334
CHRAC1	1.672682649194476e-22	0.7793101270883889	1.1152150817757793e-16	0.7124463087447752	1.6262984519643223e-16	0.7327754516382756	1.1358295334008514e-17	0.7333721935920146	2.6078332203616985e-15	0.6693958118994219	3.3611599031152026e-31	0.8668465158917127	0.000169299989978805	0.37499940084206507	2.511546377412023e-05	0.4405668748929844	0.00011243367339366281	0.44335480860914495	0.004383127146769981	0.3501510143067187	5.6843601173670465e-08	0.4877807446316134	3.2103997208121617e-08	0.5345508991738106
CNBD1	0.5109483273210939	0.08893823265105247	0.12571659662961673	0.16802538466270786	0.7976582472276227	-0.03398101477293426			0.05673635527233494	0.48682880056891176	0.09347790668688366	0.19784226261499338												
CNGB3	5.837647903582258e-06	0.4351492098660195	0.00046218536702804266	0.3523616430136035	0.13460332641254732	0.16874294266682593			0.4857300396874199	-0.19176538737826998	0.20637732191641836	0.13955543361117723	0.9400701378025027	-0.01307730413191286							0.06382637874376067	-0.18893471523950212	0.16997277151088144	-0.19356796324146802
COL14A1	0.733637171300251	-0.04019580932097697	0.004228287035406503	-0.29406126250303644	0.18641328770317764	-0.1507563998196662	0.14713227354078956	-0.14878643057842453	0.011994272291246827	-0.24615922118341202	0.4394792514829174	-0.08815280258755478	0.5450663432011068	-0.06888353880731249	0.011189461997331165	-0.27235050811241884	0.20794902434266851	-0.16373720640237188	0.515893718426873	-0.08805564158128007	0.009091071557850529	-0.2492958906458947	0.17948936649917963	-0.15045917340647302
COLEC10	0.0012246294634313051	0.31793283988164645	0.0030083642905220065	0.3040980778850402	0.010354225906621597	0.2729799028232134			0.22103900810858257	0.13310790143332857	0.20637732191641836	0.13740672274075544	0.35281023458043476	-0.120083237188622					0.5002114254887349	-0.23566291429902336	0.791743845811217	0.028947509375036096		
COMMD5	9.23351837145865e-22	0.7699523662759615	3.753344091722997e-18	0.735358084685213			4.140057617657035e-09	0.5468145539831599	3.151247885449833e-07	0.4658471435608734	3.02396541623183e-07	0.48478956056202493	0.5181764124467445	0.07395517422192072	0.03453715714311667	0.2327257868055718	0.29423604629702893	0.13880197067146113	0.8017231388102763	0.03634970826151125	0.28158407850646633	0.10886764966852872	0.31841563363692227	-0.11446950027937314
COPS5	3.204769513137326e-32	0.8672300539830803	8.452495896695999e-17	0.7145355204739486	1.3860678101090935e-11	0.6322713705125095	2.300529980318291e-07	0.4899591799145736	3.144688349463867e-13	0.6260852467035433	8.43399955988604e-18	0.7284945741025037	0.3571779027777368	0.10277068883161676	0.8282289205686805	0.0321933461534939	0.8211267548774188	0.03144752288669584	0.03676545203346574	-0.2451786543694892	0.36382426697194536	-0.092127312175875	0.18244889627106117	0.14831633738640523
COX6C	4.847231969072422e-22	0.7739791762541891	7.653458966578354e-14	0.6609542367911602	6.470457894698996e-10	0.589114790586053	5.206215731063744e-07	0.47705461742619487	0.16868359990383341	0.14295559651329573	3.721920609126819e-11	0.5987097335924063	0.39156280870535715	0.09640177138726211	0.8338209024763049	-0.030231056020853686	0.09119922501414277	0.21170435312853142	0.067399563584093	0.21862099846014665	0.0016209217205087783	0.29853397008838056	0.10851366773355388	0.17603890771692515
CPA6	0.3477877817892227	0.10267789344410412	0.6326499712149988	0.05841388317815803	0.04048245013645915	0.22349153452322046			0.138225006254755	-0.16490931442923795	0.29389112794794253	0.11662723630713101			0.9090515584354414	-0.10969035092485653			0.8941137858623335	0.03406172651311204				
CPNE3	4.442514616807678e-19	0.7347506231973528	7.653458966578354e-14	0.6608503815228528	9.015397207128011e-06	0.44464650732646405	6.534129194976988e-14	0.6667830773022325	0.00010088869956615713	0.36389298901783484	3.7933290462477825e-12	0.6215903904466845	4.0421344649964024e-14	0.6694430738196115	5.73011753540164e-08	0.5272280717768532	7.724268996990757e-09	0.6211851606183039	2.7839256202759297e-05	0.449190399467571	2.2082538230870026e-05	0.39318082271594307	5.776492559255561e-05	0.40808617026572186
CPQ	0.20407979025541756	0.13404800451387536	0.5870011849110407	-0.0658664710475949	0.0005379607777260215	0.3577587659798053	0.9546013185463121	-0.006820214383407797	0.07734288562596595	0.1793303786261675	0.8669010015714633	-0.020206209287643585	0.22267134754616688	0.1330822690676915	0.3680470817058029	-0.11223829489112654	0.004739183831034087	0.33608619475723206	0.5002114254887349	-0.11185549624506452	0.6289634595342645	0.04973513248603013	0.8166921219438718	0.03258778668388353
CPSF1	5.314610126464414e-17	0.7034491621906962	2.0598250964785552e-10	0.5822289929249209			2.6983379324313977e-06	0.44921257322264124	1.4345480575522082e-06	0.44056608277816434	0.0011251691877893803	0.3267126591999984	0.0007982527689952253	0.33415749722703325	0.012156935883478116	0.2695971269818334	0.019634336554667245	0.2828959408076315	0.05676387482900487	0.22640317905155116	3.907954933885962e-06	0.42352232137945334	0.17742992904262217	0.15169584090099436
CRH	0.9720038039738015	-0.00664882484340136	0.8285545714176331	-0.02735513103994846	0.09332925403200439	0.18657445372922116			0.19370497941892895	-0.32849063902039977														
CRISPLD1	0.35742207102621465	-0.09989805882409714	0.0076578841106262514	0.27578959573959655	0.6989001388496762	0.049929856523582894	0.5925119541519025	-0.05616870235481807	0.1512736727868128	0.14866737732708019	0.00015373239731109934	0.37282984790211604			0.7549299235424297	0.07790329587663014					0.030326882254744128	0.21729048786156527	0.03602569891575124	0.24211864372708425
CSMD3	0.42444594759399734	0.0897388314725297	0.6461556232313459	0.056312548527521086	0.3469084362464231	0.11045741543242192			0.766403627303941	0.2329877968117842	0.19188094697870256	-0.14673119355046876									0.0008447150828731047	0.3844002087628757	0.9102700423287847	0.020373866558916903
CTHRC1	0.07279106340505608	0.1853736467797059	0.33458828016268405	0.10938757873637316	0.6968719715323475	0.050532737675554246	0.17637420550739608	-0.13910281862087318	0.07775141671692895	-0.1786419033809109	0.7892610513862302	-0.031551842976749296	0.04382061184715404	0.24012760223540527	0.24244701726720125	0.14010973408165647	0.7901590490355347	0.037545059929080984	0.38584990689092147	-0.11516624923001886	0.06482064448308308	-0.18177155534658346	0.0014187906118307717	0.3588945692205619
CTHRC1	0.07279106340505608	0.1853736467797059	0.33458828016268405	0.10938757873637316	0.6968719715323475	0.050532737675554246	0.17637420550739608	-0.13910281862087318	0.07775141671692895	-0.1786419033809109	0.7892610513862302	-0.031551842976749296	0.04382061184715404	0.24012760223540527	0.24244701726720125	0.14010973408165647	0.7901590490355347	0.037545059929080984	0.38584990689092147	-0.11516624923001886	0.06482064448308308	-0.18177155534658346	0.0014187906118307717	0.3588945692205619
CTHRC1	0.07279106340505608	0.1853736467797059	0.33458828016268405	0.10938757873637316	0.6968719715323475	0.050532737675554246	0.17637420550739608	-0.13910281862087318	0.07775141671692895	-0.1786419033809109	0.7892610513862302	-0.031551842976749296	0.04382061184715404	0.24012760223540527	0.24244701726720125	0.14010973408165647	0.7901590490355347	0.037545059929080984	0.38584990689092147	-0.11516624923001886	0.06482064448308308	-0.18177155534658346	0.0014187906118307717	0.3588945692205619
CTHRC1	0.07279106340505608	0.1853736467797059	0.33458828016268405	0.10938757873637316	0.6968719715323475	0.050532737675554246	0.17637420550739608	-0.13910281862087318	0.07775141671692895	-0.1786419033809109	0.7892610513862302	-0.031551842976749296	0.04382061184715404	0.24012760223540527	0.24244701726720125	0.14010973408165647	0.7901590490355347	0.037545059929080984	0.38584990689092147	-0.11516624923001886	0.06482064448308308	-0.18177155534658346	0.0014187906118307717	0.3588945692205619
