Name	luad_pvalue_transcriptomics	luad_rvalue_transcriptomics	hnscc_pvalue_transcriptomics	hnscc_rvalue_transcriptomics	ovarian_pvalue_transcriptomics	ovarian_rvalue_transcriptomics	colon_pvalue_transcriptomics	colon_rvalue_transcriptomics	brca_pvalue_transcriptomics	brca_rvalue_transcriptomics	lscc_pvalue_transcriptomics	lscc_rvalue_transcriptomics	luad_pvalue_proteomics	luad_rvalue_proteomics	hnscc_pvalue_proteomics	hnscc_rvalue_proteomics	ovarian_pvalue_proteomics	ovarian_rvalue_proteomics	colon_pvalue_proteomics	colon_rvalue_proteomics	brca_pvalue_proteomics	brca_rvalue_proteomics	lscc_pvalue_proteomics	lscc_rvalue_proteomics
ANK1	0.013103862737126886	0.2485655495649745	0.5352980849732641	0.07505650248001644	0.10911189815396866	0.17935756281291562			0.0457099327656699	0.20514307347473668	0.05803916731849775	0.19146662370174833	0.59178127246232	-0.05509276005355791	0.9962707597944569	0.0004572157939277399	0.7649923316476391	-0.09411985032999298	0.9932363362930535	0.000881399953312767	0.3376356140604121	0.10206285136942614	0.889240324399118	-0.015550851334923111
ANK1	0.013103862737126886	0.2485655495649745	0.5352980849732641	0.07505650248001644	0.10911189815396866	0.17935756281291562			0.0457099327656699	0.20514307347473668	0.05803916731849775	0.19146662370174833	0.59178127246232	-0.05509276005355791	0.9962707597944569	0.0004572157939277399	0.7649923316476391	-0.09411985032999298	0.9932363362930535	0.000881399953312767	0.3376356140604121	0.10206285136942614	0.889240324399118	-0.015550851334923111
AP3M2	1.0417367209397438e-09	0.5558326403747833	5.35344739383268e-18	0.7278101291583281	7.024757046154209e-14	0.679004360939649	3.83472964833286e-09	0.544533094785592	7.74962790671072e-14	0.6361019124367041	4.4626777511398366e-29	0.8433516345922358	0.05498122439837534	0.20042202708089502	0.0003192580921702353	0.3631551731249273	0.31966869750204013	0.13749016217560822	0.018253138219027815	0.2810882618708809	1.5145195865973608e-05	0.40095864911036816	0.019311118986868003	0.23902089545066274
ARHGEF10	1.7941217553030817e-06	0.4512835825975835	0.0008269660255929639	0.34156993825288984	9.100953012069247e-06	0.4457325064651386	0.0016365935201342798	0.31167241619012737	8.698087235656963e-09	0.509890076890423	6.846577542766929e-05	0.38641408579092307	1.2547614069305953e-05	0.4258725510621548	2.9076046597004542e-05	0.41337780944541913	3.149172260405967e-05	0.48341546558270276	0.06993512585822309	0.3388496076527699	1.2754881404437409e-05	0.40432244633214004	0.008136863090544214	0.2683001251411548
ASAH1	1.7745963871590152e-06	0.4516442203247834	1.477263585328815e-06	0.46511849426817375	2.7643461143136106e-13	0.6667097112096225	9.745272603853746e-11	0.5885185978646112	0.00948138763484217	0.25523763092857	6.153240631775505e-11	0.58913164736274	0.02025607250622627	0.24036627077926098	0.04007342762006796	0.22272188496168976	4.446212701052657e-05	0.4745881406774293	0.0010753349333009015	0.35920891617838846	0.3016596028158693	0.11019414216674753	0.2835805191818765	0.11703327070729616
ASH2L	1.569946816049601e-33	0.8771516864966256	3.531832940437198e-30	0.8552637921651172	5.951639370202763e-18	0.750875982692343	9.244041457593082e-20	0.7564874790594155	1.3097364084451152e-28	0.8184396937456331	1.2430534156036998e-45	0.9303246404734602	1.8726814149875476e-09	0.5615130215576669	2.0196184405434968e-14	0.6767728069238975	6.716801466500388e-05	0.46432910130151084	1.5648338329332793e-06	0.5001411209477645	7.996110925418597e-19	0.7121966287662016	3.9174569669077916e-22	0.7836487775395525
ATP6V1B2	2.892679512512938e-06	0.4434111329515098	4.720428971974396e-13	0.6419695069229281	1.3454140964639066e-10	0.6048631739084289	2.659708118349979e-18	0.7357070773697502	1.4216120977873405e-07	0.47257015133193614	6.243477120735698e-17	0.7061473078086348	2.3500720042906774e-05	0.4135580440310139	7.84280664834612e-05	0.39347710708273265	3.98798567954236e-06	0.5265769388421082	2.345457020203437e-10	0.6201433847950332	3.2730624155590355e-07	0.466969377369361	1.2601489192833386e-09	0.5633422135446775
BAG4	1.358857904443984e-29	0.8466844145852905	1.8763330278425255e-39	0.9099249735540661	2.2103659637032585e-18	0.7573864242286295	1.7240014711299334e-13	0.6519339509069988	9.782544131692053e-27	0.8070473952355085	1.6810045117190505e-36	0.8911047176974457	6.813092013639636e-24	0.8021955878153366	2.4364431025480543e-23	0.8045961013527541	3.5879976999543293e-07	0.5701512610844552	0.01670976742183842	0.3946364393394137	4.864035534161374e-31	0.8360766937848103	4.9822522493386306e-29	0.8491024197907525
BIN3	9.854118608105404e-25	0.8036784383799389	8.247920816704207e-18	0.7248309430715152	1.2883314024744724e-11	0.6301013824114832	6.778417581040023e-26	0.8233936659273089	3.552149645739915e-08	0.4911708041079054	2.731790969478389e-25	0.8111695812199216	0.012122974668143377	0.2582411438144536	0.1687791627559832	0.15610998899880546	0.0002570351979265457	0.4308848406363485	0.11381668289162428	0.19214878953349032	0.2373051583970394	0.1238323899671781	0.3513634799097087	0.10260955434378358
BLK	0.02320102544201675	0.22852497310085884	0.15114088871351505	0.16285010424414337	0.4162631923574421	0.09272421814278496			0.049226550890498315	0.21729291399789763	0.0005313749543966222	0.3406938223082734	0.022107233968522773	0.25930591737116065	0.3701274231846551	-0.20230084642296053	0.7649923316476391	-0.05297908353372353			0.1282950735718986	-0.1561303195903549		
BMP1	0.0018376378270413803	0.3077443792282212	0.9249233300520379	-0.010369128029492039	0.011931134612514991	0.27149426532923504	0.11577591868219297	0.16203421359893044	0.5235908134205899	0.07362458691350326	7.222385788225982e-10	0.5616391740701305	0.2525761325926123	0.1179331737382868	0.16592833684527306	-0.1576818344208778	0.012761191167668742	0.32597566168075165			0.1637306427763208	0.14376111164480743	0.15302185071044014	0.1507460113726513
BNIP3L	2.53523817076347e-11	0.5967140074359101	3.527335317707833e-07	0.4876369343031334	1.5244985187668793e-14	0.6926421229685816	4.254019583517288e-13	0.6435701087043267	3.0139001148710855e-08	0.49344546050256494	2.0871842771385638e-08	0.5191847160637004	0.006277371231278163	0.32096706901842803	0.9921657484994548	-0.004236299476620801	0.00272757389714043	0.3902419566764904			0.009951058010593332	0.3237596420837774	0.10169034163943752	0.2530093419205924
BRF2	4.946244765927039e-29	0.8421742498216149	1.3138472904444012e-38	0.9050478100458014	2.290732551157312e-16	0.7255988825344891	4.147159893810172e-18	0.7317209142444384	5.769824477714804e-34	0.8637051101051073	9.217416233580937e-44	0.9225651471204612			1.1427647823540355e-09	0.7089477043412957	0.0013002651933794436	0.6871364478387724					1.6214878885611881e-24	0.843844819897231
C8orf48	0.00860857675302131	0.2625338410889369	0.30697195235647345	0.11951235877886171					0.008492740096912225	0.2590564170630195	0.003171578827176075	0.29314397674439263												
C8orf49			0.6431615253793368	0.056842480039004134					0.30227088069260716	0.28779634048828584														
C8orf58	4.681980367921381e-08	0.5064618378292287	0.0026626882700236526	0.31122109461372294			8.937837939875828e-10	0.5624058875938431	0.15117308896466816	0.15376878070152966	5.088723491554464e-15	0.6742055843486221												
C8orf74	0.010483368919257063	0.3723368750434924	0.3669925975000258	0.10474072338421607																				
C8orf86	0.0078489607567777	0.37821686405455296	0.9605206959467577	-0.005239234804282733	0.23787721097652634	0.1364704568678692			0.002222670635828631	0.6950050059622072	0.000835471270465891	0.4922766755737498												
CCAR2	1.9936316100787536e-30	0.8550410081307427	1.776856987886234e-18	0.7349440583749364			4.821697347066702e-13	0.6422783699886586			1.9413118468585323e-17	0.714166277104439	0.16490701283311313	0.16004319633972827	3.1740233209322135e-14	0.6725317832809631			8.05006747603469e-13	0.679743452629491			0.004749147214970701	0.33273288561790515
CCAR2	1.9936316100787536e-30	0.8550410081307427	1.776856987886234e-18	0.7349440583749364			4.821697347066702e-13	0.6422783699886586			1.9413118468585323e-17	0.714166277104439	0.16490701283311313	0.16004319633972827	3.1740233209322135e-14	0.6725317832809631			8.05006747603469e-13	0.679743452629491			0.004749147214970701	0.33273288561790515
CCAR2	1.9936316100787536e-30	0.8550410081307427	1.776856987886234e-18	0.7349440583749364			4.821697347066702e-13	0.6422783699886586			1.9413118468585323e-17	0.714166277104439	0.16490701283311313	0.16004319633972827	3.1740233209322135e-14	0.6725317832809631			8.05006747603469e-13	0.679743452629491			0.004749147214970701	0.33273288561790515
CCAR2	1.9936316100787536e-30	0.8550410081307427	1.776856987886234e-18	0.7349440583749364			4.821697347066702e-13	0.6422783699886586			1.9413118468585323e-17	0.714166277104439	0.16490701283311313	0.16004319633972827	3.1740233209322135e-14	0.6725317832809631			8.05006747603469e-13	0.679743452629491			0.004749147214970701	0.33273288561790515
CCDC25	6.8740315583947845e-19	0.7342977309013192	3.21839445403746e-24	0.8046488836433163	2.0826747373349176e-10	0.5994545363308982	9.564720897166068e-16	0.6943126196613624	5.187834660495451e-13	0.6134692665129848	1.0452971338966411e-15	0.6862728182402189	0.12662732119583114	0.18127875022305612	6.849426573824714e-23	0.7972738106058861	5.609787112457568e-12	0.7116368944764728	1.6462055969181647e-05	0.45647986365256926	9.23846476173053e-15	0.6493861687337183	1.6971909823382526e-11	0.6104435920208241
CCDC25	6.8740315583947845e-19	0.7342977309013192	3.21839445403746e-24	0.8046488836433163	2.0826747373349176e-10	0.5994545363308982	9.564720897166068e-16	0.6943126196613624	5.187834660495451e-13	0.6134692665129848	1.0452971338966411e-15	0.6862728182402189	0.12662732119583114	0.18127875022305612	6.849426573824714e-23	0.7972738106058861	5.609787112457568e-12	0.7116368944764728	1.6462055969181647e-05	0.45647986365256926	9.23846476173053e-15	0.6493861687337183	1.6971909823382526e-11	0.6104435920208241
CDCA2	0.007580499902002069	0.2670611487870038	1.8584579927167324e-09	0.5573584060702982			2.146059439298604e-12	0.6278981354916644	0.004957803691384097	0.2741504853786404	0.027376349580409406	0.22182381903694737			0.5111600879494913	0.08821665009779528					2.0086939608314972e-05	0.42196194899168366	0.118246946196893	0.20593379013962948
CHMP7	1.4042943705799493e-20	0.757295010298183	4.9627013382577347e-17	0.7131302891016214			1.2228225614532915e-32	0.8765746568604749	1.50796283731755e-14	0.6432690051346508	4.2582884034824594e-26	0.8186138479956926	4.673925964963032e-18	0.7300772168535224	1.8250227860511212e-11	0.6136706609777745	2.3879630594156052e-11	0.6949847251392681	0.0006393519560772557	0.3742573489718015	3.2528031811230157e-14	0.6389679605833698	1.5803855762603285e-18	0.7387061346318444
CHRNA2	0.0018948010355891486	0.3138607561497595	0.35150151635433174	0.10815712291573082	0.33223791164191036	0.11211162202716793			0.803352180478037	0.048098502950218155	0.4576165984064598	0.09620807858304148												
CHRNA6	0.12904726424701923	-0.15461821007546062	0.8724989515788296	0.017545148824515133	0.15559287296708788	0.16166559765774874			0.41072315875254833	-0.09508375995998461	0.04778932320566138	0.2001911210142721												
CHRNB3	0.8732278032797192	-0.02345495594097044	0.6264962374854639	-0.05927041642943527	0.7669798117659847	0.03455574258265782			0.79878161935077	-0.15108330443679294	0.8663129131601693	0.03490645794031319												
CLDN23	0.00034055199709348956	0.3491990011916969	0.1587148847656437	0.15874070463762482	8.344788541384136e-05	0.40070902030830596	0.0070011447281867305	0.2701127484528284	0.009315131894217985	0.2559883559449223	0.002957099115911029	0.295397073008732	0.8364836216430466	0.029101413860351838	0.4088376233806923	-0.32546819909134095							0.39235487976149663	0.145032249774391
CLN8	2.743638428903441e-20	0.7529727791950138	7.735157954964244e-17	0.7094982549977296	0.0014569729359112822	0.3337989417101207	2.3250077985610735e-11	0.6040307290645495	2.3348256130056943e-05	0.39254619465137763	1.4144108168267102e-18	0.7313292212194465			0.08906941921106921	0.215909046006628			0.09566171053420609	0.9955335905976063				
CLU	0.09184104277981507	0.17169912526767506	0.3352989024660107	0.11157898842267651	0.10619141607891092	0.181568267440393	0.8558304871325485	0.019462749642333313	0.0048159316590087415	0.2751569208793845	0.03260105658061225	0.21535738176008531	0.1578973673147567	0.14995814688315362	0.9536596681074524	-0.00806044289914224	0.0008882360133118983	0.39547020989830356	0.9214413899737796	-0.0156922206083916	0.6493226481632691	0.051397458210225996	0.7889412544797924	-0.030619706958498475
CNOT7	3.9820430354382724e-20	0.7506152411817167	1.1295796136453454e-25	0.818279765941129	1.1265859191830986e-18	0.7623423045887812	1.886904799015349e-20	0.7656692932683247	1.1148043107674293e-18	0.7093652104182568	3.3941996456907304e-15	0.6773769795978083	4.276653903206141e-06	0.44700198151579656	3.325341172655958e-08	0.5262271997975849	0.0005943543053943392	0.4077568214244649	0.017466852565240446	0.3104775371783771	7.603398359508325e-06	0.4250235561726161	3.6299160534233254e-07	0.488350108544512
CSGALNACT1	0.00034055199709348956	0.3490802141428269	0.008540398675919278	0.2769257888155159	0.9706149100879753	-0.004337957599211892	0.02140537565248418	0.23243128549432124	0.0006508570288358466	0.33162160521418893	1.0675968881746598e-08	0.5280255114851247			0.7297579369734143	0.07367295631708962								
CSMD1	0.17091837533037832	0.13912982160735865	0.20432389024831885	0.14453313646269234	0.8379735215221614	0.022850879370402102			0.8901608573888237	0.020578148019570332	0.1839716841318912	0.13542440379306375	0.14053754810368593	0.2712896110302846										
CTSB	0.10945640214832504	0.16294863744232196	0.0012161148427204623	0.33147359633583084	0.00042772987416991615	0.3641255588139889	2.7867480114810624e-07	0.48489250231992786	0.10848967787862937	0.16883266269688535	0.0006989674426212296	0.3337892208400548	0.006876090065410302	0.27580298147613724	0.009740429320252972	0.27234298380294825	0.0005943543053943392	0.40781964483382366	0.0010198850652087226	0.3613594224275811	0.025641373259891027	0.22016467269705856	0.017309474801067485	0.24299402608352197
DCTN6	4.86676846324389e-18	0.7218415390802972	7.473602956919057e-17	0.7099865012330238	1.3913921959389903e-09	0.5775710952885916	2.1352595601096043e-15	0.6878272284972763	1.3071212776887692e-16	0.678618700408816	1.5726564601331026e-17	0.7156479017219944	8.832291453066314e-05	0.3858882858402504	0.027336947886619927	0.23774758003952426	0.46352713221891906	0.10722305404216408	0.02231120518627836	0.2552793753446403	0.013003755711664764	0.24332821001465413	0.00017872198559111348	0.3737427279599763
DDHD2	7.987098326813213e-28	0.8325439304277793	6.619234500218757e-22	0.7790135830003224	5.806614797745868e-19	0.7679244898846668	0.0029063555660685217	0.2960171570451665	8.281804920422565e-28	0.8183822693818474	1.477054223979246e-30	0.8547665817236976	2.8483445478853495e-21	0.7734179533375647	1.0973523821321403e-13	0.6620767481506795	3.655612644506637e-05	0.47946231433046266	0.9455712080535025	0.011358742499803294	1.0779804386039724e-24	0.7822998321391083	1.693763375684428e-20	0.7642803798292289
DEFA1			0.763792461293256	0.03740651612643847					0.6689538360190677	-0.10468280740148303														
DEFA10P																								
DEFA11P																								
DEFA1B			0.7961956531640587	0.0328145074359288					0.30227088069260716	-0.21536205531385147					0.20785856922785625	0.14196629635242364								
DEFA3	0.49528907718592463	0.09568221514282126	0.7621725230940042	-0.03803396619691047					0.23989676436562787	-0.2974022442879437	0.6947717634888544	0.0571090139365514	0.16490701283311313	0.14556569812690462	0.10855600222147535	0.1811839325057628			0.03645763417307915	-0.24382634253766472	0.8928777795170713	0.012761895854196154	0.4113401418936255	0.08752816370510993
DEFA4	0.010741603263719935	0.38212747744661224	0.8388361780819232	0.0245111656283981	0.3105796495530127	-0.11700531709128348			0.6404586930406817	-0.36026110373488435	0.9896154906623175	-0.003050777428903667	0.04551683092463642	0.20797656836788916	0.3353009262796316	0.11075679407653022			0.2487303574646135	-0.13733690121662606	0.7399208027491289	0.03958414845336505	0.3971707660489419	0.09041979550879642
DEFA5			0.32450850491176525	0.11420647085366437	0.02268025217233516	-0.24801234548857395	0.0739332863318939	0.18353344134098803	0.8311601320618036	-0.11335915089595618			0.3507495914855975	0.09531665424143401			0.7038301583224834	0.06580258735308449	0.003120480335550401	0.34744713636163727				
DEFA6			0.32032268175811013	0.11601683023086672	0.04859827270646055	0.2181770925239461	0.06179566439587811	0.19139556421096507									0.8192131669962698	0.04415943777152602	0.03904504177667861	0.23269747791035314				
DEFA8P			0.32032268175811013	0.11618896700991367																				
DEFA9P			0.4863213733951559	0.08457192147853358																				
DEFB1	0.012013274158379482	0.2576311565418461	0.39703427628486343	0.09958447684248092	0.04854442021593402	0.21853662448813274	0.07964746856983529	0.17997611200582922	0.22474084648795659	0.13732394721989152	0.010935731782318282	0.25857759013967296			0.2905558271452283	0.14228442805821961	0.010145899471026149	0.4634000442763416						
DEFB103A			0.5581426789750389	0.07031785248581071											0.2737245212693867	0.14276921296873413								
DEFB103B			0.6197102758939447	0.060534761801789905	0.5676057240337496	0.06507331025330437			0.7678040093502089	-0.24989231938910444														
DEFB104A			0.1587148847656437	0.15887612847592217	0.4930015084003954	-0.07733103088909762																		
DEFB104B			0.20432389024831885	0.1444855537685697																				
DEFB105A			0.5352980849732641	0.0748758074976742																				
DEFB105B			0.23239729270360374	0.13692196237023224	0.663804252462797	0.050467899594893145																		
DEFB106A			0.20004664349025886	0.14603999421571823																				
DEFB106B			0.07051314874756157	0.2007488507806075																				
DEFB107A			0.07706038544847067	0.19597406749164198	0.38652348785711543	0.0989199051423087																		
DEFB107B			0.08190104279701226	0.19306344819113944																				
DEFB109A			0.45492097018114214	0.08994170731598644																				
DEFB109B			0.8500870564153564	0.022072125588620053																				
DEFB130A			0.7520587054301544	0.040177521874957406																				
DEFB130B			0.5352980849732641	0.07521212872431296																				
DEFB134	0.2923315876751213	0.12320356409496151	0.7979475931789153	-0.03225661479817234	0.10845358170114064	-0.17995945711081685					0.12649204658122776	0.17185598188170284												
DEFB135	0.9501452046217405	0.008547821610819795	0.4501810770792187	0.09092122960430372	0.5393307542143906	0.07000885726937953																		
DEFB136			0.4661678416077131	0.08802288921341342																				
DEFB4A	0.17111857000273828	0.1735372815875236	0.8081431946247467	0.030253850199866653					0.5295417005084022	0.3033727297121083														
DEFB4B			0.4273897461901975	0.09460294231946292	0.5903961456686199	0.061413039335172635			0.14525736260225192	0.7479543016965515					0.10855600222147535	0.18522860859642326								
DEFT1P			0.32450850491176525	0.114368038403766																				
DEFT1P2			0.32450850491176525	0.114368038403766																				
DKK4	0.0900234855497668	0.18927872209976154	0.050376395076871736	0.21410238494031322	0.37325579532283454	0.10184709947859517			0.49708410241492706	-0.14208537318215297	0.005310828683933029	0.30407583616059436	0.29837387508496194	0.21225324918764782			0.31966869750204013	0.4866976945837226	0.7765787768783945	-0.12088305327179687				
DLC1	0.034693121852293354	0.21260020087916223	0.303351984821477	0.12044823201797902	0.0049632463352668925	0.29893178551300437	0.45965180725668264	0.07720160303671124	0.49708410241492706	0.07849953232206093	4.113002704621695e-05	0.39650757196019815	0.14236437466625612	0.1553362798832815	0.5866535973660335	0.3976494340874318	0.22940339371589946	-0.3303279002859144			0.5403515427184409	0.07081334567969642	0.7533620326008611	0.03738748030466196
DLGAP2	0.029524780373601487	0.21953994305164376	0.00039625216880390145	0.35853380025260134	0.3105796495530127	0.11719937216364125			0.024217668704410635	0.2587380717285558	0.06480682121285435	0.19103534276216155												
DLGAP2-AS1			0.9516836851853925	-0.006714609924094769																				
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DMTN	2.4265763766597854e-11	0.5974580542658161	0.001362672737538534	0.3285318872068083	1.8718817143747468e-08	0.5436334717374302	6.323657344569051e-08	0.5072848562511254	0.3430449234452319	0.10717998244443679	5.251825920890953e-06	0.43499552421989884	0.16490701283311313	0.16004319633972827	0.37003924333244165	0.1032248530235732	0.8905432254187228	-0.04441889783469219	0.16406338111151592	0.16576766087700914	0.6493226481632691	0.050084489254391	0.004749147214970701	0.3332347061474782
DOCK5	7.510907851521288e-15	0.6702312776695417	1.4817286205346273e-06	0.4648996638008465	1.7049696278405963e-05	0.43348140508891	2.986986165830582e-08	0.5176837519139336	0.003457563522402125	0.28432523866898435	4.805785828889337e-10	0.5666185079348042	2.473773572241762e-09	0.5576541846029306	0.00021658304335944669	0.3717883201505474	0.02217467285792256	0.28183700173676085	0.0005780109199980638	0.3852937984710677	1.6591214797180432e-06	0.4399947679306013	1.1286547565161785e-05	0.4299482545500919
