Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
CHMP7	NP_689485.1|NP_001304828.1	NP_689485.1|NP_001304828.1|NP_001350112.1	NP_689485.1|NP_001350112.1|NP_001304828.1	NP_689485	0.9999994343068455	0.848622765975782	0.9998799402067778	0.9999899898342729	0.9999908060336037	0.3906320641121086
CLU	NP_001822.3	NP_001822.3	NP_001822.3	NP_001822	0.05323933721258715	0.02812497204313223	0.024884979003088233	0.02252739419245823	0.08770805764150602	0.18319885410548156
CNOT7	NP_001309022.1|NP_001309020.1|NP_001309023.1|NP_001309018.1|NP_001309026.1|NP_001309029.1	NP_001309022.1|NP_001309019.1|NP_001309023.1|NP_001309016.1|NP_001309024.1|NP_001309027.1	NP_001309019.1|NP_001309022.1|NP_001309023.1|NP_001309016.1|NP_001309024.1|NP_001309027.1	NP_001309020	0.6040629161633367	0.16593674348275192	0.9998799402067778	0.35452638590639557	0.9999908060336037	0.046184828558437786
CTSB	NP_001899.1|NP_001304166.1	NP_001899.1|NP_001304166.1	NP_001899.1|NP_001304166.1	NP_001899	0.03858958223955741	0.5524324316195492	0.03190126521598502	0.42133661719792537	0.8578486065908738	0.8547996325444513
DCTN6	NP_006562.1	NP_006562.1	NP_006562.1	NP_006562	0.014939130661332636	0.3809456722468808	0.22600603812525727	0.5113467181612875	0.9999908060336037	0.013495147162288624
DEFA3	NP_005208.1|NP_001289194.1|NP_004075.1	NP_005208.1|NP_001289194.1|NP_001035965.1	NP_005208.1|NP_001289194.1|NP_001035965.1		0.014939130661332636	0.05944149048509567	0.10672113999708657	0.009246848541792465	0.2379040785255446	
DEFA4	NP_001916.1	NP_001916.1	NP_001916.1		0.03385689544037036	0.02812497204313223	0.03190126521598502	0.013924201736787198	0.4034583653019278	
DLC1	NP_872584.2|NP_001303597.1|NP_001157743.1|NP_079043.3	NP_001335010.1|NP_001303597.1|NP_006085.2|NP_001157743.1|NP_079043.3	NP_001335010.1|NP_001303597.1|NP_006085.2|NP_001157743.1|NP_079043.3	NP_001157743	0.04446602444898919		0.3213931942413745	0.009246848541792465	0.039726231818893155	0.06938818612584678
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107609	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.3739191356350325	0.3246634321872847	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001289746	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.3739191356350325	0.3246634321872847	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107609	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.3739191356350325	0.14652681000821507	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001289746	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.3739191356350325	0.14652681000821507	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001107609	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.12705934550932527	0.3246634321872847	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107607.1|NP_001310318.1|NP_001310320.1|NP_001289746.1	NP_001289746	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.12705934550932527	0.3246634321872847	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107609	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.12705934550932527	0.14652681000821507	0.01804891415013672
DMTN	NP_001310311.1|NP_001310318.1|NP_001310326.1|NP_001289746.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001107609.1|NP_001107611.1|NP_001310327.1	NP_001289746	0.014939130661332636	0.02812497204313223	0.029029166229447914	0.12705934550932527	0.14652681000821507	0.01804891415013672
DOCK5	NP_079216.4	NP_079216.4	NP_079216.4	NP_079216	0.9931813500814198	0.6637519156661854	0.29259907501118143	0.4656846666271336	0.9999908060336037	0.10644290543699277
DOK2	NP_003965.2|NP_001304729.1	NP_003965.2|NP_001304729.1	NP_003965.2|NP_001304729.1	NP_003965	0.030581238929448556	0.02812497204313223	0.4331268381849733	0.30954314913131453	0.09635522187338645	0.04084935641836297
DPYSL2	NP_001184222.1|NP_001231533.1	NP_001184222.1|NP_001377.1|NP_001231533.1	NP_001184222.1|NP_001377.1|NP_001231533.1	NP_001184222	0.08902136184666504	0.11098912765123102	0.3934926278766761	0.2640404628298059	0.3853922966902997	0.27567630542176264
DPYSL2	NP_001184222.1|NP_001231533.1	NP_001184222.1|NP_001377.1|NP_001231533.1	NP_001184222.1|NP_001377.1|NP_001231533.1	NP_001231533	0.08902136184666504	0.11098912765123102	0.3934926278766761	0.2640404628298059	0.3853922966902997	0.290610679814729
DUSP4	NP_001385.1|NP_476499.1|NP_004409.1				0.03397331016318222					
ELP3	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_001271151	0.785582294040263	0.9851932489834383	0.9941341970592174	0.25455301523107454	0.9999908060336037	0.06938818612584678
ELP3	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561.3|NP_001271151.1|NP_001271149.1|NP_001271155.1|NP_001271153.1	NP_060561	0.785582294040263	0.9851932489834383	0.9941341970592174	0.25455301523107454	0.9999908060336037	0.08337313541386608
EPHX2	NP_001970.2|NP_001243411.1|NP_001243412.1	NP_001970.2|NP_001243411.1|NP_001243412.1	NP_001970.2|NP_001243411.1	NP_001243412	0.9559584582735646	0.21559569686680333	0.24777698882245355	0.1871153391168841	0.14652681000821507	0.10644290543699277
EPHX2	NP_001970.2|NP_001243411.1|NP_001243412.1	NP_001970.2|NP_001243411.1|NP_001243412.1	NP_001970.2|NP_001243411.1	NP_001970	0.9559584582735646	0.21559569686680333	0.24777698882245355	0.1871153391168841	0.14652681000821507	0.11212936405005312
ERI1	NP_699163.2	NP_699163.2|NP_001341564.1|NP_001341565.1|NP_001341567.1	NP_699163.2|NP_001341567.1|NP_001341564.1|NP_001341565.1	NP_699163	0.9999994343068455	0.55098824615947	0.9998799402067778	0.9999899898342729	0.9999908060336037	0.9538146164831071
ERICH1	NP_997215.1|NP_001290029.1	NP_997215.1|NP_001290029.1	NP_997215.1|NP_001290029.1		0.6796832340390518		0.9998799402067778	0.5635823986519538	0.8013133724905995	
FAM160B2	NP_073586.5	NP_073586.5|NP_001341179.1|NP_001341180.1	NP_073586.5|NP_001341179.1|NP_001341180.1	NP_073586	0.9999994343068455	0.4209623366158791	0.3356971663020396	0.9472563576607804	0.9999908060336037	0.10931177104914878
FDFT1	NP_001274671.1|NP_001274679.1|NP_001274673.1|NP_001274680.1|NP_001274685.1	NP_001274671.1|NP_001274679.1|NP_001274673.1|NP_001274680.1|NP_001274685.1	NP_001274671.1|NP_001274679.1|NP_001274673.1|NP_001274680.1|NP_001274685.1	NP_001274671	0.4599529180113941	0.9999817572048554	0.3223168943588227	0.1197864555515761	0.32543757808724566	0.3411380552538784
GSR	NP_000628.2|NP_001182031.1|NP_001182032.1|NP_001182033.1	NP_000628.2|NP_001182031.1|NP_001182032.1|NP_001182033.1	NP_000628.2|NP_001182031.1|NP_001182032.1|NP_001182033.1	NP_000628	0.07143584395404932	0.9999817572048554	0.22600603812525727	0.009246848541792465	0.9999908060336037	0.9493188201727366
GTF2E2	NP_002086.1	NP_002086.1|NP_001335282.1	NP_002086.1|NP_001335282.1	NP_002086	0.4599529180113941	0.12090326581672486	0.6762346266789583	0.24141907295603793	0.9999908060336037	0.6003090783264623
HMBOX1	NP_001311312.1|NP_001317427.1|NP_001311314.1|NP_001129198.1|NP_001311315.1|NP_001311316.1|NP_001311318.1|NP_001311320.1|NP_001311322.1|NP_001311324.1	NP_001311312.1|NP_001317427.1|NP_001311314.1|NP_001311318.1|NP_001311320.1|NP_001311322.1|NP_001129198.1|NP_001311315.1|NP_001311316.1|NP_001311324.1	NP_001311312.1|NP_001317427.1|NP_001311314.1|NP_001129198.1|NP_001311315.1|NP_001311316.1|NP_001311318.1|NP_001311320.1|NP_001311322.1|NP_001311324.1|NP_001293108.1|NP_000536.5		0.673347371880884		0.15169971860992432	0.2945490584555326	0.351731539760907	
KBTBD11	NP_055682.1	NP_055682.1	NP_055682.1	NP_055682	0.014939130661332636	0.06739778945764294	0.3164385733581092	0.009246848541792465	0.6363145451903673	0.016760815647538202
KCTD9	NP_060104.2	NP_060104.2	NP_060104.2	NP_060104	0.7050564259642518	0.05175704670717155	0.029981888924785215	0.03287723577466701	0.9999908060336037	0.0387701206797156
KIF13B	NP_056069.2	NP_056069.2	NP_056069.2|NP_872312.2	NP_056069	0.8724384043424044	0.9999817572048554	0.9998799402067778	0.9999899898342729	0.9999908060336037	0.43677764087489146
LOXL2	NP_002309.1	NP_002309.1	NP_002309.1	NP_002309	0.02527792721071012	0.02812497204313223	0.07509464795753865	0.029127924946874925	0.08300608754713378	0.10644290543699277
LPL	NP_000228.1	NP_000228.1	NP_000228.1	NP_000228	0.014939130661332636		0.024884979003088233	0.009246848541792465	0.5813613353662265	0.07479667510727193
LZTS1	NP_066300.1	NP_001349813.1	NP_001349813.1	NP_066300	0.023203239832462887		0.024884979003088233	0.06426071273774152	0.09635522187338645	0.019136842063274845
MFHAS1	NP_004216.2	NP_004216.2	NP_004216.2	NP_004216	0.04446602444898919		0.029029166229447914	0.013924201736787198	0.14652681000821507	0.11212936405005312
MSR1	NP_619729.1|NP_619730.1	NP_619729.1|NP_001350673.1|NP_619730.1|NP_002436.1	NP_619729.1|NP_001350673.1|NP_619730.1|NP_002436.1	NP_619729	0.023047104851967096	0.02812497204313223	0.024884979003088233	0.04837080082940615	0.05209430000361097	0.016760815647538202
MSRA	NP_036463.1|NP_001129143.1|NP_001129142.1|NP_001186658.1	NP_036463.1|NP_001129143.1|NP_001129142.1|NP_001186658.1	NP_036463.1|NP_001129143.1|NP_001186658.1|NP_001129142.1	NP_036463	0.23881008291865463	0.31947337320381536	0.8608230549671304	0.8652011066485048	0.9999908060336037	0.5337060747539527
MTMR7	NP_004677.3	NP_004677.3	NP_004677.3		0.40794195800598093			0.24141907295603793	0.4297506331811261	
MTMR9	NP_056273.2	NP_056273.2	NP_056273.2	NP_056273	0.9559584582735646	0.039532862266365015	0.3058658590320591	0.8036407943873625	0.9999908060336037	0.2667957971041932
MTUS1	NP_001001924.1|NP_001159865.1|NP_065800.1|NP_001317399.1	NP_001001924.1|NP_001001925.1|NP_001349986.1|NP_001349989.1|NP_001159865.1|NP_065800.1|NP_001317399.1	NP_001001924.1|NP_001001925.1|NP_001349986.1|NP_001349989.1|NP_001159865.1|NP_065800.1|NP_001317399.1		0.9559584582735646	0.07759868277241942	0.29259907501118143	0.24141907295603793	0.6657101966864484	
MTUS1	NP_001001925.1	NP_001001924.1|NP_001001925.1|NP_001349986.1|NP_001349989.1|NP_001159865.1|NP_065800.1|NP_001317399.1	NP_001001924.1|NP_001001925.1|NP_001349986.1|NP_001349989.1|NP_001159865.1|NP_065800.1|NP_001317399.1		0.2602089693455394	0.07759868277241942	0.29259907501118143	0.24141907295603793	0.6657101966864484	
MYOM2	NP_003961.3			NP_003961	0.2686971113655951		0.024884979003088233			0.013495147162288624
NAT1	NP_001153651.1|NP_001278891.1	NP_000653.3|NP_001153647.1	NP_000653.3|NP_001153647.1	NP_001153651	0.3439922377594682	0.9999817572048554	0.2775118715026258	0.9999899898342729	0.9999908060336037	0.6587925157644445
NEFL	NP_006149.2	NP_006149.2		NP_006149	0.014939130661332636	0.09790473302254597	0.10016627906375415	0.013924201736787198		0.31541826417006574
NEIL2	NP_659480.1|NP_001129220.1	NP_001129218.1|NP_001129219.1|NP_001129220.1	NP_001129218.1|NP_001129219.1|NP_001129220.1	NP_659480	0.9931813500814198		0.35285434319814557	0.22385109632635808	0.40675361177373665	0.01804891415013672
NUDT18	NP_079091.3	NP_079091.3	NP_079091.3	NP_079091	0.24537699724020362	0.16997467969085958	0.029029166229447914	0.9999899898342729	0.8013133724905995	0.031197223636464724
PBK	NP_060962.2|NP_001265874.1	NP_001349969.1|NP_001265874.1	NP_001349969.1|NP_001265874.1	NP_060962	0.4599529180113941	0.15912102452757207	0.1494859861149562	0.017898232780364492	0.6657101966864484	0.23408082273011255
PCM1	NP_006188.3|NP_001302437.1	NP_001339564.1|NP_001302436.1|NP_001339562.1|NP_001339572.1|NP_001339586.1|NP_001339588.1	NP_001339561.1|NP_001339563.1|NP_001339568.1|NP_001339572.1|NP_001339586.1|NP_001339583.1|NP_001339588.1	NP_006188	0.9931813500814198	0.9999817572048554	0.9998799402067778	0.9999899898342729	0.9749460711822328	0.6019243799545092
PCM1	NP_006188.3|NP_001302437.1	NP_001339565.1|NP_001339566.1|NP_001339569.1|NP_001339573.1|NP_001339568.1|NP_001302437.1|NP_001339571.1|NP_001339583.1	NP_001339561.1|NP_001339563.1|NP_001339568.1|NP_001339572.1|NP_001339586.1|NP_001339583.1|NP_001339588.1	NP_006188	0.9931813500814198	0.9999817572048554	0.9998799402067778	0.5226429586262694	0.9749460711822328	0.6019243799545092
PDGFRL	NP_006198.1	NP_006198.1	NP_006198.1	NP_006198	0.03385689544037036		0.12712820120781954	0.056690181223313575	0.1203199217881377	0.01804891415013672
PDLIM2	NP_067643.3	NP_067643.3	NP_067643.3	NP_067643	0.02851076088545099	0.039372106876073704	0.2775118715026258	0.016048896096481035	0.09635522187338645	0.047542954999331755
PEBP4	NP_659399.2	NP_001350162.1	NP_001350162.1		0.014939130661332636		0.15169971860992432	0.009246848541792465	0.08300608754713378	
PINX1	NP_060354.4|NP_001271285.1	NP_060354.4|NP_001271285.1	NP_060354.4|NP_001271285.1	NP_060354	0.4599529180113941	0.5532486242537337	0.9998799402067778	0.03939517258751135	0.410434225450239	0.4358643664295212
PNMA2	NP_009188.1	NP_009188.1	NP_009188.1		0.08902136184666504		0.029029166229447914	0.17833693455925648	0.43544383874685777	
POLR3D	NP_001713.2	NP_001713.2	NP_001713.2	NP_001713	0.04161038162878385	0.02812497204313223	0.21437590403256127	0.016616106834198507	0.039726231818893155	0.055557159387195326
PPP2CB	NP_001009552.1	NP_001009552.1|NP_001341948.1	NP_001009552.1|NP_001341948.1	NP_001009552	0.33663376553751784	0.9999817572048554	0.8657222227421543	0.04758236570291308	0.9999908060336037	0.7318158603517657
PPP2R2A	NP_002708.1|NP_001171062.1	NP_002708.1|NP_001171062.1	NP_002708.1|NP_001171062.1	NP_001171062	0.9999994343068455	0.9999817572048554	0.9327116623311447	0.9999899898342729	0.9999908060336037	0.8336306343175819
PPP3CC	NP_001230904.1|NP_005596.2|NP_001230903.1	NP_001230904.1|NP_001230903.1|NP_005596.2	NP_001230903.1|NP_005596.2|NP_001230904.1	NP_001230904	0.22207104510025666	0.15912102452757207	0.9998799402067778	0.9999899898342729	0.9999908060336037	0.013495147162288624
PSD3	NP_056125.3|NP_996792.1	NP_056125.3|NP_001349748.1|NP_996792.1	NP_056125.3|NP_001349748.1|NP_996792.1	NP_056125	0.33663376553751784		0.04854005587012379	0.04758236570291308	0.14652681000821507	0.40704971570991266
PTK2B	NP_775267.1|NP_004094.3	NP_004094.3	NP_775267.1|NP_004094.3	NP_004094	0.03984337666109099	0.9999817572048554	0.39224624807295294	0.9999899898342729	0.9999908060336037	0.062339291234980346
PTK2B	NP_775267.1|NP_004094.3	NP_775267.1	NP_775267.1|NP_004094.3	NP_004094	0.03984337666109099	0.9999817572048554	0.39224624807295294	0.9194936538270064	0.9999908060336037	0.062339291234980346
R3HCC1	NP_001129580.2|NP_001288579.1	NP_001129580.2|NP_001288579.1	NP_001129580.2|NP_001288579.1	NP_001129580	0.5554068355730526	0.15600899016524444	0.23469634282001528	0.24141907295603793	0.9999908060336037	0.290610679814729
RBPMS	NP_001008712.1|NP_001008711.1	NP_001008712.1|NP_001008711.1	NP_001008712.1|NP_001008711.1	NP_001008710	0.03858958223955741	0.11098912765123102	0.06263737005737706	0.8036407943873625	0.7030474187434922	0.16991812180983237
REEP4	NP_079508.2|NP_001303893.1	NP_001303894.1	NP_001303894.1	NP_079508	0.5039340534582737	0.07333757182628428	0.044722504141020365	0.014803044023170606	0.08770805764150602	0.5435498061002706
REEP4	NP_079508.2|NP_001303893.1	NP_001303894.1	NP_079508.2|NP_001303893.1	NP_079508	0.5039340534582737	0.07333757182628428	0.044722504141020365	0.014803044023170606	0.19514939294750455	0.5435498061002706
REEP4	NP_079508.2|NP_001303893.1	NP_079508.2|NP_001303893.1	NP_001303894.1	NP_079508	0.5039340534582737	0.07333757182628428	0.044722504141020365	0.009246848541792465	0.08770805764150602	0.5435498061002706
REEP4	NP_079508.2|NP_001303893.1	NP_079508.2|NP_001303893.1	NP_079508.2|NP_001303893.1	NP_079508	0.5039340534582737	0.07333757182628428	0.044722504141020365	0.009246848541792465	0.19514939294750455	0.5435498061002706
SARAF	NP_057211.4|NP_001271168.1	NP_057211.4|NP_001271168.1	NP_057211.4|NP_001271168.1	NP_057211	0.4173132904218873	0.15912102452757207	0.3421669849038254	0.12137716820956787	0.6826188575944578	0.32866416480940314
SH2D4A	NP_071354.2|NP_001167631.1	NP_001167630.1|NP_001350039.1|NP_001167631.1	NP_001167630.1|NP_001350039.1|NP_001167631.1	NP_071354	0.44011391294460556	0.9999817572048554	0.4331268381849733	0.10811987684573436	0.7224377284343564	0.290610679814729
SLC39A14	NP_001121903.1|NP_056174.2|NP_001128626.1	NP_001338586.1|NP_001121903.1|NP_056174.2|NP_001128626.1	NP_001338586.1|NP_001121903.1|NP_056174.2|NP_001128626.1	NP_001121903	0.33072312317618596	0.9999817572048554	0.07509464795753865	0.9194936538270064	0.9569332432743468	0.46626238951261834
SLC7A2	NP_001158243.1|NP_001008539.3|NP_003037.4		NP_001158243.1|NP_001008539.3|NP_003037.4	NP_001008539	0.785582294040263		0.044722504141020365		0.17104090964133806	0.07479667510727193
SORBS3	NP_005766.3|NP_001018003.1	NP_005766.3	NP_005766.3	NP_005766	0.1409896214509028	0.02812497204313223	0.49026175802967636	0.048519824926779045	0.2770267002794065	0.18525437464031178
STC1	NP_003146.1	NP_003146.1			0.04753912991843539		0.09661871520795695	0.017898232780364492		
STMN4	NP_110422.2|NP_001269982.1|NP_001269983.1|NP_001269984.1				0.05323933721258715					
TDRP	NP_778250.2|NP_001243042.1	NP_778250.2|NP_001243042.1	NP_778250.2|NP_001243042.1	NP_001243042	0.023047104851967096		0.39224624807295294	0.13751227174957217	0.14652681000821507	0.10055710496493932
TNKS	NP_003738.2	NP_003738.2	NP_003738.2	NP_003738	0.33663376553751784		0.08589815085257838	0.011136045611410314	0.09635522187338645	0.023915630378925672
VPS37A	NP_689628.2|NP_001138624.1	NP_001350102.1|NP_001350096.1|NP_001138624.1|NP_001350097.1|NP_001350099.1	NP_001350102.1|NP_001350096.1|NP_001138624.1|NP_001350097.1|NP_001350099.1	NP_689628	0.8797824946620093	0.2720573691865815	0.8475990933034637	0.9999899898342729	0.9999908060336037	0.5435498061002706
XPO7	NP_055839.3	NP_055839.3|NP_001093631.1|NP_001349731.1	NP_001349731.1|NP_001093631.1	NP_055839	0.9999994343068455	0.9999817572048554	0.9998799402067778	0.509126588815181	0.9999908060336037	0.979700411896852
