Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
ESRP1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_001116298	0.9999841066697202	0.6598979231252855	0.8949285367540921	0.9838227368876683	0.9988860282598876	0.6635894912622449
ESRP1	NP_060167.2	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_060167	0.9999841066697202	0.6598979231252855	0.8949285367540921	0.9838227368876683	0.9988860282598876	0.6635894912622449
EXT1	NP_000118.2	NP_000118.2	NP_000118.2	NP_000118	0.03860477167698948		0.25141250194586795	0.4222215793639654	0.23786713237572363	0.14005330817696124
FABP4	NP_001433.1	NP_001433.1	NP_001433.1	NP_001433	0.05834285162159385	0.10945004517758322	0.16888552135010948	0.011404403217587051	0.03964599606886192	0.0438361213975837
FABP5	NP_001435.1	NP_001435.1	NP_001435.1	NP_001435	0.07043742298931147	0.02133890900212242	0.22535342148903553	0.3558077036634695	0.05940851157261359	0.19740012391523065
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001243692	0.5248264258445315	0.13452761257639992	0.05970799011906291	0.06699428497184753	0.07721758550943122	0.1318292442776528
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001317541	0.5248264258445315	0.13452761257639992	0.05970799011906291	0.06699428497184753	0.07721758550943122	0.23784360849044342
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001243692	0.5248264258445315	0.13452761257639992	0.05970799011906291	0.06699428497184753	0.042210003355833726	0.1318292442776528
FAM49B	NP_001243692.1|NP_001317541.1	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001317541	0.5248264258445315	0.13452761257639992	0.05970799011906291	0.06699428497184753	0.042210003355833726	0.23784360849044342
FAM91A1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400	0.856818873172771	0.8987090839013516	0.5843238173085296	0.48179541346604965	0.9988860282598876	0.08874077387625093
FER1L6	NP_001034201.2	NP_001034201.2	NP_001034201.2		0.020787568301844528			0.014877733818521007	0.03964599606886192	
FZD6	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087.1|NP_001158088.1|NP_001304725.1	NP_001158087	0.09513898350304997		0.9587611783790184	0.9166342909404263	0.9055587966321126	0.14847254033539442
GEM	NP_859053.1	NP_005252.1	NP_005252.1		0.11403916937239322		0.13527853227274214	0.0466036993570346	0.11863320345229181	
GRHL2	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191	0.9016765091735869	0.02133890900212242	0.5593911651478997	0.9040145164597121	0.7443945736269503	0.14847254033539442
IMPA1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_001138350	0.13510106860950352	0.02133890900212242	0.05950563810636322	0.01876784612023819	0.23786713237572363	0.6635894912622449
INTS8	NP_060334.2	NP_060334.2	NP_060334.2	NP_060334	0.03136831733700111	0.028638199936232192	0.018002327176996267	0.10528118254647748	0.11863320345229181	0.013285752774614502
LRRCC1	NP_208325.3	NP_001336565.1|NP_208325.3|NP_001336567.1|NP_001336568.1	NP_001336566.1|NP_208325.3|NP_001336565.1|NP_001336567.1|NP_001336568.1		0.13510106860950352		0.01557155532720215	0.01324154237107303	0.042210003355833726	
MATN2	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371	0.03631351024862256	0.027221562410973687	0.013909002917642965	0.05920564937938815	0.03964599606886192	0.08874077387625093
MATN2	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_002371.3|NP_001304677.1	NP_085072	0.03631351024862256	0.027221562410973687	0.013909002917642965	0.05920564937938815	0.03964599606886192	0.08874077387625093
MATN2	NP_002371.3|NP_001304677.1	NP_085072.2	NP_002371.3|NP_001304677.1	NP_002371	0.03631351024862256	0.027221562410973687	0.013909002917642965	0.01324154237107303	0.03964599606886192	0.08874077387625093
MATN2	NP_002371.3|NP_001304677.1	NP_085072.2	NP_002371.3|NP_001304677.1	NP_085072	0.03631351024862256	0.027221562410973687	0.013909002917642965	0.01324154237107303	0.03964599606886192	0.08874077387625093
MED30	NP_542382.1|NP_001269915.1	NP_542382.1|NP_001350111.1|NP_001269915.1	NP_542382.1|NP_001350111.1|NP_001269915.1	NP_542382	0.16860168745063076	0.027221562410973687	0.06248245534203422	0.06699428497184753	0.17272373978482364	0.07672612906106334
MRPL13	NP_054797.2	NP_054797.2	NP_054797.2	NP_054797	0.8072132832110951	0.7369692721706071	0.5949871656376984	0.033037192814266314	0.12097260178276074	0.04804263386882586
MTDH	NP_848927.2	NP_848927.2|NP_001350065.1	NP_848927.2|NP_001350066.1|NP_001350065.1	NP_848927	0.5406002320075707	0.9173815424748277	0.19662825132233291	0.011404403217587051	0.31772899368171326	0.8972628723789572
MTERF3	NP_057026.3|NP_001273572.1	NP_057026.3|NP_001273572.1|NP_001349893.1	NP_057026.3|NP_001349893.1|NP_001273572.1	NP_057026	0.9999841066697202	0.6989548978996745	0.862120803322002	0.13159974804416946	0.6384454536708273	0.17664442757844853
MTSS1	NP_055566.3|NP_001269903.1|NP_001269900.1	NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350223.1|NP_001350227.1|NP_001350230.1|NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_001350226.1	NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350226.1|NP_001350223.1|NP_001350227.1|NP_001350230.1	NP_001269900	0.05834285162159385	0.02133890900212242	0.25111685261142885	0.09958534599144947	0.13866100906575152	0.030422366836381644
NBN	NP_002476.2|NP_001019859.1	NP_002476.2|NP_001019859.1	NP_002476.2|NP_001019859.1	NP_002476	0.07043742298931147	0.6598979231252855	0.013909002917642965	0.42131748080977466	0.9055587966321126	0.6129140433240872
NCALD	NP_114430.2	NP_001035714.1	NP_001035714.1	NP_114430	0.03136831733700111	0.02133890900212242	0.013909002917642965	0.06699428497184753	0.12097260178276074	0.020626893999638105
NDUFAF6	NP_689629.2|NP_001317511.1	NP_689629.2|NP_001341445.1|NP_001317511.1|NP_001341446.1|NP_001341451.1|NP_001341450.1|NP_001341463.1	NP_689629.2|NP_001341445.1|NP_001317511.1|NP_001341446.1|NP_001341451.1|NP_001341450.1|NP_001341463.1	NP_689629	0.9957008880749856	0.12037717697639148	0.3428660906975074	0.24256422942276434	0.7443945736269503	0.18787409906627836
NDUFB9	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996	0.13510106860950352	0.02133890900212242	0.043362368614551665	0.015140975988641904	0.042210003355833726	0.03908521924002361
NSMCE2	NP_775956.1	NP_001336414.1|NP_001336416.1	NP_001336414.1|NP_001336416.1	NP_775956	0.8189779333605277	0.027221562410973687	0.08466491517869638	0.20405118790576138	0.34021054076069546	0.013285752774614502
NUDCD1	NP_116258.2|NP_001121683.1	NP_116258.2|NP_001121683.1	NP_116258.2|NP_001121683.1	NP_116258	0.9999841066697202	0.9999953991968545	0.32387379301026026	0.9565890077761128	0.9988860282598876	0.2666767753191533
OTUD6B	NP_057107.3|NP_001273674.1	NP_057107.3|NP_001273674.1	NP_057107.3|NP_001273674.1	NP_057107	0.9999841066697202	0.7369692721706071	0.87911783646815	0.9866864145527732	0.5790608871749703	0.3691953407720936
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.08307913353769106	0.07163938449531775
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.08307913353769106	0.06632700678504745
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.19925981100417758	0.07163938449531775
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.19925981100417758	0.06632700678504745
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.08307913353769106	0.07163938449531775
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.08307913353769106	0.06632700678504745
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999.2	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.19925981100417758	0.07163938449531775
OXR1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999.2	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.19925981100417758	0.06632700678504745
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.08307913353769106	0.07163938449531775
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.08307913353769106	0.06632700678504745
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.19925981100417758	0.07163938449531775
OXR1	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999.2	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.082983374382858	0.19925981100417758	0.06632700678504745
OXR1	NP_851999.2	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.08307913353769106	0.07163938449531775
OXR1	NP_851999.2	NP_851999.2	NP_001185461.1|NP_001185462.1|NP_060472.2|NP_001185463.1|NP_001185464.1	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.08307913353769106	0.06632700678504745
OXR1	NP_851999.2	NP_851999.2	NP_851999.2	NP_001185461	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.19925981100417758	0.07163938449531775
OXR1	NP_851999.2	NP_851999.2	NP_851999.2	NP_851999	0.6394854153891925	0.2126302461108396	0.2744877446422337	0.025131402260693103	0.19925981100417758	0.06632700678504745
PABPC1	NP_002559.2	NP_002559.2	NP_002559.2	NP_002559	0.8072132832110951	0.07767167745744384	0.2135549815169021	0.6272823475447304	0.32683603811124845	0.7342880765440231
PAG1	NP_060910.3	NP_060910.3	NP_060910.3	NP_060910	0.03806157973970335	0.05811252515726826	0.043362368614551665	0.8044914321162949	0.17378567781664211	0.016648537577626996
PDP1	NP_001155252.1|NP_060914.2	NP_001155251.1|NP_001155253.1	NP_001155251.1|NP_001155253.1	NP_001155252	0.2833484285947716	0.9785171573204673	0.09617251851348536	0.01876784612023819	0.11863320345229181	0.024626657176219025
PLEKHF2	NP_078889.1	NP_078889.1	NP_078889.1	NP_078889	0.06656598818728295	0.0637987533283276	0.3428660906975074	0.10912600626950565	0.3395373901398361	0.139008189502803
PMP2	NP_002668.1	NP_002668.1|NP_001335310.1	NP_002668.1		0.04013941694368758		0.05692879829005919	0.18668492445886145	0.07721758550943122	
POLR2K	NP_005025.1	NP_005025.1	NP_005025.1	NP_005025	0.37947927345524424	0.10138450368943243	0.34222130758244507	0.04479512535703191	0.10988350459550128	0.0660827089371695
POP1	NP_001139332.1	NP_001139332.1	NP_001139332.1	NP_001139332	0.9957008880749856	0.2978729405620937	0.8865353116908368	0.5924650385047295	0.9633207482427035	0.9491652337589233
PTDSS1	NP_055569.1|NP_001277154.1	NP_055569.1|NP_001277154.1	NP_055569.1|NP_001277154.1	NP_055569	0.18382092549930296	0.6598979231252855	0.20848038319639695	0.025131402260693103	0.9988860282598876	0.6635894912622449
RAD21	NP_006256.1|NP_001130038.2	NP_006256.1		NP_006256	0.856818873172771	0.6786684746517224	0.027440607616540186	0.08398973420997057		0.016648537577626996
RAD54B	NP_036547.1|NP_001192192.1|NP_001192191.1	NP_036547.1|NP_001192192.1|NP_001192191.1		NP_036547	0.2585950422065394		0.09755354251463952	0.01324154237107303		0.0660827089371695
RALYL	NP_001093862.1|NP_001274172.1|NP_001093861.1|NP_001274173.1	NP_001093861.1|NP_001341250.1|NP_001093862.1|NP_001341243.1|NP_001274172.1|NP_001341252.1|NP_001341251.1|NP_001341240.1|NP_001274173.1|NP_001341239.1	NP_001093861.1|NP_001341250.1|NP_001093862.1|NP_001341243.1|NP_001274172.1|NP_001341252.1|NP_001341251.1|NP_001341240.1|NP_001274173.1|NP_001341239.1	NP_001093861	0.11681860488426246	0.9785171573204673		0.011404403217587051	0.042210003355833726	0.013285752774614502
RBM12B	NP_976324.2	NP_976324.2	NP_976324.2	NP_976324	0.6016370365077237	0.6949092494305744	0.2305334751133096	0.8813113065156932	0.9976064600306794	0.23784360849044342
RGS22	NP_056483.3|NP_001273621.1|NP_001273622.1	NP_056483.3|NP_001273621.1|NP_001273622.1	NP_056483.3|NP_001273621.1|NP_001273622.1		0.07043742298931147			0.01876784612023819	0.23786713237572363	
RIDA	NP_005827.1	NP_005827.1	NP_005827.1	NP_005827	0.9999841066697202	0.9999953991968545	0.5949871656376984	0.8736795152777148	0.9055587966321126	0.5723326818704819
RIPK2	NP_003812.1	NP_003812.1	NP_003812.1	NP_003812	0.9016765091735869	0.027221562410973687	0.01557155532720215	0.01521810944500837	0.11863320345229181	0.13596657746376817
RMDN1	NP_057117.2|NP_001273648.1|NP_001273636.1|NP_001304736.1	NP_057117.2|NP_001273648.1|NP_001304736.1|NP_001273636.1	NP_057117.2|NP_001273648.1|NP_001304736.1|NP_001273636.1	NP_057117	0.47505117883583947	0.48567355638075527	0.9393695494293354	0.4937365236344112	0.5161919267620577	0.6874300901146039
RNF139	NP_009149.2	NP_009149.2	NP_009149.2	NP_009149	0.05346374687744103		0.04471424308199481	0.01876784612023819	0.457543995563506	0.24224572204169384
RPL30	NP_000980.1	NP_000980.1	NP_000980.1	NP_000980	0.07975018890268994	0.02133890900212242	0.023821440575863842	0.011404403217587051	0.042210003355833726	0.013285752774614502
RRM2B	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_056528.2|NP_001165948.1|NP_001165949.1	NP_001165948	0.26419375436341463	0.027221562410973687	0.013909002917642965	0.014877733818521007	0.03964599606886192	0.14005330817696124
SAMD12	NP_001095146.1|NP_997389.2	NP_997389.2|NP_001095146.1|NP_001350203.1|NP_001336740.1	NP_997389.2|NP_001350203.1	NP_001095146	0.07975018890268994		0.20848038319639695	0.0333632396231262	0.25489858112893	0.139008189502803
SDC2	NP_002989.2	NP_002989.2	NP_002989.2	NP_002989	0.03631351024862256	0.10945004517758322	0.05692879829005919	0.06699428497184753	0.2675258459959256	0.18787409906627836
SLC25A32	NP_110407.2	NP_110407.2	NP_110407.2	NP_110407	0.22195147614174635	0.054688818389747616	0.6639048828152808	0.312609646354451	0.8478265744081043	0.07672612906106334
SNTB1	NP_066301.1	NP_066301.1	NP_066301.1	NP_066301	0.051836877808301186	0.027221562410973687	0.04471424308199481	0.014877733818521007	0.49920845934611874	0.29277249549147366
SNX16	NP_071416.2|NP_690050.1	NP_071416.2|NP_690050.1|NP_001335118.1	NP_071416.2|NP_690050.1|NP_001335118.1	NP_071416	0.07975018890268994	0.16390209030149255	0.2658113514589464	0.9069410365814878	0.173397597899516	0.12792810394755538
SPAG1	NP_003105.2	NP_003105.2	NP_003105.2	NP_003105	0.13510106860950352	0.8987090839013516	0.4174857455859632	0.07496235050268198	0.48974734641718526	0.24432383486781323
SQLE	NP_003120.2	NP_003120.2	NP_003120.2	NP_003120	0.6601365840509522	0.4983655905740141	0.28050368976081586	0.8645668116554209	0.6867522302791434	0.2451669380741261
STK3	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_006272.2|NP_001243241.1|NP_001243242.1	NP_001243241	0.9957008880749856	0.35551073129377403	0.4221467002404286	0.9866864145527732	0.5230284751458452	0.6635894912622449
SYBU	NP_001093222.1|NP_060256.3|NP_001093226.1|NP_001093225.1|NP_001317525.1	NP_001093214.1|NP_001093213.1|NP_001093226.1|NP_001093216.1|NP_001317525.1|NP_001349961.1	NP_001093226.1|NP_001093214.1|NP_001093213.1|NP_001093216.1|NP_001317525.1|NP_001349961.1	NP_001093222	0.0182041657359344	0.8368606898426506	0.05692879829005919	0.01988460884833902	0.03964599606886192	0.02414326777431309
TAF2	NP_003175.1	NP_003175.1	NP_003175.1	NP_003175	0.9016765091735869		0.2970782354515253	0.9669927340932855	0.9988860282598876	0.07412284650406448
TATDN1	NP_001304818.1|NP_114415.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304820	0.9016765091735869	0.10138450368943243	0.9393695494293354	0.36629388881133207	0.9648014656238056	0.14907499690609544
TATDN1	NP_001304818.1|NP_114415.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_001304818.1|NP_114415.1|NP_001139632.1|NP_001304819.1|NP_001304820.1	NP_114415	0.9016765091735869	0.10138450368943243	0.9393695494293354	0.36629388881133207	0.9648014656238056	0.18787409906627836
