Name	brca_Database_ID	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
ABL1	NP_009297.2|NP_005148.2	NP_009297.2|NP_005148.2		NP_005148	0.006718111828823506	0.0007998424563696572	0.010366616690367848	0.0006234204592644671		0.0006862871504530137
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001003407	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.012475052893141828	0.0025859551979129985	0.0009022944434590049
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.012475052893141828	0.0025859551979129985	0.0009214767906058949
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001003407	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.012475052893141828	0.005679781458841672	0.0009022944434590049
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001003407.1|NP_002304.3|NP_001309812.1|NP_001309814.1|NP_001339371.1|NP_006711.3|NP_001309821.1|NP_001309825.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001309811	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.012475052893141828	0.005679781458841672	0.0009214767906058949
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001003407	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.03908911386886487	0.0025859551979129985	0.0009022944434590049
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_001309811	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.03908911386886487	0.0025859551979129985	0.0009214767906058949
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001003407	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.03908911386886487	0.005679781458841672	0.0009022944434590049
ABLIM1	NP_001309811.1|NP_001309815.1	NP_001309811.1|NP_001309813.1|NP_001339369.1|NP_001309815.1|NP_001309816.1|NP_001339370.1|NP_001339372.1|NP_001309819.1|NP_001309818.1|NP_001309823.1|NP_001309817.1|NP_001309826.1|NP_001309827.1|NP_001309829.1	NP_002304.3|NP_001339371.1|NP_001309821.1|NP_001309825.1	NP_001309811	0.003979665444271597	0.0018962763940101094	0.0008472864464567275	0.03908911386886487	0.005679781458841672	0.0009214767906058949
ABLIM2	NP_001123555.1|NP_001123556.1|NP_001123558.1|NP_001123557.1|NP_115808.3|NP_001123559.1|NP_001123560.1|NP_001273617.1	NP_001123555.1|NP_001123556.1|NP_001123558.1|NP_001123557.1|NP_115808.3|NP_001123559.1|NP_001123560.1|NP_001273617.1	NP_001123555.1|NP_001123556.1|NP_001123558.1|NP_001123557.1|NP_115808.3|NP_001123559.1|NP_001123560.1|NP_001273617.1	NP_001123555	0.0017646574288812142	0.0025252410206945777	0.0008472864464567275	0.007984145361697857	0.0015072500289482025	0.004416438482663134
ABLIM3	NP_001287947.1|NP_001287944.1	NP_001287947.1|NP_001287944.1	NP_001332788.1|NP_001287947.1|NP_001287944.1		0.10990590010355235		0.001510101046431179	0.000789837817856026	0.0011858208670799527	
ABLIM3	NP_001287947.1|NP_001287944.1	NP_001287956.1	NP_001332788.1|NP_001287947.1|NP_001287944.1		0.10990590010355235		0.001510101046431179	0.0007837464860810261	0.0011858208670799527	
ABLIM3	NP_001287956.1	NP_001287947.1|NP_001287944.1	NP_001332788.1|NP_001287947.1|NP_001287944.1		0.05649829848834583		0.001510101046431179	0.000789837817856026	0.0011858208670799527	
ABLIM3	NP_001287956.1	NP_001287956.1	NP_001332788.1|NP_001287947.1|NP_001287944.1		0.05649829848834583		0.001510101046431179	0.0007837464860810261	0.0011858208670799527	
ABR	NP_001309770.1|NP_068781.2|NP_001153218.1|NP_001269078.1|NP_001243776.1|NP_001309771.1	NP_001309770.1|NP_068781.2|NP_001153218.1|NP_001269078.1|NP_001243776.1|NP_001309771.1	NP_001309770.1|NP_068781.2|NP_001153218.1|NP_001269078.1|NP_001243776.1|NP_001309771.1	NP_001309770	0.001647649398709028	0.07441517439407568	0.0030891709762357294	0.004207981299271553	0.19864477087246488	0.000868062410326151
ABRACL	NP_067066.1	NP_067066.1	NP_067066.1	NP_067066	0.0006931417081368334	0.0038949302982331144	0.0034915831954271726	0.0467621526576791	0.038083266888757523	0.018419662520625553
ABT1	NP_037507.1	NP_037507.1	NP_037507.1	NP_037507	0.10466480678643629	0.0008982494150540247	0.012475134857333661	0.02862863675995239	0.012075370224766933	0.0009640411131422778
ABTB1	NP_742024.1|NP_115937.1	NP_742024.1|NP_115937.1	NP_742024.1|NP_115937.1		0.0018415295736578787		0.0008472864464567275	0.013022836793994285	0.007941916432551774	
ABTB2	NP_665803.2	NP_665803.2	NP_665803.2		0.0006931417081368334		0.0014967624088747893	0.0009838156884843551	0.0052703934291467155	
ACAA1	NP_001598.1|NP_001123882.1	NP_001598.1|NP_001123882.1	NP_001598.1|NP_001123882.1	NP_001598	0.010404789920060008	0.000967483475437695	0.0008771092770756023	0.0007837464860810261	0.0010139668304082492	0.0006862871504530137
ACAA2	NP_006102.2	NP_006102.2	NP_006102.2	NP_006102	0.002751213519886887	0.003192746973582564	0.011710312465197568	0.003164179345889123	0.07955658412378966	0.0008904431003070873
ACACA	NP_942133.1|NP_942134.1|NP_942135.1	NP_942133.1|NP_942131.1|NP_942134.1|NP_942135.1	NP_942133.1|NP_942131.1|NP_942134.1|NP_942135.1	NP_942131	0.004624887975891578	0.001536400952908784	0.004495858245373282	0.000765607941421772	0.021795324815487155	0.0006862871504530137
ACACB	NP_001084.3	NP_001084.3		NP_001084	0.0018499994701715935		0.0011481226734408852	0.0015981906189313929		0.0006862871504530137
ACAD10	NP_079523.3|NP_001130010.1	NP_079523.3|NP_001130010.1	NP_001130010.1	NP_079523	0.13950660814764498	0.031050811032126115	0.05005989274169026	0.002454768990929029	0.0013586290602744765	0.0212062870955593
ACAD10	NP_079523.3|NP_001130010.1	NP_079523.3|NP_001130010.1	NP_079523.3	NP_079523	0.13950660814764498	0.031050811032126115	0.05005989274169026	0.002454768990929029	0.0014701319744920892	0.0212062870955593
ACAD11	NP_115545.3	NP_115545.3	NP_115545.3	NP_115545	0.0006931417081368334		0.0019026053687636784	0.00461193399710214	0.03385119311629216	0.0006862871504530137
ACAD8	NP_055199.1	NP_055199.1	NP_055199.1	NP_055199	0.0028136961602535575	0.0016141193581199489	0.0020576585171113515	0.0010995689928853932	0.02716827261334288	0.0006862871504530137
ACAD9	NP_054768.2	NP_054768.2	NP_054768.2	NP_054768	0.010731260791915241	0.2154109086712977	0.010006531678280702	0.0008557989733410854	0.002402456851836087	0.009977788409564335
ACADL	NP_001599.1	NP_001599.1	NP_001599.1		0.007939212826829928		0.0019969566378643215	0.002832982076402937	0.05468751792587875	
ACADM	NP_001272972.1|NP_001120800.1|NP_000007.1|NP_001272971.1|NP_001272973.1	NP_001272972.1|NP_001120800.1|NP_000007.1|NP_001272971.1|NP_001272973.1	NP_001272972.1|NP_001120800.1|NP_000007.1|NP_001272971.1|NP_001272973.1	NP_000007	0.024826497700624166	0.002164752472043117	0.0010096308419670025	0.0014645312359327532	0.0027634830595615356	0.0008913808076345192
ACADS	NP_000008.1|NP_001289483.1	NP_000008.1|NP_001289483.1	NP_000008.1|NP_001289483.1	NP_000008	0.0007000459357839623	0.007462059085882354	0.0021020967491036284	0.0010070283043089716	0.0022490731357157666	0.016456482544517592
ACADSB	NP_001600.1|NP_001317103.1	NP_001600.1|NP_001317103.1	NP_001600.1|NP_001317103.1	NP_001600	0.0007933490934896421	0.0037844955049295	0.0023546029966093015	0.0030574461707104784	0.0011320582946976008	0.007111144604686009
ACADVL	NP_001257376.1|NP_000009.1|NP_001257377.1	NP_001257376.1|NP_000009.1|NP_001029031.1|NP_001257377.1	NP_001257376.1|NP_000009.1|NP_001029031.1|NP_001257377.1	NP_000009	0.0006931417081368334	0.0009776903569752532	0.0012112218061650234	0.0013639892352515766	0.002714470277380535	0.0011485724560547676
ACAN	NP_037359.3	NP_001126.3	NP_037359.3	NP_001126	0.0006931417081368334	0.008587031011924191	0.005215250618540889	0.0006234204592644671	0.00202490902646918	0.0006967706342330997
ACAN	NP_037359.3	NP_037359.3	NP_037359.3	NP_001126	0.0006931417081368334	0.008587031011924191	0.005215250618540889	0.0008848495959695707	0.00202490902646918	0.0006967706342330997
ACAP1	NP_055531.1	NP_055531.1	NP_055531.1	NP_055531	0.009842255781804879	0.01827205879394896	0.07891802093053063	0.00918933964653319	0.06320803417346023	0.0035739394136565347
ACAP2	NP_036419.3	NP_036419.3	NP_036419.3	NP_036419	0.0023158291576162236	0.0008004754100420237	0.0008738816673142132	0.0051720450526269125	0.07467155670403271	0.0020444638753917966
ACAP3	NP_085152.2	NP_085152.2	NP_085152.2	NP_085152	0.04617316702112919		0.0009549489762335215	0.003301393874458917	0.002426514053937523	0.007826105355196868
ACAT1	NP_000010.1	NP_000010.1	NP_000010.1	NP_000010	0.0014020341331632544	0.003198016248471483	0.0008472864464567275	0.018511354512546128	0.007226551672659462	0.0023509346266585227
ACAT2	NP_005882.2|NP_001290182.1	NP_005882.2|NP_001290182.1	NP_005882.2|NP_001290182.1	NP_005882	0.0011157257661437885	0.002440895495967923	0.0025864488115230613	0.0017136906992954069	0.14839059745564048	0.0006862871504530137
