Name	lscc_Database_ID	luad_Database_ID	ovarian_Database_ID	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue	colon_diff	hnscc_diff	lscc_diff	luad_diff	ovarian_diff
C8orf33	NP_075568.1	NP_075568.1	NP_075568	0.0005948695531617605	0.05396736015815424	0.02535593149139106	0.0015507639439190251	0.0010569806633296947	0.2911275974025974	0.16186834730604005	0.45168778409090904	0.7078886363636365	0.4067070198227041
C8orf82	NP_001001795.1	NP_001001795.1	NP_001001795	4.825318948951933e-09	0.030471749519602208	0.5697160344814235	0.0008492298705103338	0.0006515931872358851	0.45568730803974705	0.18548482827148405	0.1427920454545456	0.8623747970779219	0.4849000660969388
CA1	NP_001122301.1|NP_001278896.1	NP_001278897.1	NP_001158302	0.39486161949083043	0.9920581688369158	0.3403479308485631	0.7420940172597505	0.785722879875316	-0.16200501355013563	-0.0013584934589054853	-0.319408948863638	-0.184344967532466	-0.07209643862882675
CA1	NP_001122301.1|NP_001278896.1	NP_001122301.1|NP_001278896.1	NP_001158302	0.39486161949083043	0.9920581688369158	0.3403479308485631	0.755846707161766	0.785722879875316	-0.16200501355013563	-0.0013584934589054853	-0.319408948863638	-0.11533571428571499	-0.07209643862882675
CA1	NP_001278897.1	NP_001278897.1	NP_001158302	0.39486161949083043	0.9920581688369158	0.37245047752305105	0.7420940172597505	0.785722879875316	-0.16200501355013563	-0.0013584934589054853	-0.4599735795454545	-0.184344967532466	-0.07209643862882675
CA1	NP_001278897.1	NP_001122301.1|NP_001278896.1	NP_001158302	0.39486161949083043	0.9920581688369158	0.37245047752305105	0.755846707161766	0.785722879875316	-0.16200501355013563	-0.0013584934589054853	-0.4599735795454545	-0.11533571428571499	-0.07209643862882675
CA13	NP_940986.1	NP_940986.1	NP_940986	0.017942501792675817	0.42376766121746523	0.013296915807902716	0.01396380385372617	0.07661584075340405	0.3052998366013071	0.0708713671842851	0.6628430397727276	1.1068368506493507	0.2961946760331632
CA2	NP_000058.1|P00921	NP_001280604.1	NP_000058	0.49193698908051897	0.22770454159537182	0.6075054816298635	0.8727653901375468	0.6705546459037417	-0.11288708220415589	0.2036982262493794	-0.18590724431817973	-0.06562540584415566	-0.09171401051339279
CA2	NP_000058.1|P00921	NP_000058.1|P00921	NP_000058	0.49193698908051897	0.22770454159537182	0.6075054816298635	0.9491351234283228	0.6705546459037417	-0.11288708220415589	0.2036982262493794	-0.18590724431817973	-0.029713514610390845	-0.09171401051339279
CA3	NP_005172.1	NP_005172.1	NP_005172	0.6817561333232636	0.7629517952692673	0.06393118606936304	0.8776058827919462	0.6894060538397124	-0.11580394736842109	-0.07702865742346532	-0.7128999999999999	0.07515231331168781	0.1089277693756383
CHMP4C	NP_689497.1	NP_689497.1	NP_689497	0.015066756230700635	0.1889463332834446	0.46456552385147465	0.003560595982294289	0.9539191346518381	0.2633130952380952	0.17671905742974303	0.17735255681818185	0.8109079139610391	-0.00698325733418366
CHRAC1	NP_059140.1		NP_059140	0.019615506757530925	0.13121599494706157	0.7250529243043307		0.15400901362131184	0.1601375	0.1376356941634036	0.08498494318181793		0.18059791168622447
COL14A1	NP_066933.1	NP_066933.1	NP_066933	0.5607280350969551	0.03607532531310125	0.4216865238370229	0.5577999578800306	0.9516832127498301	-0.10281047877145455	-0.31330444803047186	-0.36435142045454527	-0.2726677353896103	-0.014128353168367247
COMMD5	NP_001074472.1	NP_001074472.1	NP_001074473	0.5462160047384985	0.6277134971249061	0.7798860184908685	0.4237954030729625	0.8375927474000475	-0.030535410921125213	-0.020959256051348518	-0.03211676136363634	-0.08946911525974033	0.013389783000637798
COPS5	NP_006828.2	NP_006828.2	NP_006828	0.010166081584242079	0.41652491442806083	0.6998619403159374	0.6577016651176608	0.00501248462718486	-0.11826418247515808	-0.01889703016626143	-0.03814474431818185	0.04346935876623376	-0.12543276087500005
COX6C	NP_004365.1	NP_004365.1	NP_004365	0.015662288318798862	0.36296937241149163	0.33813643597751153	0.49432530670014707	0.33786082576393495	0.21397795844625112	0.08734131798272671	0.22901818181818176	0.18494906655844146	0.09994205108418361
CPNE3	NP_003900.1	NP_003900.1|NP_001267487.1|NP_006023.1	NP_003900	0.01561240742482897	0.001606773722072898	0.007904770318563022	4.134084248802153e-06	0.0004650893882048388	0.138273532068654	0.18417481712564765	0.3919305397727273	0.7033679788961039	0.3384387023118621
CPQ	NP_057218.1	NP_057218.1	NP_057218	0.6612516189315596	0.15104265074305562	0.09613901072440374	0.5565838343379541	0.0002804208168579593	-0.06922215686274524	-0.13443975679231102	0.4395698863636366	-0.23419342532467524	0.49126348008609694
CPSF1	NP_037423.2	NP_037423.2	NP_037423	0.11778511618441034	0.1901968354959972	0.8919604811718033	0.021988950914421813	0.9426006309362067	0.05898012646793141	0.05211415591857005	0.013051420454545437	0.23700840097402603	0.0033995665299744737
CTHRC1	NP_612464.1	NP_001243028.1	NP_612464	0.23892067190955435	0.9053276228538438	0.06733637919775651	0.34416930926708733	0.4622435665895557	-0.2305257904245709	-0.021919391926555676	0.8726687500000004	0.5205309253246755	0.15936628571683664
CTHRC1	NP_612464.1	NP_612464.1	NP_612464	0.23892067190955435	0.9053276228538438	0.06733637919775651	0.3445804221948672	0.4622435665895557	-0.2305257904245709	-0.021919391926555676	0.8726687500000004	0.5072642045454545	0.15936628571683664
CTHRC1	NP_001243028.1	NP_001243028.1	NP_612464	0.23892067190955435	0.9053276228538438	0.15755345605736498	0.34416930926708733	0.4622435665895557	-0.2305257904245709	-0.021919391926555676	0.7424193181818187	0.5205309253246755	0.15936628571683664
CTHRC1	NP_001243028.1	NP_612464.1	NP_612464	0.23892067190955435	0.9053276228538438	0.15755345605736498	0.3445804221948672	0.4622435665895557	-0.2305257904245709	-0.021919391926555676	0.7424193181818187	0.5072642045454545	0.15936628571683664
CYC1	NP_001907.2	NP_001907.2	NP_001907	3.3120412314071896e-08	0.3778618780136803	0.09517350530948074	0.0001308507879436969	0.1403137652115627	0.3688514905149051	0.055896481394885456	0.3378873579545454	0.8758517451298703	0.22955108301530616
CYHR1	NP_001317547.1|NP_612505.1	NP_001317547.1|NP_612505.1	NP_001317547	0.13859801455460258	0.13019447279406066	0.40841960460063376	0.013862717128653364	0.7489675629732904	0.16921726190476197	0.07430618969996416	-0.11421306818181814	0.4318860389610387	-0.030197545357142863
CYP7B1	NP_004811.1|NP_001311041.1	NP_004811.1|NP_001311041.1		0.9596143013634172	0.8633640743124791	0.9118120459061847	0.8052000592071092		0.006008014354066962	0.01752399001065541	0.03582798295454556	-0.07745900974025981	
DCAF13	NP_056235.4	NP_056235.4	NP_056235	0.005546477642163903	0.00397857554768623	0.27219766894228087	0.006760491853631052	0.15536689763266887	0.16897461607949416	0.14232832928309946	0.19991107954545467	0.4630826298701298	0.1037518740580357
DECR1	NP_001350.1|NP_001317504.1	NP_001350.1|NP_001317504.1	NP_001317504	7.615525443750291e-07	0.02392376480644952	0.03199524658873393	7.114194587363135e-05	2.5854158774591018e-06	0.46389990966576333	0.1558871687314003	0.375147159090909	0.8967260146103897	0.49911166116262756
DENND3	NP_001339819.2|NP_055772.3|NP_001349727.1|NP_001339820.2	NP_001339819.2|NP_055772.3|NP_001339820.2	NP_055772	0.939130287051972	0.02520790032726116	0.480121901518866	0.12661450550941572	0.8299342855640284	-0.006054861111111115	-0.14264740331667625	-0.1328230113636364	-0.2597219561688311	-0.027055610345025474
DEPTOR	NP_073620.2|NP_001269941.1	NP_073620.2|NP_001269941.1	NP_073620	0.3746920136598568	0.6321419661408731	0.17270616960522878	0.019663037297257543	0.16526918652143996	0.07318211382113825	-0.051825885168685915	0.3572190340909091	0.7020715097402598	0.15396244933545922
DERL1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_077271.1|NP_001128143.1|NP_001317530.1	NP_001128143	0.024101877210262617	0.0024827464794509556	0.04329759478654507	0.014441145564985061	0.003642550038617472	0.14373676603432697	0.2651867413468736	0.41823593749999993	0.6835760551948052	0.4420825253998726
DSCC1	NP_076999.2			0.2955945693121604	0.2337458622003968	0.08178815598645178			-0.09495683760683762	0.10230992944789108	0.4636401988636364		
EBAG9	NP_001265867.1	NP_001265867.1	NP_936056	3.1935258472266015e-07	0.0018185066258912662	0.05217140741826767	0.0002696799170434047	0.0027465086506470197	0.4039426470588235	0.17821010024845663	0.29870426136363626	0.9424142857142858	0.3496670351875
EEF1D	NP_001123525.2	NP_001123525.2	NP_001123525	7.798906879567548e-05	0.03963201571415928	0.4017296940361722	0.19421578838817377	0.053223984529256585	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123525.2	NP_001123525.2	NP_001317575	7.798906879567548e-05	0.03963201571415928	0.4017296940361722	0.19421578838817377	0.06502653050342086	0.17883075880758809	0.1197434987766215	0.09964815340909106	0.15332126623376596	0.15446269467538268
EEF1D	NP_001123528.1	NP_001123525.2	NP_001123525	7.798906879567548e-05	0.03963201571415928	0.7257632024978939	0.19421578838817377	0.053223984529256585	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.16113959287372448
EEF1D	NP_001123528.1	NP_001123525.2	NP_001317575	7.798906879567548e-05	0.03963201571415928	0.7257632024978939	0.19421578838817377	0.06502653050342086	0.17883075880758809	0.1197434987766215	0.07681448863636342	0.15332126623376596	0.15446269467538268
EFR3A	NP_055952.2|NP_001310482.1|NP_001310487.1	NP_055952.2|NP_001310487.1|NP_001310482.1	NP_055952	0.930442251188712	0.17244518295225156	0.021038164484727676	0.044676942973093256	0.2415909138447102	-0.005014814814814791	0.06305114631905084	0.35126392045454546	0.30741428571428575	0.07170438282589289
EIF3E	NP_001559.1		NP_001559	0.5859216769933422	0.49931915411509054	0.7136154273754374		0.3534785307402474	-0.01886278229448965	0.025493206043215366	0.02581988636363647		0.04466401987308688
ELOC	NP_001191786.1|NP_001191792.1	NP_001191786.1|NP_001191792.1	NP_001191790	0.005291474880625334	0.025860016634449524	0.7767628104064517	0.03530064803385471	0.9818376182175255	0.1479776422764228	0.10895318922296582	-0.028486363636363726	0.2374402597402598	-0.001025563606505131
EMC2	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422.1|NP_055488.1|NP_001316424.1|NP_001316423.1	NP_001316422	0.2513486648699648	0.03638441376557138	0.6403607007540615	0.8185091292099684	0.2963437751327986	0.0448173441734417	0.09235139088253774	-0.06094176136363649	-0.02652163149350656	-0.06377239189094386
ENY2	NP_001180486.1|NP_064574.1	NP_001180486.1|NP_064574.1	NP_001180486	0.034162458947857355	0.0679588363582992	0.34805771408134123	0.008352610608450012	0.13344875555800492	0.11682184615384619	0.08589000760538568	0.10112386363636366	0.40836838474025977	0.12445847616645407
EPPK1	NP_112598.3	NP_112598.3	NP_112598	0.3364499700693101	0.08671083117509916	0.48829997151939664	0.17480553906443294	0.2390625595872432	0.09503523035230353	0.3213263802995989	0.3350357954545453	-0.6443536120129868	0.1716365997710459
ESRP1	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_060167	0.0011911700927360847	5.57654293684512e-07	0.010503245941541454	2.4966126151076584e-07	4.3820790586309855e-05	0.25504765130984636	0.47416052912781126	0.7914563920454543	1.5870401785714285	0.4291745562232143
ESRP1	NP_060167.2|NP_001116297.1	NP_060167.2|NP_001030087.2|NP_001116297.1|NP_001116299.1	NP_001116298	0.0011911700927360847	5.57654293684512e-07	0.010503245941541454	2.4966126151076584e-07	5.155168851351025e-05	0.25504765130984636	0.47416052912781126	0.7914563920454543	1.5870401785714285	0.4254811910905613
EXOSC4	NP_061910.1		NP_061910	0.5009036826559589	0.3859264775283392	0.9052413109960715		0.3765903352711928	-0.037634778681120175	0.02987312713932866	-0.01567372159090913		-0.08607376256186222
FABP4	NP_001433.1	NP_001433.1	NP_001433	0.22770611268528765	0.02672060194661785	0.32616775499751516	0.8484837867531781	0.8557373296364439	-0.3502102981029813	0.6418626504587479	-0.5289948863636362	0.08680677759740263	0.05536449553571454
FABP5	NP_001435.1	NP_001435.1	NP_001435	0.6247868592048789	0.0031576439696089156	0.006891041891675122	0.4094285890698076	0.6911557775491988	0.052449864498644944	0.7115820593690749	1.3460169034090912	0.3159857548701297	0.04986293344897959
FAM49B	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001317541	0.023642165907787432	0.5214631780426061	0.8888732824064771	0.28941602721029797	0.01773255076279621	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.27841968344155865	0.20157064481696427
FAM49B	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001243692.1	NP_001243692	0.023642165907787432	0.5214631780426061	0.8888732824064771	0.28941602721029797	0.08890014516092025	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.27841968344155865	0.15032336474362235
FAM49B	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001317541	0.023642165907787432	0.5214631780426061	0.8888732824064771	0.5399649539110449	0.01773255076279621	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.10930714285714282	0.20157064481696427
FAM49B	NP_001243692.1|NP_001340245.1|NP_001317541.1	NP_001340231.1|NP_001340245.1|NP_001317541.1	NP_001243692	0.023642165907787432	0.5214631780426061	0.8888732824064771	0.5399649539110449	0.08890014516092025	0.12362032520325206	-0.03383226415187579	-0.0195653409090909	0.10930714285714282	0.15032336474362235
FAM83H	NP_940890.3	NP_940890.3	NP_940890	0.32666422991915955	0.005893408838609509	0.2906853398631446	0.01810242557762605	0.050214767385277435	0.058446838301716375	0.3729839557302732	0.42565312499999997	0.6170575081168831	0.21525467795982145
FAM91A1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400.2|NP_001304847.1|NP_001304846.1	NP_659400	4.799053180518179e-05	0.00026636800787107414	0.0009291666690418505	1.5646240347936624e-08	0.0873776181061489	0.21704783197831984	0.16492946439792178	0.3729565340909091	0.7982138798701299	0.10396636909311219
GDAP1	NP_061845.2|NP_001035808.1|NP_001349858.1|NP_001349860.1|NP_001349859.1	NP_061845.2|NP_001035808.1|NP_001349858.1|NP_001349860.1|NP_001349859.1	NP_001035808	0.8665626457033463	0.0006518046448442947	0.15786962386932468	0.10966098870855973	0.5224299236127772	0.015150912996777621	0.3724588255159986	0.4676745738636365	0.5492633928571428	0.09266418310012751
GGH	NP_003869.1	NP_003869.1	NP_003869	8.52479955012358e-05	0.0003110564514394977	0.03167409995413112	0.00679450932625794	0.015401421581727588	0.6661729448961157	0.37112844984498494	0.5570029829545454	1.0586709821428573	0.43193719710267875
GPAA1	NP_003792.1	NP_003792.1	NP_003792	0.7243432276337254	0.7779597764868653	0.19862618793445774	0.11445760683652488	0.8355862497541284	0.02163420212765959	0.018316543119809126	-0.18806818181818175	0.40563814935064924	0.01313177830420914
GRHL2	NP_079191.2|NP_001317522.1	NP_079191.2|NP_001317522.1	NP_079191	0.9393823352421706	0.0020594005845653626	0.30262249306727573	0.0006860324573233702	0.0012414390964999283	0.007041636363636403	0.23934586851527584	0.3530291193181818	1.165172362012987	0.3380962879247449
GSDMD	NP_001159709.1	NP_001159709.1	NP_079012	0.892891889838061	0.11997923289093057	0.23344208660457616	0.007292194509011059	0.0031913877289052235	-0.010641824751580854	-0.10524414894996426	0.20915767045454547	0.4844615665584417	0.26271361539923477
HGH1	NP_057542.2	NP_057542.2	NP_057542	2.1651749959765737e-05	1.0393520164003938e-05	0.23939852607006845	2.0673317717795517e-05	0.0018016759936825136	0.21386142728093943	0.21219654564488266	0.19730951704545455	0.6227081574675326	0.22822916695216838
HSF1	NP_005517.1	NP_005517.1|NP_001035757.1|NP_001529.2	NP_005517	0.2708609600398729	0.00012143624225796085	0.012356035416733106	0.00016643073380213783	0.0007461639426325512	-0.1350714285714286	0.1585560902229659	0.3705759943181817	0.6438356331168831	0.2716835245535715
IMPA1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_005527.1|NP_001138350.1|NP_001138351.1	NP_001138350	0.6975837723501817	0.396167789878919	0.04267237743204796	0.021666915802993184	0.009821170894429706	-0.05252064137308032	0.05623208962577664	0.3287806818181819	0.4154034496753246	0.2416339778029337
IMPAD1	NP_060283.3	NP_060283.3	NP_060283	0.4711564888138905	0.5763450542706623	0.02592056191261783	0.0005385711157478988	0.16029036114563391	0.05889625112917793	0.04133154670208583	0.4857167613636365	0.8832222808441555	0.12477784614732146
INTS8	NP_060334.2	NP_060334.2	NP_060334	0.3356945103754747	0.8916505323922079	0.6833252374733223	0.1908192671372362	0.9431865809852894	0.0654425908667288	0.005554692390703053	-0.03351178977272712	0.1372172483766233	-0.0038852098922193268
JPH1	NP_001304759.1			0.04049621177179777	0.9909627232656123	0.06984945141222482			0.4065098873591989	-0.0022687373072614037	0.5632703124999998		
KHDRBS3	NP_006549.1	NP_006549.1	NP_006549	0.025028660449873334	0.7953791198925535	0.018801759212975735	0.020656260869152156	0.4186759449920259	0.2983982078853046	-0.03360425039875281	0.9951741477272726	0.8671463879870128	0.05326283392538263
LACTB2	NP_057111.1	NP_057111.1	NP_057111	0.006398347075337838	3.069435657613152e-05	0.25977969225493636	0.018785838242371518	0.01498148770609249	0.313396657633243	0.2661893074413193	0.23971789772727276	0.7685703327922077	0.29470598135841836
LRRC14	NP_001258965.1	NP_001258965.1	NP_001258965	0.6159317010214831	0.4751962352432183	0.30700094615101187	0.08488291946427207	0.03316537454915382	0.10741973684210532	-0.03369174271919917	0.16503110795454545	0.330267573051948	0.19115438557908163
LYN	NP_001104567.1		NP_002341	0.7213945016749637	0.009869393430486043	0.666602804284478		0.23578034917436602	0.025555826558265576	-0.20242143956577863	-0.112753125		0.08271641859247447
LYN	NP_001104567.1		NP_001104567	0.7213945016749637	0.009869393430486043	0.666602804284478		0.2537817628456171	0.025555826558265576	-0.20242143956577863	-0.112753125		0.07825550178443882
LYPLA1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_001266287	0.004926797074815226	0.0030488592547751564	3.8962495177346397e-05	0.11684834394537955	0.008172998511060533	0.36070085817524844	0.1956973598799685	0.5781220170454546	0.32649598214285713	0.27133314253124996
LYPLA1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_001266289	0.004926797074815226	0.0030488592547751564	3.8962495177346397e-05	0.11684834394537955	0.011897984151328358	0.36070085817524844	0.1956973598799685	0.5781220170454546	0.32649598214285713	0.2606126355440051
LYPLA1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_006321.1|NP_001266286.1|NP_001266287.1|NP_001266288.1|NP_001266289.1|NP_001266285.1	NP_006321	0.004926797074815226	0.0030488592547751564	3.8962495177346397e-05	0.11684834394537955	0.013918790843409627	0.36070085817524844	0.1956973598799685	0.5781220170454546	0.32649598214285713	0.2498566890242347
MCM4	NP_005905.2	NP_005905.2	NP_005905	0.031855595435737134	0.5472891990978868	0.4102668655152891	0.4011802132164406	0.9087053346227145	-0.22286729900632332	0.06464617941390571	-0.2676210227272727	0.3973141639610388	-0.01712342023660715
MED30	NP_542382.1|NP_001350111.1|NP_001269915.1		NP_542382	0.7379154425741602	0.1301102376628326	0.4287308894760108		0.5496831465225693	-0.024596666666666697	0.08438429752292365	-0.1188279829545455		0.046305262689413235
MROH1	NP_115826.2|NP_001275743.1|NP_001092750.1	NP_115826.2|NP_001275743.1	NP_001275743	4.596524028047182e-06	0.338556140563227	0.3824211547556794	0.02792569871294297	0.01185862631350239	0.3015721318879856	0.057543413845575486	0.15596789772727276	0.4812453327922079	0.273060809427296
MRPL13	NP_054797.2	NP_054797.2	NP_054797	0.0005098229382433275	0.0005148804852268758	0.996056543238336	0.4391157340630515	0.06340941642324446	0.208972583559169	0.17085234270775018	-0.0008142045454546665	0.15133295454545453	0.14324382323915819
MRPL15	NP_054894.1	NP_054894.1	NP_054894	0.00011621370558301584	7.935522911687603e-05	0.86387686444187	0.06790461318703199	0.029954810655417354	0.31603875338753384	0.20822524056413272	0.033669318181818314	0.4341297889610389	0.18220904269897958
MRPS28	NP_054737.1	NP_054737.1	NP_054737	0.009394414377867725	0.0018783113520854959	0.29346131117556623	0.006872259062677331	0.1468223778997896	0.25685654923215895	0.18387790350748645	0.22382215909090902	0.5922258928571429	0.1368553387933673
MTDH	NP_848927.2|NP_001350065.1	NP_848927.2|NP_001350066.1|NP_001350065.1	NP_848927	6.9899269129260704e-06	0.006236413023022344	0.0061839013961506525	0.02222272920970998	1.442147376313842e-06	0.219159349593496	0.15829688780221574	0.4207099431818183	0.43134866071428574	0.39211205912627545
MTFR1	NP_055452.3|NP_001139310.1|NP_001139311.1			0.0032853922547753296	5.257625107927657e-08	0.0005142326315286489			0.4371794871794872	0.47115543441577046	0.7165757102272722		
MTSS1	NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350223.1|NP_001350227.1|NP_001350230.1|NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_001350226.1	NP_001269900.1|NP_001350225.1|NP_001350228.1|NP_055566.3|NP_001269903.1|NP_001350229.1|NP_001350224.1|NP_001350231.1|NP_001350226.1|NP_001350223.1|NP_001350227.1|NP_001350230.1		0.6613379224785136	0.0008775774520449328	0.010292937764626536	0.04560739106945418		0.09671238095238095	0.36132178371035195	0.6363144886363634	0.5814940746753244	
NAPRT	NP_660202.3|NP_001350074.1|NP_001273758.1|NP_001350075.1	NP_660202.3|NP_001350074.1|NP_001273758.1|NP_001350075.1	NP_660202	0.05310764026906606	0.29238947735899384	0.847538805808115	0.9597642204339017	0.010000390333869551	0.17888961156278227	0.10544262434019558	0.05932073863636361	0.015722808441558433	0.39300794620408164
NBN	NP_002476.2|NP_001019859.1	NP_002476.2|NP_001019859.1	NP_002476	0.0006571940499096907	0.9517350395325416	0.011767012125915178	1.4791864924830728e-05	4.7914069748206424e-06	0.20974119241192407	-0.002960301323390979	0.27611093749999993	0.5837316964285714	0.3378202022104592
NCALD	NP_001035714.1	NP_001035714.1	NP_114430	0.7354631888047556	0.8002677975247486	0.31099131783197614	0.01164624953068906	0.9887025696567557	0.03655384615384605	-0.03770817930048054	0.26462784090909075	1.014000811688312	0.0020269181383928414
NCOA2	NP_001308632.1|NP_001308640.1|NP_001308642.1	NP_001308632.1|NP_001308640.1|NP_001308642.1	NP_001308636	0.28761014124845513	0.29954788829265033	0.025335697952475107	5.527550410524618e-07	0.1022592841597463	0.11697113970588241	0.060007849315120154	0.2888426136363637	0.7727562499999999	0.10583320066517858
NDRG1	NP_001128714.1|NP_001245361.1|NP_001245362.1	NP_001128714.1|NP_001245361.1|NP_001245362.1	NP_001128714	0.06576377592360884	0.0123267873504183	0.0015685883662167378	2.264093025110319e-06	0.026144144901860154	0.14777953929539298	0.38543357548665824	1.430892471590909	1.4210615665584416	0.3567054351237245
NDUFB9	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996.1|NP_001298097.1|NP_001265575.1|NP_001265574.1	NP_004996	0.44401941978950965	0.18161745208445396	0.7810421544919406	0.7503417492568487	0.42967781966462004	-0.05622515808491413	-0.0876256518138554	0.040518181818181814	-0.05659143668831168	0.07280023270535711
NRBP2	NP_848659.2	NP_848659.2	NP_848659	0.24742683065646373	0.9811501151803543	0.3098830179123815	0.11050048659963416	0.22860249477584718	0.1361116666666667	-0.0019324417164163776	0.1952806818181816	0.3774232954545451	0.15365739543686224
NSMAF	NP_003571.2|NP_001138244.1	NP_003571.2|NP_001138244.1	NP_001138244	0.14828273532310168	0.40275750329587423	7.00757334369347e-05	0.523101367034787	0.050069448836840696	0.11465416666666665	0.042203965771484775	0.46855596590909093	-0.0875772727272727	0.16295121966836734
NSMCE2	NP_001336414.1|NP_001336416.1	NP_001336414.1|NP_001336416.1	NP_775956	0.3699451310032642	0.12403316301818137	0.9443815859580287	0.001824589811828596	0.4825792253045401	0.08291159420289856	0.10186167642082822	0.010029971590909126	0.478659090909091	-0.06288844508482141
