	gain_event	loss_event
TCGA-CC-5264-01	True	False
TCGA-CC-A1HT-01	True	True
TCGA-CC-A3M9-01	True	True
TCGA-CC-A3MA-01	False	False
TCGA-CC-A3MB-01	True	False
TCGA-CC-A3MC-01	True	True
TCGA-CC-A5UC-01	True	False
TCGA-CC-A5UD-01	False	False
TCGA-CC-A5UE-01	True	False
TCGA-CC-A7IE-01	True	True
TCGA-CC-A7IF-01	True	True
TCGA-CC-A7IG-01	True	True
TCGA-CC-A7IH-01	True	True
TCGA-CC-A7II-01	True	True
TCGA-CC-A7IJ-01	False	True
TCGA-CC-A7IK-01	True	False
TCGA-CC-A7IL-01	False	True
TCGA-CC-A8HT-01	True	True
TCGA-CC-A8HU-01	False	True
TCGA-CC-A8HV-01	True	True
TCGA-CC-A9FS-01	True	True
TCGA-CC-A9FU-01	True	True
TCGA-CC-A9FV-01	False	False
TCGA-CC-A9FW-01	True	True
TCGA-DD-A113-01	True	True
TCGA-DD-A114-01	False	False
TCGA-DD-A115-01	False	True
TCGA-DD-A116-01	True	True
TCGA-DD-A118-01	True	True
TCGA-DD-A119-01	True	True
TCGA-DD-A11A-01	True	False
TCGA-DD-A11B-01	False	False
TCGA-DD-A11C-01	True	True
TCGA-DD-A11D-01	False	False
TCGA-DD-A1E9-01	True	True
TCGA-DD-A1EA-01	False	False
TCGA-DD-A1EB-01	False	False
TCGA-DD-A1EC-01	True	False
TCGA-DD-A1ED-01	False	False
TCGA-DD-A1EE-01	True	True
TCGA-DD-A1EF-01	True	True
TCGA-DD-A1EG-01	True	True
TCGA-DD-A1EH-01	False	False
TCGA-DD-A1EI-01	True	True
TCGA-DD-A1EJ-01	False	True
TCGA-DD-A1EK-01	False	True
TCGA-DD-A1EL-01	True	True
TCGA-DD-A39V-01	True	True
TCGA-DD-A39W-01	False	False
TCGA-DD-A39X-01	False	True
TCGA-DD-A39Y-01	True	True
TCGA-DD-A39Z-01	True	True
TCGA-DD-A3A0-01	False	True
TCGA-DD-A3A1-01	True	False
TCGA-DD-A3A2-01	False	False
TCGA-DD-A3A3-01	True	True
TCGA-DD-A3A4-01	False	False
TCGA-DD-A3A5-01	False	True
TCGA-DD-A3A6-01	False	False
TCGA-DD-A3A7-01	False	True
TCGA-DD-A3A8-01	True	True
TCGA-DD-A3A9-01	False	True
TCGA-DD-A4NA-01	False	True
TCGA-DD-A4NB-01	False	False
TCGA-DD-A4ND-01	True	True
TCGA-DD-A4NF-01	True	False
TCGA-DD-A4NH-01	False	True
TCGA-DD-A4NI-01	True	True
TCGA-DD-A4NJ-01	True	True
TCGA-DD-A4NK-01	True	True
TCGA-DD-A4NL-01	False	False
TCGA-DD-A4NN-01	True	True
TCGA-DD-A4NO-01	True	True
TCGA-DD-A4NP-01	False	False
TCGA-DD-A4NQ-01	True	False
TCGA-DD-A4NR-01	False	True
TCGA-DD-A4NS-01	True	True
TCGA-DD-A4NV-01	False	True
TCGA-DD-A73A-01	False	True
TCGA-DD-A73B-01	False	True
TCGA-DD-A73C-01	False	True
TCGA-DD-A73D-01	True	True
TCGA-DD-A73E-01	False	True
TCGA-DD-A73F-01	False	True
TCGA-DD-A73G-01	True	True
TCGA-DD-AA3A-01	False	False
TCGA-DD-AAC8-01	True	False
TCGA-DD-AAC9-01	True	False
TCGA-DD-AACA-01	True	False
TCGA-DD-AACB-01	True	True
TCGA-DD-AACC-01	False	True
TCGA-DD-AACD-01	True	True
TCGA-DD-AACE-01	False	True
TCGA-DD-AACF-01	False	False
TCGA-DD-AACG-01	True	True
TCGA-DD-AACH-01	True	True
TCGA-DD-AACI-01	True	False
TCGA-DD-AACJ-01	True	True
TCGA-DD-AACK-01	False	False
TCGA-DD-AACL-01	False	False
TCGA-DD-AACM-01	True	True
TCGA-DD-AACN-01	True	True
TCGA-DD-AACO-01	True	True
TCGA-DD-AACP-01	True	True
TCGA-DD-AACQ-01	False	True
TCGA-DD-AACS-01	False	True
TCGA-DD-AACT-01	True	False
TCGA-DD-AACU-01	False	True
TCGA-DD-AACV-01	False	False
TCGA-DD-AACW-01	False	False
TCGA-DD-AACX-01	False	False
TCGA-DD-AACY-01	True	False
TCGA-DD-AACZ-01	True	True
TCGA-DD-AAD0-01	False	True
TCGA-DD-AAD1-01	True	True
TCGA-DD-AAD2-01	True	True
TCGA-DD-AAD3-01	False	True
TCGA-DD-AAD5-01	False	True
TCGA-DD-AAD6-01	True	False
TCGA-DD-AAD8-01	False	True
TCGA-DD-AADA-01	True	True
TCGA-DD-AADB-01	True	True
TCGA-DD-AADC-01	True	True
TCGA-DD-AADD-01	True	True
TCGA-DD-AADE-01	True	True
TCGA-DD-AADF-01	False	True
TCGA-DD-AADG-01	False	True
TCGA-DD-AADI-01	True	True
TCGA-DD-AADJ-01	False	False
TCGA-DD-AADK-01	True	True
TCGA-DD-AADL-01	True	False
TCGA-DD-AADM-01	True	True
TCGA-DD-AADN-01	True	True
TCGA-DD-AADO-01	True	True
TCGA-DD-AADP-01	True	True
TCGA-DD-AADQ-01	True	True
TCGA-DD-AADR-01	True	True
TCGA-DD-AADS-01	False	False
TCGA-DD-AADU-01	True	False
TCGA-DD-AADV-01	False	True
TCGA-DD-AADW-01	False	False
TCGA-DD-AADY-01	False	False
TCGA-DD-AAE0-01	True	True
TCGA-DD-AAE1-01	True	False
TCGA-DD-AAE2-01	False	False
TCGA-DD-AAE3-01	True	False
TCGA-DD-AAE4-01	False	True
TCGA-DD-AAE6-01	True	True
TCGA-DD-AAE7-01	False	True
TCGA-DD-AAE8-01	True	True
TCGA-DD-AAE9-01	True	True
TCGA-DD-AAEA-01	False	False
TCGA-DD-AAEB-01	True	True
TCGA-DD-AAED-01	True	True
TCGA-DD-AAEE-01	False	True
TCGA-DD-AAEG-01	True	True
TCGA-DD-AAEH-01	False	True
TCGA-DD-AAEI-01	True	True
TCGA-DD-AAEK-01	True	False
TCGA-DD-AAVP-01	False	True
TCGA-DD-AAVQ-01	True	True
TCGA-DD-AAVR-01	False	True
TCGA-DD-AAVS-01	True	True
TCGA-DD-AAVU-01	True	True
TCGA-DD-AAVV-01	True	False
TCGA-DD-AAVW-01	False	False
TCGA-DD-AAVX-01	True	False
TCGA-DD-AAVY-01	True	True
TCGA-DD-AAVZ-01	True	True
TCGA-DD-AAW0-01	True	True
TCGA-DD-AAW1-01	True	False
TCGA-DD-AAW2-01	True	True
TCGA-DD-AAW3-01	True	True
TCGA-ED-A459-01	True	True
TCGA-ED-A4XI-01	False	False
TCGA-ED-A5KG-01	False	False
TCGA-ED-A627-01	False	False
TCGA-ED-A66X-01	True	True
TCGA-ED-A66Y-01	True	False
TCGA-ED-A7PX-01	False	False
TCGA-ED-A7PY-01	False	True
TCGA-ED-A7PZ-01	True	True
TCGA-ED-A7XO-01	False	True
TCGA-ED-A7XP-01	False	False
TCGA-ED-A82E-01	False	False
TCGA-ED-A8O5-01	False	False
TCGA-ED-A8O6-01	True	True
TCGA-ED-A97K-01	False	False
TCGA-EP-A12J-01	True	True
TCGA-EP-A26S-01	False	True
TCGA-EP-A2KA-01	True	False
TCGA-EP-A2KB-01	True	False
TCGA-EP-A2KC-01	True	True
TCGA-EP-A3JL-01	True	True
TCGA-EP-A3RK-01	True	True
TCGA-ES-A2HS-01	True	True
TCGA-ES-A2HT-01	True	True
TCGA-FV-A23B-01	False	False
TCGA-FV-A2QQ-01	True	True
TCGA-FV-A2QR-01	False	True
TCGA-FV-A3I0-01	False	True
TCGA-FV-A3I1-01	True	True
TCGA-FV-A3R2-01	True	True
TCGA-FV-A3R3-01	False	False
TCGA-FV-A495-01	False	True
TCGA-FV-A496-01	False	False
TCGA-FV-A4ZP-01	True	True
TCGA-FV-A4ZQ-01	True	True
TCGA-G3-A25S-01	False	True
TCGA-G3-A25T-01	True	False
TCGA-G3-A25U-01	False	False
TCGA-G3-A25V-01	True	True
TCGA-G3-A25W-01	True	True
TCGA-G3-A25X-01	True	True
TCGA-G3-A25Y-01	False	True
TCGA-G3-A25Z-01	True	False
TCGA-G3-A3CG-01	True	True
TCGA-G3-A3CH-01	True	False
TCGA-G3-A3CI-01	False	False
TCGA-G3-A3CJ-01	True	True
TCGA-G3-A3CK-01	False	False
TCGA-G3-A5SI-01	True	False
TCGA-G3-A5SJ-01	True	True
TCGA-G3-A5SL-01	True	True
TCGA-G3-A5SM-01	False	False
TCGA-G3-A6UC-01	False	True
TCGA-G3-A7M5-01	False	True
TCGA-G3-A7M6-01	True	True
TCGA-G3-A7M7-01	True	True
TCGA-G3-A7M8-01	False	False
TCGA-G3-A7M9-01	False	False
TCGA-G3-AAUZ-01	True	True
TCGA-G3-AAV0-01	False	True
TCGA-G3-AAV1-01	True	False
TCGA-G3-AAV2-01	True	True
TCGA-G3-AAV3-01	True	False
TCGA-G3-AAV4-01	False	True
TCGA-G3-AAV5-01	True	True
TCGA-G3-AAV6-01	True	True
TCGA-G3-AAV7-01	False	True
TCGA-GJ-A3OU-01	True	False
TCGA-GJ-A6C0-01	False	False
TCGA-GJ-A9DB-01	False	True
TCGA-HP-A5MZ-01	True	True
TCGA-HP-A5N0-01	False	False
TCGA-K7-A5RF-01	False	False
TCGA-K7-A5RG-01	False	False
TCGA-K7-A6G5-01	True	True
TCGA-K7-AAU7-01	True	True
TCGA-KR-A7K0-01	False	False
TCGA-KR-A7K2-01	True	True
TCGA-KR-A7K7-01	True	True
TCGA-KR-A7K8-01	True	True
TCGA-LG-A6GG-01	False	False
TCGA-LG-A9QC-01	False	True
TCGA-LG-A9QD-01	True	True
TCGA-MI-A75C-01	True	True
TCGA-MI-A75E-01	True	True
TCGA-MI-A75G-01	False	False
TCGA-MI-A75H-01	True	True
TCGA-MI-A75I-01	True	True
TCGA-MR-A520-01	False	False
TCGA-MR-A8JO-01	True	True
TCGA-NI-A4U2-01	False	False
TCGA-NI-A8LF-01	False	True
TCGA-O8-A75V-01	True	True
TCGA-PD-A5DF-01	False	True
TCGA-QA-A7B7-01	False	True
TCGA-RC-A6M3-01	True	True
TCGA-RC-A6M4-01	True	True
TCGA-RC-A6M5-01	False	False
TCGA-RC-A6M6-01	True	True
TCGA-RC-A7S9-01	False	True
TCGA-RC-A7SB-01	False	False
TCGA-RC-A7SF-01	True	True
TCGA-RC-A7SH-01	True	True
TCGA-RC-A7SK-01	False	True
TCGA-RG-A7D4-01	True	True
TCGA-T1-A6J8-01	False	True
TCGA-UB-A7MA-01	False	False
TCGA-UB-A7MB-01	False	True
TCGA-UB-A7MC-01	False	False
TCGA-UB-A7MD-01	True	True
TCGA-UB-A7ME-01	True	True
TCGA-UB-A7MF-01	False	True
TCGA-UB-AA0U-01	True	True
TCGA-UB-AA0V-01	False	False
TCGA-WJ-A86L-01	False	True
TCGA-WQ-A9G7-01	True	True
TCGA-WQ-AB4B-01	True	True
TCGA-WX-AA44-01	True	True
TCGA-WX-AA46-01	False	False
TCGA-WX-AA47-01	False	True
TCGA-XR-A8TD-01	False	True
TCGA-XR-A8TE-01	False	False
TCGA-XR-A8TF-01	False	False
TCGA-XR-A8TG-01	False	True
TCGA-YA-A8S7-01	True	True
TCGA-ZP-A9CV-01	True	True
TCGA-ZP-A9CY-01	False	False
TCGA-ZP-A9CZ-01	False	True
TCGA-ZP-A9D0-01	False	True
TCGA-ZP-A9D1-01	False	False
TCGA-ZP-A9D2-01	False	True
TCGA-ZP-A9D4-01	True	True
TCGA-ZS-A9CD-01	True	True
TCGA-ZS-A9CE-01	False	True
TCGA-ZS-A9CF-01	False	True
TCGA-ZS-A9CG-01	True	True
