	gain_event	loss_event
TCGA-FU-A770-01	False	False
TCGA-GH-A9DA-01	False	True
TCGA-HG-A2PA-01	False	False
TCGA-HG-A9SC-01	True	False
TCGA-HM-A3JJ-01	False	True
TCGA-HM-A3JK-01	False	False
TCGA-HM-A4S6-01	False	False
TCGA-HM-A6W2-01	False	False
TCGA-IR-A3L7-01	False	False
TCGA-IR-A3LA-01	False	True
TCGA-IR-A3LB-01	False	False
TCGA-IR-A3LC-01	False	False
TCGA-IR-A3LF-01	False	False
TCGA-IR-A3LH-01	False	True
TCGA-IR-A3LI-01	False	False
TCGA-IR-A3LK-01	False	True
TCGA-IR-A3LL-01	True	False
TCGA-JW-A5VG-01	False	False
TCGA-JW-A5VH-01	False	False
TCGA-JW-A5VI-01	False	False
TCGA-JW-A5VJ-01	False	False
TCGA-JW-A5VK-01	False	False
TCGA-JW-A5VL-01	False	True
TCGA-JW-A69B-01	False	False
TCGA-JW-A852-01	True	True
TCGA-JW-AAVH-01	False	False
TCGA-JX-A3PZ-01	False	False
TCGA-JX-A3Q0-01	False	False
TCGA-JX-A3Q8-01	True	False
TCGA-JX-A5QV-01	False	False
TCGA-LP-A4AU-01	True	False
TCGA-LP-A4AV-01	False	False
TCGA-LP-A4AW-01	False	False
TCGA-LP-A4AX-01	True	False
TCGA-LP-A5U2-01	False	False
TCGA-LP-A5U3-01	False	True
TCGA-LP-A7HU-01	False	True
TCGA-MA-AA3W-01	False	False
TCGA-MA-AA3X-01	True	False
TCGA-MA-AA3Y-01	True	True
TCGA-MA-AA3Z-01	False	False
TCGA-MA-AA41-01	True	False
TCGA-MA-AA42-01	True	True
TCGA-MA-AA43-01	False	False
TCGA-MU-A51Y-01	False	False
TCGA-MU-A5YI-01	True	True
TCGA-MU-A8JM-01	False	False
TCGA-MY-A5BD-01	False	False
TCGA-MY-A5BE-01	False	False
TCGA-MY-A5BF-01	True	False
TCGA-MY-A913-01	True	True
TCGA-PN-A8MA-01	False	True
TCGA-Q1-A5R1-01	False	False
TCGA-Q1-A5R2-01	True	False
TCGA-Q1-A5R3-01	False	False
TCGA-Q1-A6DT-01	True	True
TCGA-Q1-A6DV-01	False	False
TCGA-Q1-A6DW-01	True	False
TCGA-Q1-A73O-01	False	False
TCGA-Q1-A73P-01	False	False
TCGA-Q1-A73Q-01	False	True
TCGA-Q1-A73R-01	False	False
TCGA-Q1-A73S-01	True	True
TCGA-R2-A69V-01	True	True
TCGA-RA-A741-01	True	True
TCGA-UC-A7PD-01	False	True
TCGA-UC-A7PF-01	False	False
TCGA-UC-A7PG-01	True	False
TCGA-UC-A7PI-01	False	False
TCGA-VS-A8EB-01	True	True
TCGA-VS-A8EC-01	False	True
TCGA-VS-A8EG-01	False	False
TCGA-VS-A8EH-01	True	False
TCGA-VS-A8EI-01	False	False
TCGA-VS-A8EJ-01	True	True
TCGA-VS-A8EL-01	False	True
TCGA-VS-A8Q8-01	False	False
TCGA-VS-A8Q9-01	False	False
TCGA-VS-A8QA-01	False	True
TCGA-VS-A8QC-01	False	False
TCGA-VS-A8QF-01	False	True
TCGA-VS-A8QH-01	False	True
TCGA-VS-A8QM-01	False	False
TCGA-VS-A94W-01	False	False
TCGA-VS-A94X-01	False	False
TCGA-VS-A94Y-01	False	True
TCGA-VS-A94Z-01	False	True
TCGA-VS-A950-01	True	False
TCGA-VS-A952-01	False	False
TCGA-VS-A953-01	True	False
TCGA-VS-A954-01	True	False
TCGA-VS-A957-01	False	False
TCGA-VS-A958-01	True	False
TCGA-VS-A959-01	False	False
TCGA-VS-A9U5-01	False	False
TCGA-VS-A9U6-01	True	False
TCGA-VS-A9U7-01	False	False
TCGA-VS-A9UA-01	False	False
TCGA-VS-A9UB-01	True	False
TCGA-VS-A9UC-01	True	False
TCGA-VS-A9UD-01	False	True
TCGA-VS-A9UH-01	False	False
TCGA-VS-A9UI-01	False	True
TCGA-VS-A9UJ-01	False	False
TCGA-VS-A9UL-01	False	True
TCGA-VS-A9UM-01	False	False
TCGA-VS-A9UO-01	False	False
TCGA-VS-A9UP-01	False	False
TCGA-VS-A9UQ-01	False	True
TCGA-VS-A9UR-01	False	False
TCGA-VS-A9UT-01	False	False
TCGA-VS-A9UU-01	True	False
TCGA-VS-A9UV-01	True	True
TCGA-VS-A9UY-01	True	True
TCGA-VS-A9UZ-01	False	False
TCGA-VS-A9V0-01	False	True
TCGA-VS-A9V1-01	False	False
TCGA-VS-A9V2-01	False	False
TCGA-VS-A9V3-01	True	False
TCGA-VS-A9V4-01	True	True
TCGA-VS-A9V5-01	False	False
TCGA-VS-AA62-01	False	True
TCGA-WL-A834-01	True	False
TCGA-XS-A8TJ-01	True	False
TCGA-ZJ-A8QO-01	True	False
TCGA-ZJ-A8QQ-01	True	True
TCGA-ZJ-A8QR-01	False	False
TCGA-ZJ-AAX4-01	False	False
TCGA-ZJ-AAX8-01	False	False
TCGA-ZJ-AAXA-01	True	False
TCGA-ZJ-AAXB-01	False	True
TCGA-ZJ-AAXD-01	True	False
TCGA-ZJ-AAXF-01	True	False
TCGA-ZJ-AAXI-01	False	False
TCGA-ZJ-AAXJ-01	False	True
TCGA-ZJ-AAXN-01	True	False
TCGA-ZJ-AAXT-01	True	False
TCGA-ZJ-AAXU-01	False	False
TCGA-ZJ-AB0H-01	True	False
TCGA-ZJ-AB0I-01	False	False
TCGA-ZX-AA5X-01	False	False
