	gain_event	loss_event
TCGA-AJ-A3EL-01	False	False
TCGA-AJ-A3EM-01	True	False
TCGA-AJ-A3I9-01	True	False
TCGA-AJ-A3IA-01	True	False
TCGA-AJ-A3NC-01	False	False
TCGA-AJ-A3NE-01	True	False
TCGA-AJ-A3NF-01	False	True
TCGA-AJ-A3NG-01	True	False
TCGA-AJ-A3NH-01	True	False
TCGA-AJ-A3OJ-01	False	False
TCGA-AJ-A3OK-01	False	False
TCGA-AJ-A3OL-01	True	False
TCGA-AJ-A3QS-01	True	True
TCGA-AJ-A3TW-01	True	True
TCGA-AJ-A5DV-01	False	False
TCGA-AJ-A5DW-01	False	False
TCGA-AJ-A6NU-01	False	False
TCGA-AJ-A8CT-01	False	False
TCGA-AJ-A8CV-01	False	False
TCGA-AJ-A8CW-01	True	False
TCGA-AP-A051-01	False	False
TCGA-AP-A052-01	False	False
TCGA-AP-A053-01	False	False
TCGA-AP-A054-01	False	False
TCGA-AP-A056-01	False	False
TCGA-AP-A059-01	False	False
TCGA-AP-A05A-01	True	False
TCGA-AP-A05D-01	False	True
TCGA-AP-A05H-01	True	True
TCGA-AP-A05J-01	False	True
TCGA-AP-A05N-01	False	False
TCGA-AP-A05O-01	False	False
TCGA-AP-A05P-01	False	False
TCGA-AP-A0L8-01	True	True
TCGA-AP-A0L9-01	True	True
TCGA-AP-A0LD-01	True	False
TCGA-AP-A0LE-01	False	False
TCGA-AP-A0LF-01	False	True
TCGA-AP-A0LG-01	False	False
TCGA-AP-A0LH-01	False	False
TCGA-AP-A0LI-01	False	True
TCGA-AP-A0LJ-01	False	False
TCGA-AP-A0LL-01	False	False
TCGA-AP-A0LM-01	False	False
TCGA-AP-A0LN-01	False	False
TCGA-AP-A0LO-01	True	False
TCGA-AP-A0LP-01	False	False
TCGA-AP-A0LQ-01	False	False
TCGA-AP-A0LS-01	False	False
TCGA-AP-A0LT-01	False	False
TCGA-AP-A0LV-01	False	False
TCGA-AP-A1DH-01	False	False
TCGA-AP-A1DK-01	False	False
TCGA-AP-A1DM-01	False	False
TCGA-AP-A1DO-01	True	False
TCGA-AP-A1DP-01	False	False
TCGA-AP-A1DQ-01	False	True
TCGA-AP-A1DR-01	False	False
TCGA-AP-A1DV-01	False	False
TCGA-AP-A1E0-01	True	False
TCGA-AP-A1E1-01	False	False
TCGA-AP-A1E3-01	False	False
TCGA-AP-A1E4-01	False	False
TCGA-AP-A3K1-01	True	True
TCGA-AP-A5FX-01	False	False
TCGA-AW-A1PO-01	True	True
TCGA-AX-A05S-01	False	False
TCGA-AX-A05T-01	False	False
TCGA-AX-A05U-01	False	False
TCGA-AX-A05W-01	False	False
TCGA-AX-A05Y-01	False	False
TCGA-AX-A05Z-01	False	False
TCGA-AX-A060-01	False	False
TCGA-AX-A062-01	False	False
TCGA-AX-A063-01	False	False
TCGA-AX-A064-01	False	False
TCGA-AX-A06B-01	False	False
TCGA-AX-A06D-01	False	False
TCGA-AX-A06F-01	False	False
TCGA-AX-A06H-01	False	False
TCGA-AX-A06J-01	False	False
TCGA-AX-A06L-01	False	False
TCGA-AX-A0IS-01	False	False
TCGA-AX-A0IU-01	False	False
TCGA-AX-A0IW-01	True	True
TCGA-AX-A0IZ-01	False	False
TCGA-AX-A0J0-01	False	False
TCGA-AX-A0J1-01	False	False
TCGA-AX-A1C4-01	False	False
TCGA-AX-A1C5-01	False	False
TCGA-AX-A1C7-01	False	True
TCGA-AX-A1C8-01	True	True
TCGA-AX-A1C9-01	False	False
TCGA-AX-A1CA-01	True	True
TCGA-AX-A1CC-01	True	True
TCGA-AX-A1CE-01	False	False
TCGA-AX-A1CF-01	False	False
TCGA-AX-A1CI-01	True	False
TCGA-AX-A1CJ-01	False	False
TCGA-AX-A1CK-01	True	False
TCGA-AX-A1CN-01	False	True
TCGA-AX-A1CP-01	False	True
TCGA-AX-A1CR-01	False	False
TCGA-AX-A2H2-01	True	True
TCGA-AX-A2H4-01	False	True
TCGA-AX-A2H5-01	False	True
TCGA-AX-A2H7-01	True	False
TCGA-AX-A2H8-01	False	False
TCGA-AX-A2HA-01	True	False
TCGA-AX-A2HC-01	True	False
TCGA-AX-A2HD-01	False	False
TCGA-AX-A2HF-01	False	True
TCGA-AX-A2HG-01	False	False
TCGA-AX-A2HH-01	False	False
TCGA-AX-A2HJ-01	False	False
TCGA-AX-A2HK-01	False	False
TCGA-AX-A2IN-01	False	False
TCGA-AX-A2IO-01	False	False
TCGA-AX-A3FS-01	False	False
TCGA-AX-A3FT-01	True	False
TCGA-AX-A3FV-01	True	True
TCGA-AX-A3FW-01	False	False
TCGA-AX-A3FX-01	False	False
TCGA-AX-A3FZ-01	True	False
TCGA-AX-A3G1-01	True	False
TCGA-AX-A3G3-01	False	True
TCGA-AX-A3G4-01	False	True
TCGA-AX-A3G6-01	False	False
TCGA-AX-A3G7-01	False	False
TCGA-AX-A3G8-01	False	False
TCGA-AX-A3G9-01	False	False
TCGA-AX-A3GB-01	False	False
TCGA-AX-A3GI-01	False	True
TCGA-B5-A0JN-01	False	True
TCGA-B5-A0JR-01	False	False
TCGA-B5-A0JS-01	False	False
TCGA-B5-A0JT-01	True	False
TCGA-B5-A0JU-01	False	False
TCGA-B5-A0JV-01	False	False
TCGA-B5-A0JX-01	False	False
TCGA-B5-A0JY-01	False	False
TCGA-B5-A0JZ-01	False	False
TCGA-B5-A0K0-01	False	False
TCGA-B5-A0K1-01	False	False
TCGA-B5-A0K2-01	False	False
TCGA-B5-A0K3-01	False	True
TCGA-B5-A0K4-01	True	False
TCGA-B5-A0K6-01	False	False
TCGA-B5-A0K7-01	False	False
TCGA-B5-A0K8-01	False	True
TCGA-B5-A0K9-01	False	False
TCGA-B5-A0KB-01	False	True
TCGA-B5-A11E-01	True	False
TCGA-B5-A11F-01	False	False
TCGA-B5-A11G-01	False	False
TCGA-B5-A11H-01	True	False
TCGA-B5-A11I-01	False	True
TCGA-B5-A11J-01	False	False
TCGA-B5-A11L-01	False	False
TCGA-B5-A11N-01	False	False
TCGA-B5-A11O-01	False	False
TCGA-B5-A11P-01	False	False
TCGA-B5-A11Q-01	True	False
TCGA-B5-A11R-01	True	False
TCGA-B5-A11S-01	True	False
TCGA-B5-A11U-01	False	False
TCGA-B5-A11V-01	True	False
TCGA-B5-A11W-01	False	False
TCGA-B5-A11Y-01	False	False
TCGA-B5-A11Z-01	False	False
TCGA-B5-A121-01	False	False
TCGA-B5-A1MR-01	True	True
TCGA-B5-A1MS-01	True	True
TCGA-B5-A1MU-01	False	False
TCGA-B5-A1MV-01	False	False
TCGA-B5-A1MW-01	True	False
TCGA-B5-A1MX-01	False	False
TCGA-B5-A1MY-01	False	True
TCGA-B5-A1MZ-01	False	False
TCGA-B5-A1N2-01	False	True
TCGA-B5-A3F9-01	True	False
TCGA-B5-A3FA-01	False	False
TCGA-B5-A3FB-01	False	False
TCGA-B5-A3FC-01	False	False
TCGA-B5-A3FD-01	True	False
TCGA-B5-A3FH-01	False	False
TCGA-B5-A3S1-01	False	True
TCGA-B5-A5OC-01	False	False
TCGA-B5-A5OD-01	True	True
TCGA-B5-A5OE-01	True	True
TCGA-BG-A0LW-01	False	False
TCGA-BG-A0LX-01	False	False
TCGA-BG-A0M0-01	True	False
TCGA-BG-A0M2-01	True	False
TCGA-BG-A0M3-01	False	False
TCGA-BG-A0M4-01	True	False
TCGA-BG-A0M6-01	True	True
TCGA-BG-A0M7-01	False	False
TCGA-BG-A0M8-01	True	True
TCGA-BG-A0M9-01	True	False
TCGA-BG-A0MA-01	True	False
TCGA-BG-A0MC-01	False	False
TCGA-BG-A0MG-01	False	False
TCGA-BG-A0MI-01	False	False
TCGA-BG-A0MK-01	False	False
TCGA-BG-A0MO-01	False	False
TCGA-BG-A0MQ-01	False	False
TCGA-BG-A0MS-01	False	False
TCGA-BG-A0MT-01	True	True
TCGA-BG-A0MU-01	False	False
TCGA-BG-A0RY-01	False	False
TCGA-BG-A0VT-01	False	False
TCGA-BG-A0VV-01	False	False
TCGA-BG-A0VW-01	False	False
TCGA-BG-A0VX-01	False	False
TCGA-BG-A0VZ-01	False	False
TCGA-BG-A0W1-01	False	False
TCGA-BG-A0W2-01	False	False
TCGA-BG-A0YU-01	False	False
TCGA-BG-A0YV-01	False	False
TCGA-BG-A186-01	False	False
TCGA-BG-A187-01	False	False
TCGA-BG-A18A-01	False	False
TCGA-BG-A18B-01	False	False
TCGA-BG-A18C-01	True	False
TCGA-BG-A220-01	False	False
TCGA-BG-A221-01	True	False
TCGA-BG-A222-01	False	False
TCGA-BG-A2AD-01	False	False
TCGA-BG-A2AE-01	True	True
TCGA-BG-A2L7-01	False	False
TCGA-BG-A3EW-01	False	False
TCGA-BG-A3PP-01	False	True
TCGA-BK-A0C9-01	True	False
TCGA-BK-A0CA-01	False	False
TCGA-BK-A0CB-01	True	False
TCGA-BK-A0CC-01	True	False
TCGA-BK-A139-01	True	True
TCGA-BK-A13B-01	False	False
TCGA-BK-A13C-01	False	False
TCGA-BK-A26L-01	True	True
TCGA-BK-A4ZD-01	True	False
TCGA-BK-A56F-01	False	False
TCGA-BK-A6W3-01	False	False
TCGA-BK-A6W4-01	False	False
TCGA-BS-A0T9-01	True	False
TCGA-BS-A0TA-01	False	False
TCGA-BS-A0TC-01	False	False
TCGA-BS-A0TD-01	False	False
TCGA-BS-A0TE-01	True	False
TCGA-BS-A0TG-01	True	False
TCGA-BS-A0TI-01	False	True
TCGA-BS-A0TJ-01	False	False
TCGA-BS-A0U5-01	False	False
TCGA-BS-A0U7-01	False	False
TCGA-BS-A0U8-01	False	False
TCGA-BS-A0U9-01	True	True
TCGA-BS-A0UA-01	False	False
TCGA-BS-A0UF-01	False	False
TCGA-BS-A0UJ-01	False	False
TCGA-BS-A0UL-01	False	False
TCGA-BS-A0UT-01	False	False
TCGA-BS-A0UV-01	True	False
TCGA-BS-A0V4-01	False	False
TCGA-BS-A0V6-01	False	False
TCGA-BS-A0V7-01	False	False
TCGA-BS-A0V8-01	False	False
TCGA-BS-A0VI-01	True	False
TCGA-BS-A0WQ-01	False	False
TCGA-D1-A0ZN-01	False	False
TCGA-D1-A0ZO-01	False	False
TCGA-D1-A0ZP-01	True	True
TCGA-D1-A0ZQ-01	False	False
TCGA-D1-A0ZR-01	False	False
TCGA-D1-A0ZS-01	False	False
TCGA-D1-A0ZU-01	True	False
TCGA-D1-A0ZV-01	False	False
TCGA-D1-A0ZZ-01	True	True
TCGA-D1-A101-01	False	False
TCGA-D1-A102-01	True	False
TCGA-D1-A103-01	False	False
TCGA-D1-A15V-01	True	True
TCGA-D1-A15W-01	False	False
TCGA-D1-A15X-01	False	False
TCGA-D1-A15Z-01	False	False
TCGA-D1-A160-01	False	False
TCGA-D1-A161-01	False	False
TCGA-D1-A163-01	False	False
TCGA-D1-A165-01	True	False
TCGA-D1-A167-01	False	False
TCGA-D1-A168-01	True	False
TCGA-D1-A169-01	True	False
TCGA-D1-A16B-01	False	False
TCGA-D1-A16D-01	False	False
TCGA-D1-A16E-01	False	False
TCGA-D1-A16G-01	False	True
TCGA-D1-A16I-01	True	True
TCGA-D1-A16J-01	False	False
TCGA-D1-A16N-01	True	False
TCGA-D1-A16O-01	False	False
TCGA-D1-A16Q-01	False	False
TCGA-D1-A16R-01	True	False
TCGA-D1-A16S-01	True	True
TCGA-D1-A16V-01	False	False
TCGA-D1-A16X-01	False	False
TCGA-D1-A16Y-01	False	False
TCGA-D1-A174-01	False	False
TCGA-D1-A175-01	False	False
TCGA-D1-A176-01	False	False
TCGA-D1-A177-01	False	False
TCGA-D1-A179-01	False	False
TCGA-D1-A17A-01	False	False
TCGA-D1-A17B-01	False	False
TCGA-D1-A17C-01	False	False
TCGA-D1-A17D-01	False	False
TCGA-D1-A17F-01	False	False
TCGA-D1-A17H-01	False	False
TCGA-D1-A17K-01	False	False
TCGA-D1-A17L-01	False	False
TCGA-D1-A17M-01	False	False
TCGA-D1-A17N-01	False	False
TCGA-D1-A17Q-01	False	False
TCGA-D1-A17R-01	True	False
TCGA-D1-A17S-01	False	False
TCGA-D1-A17T-01	False	False
TCGA-D1-A17U-01	False	False
TCGA-D1-A1NS-01	False	False
TCGA-D1-A1NU-01	True	True
TCGA-D1-A1NW-01	False	True
TCGA-D1-A1NX-01	False	False
TCGA-D1-A1NY-01	False	False
TCGA-D1-A1NZ-01	False	False
TCGA-D1-A1O0-01	True	False
TCGA-D1-A1O5-01	False	False
TCGA-D1-A1O7-01	False	False
TCGA-D1-A1O8-01	False	False
TCGA-D1-A2G0-01	True	False
TCGA-D1-A2G5-01	True	False
TCGA-D1-A2G6-01	True	False
TCGA-D1-A2G7-01	True	True
TCGA-D1-A3DA-01	False	False
TCGA-D1-A3DG-01	False	False
TCGA-D1-A3DH-01	True	True
TCGA-D1-A3JP-01	False	False
TCGA-D1-A3JQ-01	False	True
TCGA-DF-A2KN-01	False	False
TCGA-DF-A2KR-01	False	True
TCGA-DF-A2KS-01	False	True
TCGA-DF-A2KU-01	False	False
TCGA-DF-A2KV-01	False	False
TCGA-DF-A2KY-01	False	False
TCGA-DF-A2KZ-01	False	False
TCGA-DF-A2L0-01	False	False
TCGA-DI-A0WH-01	False	False
TCGA-DI-A1BU-01	False	False
TCGA-DI-A1BY-01	False	False
TCGA-DI-A1C3-01	True	False
TCGA-DI-A1NN-01	False	True
TCGA-DI-A1NO-01	True	False
TCGA-DI-A2QT-01	False	True
TCGA-DI-A2QU-01	False	False
TCGA-DI-A2QY-01	True	True
TCGA-E6-A1LX-01	False	False
TCGA-E6-A1LZ-01	True	False
TCGA-E6-A1M0-01	True	False
TCGA-E6-A2P8-01	False	False
TCGA-E6-A2P9-01	False	False
TCGA-E6-A8L9-01	True	False
TCGA-EC-A1NJ-01	False	False
TCGA-EC-A1QX-01	False	False
TCGA-EC-A24G-01	False	False
TCGA-EO-A1Y5-01	True	False
TCGA-EO-A1Y7-01	True	True
TCGA-EO-A1Y8-01	True	False
TCGA-EO-A22R-01	False	False
TCGA-EO-A22S-01	False	False
TCGA-EO-A22T-01	True	False
TCGA-EO-A22U-01	False	False
TCGA-EO-A22X-01	False	True
TCGA-EO-A22Y-01	True	False
TCGA-EO-A2CG-01	False	True
TCGA-EO-A2CH-01	False	False
TCGA-EO-A3AS-01	True	False
TCGA-EO-A3AU-01	False	False
TCGA-EO-A3AV-01	False	False
TCGA-EO-A3AY-01	False	False
TCGA-EO-A3AZ-01	True	True
TCGA-EO-A3B0-01	True	False
TCGA-EO-A3B1-01	True	False
TCGA-EO-A3KU-01	False	True
TCGA-EO-A3KW-01	False	False
TCGA-EO-A3KX-01	False	False
TCGA-EO-A3L0-01	True	False
TCGA-EY-A1G7-01	False	False
TCGA-EY-A1G8-01	True	False
TCGA-EY-A1GC-01	True	False
TCGA-EY-A1GD-01	False	False
TCGA-EY-A1GE-01	False	False
TCGA-EY-A1GF-01	False	False
TCGA-EY-A1GH-01	False	False
TCGA-EY-A1GI-01	False	False
TCGA-EY-A1GJ-01	False	True
TCGA-EY-A1GK-01	False	False
TCGA-EY-A1GL-01	False	False
TCGA-EY-A1GM-01	True	False
TCGA-EY-A1GO-01	True	False
TCGA-EY-A1GP-01	False	False
TCGA-EY-A1GQ-01	True	False
TCGA-EY-A1GR-01	True	False
TCGA-EY-A1GS-01	False	True
TCGA-EY-A1GT-01	False	False
TCGA-EY-A1GU-01	False	False
TCGA-EY-A1GV-01	True	True
TCGA-EY-A1GW-01	False	False
TCGA-EY-A1GX-01	True	False
TCGA-EY-A1H0-01	True	False
TCGA-EY-A210-01	False	False
TCGA-EY-A212-01	False	True
TCGA-EY-A214-01	False	True
TCGA-EY-A215-01	False	False
TCGA-EY-A2OM-01	True	False
TCGA-EY-A2ON-01	True	True
TCGA-EY-A2OO-01	False	False
TCGA-EY-A2OP-01	False	False
TCGA-EY-A2OQ-01	True	True
TCGA-EY-A3L3-01	False	True
TCGA-EY-A3QX-01	False	True
TCGA-EY-A4KR-01	False	True
TCGA-EY-A547-01	True	True
TCGA-EY-A548-01	False	False
TCGA-EY-A549-01	True	False
TCGA-EY-A54A-01	False	False
TCGA-EY-A5W2-01	False	False
TCGA-EY-A72D-01	True	True
TCGA-FI-A2CX-01	False	False
TCGA-FI-A2CY-01	False	False
TCGA-FI-A2D0-01	False	False
TCGA-FI-A2D2-01	False	True
TCGA-FI-A2D4-01	True	False
TCGA-FI-A2D5-01	False	False
TCGA-FI-A2D6-01	False	False
TCGA-FI-A2EU-01	True	True
TCGA-FI-A2EW-01	False	True
TCGA-FI-A2EX-01	False	True
TCGA-FI-A2EY-01	False	True
TCGA-FI-A2F4-01	False	False
TCGA-FI-A2F8-01	False	False
TCGA-FI-A2F9-01	True	False
TCGA-FI-A3PV-01	True	True
TCGA-FI-A3PX-01	False	True
TCGA-H5-A2HR-01	False	True
TCGA-JU-AAVI-01	True	True
TCGA-K6-A3WQ-01	True	True
TCGA-KJ-A3U4-01	False	False
TCGA-KP-A3VZ-01	False	True
TCGA-KP-A3W0-01	True	True
TCGA-KP-A3W1-01	True	True
TCGA-KP-A3W3-01	False	False
TCGA-KP-A3W4-01	False	False
TCGA-PG-A5BC-01	False	True
TCGA-PG-A6IB-01	False	False
TCGA-PG-A7D5-01	False	True
TCGA-PG-A914-01	True	True
TCGA-PG-A915-01	True	True
TCGA-PG-A916-01	False	False
TCGA-PG-A917-01	False	False
TCGA-QF-A5YS-01	False	False
TCGA-QF-A5YT-01	False	False
TCGA-QS-A5YQ-01	False	False
TCGA-QS-A5YR-01	False	False
TCGA-QS-A744-01	True	False
TCGA-QS-A8F1-01	False	True
TCGA-SJ-A6ZI-01	False	False
TCGA-SJ-A6ZJ-01	False	False
TCGA-SL-A6J9-01	True	False
TCGA-SL-A6JA-01	False	False
