	gain_event	loss_event
TCGA-DH-A7UT-01	True	False
TCGA-DH-A7UU-01	False	False
TCGA-DH-A7UV-01	False	False
TCGA-DU-5847-01	False	False
TCGA-DU-5849-01	False	False
TCGA-DU-5851-01	False	False
TCGA-DU-5852-01	False	False
TCGA-DU-5853-01	False	False
TCGA-DU-5854-01	False	False
TCGA-DU-5855-01	False	False
TCGA-DU-5870-01	False	False
TCGA-DU-5871-01	True	False
TCGA-DU-5872-01	False	False
TCGA-DU-5874-01	False	False
TCGA-DU-6392-01	False	False
TCGA-DU-6393-01	False	False
TCGA-DU-6394-01	False	False
TCGA-DU-6395-01	False	False
TCGA-DU-6396-01	False	False
TCGA-DU-6397-01	False	False
TCGA-DU-6399-01	False	False
TCGA-DU-6400-01	False	False
TCGA-DU-6401-01	False	False
TCGA-DU-6402-01	False	False
TCGA-DU-6403-01	False	False
TCGA-DU-6404-01	False	False
TCGA-DU-6405-01	False	False
TCGA-DU-6406-01	False	False
TCGA-DU-6407-01	True	False
TCGA-DU-6408-01	False	False
TCGA-DU-6410-01	False	False
TCGA-DU-6542-01	False	False
TCGA-DU-7006-01	False	True
TCGA-DU-7007-01	False	False
TCGA-DU-7008-01	False	False
TCGA-DU-7009-01	False	False
TCGA-DU-7010-01	False	False
TCGA-DU-7011-01	False	False
TCGA-DU-7012-01	False	False
TCGA-DU-7013-01	True	False
TCGA-DU-7014-01	True	False
TCGA-DU-7015-01	False	False
TCGA-DU-7018-01	False	False
TCGA-DU-7019-01	False	False
TCGA-DU-7290-01	False	False
TCGA-DU-7292-01	False	False
TCGA-DU-7294-01	False	False
TCGA-DU-7298-01	False	False
TCGA-DU-7299-01	False	False
TCGA-DU-7300-01	False	False
TCGA-DU-7301-01	False	False
TCGA-DU-7302-01	False	False
TCGA-DU-7304-01	True	False
TCGA-DU-7306-01	False	False
TCGA-DU-7309-01	False	False
TCGA-DU-8158-01	True	False
TCGA-DU-8161-01	False	False
TCGA-DU-8162-01	False	False
TCGA-DU-8163-01	True	False
TCGA-DU-8164-01	False	False
TCGA-DU-8165-01	False	True
TCGA-DU-8166-01	False	False
TCGA-DU-8167-01	False	False
TCGA-DU-8168-01	False	False
TCGA-DU-A5TP-01	False	False
TCGA-DU-A5TR-01	False	False
TCGA-DU-A5TS-01	False	False
TCGA-DU-A5TT-01	False	False
TCGA-DU-A5TU-01	False	False
TCGA-DU-A5TW-01	True	False
TCGA-DU-A5TY-01	False	False
TCGA-DU-A6S2-01	False	False
TCGA-DU-A6S3-01	False	False
TCGA-DU-A6S6-01	False	False
TCGA-DU-A6S7-01	True	False
TCGA-DU-A6S8-01	False	False
TCGA-DU-A76K-01	False	False
TCGA-DU-A76L-01	False	False
TCGA-DU-A76O-01	False	False
TCGA-DU-A76R-01	False	False
TCGA-DU-A7T6-01	True	False
TCGA-DU-A7T8-01	False	False
TCGA-DU-A7TA-01	True	False
TCGA-DU-A7TB-01	False	False
TCGA-DU-A7TC-01	False	False
TCGA-DU-A7TD-01	False	False
TCGA-DU-A7TG-01	False	False
TCGA-DU-A7TI-01	False	False
TCGA-DU-A7TJ-01	False	True
TCGA-E1-5302-01	False	False
TCGA-E1-5303-01	True	False
TCGA-E1-5304-01	False	True
TCGA-E1-5305-01	False	False
TCGA-E1-5307-01	False	False
TCGA-E1-5311-01	False	False
TCGA-E1-5318-01	False	False
TCGA-E1-5319-01	False	False
TCGA-E1-5322-01	False	False
TCGA-E1-A7YD-01	False	False
TCGA-E1-A7YE-01	False	False
TCGA-E1-A7YH-01	False	False
TCGA-E1-A7YI-01	False	False
TCGA-E1-A7YJ-01	False	False
TCGA-E1-A7YK-01	False	False
TCGA-E1-A7YL-01	False	False
TCGA-E1-A7YM-01	False	False
TCGA-E1-A7YN-01	False	False
TCGA-E1-A7YO-01	False	False
TCGA-E1-A7YQ-01	False	True
TCGA-E1-A7YS-01	False	False
TCGA-E1-A7YU-01	False	False
TCGA-E1-A7YV-01	False	True
TCGA-E1-A7YW-01	False	False
TCGA-E1-A7YY-01	True	False
TCGA-E1-A7Z2-01	False	False
TCGA-E1-A7Z3-01	False	False
TCGA-E1-A7Z4-01	False	False
TCGA-E1-A7Z6-01	False	False
TCGA-EZ-7264-01	False	False
TCGA-F6-A8O3-01	False	False
TCGA-F6-A8O4-01	False	False
TCGA-FG-5962-01	True	False
TCGA-FG-5963-01	False	False
TCGA-FG-5964-01	False	False
TCGA-FG-5965-01	False	False
TCGA-FG-6688-01	False	False
TCGA-FG-6689-01	False	False
TCGA-FG-6690-01	False	False
TCGA-FG-6691-01	True	False
TCGA-FG-6692-01	False	False
TCGA-FG-7634-01	True	False
TCGA-FG-7636-01	False	False
TCGA-FG-7638-01	False	False
TCGA-FG-7641-01	False	False
TCGA-FG-7643-01	False	False
TCGA-FG-8181-01	False	False
TCGA-FG-8182-01	False	False
TCGA-FG-8185-01	False	False
TCGA-FG-8186-01	False	False
TCGA-FG-8187-01	False	False
TCGA-FG-8188-01	False	False
TCGA-FG-8189-01	False	False
TCGA-FG-8191-01	False	False
TCGA-FG-A4MT-01	True	False
TCGA-FG-A4MU-01	False	False
TCGA-FG-A4MW-01	False	False
TCGA-FG-A4MX-01	False	False
TCGA-FG-A4MY-01	False	False
TCGA-FG-A60J-01	False	False
TCGA-FG-A60K-01	False	False
TCGA-FG-A60L-01	False	False
TCGA-FG-A6IZ-01	False	False
TCGA-FG-A6J1-01	False	False
TCGA-FG-A6J3-01	False	False
TCGA-FG-A70Y-01	False	False
TCGA-FG-A70Z-01	False	False
TCGA-FG-A710-01	False	False
TCGA-FG-A711-01	False	False
TCGA-FG-A713-01	False	False
TCGA-FG-A87N-01	False	False
TCGA-FG-A87Q-01	False	False
TCGA-FN-7833-01	False	False
TCGA-HT-7467-01	False	False
TCGA-HT-7468-01	False	False
TCGA-HT-7469-01	False	False
TCGA-HT-7470-01	False	False
TCGA-HT-7471-01	False	False
TCGA-HT-7472-01	False	False
TCGA-HT-7473-01	False	False
TCGA-HT-7474-01	False	False
TCGA-HT-7475-01	False	False
TCGA-HT-7476-01	True	False
TCGA-HT-7477-01	True	False
TCGA-HT-7478-01	False	False
TCGA-HT-7479-01	True	False
TCGA-HT-7480-01	False	False
TCGA-HT-7481-01	False	False
TCGA-HT-7482-01	True	False
TCGA-HT-7483-01	False	False
TCGA-HT-7485-01	False	False
TCGA-HT-7601-01	False	False
TCGA-HT-7602-01	False	False
TCGA-HT-7603-01	False	False
TCGA-HT-7604-01	False	False
TCGA-HT-7605-01	False	False
TCGA-HT-7606-01	False	False
TCGA-HT-7607-01	False	False
TCGA-HT-7608-01	False	False
TCGA-HT-7609-01	False	False
TCGA-HT-7610-01	False	False
TCGA-HT-7611-01	False	False
TCGA-HT-7616-01	False	False
TCGA-HT-7620-01	False	False
TCGA-HT-7676-01	False	False
TCGA-HT-7677-01	False	False
TCGA-HT-7680-01	False	False
TCGA-HT-7681-01	False	False
TCGA-HT-7684-01	False	False
TCGA-HT-7686-01	False	False
TCGA-HT-7687-01	False	False
TCGA-HT-7688-01	False	True
TCGA-HT-7689-01	True	False
TCGA-HT-7690-01	False	False
TCGA-HT-7691-01	False	False
TCGA-HT-7692-01	False	False
TCGA-HT-7693-01	False	False
TCGA-HT-7694-01	False	False
TCGA-HT-7695-01	False	False
TCGA-HT-7854-01	False	False
TCGA-HT-7855-01	True	False
TCGA-HT-7856-01	False	False
TCGA-HT-7857-01	False	False
TCGA-HT-7858-01	False	False
TCGA-HT-7860-01	False	False
TCGA-HT-7873-01	False	False
TCGA-HT-7874-01	False	False
TCGA-HT-7875-01	False	False
TCGA-HT-7877-01	False	False
TCGA-HT-7879-01	False	False
TCGA-HT-7880-01	False	False
TCGA-HT-7881-01	False	False
TCGA-HT-7882-01	False	False
TCGA-HT-7884-01	False	False
TCGA-HT-7902-01	False	False
TCGA-HT-8010-01	False	False
TCGA-HT-8011-01	True	False
TCGA-HT-8012-01	False	False
TCGA-HT-8013-01	True	False
TCGA-HT-8015-01	False	False
TCGA-HT-8018-01	False	False
TCGA-HT-8019-01	False	False
TCGA-HT-8104-01	False	False
TCGA-HT-8105-01	False	False
TCGA-HT-8106-01	True	False
TCGA-HT-8107-01	False	False
TCGA-HT-8108-01	False	False
TCGA-HT-8109-01	False	False
TCGA-HT-8110-01	False	False
TCGA-HT-8111-01	False	False
TCGA-HT-8113-01	False	False
TCGA-HT-8114-01	False	False
TCGA-HT-8563-01	False	False
TCGA-HT-8564-01	False	True
TCGA-HT-A4DS-01	False	True
TCGA-HT-A4DV-01	False	False
TCGA-HT-A5R5-01	False	False
TCGA-HT-A5R7-01	True	False
TCGA-HT-A5R9-01	False	False
TCGA-HT-A5RA-01	False	False
TCGA-HT-A5RB-01	False	False
TCGA-HT-A5RC-01	False	False
TCGA-HT-A614-01	False	False
TCGA-HT-A615-01	False	False
TCGA-HT-A616-01	False	False
TCGA-HT-A617-01	False	False
TCGA-HT-A618-01	False	False
TCGA-HT-A619-01	False	False
TCGA-HT-A61B-01	False	False
TCGA-HT-A61C-01	False	False
TCGA-HT-A74H-01	False	False
TCGA-HT-A74J-01	True	False
TCGA-HT-A74K-01	False	False
TCGA-HT-A74L-01	False	False
TCGA-HT-A74O-01	False	False
TCGA-HW-7486-01	False	False
TCGA-HW-7487-01	False	False
TCGA-HW-7489-01	False	False
TCGA-HW-7490-01	False	False
TCGA-HW-7491-01	False	False
TCGA-HW-7493-01	False	False
TCGA-HW-7495-01	False	False
TCGA-HW-8319-01	False	False
TCGA-HW-8320-01	False	False
TCGA-HW-8321-01	False	False
TCGA-HW-8322-01	False	False
TCGA-HW-A5KJ-01	False	False
TCGA-HW-A5KK-01	False	False
TCGA-HW-A5KL-01	False	False
TCGA-HW-A5KM-01	False	False
TCGA-IK-7675-01	False	False
TCGA-IK-8125-01	False	False
TCGA-KT-A74X-01	False	False
TCGA-KT-A7W1-01	False	False
TCGA-P5-A5ET-01	False	False
TCGA-P5-A5EU-01	False	True
TCGA-P5-A5EV-01	False	False
TCGA-P5-A5EW-01	False	False
TCGA-P5-A5EX-01	False	False
TCGA-P5-A5EY-01	False	False
TCGA-P5-A5EZ-01	False	False
TCGA-P5-A5F0-01	False	False
TCGA-P5-A5F1-01	True	False
TCGA-P5-A5F2-01	False	False
TCGA-P5-A5F4-01	False	False
TCGA-P5-A5F6-01	False	True
TCGA-P5-A72U-01	False	False
TCGA-P5-A72W-01	False	False
TCGA-P5-A72X-01	False	False
TCGA-P5-A72Z-01	False	False
TCGA-P5-A730-01	False	False
TCGA-P5-A731-01	False	False
TCGA-P5-A733-01	False	False
TCGA-P5-A735-01	False	False
TCGA-P5-A736-01	False	False
TCGA-P5-A737-01	False	False
TCGA-P5-A77W-01	False	False
TCGA-P5-A77X-01	False	False
TCGA-P5-A780-01	False	False
TCGA-P5-A781-01	False	False
TCGA-QH-A65R-01	False	False
TCGA-QH-A65S-01	False	False
TCGA-QH-A65V-01	False	False
TCGA-QH-A65X-01	False	False
TCGA-QH-A65Z-01	False	False
TCGA-QH-A6CS-01	False	False
TCGA-QH-A6CU-01	False	False
TCGA-QH-A6CV-01	False	True
TCGA-QH-A6CW-01	False	False
TCGA-QH-A6CX-01	False	False
TCGA-QH-A6CY-01	False	False
TCGA-QH-A6CZ-01	False	False
TCGA-QH-A6X3-01	False	False
TCGA-QH-A6X4-01	False	False
TCGA-QH-A6X5-01	False	False
TCGA-QH-A6X8-01	False	False
TCGA-QH-A6X9-01	False	False
TCGA-QH-A6XA-01	False	False
TCGA-QH-A6XC-01	False	False
TCGA-QH-A86X-01	False	False
TCGA-QH-A870-01	False	False
TCGA-R8-A6MK-01	False	False
TCGA-R8-A6ML-01	False	False
TCGA-R8-A6MO-01	False	False
TCGA-R8-A6YH-01	False	False
TCGA-R8-A73M-01	False	False
TCGA-RY-A83X-01	False	False
TCGA-RY-A83Y-01	False	False
TCGA-RY-A83Z-01	False	False
TCGA-RY-A840-01	False	False
TCGA-RY-A843-01	False	False
TCGA-RY-A845-01	False	False
TCGA-RY-A847-01	False	False
TCGA-S9-A6TS-01	False	False
TCGA-S9-A6TU-01	False	False
TCGA-S9-A6TV-01	False	False
TCGA-S9-A6TW-01	False	False
TCGA-S9-A6TX-01	False	False
TCGA-S9-A6TY-01	True	False
TCGA-S9-A6TZ-01	False	False
TCGA-S9-A6U0-01	False	False
TCGA-S9-A6U1-01	False	False
TCGA-S9-A6U2-01	False	False
TCGA-S9-A6U5-01	False	False
TCGA-S9-A6U6-01	False	False
TCGA-S9-A6U8-01	False	False
TCGA-S9-A6U9-01	False	False
TCGA-S9-A6UA-01	False	False
TCGA-S9-A6UB-01	False	False
TCGA-S9-A6WD-01	False	False
TCGA-S9-A6WE-01	False	False
TCGA-S9-A6WG-01	False	False
TCGA-S9-A6WH-01	True	False
TCGA-S9-A6WI-01	False	False
TCGA-S9-A6WL-01	False	False
TCGA-S9-A6WM-01	False	True
TCGA-S9-A6WN-01	False	False
TCGA-S9-A6WO-01	True	False
TCGA-S9-A6WP-01	False	False
TCGA-S9-A6WQ-01	False	False
TCGA-S9-A7IQ-01	False	False
TCGA-S9-A7IS-01	False	False
TCGA-S9-A7IX-01	False	False
TCGA-S9-A7IY-01	False	False
TCGA-S9-A7IZ-01	False	False
TCGA-S9-A7J0-01	False	False
TCGA-S9-A7J1-01	False	False
TCGA-S9-A7J2-01	False	False
TCGA-S9-A7J3-01	False	False
TCGA-S9-A7QW-01	False	False
TCGA-S9-A7QX-01	False	False
TCGA-S9-A7QY-01	False	False
TCGA-S9-A7QZ-01	False	False
TCGA-S9-A7R1-01	False	False
TCGA-S9-A7R2-01	False	False
TCGA-S9-A7R3-01	False	False
TCGA-S9-A7R4-01	False	False
TCGA-S9-A7R7-01	False	False
TCGA-S9-A7R8-01	False	False
TCGA-S9-A89V-01	False	False
TCGA-S9-A89Z-01	False	False
TCGA-TM-A7C3-01	False	False
TCGA-TM-A7C4-01	False	False
TCGA-TM-A7C5-01	False	False
TCGA-TM-A7CA-01	False	False
TCGA-TM-A7CF-01	True	False
TCGA-TM-A84B-01	False	False
TCGA-TM-A84C-01	False	False
TCGA-TM-A84F-01	False	False
TCGA-TM-A84G-01	False	False
TCGA-TM-A84H-01	False	False
TCGA-TM-A84I-01	False	False
TCGA-TM-A84J-01	False	False
TCGA-TM-A84L-01	False	False
TCGA-TM-A84M-01	False	False
TCGA-TM-A84O-01	False	False
TCGA-TM-A84Q-01	True	False
TCGA-TM-A84R-01	False	False
TCGA-TM-A84S-01	False	False
TCGA-TM-A84T-01	False	False
TCGA-TQ-A7RF-01	False	False
TCGA-TQ-A7RG-01	False	False
TCGA-TQ-A7RH-01	True	False
TCGA-TQ-A7RI-01	False	False
TCGA-TQ-A7RJ-01	False	False
TCGA-TQ-A7RK-01	False	False
TCGA-TQ-A7RM-01	False	False
TCGA-TQ-A7RN-01	False	False
TCGA-TQ-A7RO-01	False	False
TCGA-TQ-A7RP-01	False	False
TCGA-TQ-A7RQ-01	True	False
TCGA-TQ-A7RR-01	True	False
TCGA-TQ-A7RS-01	False	False
TCGA-TQ-A7RU-01	False	False
TCGA-TQ-A7RV-01	False	False
TCGA-TQ-A7RW-01	True	False
TCGA-TQ-A8XE-01	False	False
TCGA-VM-A8C8-01	False	False
TCGA-VM-A8C9-01	False	False
TCGA-VM-A8CA-01	True	False
TCGA-VM-A8CB-01	False	False
TCGA-VM-A8CD-01	False	False
TCGA-VM-A8CE-01	False	False
TCGA-VM-A8CF-01	True	False
TCGA-VM-A8CH-01	False	False
TCGA-VV-A829-01	False	False
TCGA-VV-A86M-01	False	False
TCGA-VW-A7QS-01	False	False
TCGA-VW-A8FI-01	False	False
TCGA-W9-A837-01	False	False
TCGA-WH-A86K-01	False	False
TCGA-WY-A858-01	False	False
TCGA-WY-A859-01	False	False
TCGA-WY-A85A-01	False	False
TCGA-WY-A85B-01	False	False
TCGA-WY-A85C-01	False	False
TCGA-WY-A85D-01	False	False
TCGA-WY-A85E-01	False	False
TCGA-02-0001-01	False	True
TCGA-02-0003-01	False	False
TCGA-02-0006-01	False	False
TCGA-02-0007-01	False	False
TCGA-02-0009-01	False	False
TCGA-02-0010-01	True	False
TCGA-02-0011-01	False	False
TCGA-02-0014-01	False	False
TCGA-02-0015-01	False	False
TCGA-02-0016-01	False	False
TCGA-02-0021-01	False	False
TCGA-02-0023-01	False	False
TCGA-02-0024-01	False	False
TCGA-02-0025-01	False	True
TCGA-02-0026-01	False	False
TCGA-02-0027-01	False	False
TCGA-02-0028-01	False	False
TCGA-02-0033-01	False	False
TCGA-02-0034-01	False	False
TCGA-02-0037-01	True	False
TCGA-02-0038-01	False	False
TCGA-02-0039-01	False	False
TCGA-02-0043-01	False	False
TCGA-02-0046-01	False	False
TCGA-02-0047-01	False	False
TCGA-02-0048-01	False	False
TCGA-02-0051-01	False	False
TCGA-02-0052-01	False	False
TCGA-02-0054-01	False	False
TCGA-02-0055-01	True	False
TCGA-02-0057-01	False	False
TCGA-02-0058-01	False	False
TCGA-02-0059-01	False	False
TCGA-02-0060-01	False	True
TCGA-02-0064-01	False	False
TCGA-02-0068-01	False	False
TCGA-02-0069-01	False	False
TCGA-02-0070-01	False	False
TCGA-02-0071-01	False	False
TCGA-02-0074-01	True	False
TCGA-02-0075-01	True	False
TCGA-02-0079-01	False	False
TCGA-02-0080-01	False	False
TCGA-02-0083-01	False	False
TCGA-02-0084-01	True	False
TCGA-02-0085-01	False	False
TCGA-02-0086-01	False	True
TCGA-02-0087-01	False	False
TCGA-02-0089-01	False	False
TCGA-02-0099-01	False	False
TCGA-02-0102-01	False	False
TCGA-02-0104-01	False	False
TCGA-02-0106-01	False	True
TCGA-02-0107-01	False	False
TCGA-02-0111-01	False	True
TCGA-02-0113-01	False	False
TCGA-02-0114-01	False	False
TCGA-02-0115-01	False	True
TCGA-02-0116-01	False	False
TCGA-02-0258-01	False	False
TCGA-02-0260-01	False	False
TCGA-02-0266-01	False	False
TCGA-02-0269-01	False	False
TCGA-02-0271-01	False	False
TCGA-02-0281-01	False	True
TCGA-02-0285-01	False	False
TCGA-02-0289-01	False	False
TCGA-02-0290-01	False	False
TCGA-02-0317-01	False	False
TCGA-02-0321-01	False	False
TCGA-02-0324-01	False	True
TCGA-02-0325-01	True	False
TCGA-02-0326-01	False	False
TCGA-02-0330-01	False	False
TCGA-02-0332-01	False	False
TCGA-02-0333-01	False	False
TCGA-02-0337-01	False	False
TCGA-02-0338-01	False	False
TCGA-02-0339-01	False	False
TCGA-02-0422-01	False	False
TCGA-02-0430-01	False	True
TCGA-02-0432-01	False	False
TCGA-02-0440-01	False	False
TCGA-02-0446-01	False	False
TCGA-02-0451-01	False	False
TCGA-02-0456-01	False	False
TCGA-02-2466-01	False	False
TCGA-02-2470-01	False	False
TCGA-02-2483-01	True	False
TCGA-02-2485-01	False	False
TCGA-02-2486-01	False	True
TCGA-06-0119-01	False	False
TCGA-06-0121-01	False	False
TCGA-06-0122-01	False	False
TCGA-06-0124-01	False	False
TCGA-06-0125-01	False	False
TCGA-06-0126-01	False	False
TCGA-06-0127-01	False	False
TCGA-06-0128-01	True	False
TCGA-06-0129-01	False	False
TCGA-06-0130-01	False	False
TCGA-06-0132-01	False	False
TCGA-06-0133-01	False	False
TCGA-06-0137-01	False	False
TCGA-06-0138-01	False	False
TCGA-06-0139-01	False	False
TCGA-06-0140-01	False	False
TCGA-06-0141-01	False	False
TCGA-06-0142-01	False	False
TCGA-06-0143-01	False	False
TCGA-06-0145-01	False	False
TCGA-06-0146-01	True	False
TCGA-06-0147-01	False	False
TCGA-06-0148-01	False	False
TCGA-06-0149-01	False	False
TCGA-06-0150-01	False	False
TCGA-06-0151-01	False	False
TCGA-06-0152-01	False	False
TCGA-06-0154-01	False	False
TCGA-06-0155-01	False	False
TCGA-06-0157-01	False	False
TCGA-06-0158-01	False	False
TCGA-06-0159-01	False	True
TCGA-06-0160-01	False	False
TCGA-06-0162-01	False	False
TCGA-06-0164-01	False	False
TCGA-06-0165-01	False	False
TCGA-06-0166-01	False	False
TCGA-06-0168-01	False	False
TCGA-06-0169-01	False	False
TCGA-06-0171-01	False	True
TCGA-06-0173-01	False	False
TCGA-06-0174-01	False	False
TCGA-06-0175-01	False	False
TCGA-06-0176-01	False	False
TCGA-06-0177-01	True	False
TCGA-06-0178-01	False	False
TCGA-06-0179-01	False	False
TCGA-06-0182-01	False	False
TCGA-06-0184-01	False	False
TCGA-06-0185-01	False	False
TCGA-06-0187-01	False	False
TCGA-06-0188-01	True	False
TCGA-06-0189-01	False	False
TCGA-06-0190-01	False	False
TCGA-06-0192-01	True	False
TCGA-06-0194-01	False	False
TCGA-06-0195-01	False	True
TCGA-06-0197-01	False	False
TCGA-06-0201-01	False	False
TCGA-06-0206-01	False	False
TCGA-06-0208-01	False	False
TCGA-06-0209-01	True	False
TCGA-06-0210-01	False	False
TCGA-06-0211-01	True	False
TCGA-06-0213-01	False	False
TCGA-06-0214-01	False	False
TCGA-06-0216-01	False	True
TCGA-06-0219-01	False	False
TCGA-06-0221-01	False	False
TCGA-06-0237-01	False	False
TCGA-06-0238-01	False	False
TCGA-06-0240-01	False	False
TCGA-06-0241-01	False	False
TCGA-06-0394-01	False	False
TCGA-06-0397-01	False	False
TCGA-06-0402-01	False	False
TCGA-06-0409-01	True	False
TCGA-06-0410-01	False	True
TCGA-06-0412-01	False	False
TCGA-06-0413-01	False	False
TCGA-06-0414-01	True	False
TCGA-06-0644-01	False	False
TCGA-06-0645-01	False	False
TCGA-06-0646-01	False	False
TCGA-06-0648-01	False	False
TCGA-06-0649-01	False	False
TCGA-06-0650-01	False	False
TCGA-06-0686-01	True	False
TCGA-06-0743-01	False	True
TCGA-06-0744-01	False	False
TCGA-06-0745-01	False	False
TCGA-06-0747-01	False	False
TCGA-06-0749-01	False	False
TCGA-06-0750-01	False	False
TCGA-06-0875-01	False	False
TCGA-06-0876-01	False	False
TCGA-06-0877-01	False	False
TCGA-06-0878-01	False	False
TCGA-06-0879-01	False	False
TCGA-06-0881-01	False	False
TCGA-06-0882-01	False	False
TCGA-06-0939-01	False	False
TCGA-06-1084-01	False	False
TCGA-06-1086-01	False	False
TCGA-06-1087-01	False	False
TCGA-06-1800-01	False	False
TCGA-06-1801-01	False	False
TCGA-06-1802-01	False	False
TCGA-06-1804-01	False	False
TCGA-06-1805-01	False	False
TCGA-06-1806-01	False	False
TCGA-06-2557-01	True	False
TCGA-06-2558-01	False	False
TCGA-06-2559-01	False	False
TCGA-06-2561-01	False	False
TCGA-06-2562-01	False	False
TCGA-06-2563-01	False	False
TCGA-06-2564-01	False	False
TCGA-06-2565-01	False	False
TCGA-06-2566-01	False	False
TCGA-06-2567-01	False	False
TCGA-06-2569-01	True	False
TCGA-06-2570-01	False	False
TCGA-06-5408-01	False	True
TCGA-06-5410-01	False	False
TCGA-06-5411-01	False	True
TCGA-06-5412-01	False	False
TCGA-06-5413-01	False	True
TCGA-06-5414-01	False	False
TCGA-06-5415-01	False	False
TCGA-06-5416-01	False	False
TCGA-06-5418-01	False	False
TCGA-06-5856-01	True	False
TCGA-06-5858-01	False	False
TCGA-06-5859-01	False	False
TCGA-06-6388-01	False	False
TCGA-06-6389-01	True	False
TCGA-06-6390-01	False	False
TCGA-06-6391-01	False	False
TCGA-06-6693-01	False	True
TCGA-06-6694-01	True	False
TCGA-06-6695-01	False	False
TCGA-06-6697-01	False	False
TCGA-06-6698-01	False	False
TCGA-06-6699-01	False	False
TCGA-06-6700-01	False	False
TCGA-06-6701-01	False	False
TCGA-06-A5U0-01	False	False
TCGA-06-A5U1-01	False	True
TCGA-06-A6S0-01	False	False
TCGA-06-A6S1-01	False	False
TCGA-06-A7TK-01	False	False
TCGA-06-A7TL-01	False	False
TCGA-08-0244-01	False	False
TCGA-08-0245-01	False	False
TCGA-08-0246-01	False	True
TCGA-08-0344-01	False	False
TCGA-08-0345-01	False	False
TCGA-08-0346-01	False	False
TCGA-08-0347-01	False	False
TCGA-08-0348-01	False	False
TCGA-08-0349-01	False	False
TCGA-08-0350-01	True	False
TCGA-08-0351-01	True	False
TCGA-08-0352-01	False	False
TCGA-08-0353-01	False	False
TCGA-08-0354-01	False	False
TCGA-08-0355-01	False	False
TCGA-08-0356-01	False	False
TCGA-08-0357-01	False	False
TCGA-08-0358-01	False	False
TCGA-08-0359-01	False	False
TCGA-08-0375-01	False	False
TCGA-08-0380-01	False	False
TCGA-08-0386-01	False	False
TCGA-08-0389-01	False	False
TCGA-08-0390-01	False	False
TCGA-08-0392-01	False	True
TCGA-08-0509-01	False	False
TCGA-08-0510-01	False	True
TCGA-08-0512-01	False	False
TCGA-08-0514-01	False	False
TCGA-08-0516-01	True	False
TCGA-08-0517-01	False	False
TCGA-08-0518-01	False	False
TCGA-08-0520-01	False	False
TCGA-08-0521-01	False	False
TCGA-08-0524-01	False	False
TCGA-08-0525-01	False	True
TCGA-08-0529-01	False	False
TCGA-08-0531-01	False	False
TCGA-12-0615-01	False	False
TCGA-12-0616-01	True	False
TCGA-12-0618-01	False	False
TCGA-12-0619-01	False	False
TCGA-12-0620-01	False	False
TCGA-12-0654-01	False	False
TCGA-12-0656-01	False	False
TCGA-12-0657-01	False	False
TCGA-12-0662-01	False	False
TCGA-12-0670-01	False	False
TCGA-12-0688-01	False	False
TCGA-12-0691-01	False	False
TCGA-12-0692-01	False	False
TCGA-12-0703-01	False	False
