Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
IQCE	ENSG00000106012.16	2558972.0	2614733.0	gain	12	122	brca
IQCE	ENSG00000106012.16	2558972.0	2614733.0	loss	16	122	brca
TTYH3	ENSG00000136295.13	2631986.0	2664802.0	gain	12	122	brca
TTYH3	ENSG00000136295.13	2631986.0	2664802.0	loss	16	122	brca
AMZ1	ENSG00000174945.12	2679522.0	2775500.0	gain	12	122	brca
AMZ1	ENSG00000174945.12	2679522.0	2775500.0	loss	16	122	brca
GNA12	ENSG00000146535.12	2728105.0	2844308.0	gain	12	122	brca
GNA12	ENSG00000146535.12	2728105.0	2844308.0	loss	16	122	brca
CARD11	ENSG00000198286.8	2906141.0	3043945.0	gain	11	122	brca
CARD11	ENSG00000198286.8	2906141.0	3043945.0	loss	16	122	brca
SDK1	ENSG00000146555.17	3301252.0	4269000.0	gain	11	122	brca
SDK1	ENSG00000146555.17	3301252.0	4269000.0	loss	16	122	brca
FOXK1	ENSG00000164916.10	4682295.0	4771442.0	gain	11	122	brca
FOXK1	ENSG00000164916.10	4682295.0	4771442.0	loss	16	122	brca
AP5Z1	ENSG00000242802.5	4775615.0	4794397.0	gain	11	122	brca
AP5Z1	ENSG00000242802.5	4775615.0	4794397.0	loss	16	122	brca
RADIL	ENSG00000157927.15	4797055.0	4883716.0	gain	11	122	brca
RADIL	ENSG00000157927.15	4797055.0	4883716.0	loss	16	122	brca
PAPOLB	ENSG00000218823.1	4857738.0	4862030.0	gain	11	122	brca
PAPOLB	ENSG00000218823.1	4857738.0	4862030.0	loss	16	122	brca
MMD2	ENSG00000136297.13	4905989.0	4959213.0	gain	11	122	brca
MMD2	ENSG00000136297.13	4905989.0	4959213.0	loss	16	122	brca
RBAK-RBAKDN	ENSG00000272968.4	4983718.0	5073221.0	gain	11	122	brca
RBAK-RBAKDN	ENSG00000272968.4	4983718.0	5073221.0	loss	16	122	brca
RBAK	ENSG00000146587.16	5045821.0	5069487.0	gain	11	122	brca
RBAK	ENSG00000146587.16	5045821.0	5069487.0	loss	16	122	brca
WIPI2	ENSG00000157954.13	5190196.0	5233840.0	gain	11	122	brca
WIPI2	ENSG00000157954.13	5190196.0	5233840.0	loss	16	122	brca
SLC29A4	ENSG00000164638.9	5274369.0	5306870.0	gain	11	122	brca
SLC29A4	ENSG00000164638.9	5274369.0	5306870.0	loss	16	122	brca
TNRC18	ENSG00000182095.13	5306790.0	5425414.0	gain	11	122	brca
TNRC18	ENSG00000182095.13	5306790.0	5425414.0	loss	16	122	brca
FBXL18	ENSG00000155034.17	5431335.0	5513809.0	gain	11	122	brca
FBXL18	ENSG00000155034.17	5431335.0	5513809.0	loss	16	122	brca
ACTB	ENSG00000075624.12	5527148.0	5563784.0	gain	11	122	brca
ACTB	ENSG00000075624.12	5527148.0	5563784.0	loss	16	122	brca
FSCN1	ENSG00000075618.16	5592816.0	5606655.0	gain	11	122	brca
FSCN1	ENSG00000075618.16	5592816.0	5606655.0	loss	16	122	brca
RNF216	ENSG00000011275.17	5620047.0	5781739.0	gain	11	122	brca
RNF216	ENSG00000011275.17	5620047.0	5781739.0	loss	16	122	brca
OCM	ENSG00000122543.9	5879827.0	5886363.0	gain	11	122	brca
OCM	ENSG00000122543.9	5879827.0	5886363.0	loss	15	122	brca
CCZ1	ENSG00000122674.10	5898725.0	5926550.0	gain	11	122	brca
CCZ1	ENSG00000122674.10	5898725.0	5926550.0	loss	17	122	brca
RSPH10B	ENSG00000155026.15	5925550.0	5970683.0	gain	10	122	brca
RSPH10B	ENSG00000155026.15	5925550.0	5970683.0	loss	15	122	brca
PMS2	ENSG00000122512.13	5970925.0	6009106.0	gain	11	122	brca
PMS2	ENSG00000122512.13	5970925.0	6009106.0	loss	15	122	brca
AIMP2	ENSG00000106305.8	6009255.0	6023834.0	gain	11	122	brca
AIMP2	ENSG00000106305.8	6009255.0	6023834.0	loss	14	122	brca
EIF2AK1	ENSG00000086232.11	6022247.0	6059175.0	gain	11	122	brca
EIF2AK1	ENSG00000086232.11	6022247.0	6059175.0	loss	14	122	brca
ANKRD61	ENSG00000157999.5	6031376.0	6036552.0	gain	11	122	brca
ANKRD61	ENSG00000157999.5	6031376.0	6036552.0	loss	14	122	brca
USP42	ENSG00000106346.10	6104884.0	6161564.0	gain	11	122	brca
USP42	ENSG00000106346.10	6104884.0	6161564.0	loss	14	122	brca
CYTH3	ENSG00000008256.14	6161776.0	6272644.0	gain	11	122	brca
CYTH3	ENSG00000008256.14	6161776.0	6272644.0	loss	14	122	brca
FAM220A	ENSG00000178397.11	6329411.0	6348981.0	gain	11	122	brca
FAM220A	ENSG00000178397.11	6329411.0	6348981.0	loss	14	122	brca
RAC1	ENSG00000136238.16	6374527.0	6403967.0	gain	11	122	brca
RAC1	ENSG00000136238.16	6374527.0	6403967.0	loss	14	122	brca
DAGLB	ENSG00000164535.13	6409126.0	6484190.0	gain	11	122	brca
DAGLB	ENSG00000164535.13	6409126.0	6484190.0	loss	14	122	brca
KDELR2	ENSG00000136240.8	6445953.0	6484190.0	gain	11	122	brca
KDELR2	ENSG00000136240.8	6445953.0	6484190.0	loss	14	122	brca
GRID2IP	ENSG00000215045.7	6497462.0	6551436.0	gain	11	122	brca
GRID2IP	ENSG00000215045.7	6497462.0	6551436.0	loss	14	122	brca
ZDHHC4	ENSG00000136247.13	6577434.0	6589374.0	gain	11	122	brca
ZDHHC4	ENSG00000136247.13	6577434.0	6589374.0	loss	14	122	brca
C7orf26	ENSG00000146576.11	6590021.0	6608726.0	gain	11	122	brca
C7orf26	ENSG00000146576.11	6590021.0	6608726.0	loss	14	122	brca
ZNF853	ENSG00000236609.3	6615610.0	6624290.0	gain	11	122	brca
ZNF853	ENSG00000236609.3	6615610.0	6624290.0	loss	14	122	brca
ZNF316	ENSG00000205903.5	6637318.0	6658279.0	gain	11	122	brca
ZNF316	ENSG00000205903.5	6637318.0	6658279.0	loss	14	122	brca
ZNF12	ENSG00000164631.17	6688433.0	6706947.0	gain	11	122	brca
ZNF12	ENSG00000164631.17	6688433.0	6706947.0	loss	14	122	brca
RSPH10B2	ENSG00000169402.14	6754109.0	6799365.0	gain	10	122	brca
RSPH10B2	ENSG00000169402.14	6754109.0	6799365.0	loss	5	122	brca
CCZ1B	ENSG00000146574.14	6794134.0	6826770.0	gain	11	122	brca
CCZ1B	ENSG00000146574.14	6794134.0	6826770.0	loss	4	122	brca
C1GALT1	ENSG00000106392.9	7156934.0	7248616.0	gain	13	122	brca
C1GALT1	ENSG00000106392.9	7156934.0	7248616.0	loss	11	122	brca
COL28A1	ENSG00000215018.8	7356203.0	7535873.0	gain	13	122	brca
COL28A1	ENSG00000215018.8	7356203.0	7535873.0	loss	11	122	brca
MIOS	ENSG00000164654.14	7566875.0	7608932.0	gain	13	122	brca
MIOS	ENSG00000164654.14	7566875.0	7608932.0	loss	11	122	brca
RPA3	ENSG00000106399.10	7636518.0	7718607.0	gain	13	122	brca
RPA3	ENSG00000106399.10	7636518.0	7718607.0	loss	11	122	brca
GLCCI1	ENSG00000106415.11	7968796.0	8094272.0	gain	12	122	brca
GLCCI1	ENSG00000106415.11	7968796.0	8094272.0	loss	12	122	brca
ICA1	ENSG00000003147.16	8113184.0	8262687.0	gain	11	122	brca
ICA1	ENSG00000003147.16	8113184.0	8262687.0	loss	12	122	brca
NXPH1	ENSG00000122584.11	8433609.0	8752961.0	gain	11	122	brca
NXPH1	ENSG00000122584.11	8433609.0	8752961.0	loss	12	122	brca
NDUFA4	ENSG00000189043.8	10931943.0	10940153.0	gain	11	122	brca
NDUFA4	ENSG00000189043.8	10931943.0	10940153.0	loss	13	122	brca
PHF14	ENSG00000106443.13	10973336.0	11169630.0	gain	11	122	brca
PHF14	ENSG00000106443.13	10973336.0	11169630.0	loss	13	122	brca
THSD7A	ENSG00000005108.14	11370365.0	11832198.0	gain	12	122	brca
THSD7A	ENSG00000005108.14	11370365.0	11832198.0	loss	11	122	brca
TMEM106B	ENSG00000106460.17	12211270.0	12243367.0	gain	12	122	brca
TMEM106B	ENSG00000106460.17	12211270.0	12243367.0	loss	11	122	brca
VWDE	ENSG00000146530.10	12330885.0	12403941.0	gain	12	122	brca
VWDE	ENSG00000146530.10	12330885.0	12403941.0	loss	11	122	brca
SCIN	ENSG00000006747.13	12570577.0	12660182.0	gain	12	122	brca
SCIN	ENSG00000006747.13	12570577.0	12660182.0	loss	11	122	brca
ARL4A	ENSG00000122644.11	12686856.0	12690958.0	gain	13	122	brca
ARL4A	ENSG00000122644.11	12686856.0	12690958.0	loss	11	122	brca
ETV1	ENSG00000006468.12	13891229.0	13991425.0	gain	12	122	brca
ETV1	ENSG00000006468.12	13891229.0	13991425.0	loss	11	122	brca
DGKB	ENSG00000136267.12	14145049.0	14974777.0	gain	12	122	brca
DGKB	ENSG00000136267.12	14145049.0	14974777.0	loss	11	122	brca
AGMO	ENSG00000187546.12	15200317.0	15562015.0	gain	12	122	brca
AGMO	ENSG00000187546.12	15200317.0	15562015.0	loss	11	122	brca
MEOX2	ENSG00000106511.5	15611212.0	15686683.0	gain	12	122	brca
MEOX2	ENSG00000106511.5	15611212.0	15686683.0	loss	11	122	brca
SOSTDC1	ENSG00000171243.7	16461481.0	16530580.0	gain	13	122	brca
SOSTDC1	ENSG00000171243.7	16461481.0	16530580.0	loss	11	122	brca
LRRC72	ENSG00000205858.8	16526825.0	16581568.0	gain	13	122	brca
LRRC72	ENSG00000205858.8	16526825.0	16581568.0	loss	11	122	brca
ANKMY2	ENSG00000106524.7	16599779.0	16645817.0	gain	13	122	brca
ANKMY2	ENSG00000106524.7	16599779.0	16645817.0	loss	11	122	brca
BZW2	ENSG00000136261.13	16646131.0	16706523.0	gain	13	122	brca
BZW2	ENSG00000136261.13	16646131.0	16706523.0	loss	11	122	brca
AC073333.1	ENSG00000280130.1	16695871.0	16719898.0	gain	13	122	brca
AC073333.1	ENSG00000280130.1	16695871.0	16719898.0	loss	11	122	brca
TSPAN13	ENSG00000106537.7	16753755.0	16784536.0	gain	13	122	brca
TSPAN13	ENSG00000106537.7	16753755.0	16784536.0	loss	11	122	brca
AGR2	ENSG00000106541.10	16791811.0	16833433.0	gain	13	122	brca
AGR2	ENSG00000106541.10	16791811.0	16833433.0	loss	11	122	brca
AGR3	ENSG00000173467.7	16859412.0	16881987.0	gain	13	122	brca
AGR3	ENSG00000173467.7	16859412.0	16881987.0	loss	11	122	brca
AHR	ENSG00000106546.11	16916359.0	17346152.0	gain	13	122	brca
AHR	ENSG00000106546.11	16916359.0	17346152.0	loss	11	122	brca
SNX13	ENSG00000071189.20	17790761.0	17940501.0	gain	13	122	brca
SNX13	ENSG00000071189.20	17790761.0	17940501.0	loss	11	122	brca
PRPS1L1	ENSG00000229937.5	18026770.0	18027846.0	gain	13	122	brca
PRPS1L1	ENSG00000229937.5	18026770.0	18027846.0	loss	11	122	brca
HDAC9	ENSG00000048052.20	18086949.0	19002416.0	gain	12	122	brca
HDAC9	ENSG00000048052.20	18086949.0	19002416.0	loss	12	122	brca
TWIST1	ENSG00000122691.11	19020991.0	19117636.0	gain	12	122	brca
TWIST1	ENSG00000122691.11	19020991.0	19117636.0	loss	12	122	brca
FERD3L	ENSG00000146618.3	19144782.0	19145421.0	gain	12	122	brca
FERD3L	ENSG00000146618.3	19144782.0	19145421.0	loss	12	122	brca
TWISTNB	ENSG00000105849.5	19695461.0	19709037.0	gain	13	122	brca
TWISTNB	ENSG00000105849.5	19695461.0	19709037.0	loss	11	122	brca
TMEM196	ENSG00000173452.12	19719310.0	19773598.0	gain	13	122	brca
TMEM196	ENSG00000173452.12	19719310.0	19773598.0	loss	11	122	brca
MACC1	ENSG00000183742.11	20134655.0	20217404.0	gain	13	122	brca
MACC1	ENSG00000183742.11	20134655.0	20217404.0	loss	11	122	brca
ITGB8	ENSG00000105855.8	20330702.0	20415754.0	gain	13	122	brca
ITGB8	ENSG00000105855.8	20330702.0	20415754.0	loss	11	122	brca
ABCB5	ENSG00000004846.15	20615207.0	20777038.0	gain	12	122	brca
ABCB5	ENSG00000004846.15	20615207.0	20777038.0	loss	11	122	brca
SP8	ENSG00000164651.15	20782283.0	20786886.0	gain	12	122	brca
SP8	ENSG00000164651.15	20782283.0	20786886.0	loss	11	122	brca
SP4	ENSG00000105866.12	21428043.0	21514822.0	gain	12	122	brca
SP4	ENSG00000105866.12	21428043.0	21514822.0	loss	11	122	brca
DNAH11	ENSG00000105877.16	21543039.0	21901839.0	gain	12	122	brca
DNAH11	ENSG00000105877.16	21543039.0	21901839.0	loss	10	122	brca
CDCA7L	ENSG00000164649.18	21900899.0	21945903.0	gain	13	122	brca
CDCA7L	ENSG00000164649.18	21900899.0	21945903.0	loss	11	122	brca
RAPGEF5	ENSG00000136237.17	22118236.0	22357154.0	gain	13	122	brca
RAPGEF5	ENSG00000136237.17	22118236.0	22357154.0	loss	11	122	brca
STEAP1B	ENSG00000105889.13	22419444.0	22727613.0	gain	13	122	brca
STEAP1B	ENSG00000105889.13	22419444.0	22727613.0	loss	11	122	brca
IL6	ENSG00000136244.10	22725884.0	22732002.0	gain	13	122	brca
IL6	ENSG00000136244.10	22725884.0	22732002.0	loss	12	122	brca
AC073072.1	ENSG00000281889.1	22773646.0	22773993.0	gain	13	122	brca
AC073072.1	ENSG00000281889.1	22773646.0	22773993.0	loss	12	122	brca
TOMM7	ENSG00000196683.9	22812628.0	22822852.0	gain	13	122	brca
TOMM7	ENSG00000196683.9	22812628.0	22822852.0	loss	12	122	brca
FAM126A	ENSG00000122591.10	22889371.0	23014130.0	gain	13	122	brca
FAM126A	ENSG00000122591.10	22889371.0	23014130.0	loss	12	122	brca
KLHL7	ENSG00000122550.16	23105758.0	23177914.0	gain	13	122	brca
KLHL7	ENSG00000122550.16	23105758.0	23177914.0	loss	12	122	brca
GPNMB	ENSG00000136235.14	23235967.0	23275108.0	gain	13	122	brca
GPNMB	ENSG00000136235.14	23235967.0	23275108.0	loss	12	122	brca
MALSU1	ENSG00000156928.4	23298739.0	23311729.0	gain	13	122	brca
MALSU1	ENSG00000156928.4	23298739.0	23311729.0	loss	12	122	brca
IGF2BP3	ENSG00000136231.12	23310209.0	23470491.0	gain	13	122	brca
IGF2BP3	ENSG00000136231.12	23310209.0	23470491.0	loss	12	122	brca
TRA2A	ENSG00000164548.9	23504780.0	23532041.0	gain	13	122	brca
TRA2A	ENSG00000164548.9	23504780.0	23532041.0	loss	12	122	brca
CCDC126	ENSG00000169193.10	23597382.0	23644708.0	gain	13	122	brca
CCDC126	ENSG00000169193.10	23597382.0	23644708.0	loss	12	122	brca
FAM221A	ENSG00000188732.9	23680130.0	23703249.0	gain	13	122	brca
FAM221A	ENSG00000188732.9	23680130.0	23703249.0	loss	12	122	brca
STK31	ENSG00000196335.11	23710203.0	23832513.0	gain	13	122	brca
STK31	ENSG00000196335.11	23710203.0	23832513.0	loss	12	122	brca
NPY	ENSG00000122585.6	24284188.0	24291862.0	gain	11	122	brca
NPY	ENSG00000122585.6	24284188.0	24291862.0	loss	13	122	brca
MPP6	ENSG00000105926.14	24573268.0	24694193.0	gain	11	122	brca
MPP6	ENSG00000105926.14	24573268.0	24694193.0	loss	13	122	brca
OSBPL3	ENSG00000070882.11	24796540.0	24981634.0	gain	11	122	brca
OSBPL3	ENSG00000070882.11	24796540.0	24981634.0	loss	13	122	brca
CYCS	ENSG00000172115.7	25118656.0	25125260.0	gain	11	122	brca
CYCS	ENSG00000172115.7	25118656.0	25125260.0	loss	13	122	brca
C7orf31	ENSG00000153790.10	25134692.0	25180356.0	gain	11	122	brca
C7orf31	ENSG00000153790.10	25134692.0	25180356.0	loss	13	122	brca
NPVF	ENSG00000105954.2	25224570.0	25228486.0	gain	11	122	brca
NPVF	ENSG00000105954.2	25224570.0	25228486.0	loss	13	122	brca
NFE2L3	ENSG00000050344.8	26152198.0	26187137.0	gain	11	122	brca
NFE2L3	ENSG00000050344.8	26152198.0	26187137.0	loss	13	122	brca
HNRNPA2B1	ENSG00000122566.19	26173057.0	26201529.0	gain	11	122	brca
HNRNPA2B1	ENSG00000122566.19	26173057.0	26201529.0	loss	13	122	brca
CBX3	ENSG00000122565.17	26201162.0	26213607.0	gain	11	122	brca
CBX3	ENSG00000122565.17	26201162.0	26213607.0	loss	13	122	brca
SNX10	ENSG00000086300.14	26291895.0	26374329.0	gain	11	122	brca
SNX10	ENSG00000086300.14	26291895.0	26374329.0	loss	13	122	brca
SKAP2	ENSG00000005020.11	26667068.0	26995239.0	gain	11	122	brca
SKAP2	ENSG00000005020.11	26667068.0	26995239.0	loss	13	122	brca
HOXA1	ENSG00000105991.7	27093313.0	27095996.0	gain	11	122	brca
HOXA1	ENSG00000105991.7	27093313.0	27095996.0	loss	13	122	brca
HOXA2	ENSG00000105996.6	27100354.0	27102686.0	gain	11	122	brca
HOXA2	ENSG00000105996.6	27100354.0	27102686.0	loss	13	122	brca
HOXA3	ENSG00000105997.21	27106184.0	27152581.0	gain	11	122	brca
HOXA3	ENSG00000105997.21	27106184.0	27152581.0	loss	13	122	brca
HOXA4	ENSG00000197576.12	27128507.0	27130780.0	gain	11	122	brca
HOXA4	ENSG00000197576.12	27128507.0	27130780.0	loss	13	122	brca
HOXA5	ENSG00000106004.4	27141052.0	27143681.0	gain	11	122	brca
HOXA5	ENSG00000106004.4	27141052.0	27143681.0	loss	13	122	brca
HOXA6	ENSG00000106006.6	27145396.0	27150603.0	gain	11	122	brca
HOXA6	ENSG00000106006.6	27145396.0	27150603.0	loss	13	122	brca
HOXA7	ENSG00000122592.7	27153716.0	27157936.0	gain	11	122	brca
HOXA7	ENSG00000122592.7	27153716.0	27157936.0	loss	13	122	brca
HOXA9	ENSG00000078399.14	27162438.0	27175180.0	gain	11	122	brca
HOXA9	ENSG00000078399.14	27162438.0	27175180.0	loss	13	122	brca
HOXA10	ENSG00000253293.4	27170592.0	27180261.0	gain	11	122	brca
HOXA10	ENSG00000253293.4	27170592.0	27180261.0	loss	13	122	brca
HOXA11	ENSG00000005073.5	27181157.0	27185232.0	gain	11	122	brca
HOXA11	ENSG00000005073.5	27181157.0	27185232.0	loss	13	122	brca
HOXA13	ENSG00000106031.7	27193503.0	27200091.0	gain	11	122	brca
HOXA13	ENSG00000106031.7	27193503.0	27200091.0	loss	13	122	brca
EVX1	ENSG00000106038.11	27242700.0	27250493.0	gain	11	122	brca
EVX1	ENSG00000106038.11	27242700.0	27250493.0	loss	13	122	brca
HIBADH	ENSG00000106049.7	27525442.0	27662883.0	gain	11	122	brca
HIBADH	ENSG00000106049.7	27525442.0	27662883.0	loss	14	122	brca
TAX1BP1	ENSG00000106052.12	27739331.0	27844564.0	gain	11	122	brca
TAX1BP1	ENSG00000106052.12	27739331.0	27844564.0	loss	14	122	brca
JAZF1	ENSG00000153814.10	27830573.0	28180795.0	gain	12	122	brca
JAZF1	ENSG00000153814.10	27830573.0	28180795.0	loss	13	122	brca
CREB5	ENSG00000146592.15	28299321.0	28825894.0	gain	12	122	brca
CREB5	ENSG00000146592.15	28299321.0	28825894.0	loss	13	122	brca
TRIL	ENSG00000255690.2	28953358.0	28958330.0	gain	12	122	brca
TRIL	ENSG00000255690.2	28953358.0	28958330.0	loss	13	122	brca
CPVL	ENSG00000106066.12	28995235.0	29195451.0	gain	12	122	brca
CPVL	ENSG00000106066.12	28995235.0	29195451.0	loss	13	122	brca
CHN2	ENSG00000106069.19	29146569.0	29514328.0	gain	12	122	brca
CHN2	ENSG00000106069.19	29146569.0	29514328.0	loss	13	122	brca
PRR15	ENSG00000176532.3	29563835.0	29567293.0	gain	12	122	brca
PRR15	ENSG00000176532.3	29563835.0	29567293.0	loss	13	122	brca
WIPF3	ENSG00000122574.9	29806486.0	29917066.0	gain	12	122	brca
WIPF3	ENSG00000122574.9	29806486.0	29917066.0	loss	12	122	brca
SCRN1	ENSG00000136193.15	29920104.0	29990289.0	gain	12	122	brca
SCRN1	ENSG00000136193.15	29920104.0	29990289.0	loss	12	122	brca
FKBP14	ENSG00000106080.9	30010587.0	30026702.0	gain	12	122	brca
FKBP14	ENSG00000106080.9	30010587.0	30026702.0	loss	12	122	brca
PLEKHA8	ENSG00000106086.17	30027404.0	30130483.0	gain	11	122	brca
PLEKHA8	ENSG00000106086.17	30027404.0	30130483.0	loss	13	122	brca
MTURN	ENSG00000180354.14	30134986.0	30162762.0	gain	11	122	brca
MTURN	ENSG00000180354.14	30134986.0	30162762.0	loss	13	122	brca
ZNRF2	ENSG00000180233.10	30284597.0	30367689.0	gain	11	122	brca
ZNRF2	ENSG00000180233.10	30284597.0	30367689.0	loss	13	122	brca
NOD1	ENSG00000106100.9	30424527.0	30478784.0	gain	11	122	brca
NOD1	ENSG00000106100.9	30424527.0	30478784.0	loss	13	122	brca
GGCT	ENSG00000006625.16	30496621.0	30504841.0	gain	11	122	brca
GGCT	ENSG00000006625.16	30496621.0	30504841.0	loss	13	122	brca
CRHR2	ENSG00000106113.17	30651942.0	30700129.0	gain	12	122	brca
CRHR2	ENSG00000106113.17	30651942.0	30700129.0	loss	12	122	brca
INMT	ENSG00000241644.2	30697985.0	30757602.0	gain	12	122	brca
INMT	ENSG00000241644.2	30697985.0	30757602.0	loss	12	122	brca
AQP1	ENSG00000240583.9	30911694.0	30925517.0	gain	12	122	brca
AQP1	ENSG00000240583.9	30911694.0	30925517.0	loss	12	122	brca
GHRHR	ENSG00000106128.17	30938669.0	30993254.0	gain	12	122	brca
GHRHR	ENSG00000106128.17	30938669.0	30993254.0	loss	11	122	brca
ADCYAP1R1	ENSG00000078549.13	31052461.0	31111479.0	gain	12	122	brca
ADCYAP1R1	ENSG00000078549.13	31052461.0	31111479.0	loss	12	122	brca
NEUROD6	ENSG00000164600.5	31337465.0	31340726.0	gain	12	122	brca
NEUROD6	ENSG00000164600.5	31337465.0	31340726.0	loss	12	122	brca
PPP1R17	ENSG00000106341.9	31687215.0	31708455.0	gain	11	122	brca
PPP1R17	ENSG00000106341.9	31687215.0	31708455.0	loss	12	122	brca
PDE1C	ENSG00000154678.15	31751179.0	32428131.0	gain	11	122	brca
PDE1C	ENSG00000154678.15	31751179.0	32428131.0	loss	12	122	brca
LSM5	ENSG00000106355.8	32485338.0	32495283.0	gain	11	122	brca
LSM5	ENSG00000106355.8	32485338.0	32495283.0	loss	12	122	brca
AVL9	ENSG00000105778.16	32495426.0	32588726.0	gain	11	122	brca
AVL9	ENSG00000105778.16	32495426.0	32588726.0	loss	12	122	brca
KBTBD2	ENSG00000170852.9	32868172.0	32894131.0	gain	11	122	brca
KBTBD2	ENSG00000170852.9	32868172.0	32894131.0	loss	12	122	brca
FKBP9	ENSG00000122642.9	32957404.0	33006930.0	gain	11	122	brca
FKBP9	ENSG00000122642.9	32957404.0	33006930.0	loss	13	122	brca
NT5C3A	ENSG00000122643.17	33014114.0	33062797.0	gain	11	122	brca
NT5C3A	ENSG00000122643.17	33014114.0	33062797.0	loss	13	122	brca
RP9	ENSG00000164610.7	33094797.0	33109404.0	gain	11	122	brca
RP9	ENSG00000164610.7	33094797.0	33109404.0	loss	13	122	brca
BBS9	ENSG00000122507.19	33109557.0	33877180.0	gain	12	122	brca
BBS9	ENSG00000122507.19	33109557.0	33877180.0	loss	11	122	brca
BMPER	ENSG00000164619.7	33904308.0	34156427.0	gain	12	122	brca
BMPER	ENSG00000164619.7	33904308.0	34156427.0	loss	12	122	brca
